time,gFx,gFy,gFz,TgF
21:49:05:998,0.7859,-0.0906,0.6721,1.046
21:49:06:000,0.7886,-0.0892,0.6682,1.045
21:49:06:001,0.7911,-0.0880,0.6651,1.045
21:49:06:002,0.7945,-0.0870,0.6621,1.045
21:49:06:003,0.8030,-0.0872,0.6611,1.051
21:49:06:004,0.8113,-0.0877,0.6594,1.057
21:49:06:005,0.8148,-0.0872,0.6550,1.056
21:49:06:006,0.8172,-0.0872,0.6492,1.055
21:49:06:007,0.8238,-0.0884,0.6455,1.057
21:49:06:008,0.8284,-0.0894,0.6423,1.059
21:49:06:009,0.8311,-0.0906,0.6396,1.059
21:49:06:025,0.8297,-0.0916,0.6340,1.055
21:49:06:026,0.8272,-0.0938,0.6277,1.049
21:49:06:027,0.8265,-0.0975,0.6245,1.047
21:49:06:028,0.8272,-0.1011,0.6221,1.046
21:49:06:028,0.8211,-0.1043,0.6162,1.038
21:49:06:029,0.8094,-0.1073,0.6069,1.023
21:49:06:030,0.8006,-0.1104,0.6006,1.012
21:49:06:031,0.7952,-0.1134,0.5988,1.007
21:49:06:032,0.7894,-0.1148,0.6020,1.005
21:49:06:033,0.7825,-0.1158,0.6081,1.003
21:49:06:034,0.7788,-0.1170,0.6145,1.004
21:49:06:034,0.7764,-0.1182,0.6221,1.007
21:49:06:035,0.7686,-0.1185,0.6294,1.006
21:49:06:038,0.7661,-0.1173,0.6360,1.009
21:49:06:039,0.7679,-0.1138,0.6438,1.015
21:49:06:043,0.7693,-0.1087,0.6560,1.023
21:49:06:044,0.7659,-0.1031,0.6719,1.031
21:49:06:046,0.7444,-0.1007,0.6917,1.029
21:49:06:047,0.7122,-0.1019,0.7134,1.021
21:49:06:049,0.6858,-0.1024,0.7278,1.014
21:49:06:051,0.6630,-0.1036,0.7303,1.000
21:49:06:053,0.6491,-0.1046,0.7254,0.988
21:49:06:070,0.6496,-0.1041,0.7154,0.980
21:49:06:071,0.6638,-0.1014,0.7039,0.981
21:49:06:072,0.6828,-0.0967,0.6949,0.987
21:49:06:073,0.6921,-0.0941,0.6917,0.991
21:49:06:073,0.7078,-0.0889,0.6878,0.999
21:49:06:074,0.7190,-0.0862,0.6873,1.007
21:49:06:075,0.7290,-0.0831,0.6890,1.015
21:49:06:075,0.7356,-0.0792,0.6880,1.019
21:49:06:076,0.7356,-0.0728,0.6834,1.016
21:49:06:077,0.7334,-0.0667,0.6765,1.009
21:49:06:077,0.7341,-0.0625,0.6692,1.005
21:49:06:078,0.7351,-0.0606,0.6604,0.999
21:49:06:089,0.7368,-0.0608,0.6506,0.994
21:49:06:090,0.7359,-0.0618,0.6409,0.987
21:49:06:091,0.7344,-0.0638,0.6326,0.980
21:49:06:092,0.7344,-0.0657,0.6274,0.977
21:49:06:093,0.7312,-0.0672,0.6218,0.971
21:49:06:094,0.7263,-0.0674,0.6147,0.962
21:49:06:094,0.7244,-0.0687,0.6096,0.958
21:49:06:095,0.7263,-0.0713,0.6079,0.958
21:49:06:096,0.7261,-0.0735,0.6052,0.956
21:49:06:098,0.7271,-0.0760,0.6023,0.955
21:49:06:099,0.7278,-0.0787,0.5981,0.953
21:49:06:102,0.7290,-0.0818,0.5949,0.952
21:49:06:103,0.7349,-0.0848,0.5974,0.958
21:49:06:106,0.7454,-0.0872,0.6050,0.971
21:49:06:107,0.7637,-0.0899,0.6201,0.995
21:49:06:109,0.7737,-0.0928,0.6294,1.009
21:49:06:112,0.7769,-0.0955,0.6309,1.012
21:49:06:113,0.7803,-0.0955,0.6323,1.016
21:49:06:115,0.7801,-0.0941,0.6328,1.016
21:49:06:117,0.7774,-0.0928,0.6326,1.014
21:49:06:119,0.7727,-0.0919,0.6313,1.009
21:49:06:121,0.7674,-0.0911,0.6269,1.002
21:49:06:123,0.7622,-0.0914,0.6206,0.994
21:49:06:125,0.7591,-0.0923,0.6135,0.987
21:49:06:126,0.7595,-0.0928,0.6091,0.985
21:49:06:129,0.7661,-0.0928,0.6101,0.991
21:49:06:130,0.7762,-0.0933,0.6138,1.001
21:49:06:133,0.7835,-0.0938,0.6181,1.009
21:49:06:134,0.7859,-0.0943,0.6216,1.013
21:49:06:137,0.7896,-0.0953,0.6299,1.021
21:49:06:139,0.7928,-0.0943,0.6389,1.029
21:49:06:142,0.7925,-0.0914,0.6440,1.032
21:49:06:143,0.7925,-0.0872,0.6465,1.034
21:49:06:145,0.7923,-0.0823,0.6521,1.037
21:49:06:147,0.7908,-0.0767,0.6565,1.039
21:49:06:149,0.7872,-0.0726,0.6560,1.035
21:49:06:151,0.7818,-0.0687,0.6519,1.029
21:49:06:153,0.7791,-0.0650,0.6487,1.024
21:49:06:155,0.7779,-0.0618,0.6455,1.021
21:49:06:158,0.7771,-0.0594,0.6423,1.019
21:49:06:159,0.7771,-0.0567,0.6392,1.017
21:49:06:161,0.7784,-0.0540,0.6333,1.014
21:49:06:162,0.7823,-0.0503,0.6272,1.013
21:49:06:165,0.7867,-0.0457,0.6216,1.013
21:49:06:167,0.7881,-0.0413,0.6169,1.011
21:49:06:169,0.7903,-0.0374,0.6130,1.010
21:49:06:171,0.7935,-0.0330,0.6145,1.014
21:49:06:177,0.7894,-0.0340,0.6318,1.021
21:49:06:179,0.7771,-0.0388,0.6641,1.033
21:49:06:180,0.7615,-0.0437,0.6980,1.044
21:49:06:181,0.7510,-0.0430,0.7159,1.049
21:49:06:183,0.7478,-0.0374,0.7105,1.043
21:49:06:184,0.7508,-0.0298,0.6946,1.034
21:49:06:185,0.7578,-0.0239,0.6807,1.030
21:49:06:187,0.7696,-0.0193,0.6624,1.027
21:49:06:189,0.7898,-0.0144,0.6360,1.025
21:49:06:193,0.8104,-0.0095,0.6133,1.027
21:49:06:195,0.8211,-0.0056,0.6013,1.028
21:49:06:196,0.8267,-0.0049,0.6001,1.032
21:49:06:197,0.8297,-0.0081,0.6089,1.039
21:49:06:199,0.8284,-0.0142,0.6203,1.045
21:49:06:201,0.8250,-0.0208,0.6318,1.049
21:49:06:202,0.8204,-0.0281,0.6426,1.052
21:49:06:205,0.8165,-0.0408,0.6553,1.057
21:49:06:208,0.8116,-0.0537,0.6609,1.057
21:49:06:210,0.8123,-0.0586,0.6514,1.051
21:49:06:212,0.8184,-0.0591,0.6394,1.049
21:49:06:213,0.8223,-0.0599,0.6367,1.050
21:49:06:215,0.8272,-0.0623,0.6384,1.055
21:49:06:218,0.8282,-0.0650,0.6445,1.060
21:49:06:219,0.8243,-0.0667,0.6497,1.060
21:49:06:221,0.8131,-0.0682,0.6548,1.054
21:49:06:225,0.7979,-0.0691,0.6638,1.049
21:49:06:227,0.7823,-0.0699,0.6753,1.044
21:49:06:228,0.7657,-0.0696,0.6883,1.041
21:49:06:229,0.7510,-0.0677,0.7044,1.041
21:49:06:231,0.7437,-0.0655,0.7195,1.046
21:49:06:233,0.7410,-0.0621,0.7300,1.052
21:49:06:235,0.7366,-0.0555,0.7432,1.058
21:49:06:237,0.7332,-0.0457,0.7567,1.066
21:49:06:239,0.7368,-0.0322,0.7576,1.069
21:49:06:243,0.7498,-0.0271,0.7493,1.072
21:49:06:245,0.7666,-0.0322,0.7418,1.078
21:49:06:246,0.7835,-0.0381,0.7401,1.089
21:49:06:247,0.7974,-0.0430,0.7396,1.099
21:49:06:249,0.8113,-0.0464,0.7371,1.107
21:49:06:251,0.8243,-0.0489,0.7318,1.113
21:49:06:254,0.8350,-0.0506,0.7230,1.115
21:49:06:256,0.8468,-0.0520,0.7093,1.115
21:49:06:257,0.8592,-0.0564,0.6973,1.117
21:49:06:259,0.8724,-0.0628,0.6890,1.122
21:49:06:262,0.8873,-0.0721,0.6790,1.127
21:49:06:263,0.8993,-0.0811,0.6677,1.130
21:49:06:265,0.9027,-0.0858,0.6580,1.127
21:49:06:266,0.9020,-0.0867,0.6509,1.122
21:49:06:269,0.9042,-0.0877,0.6484,1.123
21:49:06:271,0.9096,-0.0882,0.6475,1.126
21:49:06:277,0.9169,-0.0872,0.6404,1.128
21:49:06:279,0.9240,-0.0877,0.6252,1.125
21:49:06:280,0.9323,-0.0892,0.6072,1.122
21:49:06:281,0.9411,-0.0914,0.5891,1.119
21:49:06:282,0.9450,-0.0933,0.5730,1.114
21:49:06:283,0.9501,-0.0948,0.5610,1.112
21:49:06:285,0.9577,-0.0938,0.5519,1.114
21:49:06:286,0.9726,-0.0926,0.5395,1.121
21:49:06:290,0.9877,-0.0916,0.5163,1.122
21:49:06:291,0.9926,-0.0904,0.5019,1.120
21:49:06:292,0.9958,-0.0875,0.4723,1.109
21:49:06:295,0.9938,-0.0848,0.4457,1.096
21:49:06:297,0.9914,-0.0838,0.4227,1.084
21:49:06:298,0.9885,-0.0833,0.4024,1.073
21:49:06:300,0.9814,-0.0821,0.3880,1.061
21:49:06:302,0.9750,-0.0809,0.3758,1.051
21:49:06:305,0.9701,-0.0792,0.3621,1.041
21:49:06:308,0.9611,-0.0760,0.3514,1.028
21:49:06:310,0.9521,-0.0723,0.3484,1.019
21:49:06:311,0.9403,-0.0677,0.3465,1.007
21:49:06:313,0.9203,-0.0630,0.3484,0.989
21:49:06:315,0.9127,-0.0584,0.3619,0.987
21:49:06:317,0.9203,-0.0523,0.3797,1.001
21:49:06:318,0.9259,-0.0447,0.3973,1.013
21:49:06:321,0.9237,-0.0369,0.4149,1.019
21:49:06:323,0.9122,-0.0298,0.4310,1.016
21:49:06:326,0.8981,-0.0244,0.4476,1.011
21:49:06:327,0.8837,-0.0205,0.4645,1.006
21:49:06:328,0.8697,-0.0186,0.4838,1.003
21:49:06:330,0.8595,-0.0183,0.5009,1.003
21:49:06:333,0.8487,-0.0186,0.5092,0.998
21:49:06:334,0.8375,-0.0186,0.5148,0.992
21:49:06:337,0.8218,-0.0200,0.5175,0.980
21:49:06:338,0.8021,-0.0232,0.5173,0.963
21:49:06:341,0.7908,-0.0247,0.5158,0.953
21:49:06:343,0.8030,-0.0225,0.5185,0.965
21:49:06:344,0.8419,-0.0078,0.5109,0.994
21:49:06:346,0.8944,0.0090,0.4874,1.028
21:49:06:348,0.9362,0.0156,0.4652,1.054
21:49:06:350,0.9677,0.0144,0.4466,1.074
21:49:06:352,0.9648,0.0012,0.4298,1.063
21:49:06:354,0.9386,-0.0142,0.4149,1.033
21:49:06:359,0.9042,-0.0244,0.3934,0.992
21:49:06:360,0.8717,-0.0315,0.3682,0.952
21:49:06:360,0.8614,-0.0366,0.3575,0.938
21:49:06:362,0.8465,-0.0454,0.3382,0.917
21:49:06:366,0.8260,-0.0459,0.3150,0.889
21:49:06:367,0.8074,-0.0440,0.2888,0.862
21:49:06:368,0.7999,-0.0423,0.2649,0.847
21:49:06:370,0.8050,-0.0379,0.2405,0.844
21:49:06:373,0.8265,-0.0325,0.2097,0.856
21:49:06:376,0.8551,-0.0261,0.1674,0.874
21:49:06:378,0.8766,-0.0191,0.1205,0.886
21:49:06:379,0.8800,-0.0100,0.0682,0.883
21:49:06:380,0.8710,-0.0024,0.0145,0.871
21:49:06:383,0.8585,0.0059,-0.0378,0.859
21:49:06:385,0.8436,0.0171,-0.0774,0.847
21:49:06:386,0.8282,0.0276,-0.1021,0.834
21:49:06:389,0.8157,0.0364,-0.1123,0.824
21:49:06:390,0.8062,0.0425,-0.1177,0.816
21:49:06:394,0.7994,0.0476,-0.1236,0.810
21:49:06:396,0.7955,0.0513,-0.1265,0.807
21:49:06:397,0.7942,0.0528,-0.1326,0.807
21:49:06:398,0.7959,0.0552,-0.1368,0.810
21:49:06:401,0.7979,0.0584,-0.1377,0.812
21:49:06:402,0.8013,0.0621,-0.1331,0.815
21:49:06:405,0.8126,0.0667,-0.1238,0.826
21:49:06:407,0.8287,0.0716,-0.1118,0.841
21:49:06:410,0.8453,0.0755,-0.0999,0.857
21:49:06:412,0.8565,0.0816,-0.0901,0.868
21:49:06:413,0.8595,0.0904,-0.0803,0.871
21:49:06:415,0.8570,0.0941,-0.0605,0.868
21:49:06:418,0.8573,0.0963,-0.0366,0.868
21:49:06:419,0.8734,0.1029,-0.0112,0.885
21:49:06:421,0.8986,0.1124,0.0159,0.912
21:49:06:423,0.9169,0.1231,0.0440,0.933
21:49:06:424,0.9267,0.1334,0.0699,0.947
21:49:06:427,0.9345,0.1412,0.0914,0.958
21:49:06:429,0.9413,0.1461,0.1061,0.968
21:49:06:430,0.9511,0.1498,0.1166,0.979
21:49:06:434,0.9643,0.1515,0.1249,0.994
21:49:06:435,0.9748,0.1522,0.1337,1.005
21:49:06:438,0.9799,0.1517,0.1383,1.011
21:49:06:440,0.9943,0.1500,0.1452,1.025
21:49:06:441,1.0119,0.1466,0.1469,1.042
21:49:06:444,1.0278,0.1427,0.1493,1.057
21:49:06:445,1.0366,0.1380,0.1547,1.066
21:49:06:447,1.0210,0.1285,0.1244,1.044
21:49:06:449,0.9970,0.1209,0.0861,1.015
21:49:06:450,0.9868,0.1182,0.0653,1.003
21:49:06:453,0.9924,0.1163,0.0643,1.008
21:49:06:454,0.9977,0.1138,0.0687,1.013
21:49:06:457,0.9997,0.1114,0.0699,1.015
21:49:06:460,1.0014,0.1087,0.0670,1.016
21:49:06:462,1.0039,0.1058,0.0604,1.017
21:49:06:463,1.0053,0.1019,0.0470,1.017
21:49:06:464,1.0097,0.0975,0.0308,1.020
21:49:06:466,1.0173,0.0916,0.0145,1.026
21:49:06:469,1.0249,0.0860,-0.0009,1.032
21:49:06:470,1.0334,0.0796,-0.0139,1.040
21:49:06:473,1.0429,0.0713,-0.0239,1.048
21:49:06:474,1.0512,0.0623,-0.0315,1.055
21:49:06:482,1.0556,0.0540,-0.0403,1.059
21:49:06:484,1.0588,0.0457,-0.0444,1.062
21:49:06:485,1.0632,0.0364,-0.0425,1.065
21:49:06:485,1.0698,0.0274,-0.0371,1.071
21:49:06:489,1.0806,0.0195,-0.0276,1.081
21:49:06:490,1.0982,0.0144,-0.0161,1.098
21:49:06:491,1.1228,0.0125,-0.0092,1.123
21:49:06:502,1.1514,0.0142,-0.0058,1.151
21:49:06:503,1.1903,0.0183,0.0025,1.191
21:49:06:504,1.2291,0.0249,0.0167,1.230
21:49:06:505,1.2440,0.0357,0.0355,1.246
21:49:06:506,1.2440,0.0447,0.0555,1.248
21:49:06:507,1.2364,0.0496,0.0731,1.242
21:49:06:509,1.2210,0.0513,0.0890,1.228
21:49:06:510,1.2008,0.0511,0.1036,1.209
21:49:06:511,1.1800,0.0501,0.1195,1.190
21:49:06:511,1.1717,0.0493,0.1271,1.183
21:49:06:512,1.1624,0.0481,0.1444,1.176
21:49:06:513,1.1490,0.0481,0.1559,1.164
21:49:06:514,1.1199,0.0503,0.1523,1.135
21:49:06:516,1.0828,0.0555,0.1361,1.097
21:49:06:518,1.0447,0.0621,0.1100,1.057
21:49:06:520,1.0134,0.0696,0.0821,1.024
21:49:06:522,0.9894,0.0740,0.0540,0.998
21:49:06:525,0.9689,0.0755,0.0245,0.976
21:49:06:526,0.9489,0.0774,-0.0078,0.956
21:49:06:528,0.9311,0.0774,-0.0290,0.938
21:49:06:530,0.9279,0.0699,-0.0288,0.934
21:49:06:533,0.9401,0.0555,-0.0139,0.944
21:49:06:534,0.9577,0.0374,0.0025,0.960
21:49:06:536,0.9633,0.0173,0.0142,0.964
21:49:06:538,0.9621,-0.0022,0.0230,0.962
21:49:06:542,0.9611,-0.0222,0.0277,0.961
21:49:06:543,0.9665,-0.0472,0.0323,0.966
21:49:06:544,0.9826,-0.0792,0.0457,0.983
21:49:06:546,0.9997,-0.1146,0.0736,1.004
21:49:06:548,1.0065,-0.1500,0.1124,1.018
21:49:06:550,1.0073,-0.1845,0.1505,1.029
21:49:06:552,1.0190,-0.2167,0.1762,1.049
21:49:06:554,1.0486,-0.2416,0.1877,1.084
21:49:06:557,1.0850,-0.2541,0.1835,1.121
21:49:06:558,1.1272,-0.2590,0.1662,1.160
21:49:06:560,1.1790,-0.2597,0.1542,1.208
21:49:06:562,1.2196,-0.2521,0.1383,1.245
21:49:06:565,1.2345,-0.2340,0.1185,1.254
21:49:06:566,1.2486,-0.2135,0.1046,1.264
21:49:06:569,1.2775,-0.1928,0.0963,1.289
21:49:06:570,1.3058,-0.1710,0.0873,1.314
21:49:06:573,1.3149,-0.1456,0.0775,1.320
21:49:06:578,1.2980,-0.1192,0.0714,1.301
21:49:06:579,1.2662,-0.0953,0.0719,1.269
21:49:06:580,1.2357,-0.0748,0.0799,1.238
21:49:06:581,1.2137,-0.0564,0.0914,1.217
21:49:06:582,1.1993,-0.0428,0.1049,1.204
21:49:06:585,1.1907,-0.0320,0.1185,1.197
21:49:06:586,1.1822,-0.0237,0.1298,1.190
21:49:06:589,1.1695,-0.0161,0.1396,1.179
21:49:06:590,1.1639,-0.0100,0.1530,1.175
21:49:06:594,1.1680,-0.0073,0.1601,1.181
21:49:06:596,1.1846,-0.0022,0.1698,1.199
21:49:06:597,1.1981,0.0022,0.1760,1.213
21:49:06:598,1.2059,0.0034,0.1830,1.222
21:49:06:600,1.2142,0.0007,0.1909,1.231
21:49:06:602,1.2237,-0.0029,0.1999,1.242
21:49:06:604,1.2286,-0.0051,0.2104,1.249
21:49:06:606,1.2264,-0.0068,0.2207,1.249
21:49:06:608,1.2225,-0.0110,0.2307,1.246
21:49:06:610,1.2188,-0.0191,0.2397,1.245
21:49:06:613,1.2149,-0.0281,0.2483,1.242
21:49:06:614,1.2108,-0.0379,0.2551,1.240
21:49:06:616,1.2071,-0.0476,0.2595,1.237
21:49:06:618,1.2057,-0.0567,0.2624,1.236
21:49:06:620,1.2044,-0.0662,0.2654,1.236
21:49:06:622,1.2013,-0.0757,0.2690,1.234
21:49:06:625,1.1956,-0.0831,0.2732,1.229
21:49:06:626,1.1868,-0.0872,0.2783,1.222
21:49:06:629,1.1736,-0.0892,0.2842,1.211
21:49:06:630,1.1570,-0.0865,0.2903,1.196
21:49:06:633,1.1314,-0.0762,0.2927,1.172
21:49:06:634,1.1157,-0.0679,0.3118,1.162
21:49:06:636,1.1135,-0.0691,0.3360,1.167
21:49:06:638,1.1052,-0.0726,0.3511,1.164
21:49:06:640,1.0869,-0.0743,0.3550,1.148
21:49:06:642,1.0598,-0.0728,0.3611,1.124
21:49:06:645,1.0312,-0.0691,0.3709,1.101
21:49:06:646,1.0097,-0.0655,0.3795,1.084
21:49:06:648,0.9899,-0.0623,0.3834,1.067
21:49:06:650,0.9709,-0.0572,0.3826,1.049
21:49:06:652,0.9611,-0.0515,0.3812,1.039
21:49:06:654,0.9547,-0.0452,0.3770,1.032
21:49:06:656,0.9516,-0.0369,0.3704,1.026
21:49:06:659,0.9496,-0.0266,0.3638,1.022
21:49:06:660,0.9489,-0.0208,0.3614,1.021
21:49:06:662,0.9499,-0.0095,0.3580,1.021
21:49:06:664,0.9513,0.0005,0.3543,1.021
21:49:06:666,0.9479,0.0115,0.3497,1.017
21:49:06:668,0.9423,0.0242,0.3426,1.010
21:49:06:670,0.9389,0.0366,0.3301,1.003
21:49:06:672,0.9406,0.0467,0.3123,1.000
21:49:06:674,0.9435,0.0559,0.2925,0.997
21:49:06:679,0.9447,0.0655,0.2707,0.993
21:49:06:680,0.9416,0.0755,0.2478,0.985
21:49:06:681,0.9259,0.0848,0.2295,0.966
21:49:06:682,0.9149,0.0948,0.2202,0.955
21:49:06:684,0.9274,0.1119,0.2177,0.969
21:49:06:686,0.9526,0.1349,0.2150,0.996
21:49:06:688,0.9738,0.1593,0.2102,1.020
21:49:06:689,0.9833,0.1815,0.2045,1.033
21:49:06:693,0.9797,0.2013,0.2160,1.036
21:49:06:694,0.9750,0.2209,0.2456,1.044
21:49:06:696,1.0039,0.2448,0.3264,1.100
21:49:06:698,1.0332,0.2629,0.4420,1.172
21:49:06:700,1.0024,0.2700,0.5097,1.175
21:49:06:702,0.9284,0.2734,0.5370,1.127
21:49:06:704,0.8353,0.2819,0.5571,1.065
21:49:06:706,0.7527,0.2941,0.5754,1.017
21:49:06:710,0.7175,0.2949,0.5730,0.990
21:49:06:712,0.7324,0.2761,0.5334,0.972
21:49:06:713,0.7752,0.2431,0.4664,0.958
21:49:06:713,0.8294,0.2023,0.3800,0.952
21:49:06:716,0.8861,0.1598,0.2661,0.952
21:49:06:718,0.9201,0.1273,0.1349,0.948
21:49:06:720,0.9237,0.1092,0.0174,0.936
21:49:06:722,0.9137,0.1021,-0.0684,0.926
21:49:06:723,0.8998,0.1014,-0.1285,0.917
21:49:06:726,0.8834,0.1033,-0.1717,0.908
21:49:06:728,0.8639,0.1075,-0.1956,0.894
21:49:06:730,0.8534,0.1092,-0.2015,0.885
21:49:06:732,0.8338,0.1087,-0.1995,0.866
21:49:06:734,0.8204,0.1026,-0.1915,0.850
21:49:06:737,0.8167,0.0941,-0.1771,0.843
21:49:06:738,0.8211,0.0831,-0.1595,0.842
21:49:06:740,0.8243,0.0657,-0.1431,0.840
21:49:06:744,0.8282,0.0489,-0.1128,0.838
21:49:06:746,0.8350,0.0366,-0.0713,0.839
21:49:06:747,0.8446,0.0257,-0.0290,0.846
21:49:06:748,0.8553,0.0161,0.0081,0.856
21:49:06:750,0.8661,0.0112,0.0409,0.868
21:49:06:752,0.8763,0.0125,0.0697,0.881
21:49:06:754,0.8873,0.0173,0.0924,0.895
21:49:06:755,0.8983,0.0235,0.1083,0.908
21:49:06:760,0.9076,0.0310,0.1181,0.920
21:49:06:762,0.9169,0.0401,0.1188,0.930
21:49:06:763,0.9259,0.0491,0.1229,0.940
21:49:06:764,0.9374,0.0562,0.1271,0.953
21:49:06:766,0.9469,0.0630,0.1281,0.963
21:49:06:768,0.9530,0.0684,0.1271,0.969
21:49:06:770,0.9618,0.0711,0.1288,0.979
21:49:06:772,0.9738,0.0716,0.1310,0.991
21:49:06:774,0.9872,0.0708,0.1310,1.004
21:49:06:776,0.9975,0.0704,0.1266,1.013
21:49:06:783,1.0063,0.0708,0.1190,1.021
21:49:06:785,1.0168,0.0721,0.1083,1.030
21:49:06:786,1.0288,0.0726,0.0939,1.040
21:49:06:790,1.0410,0.0723,0.0831,1.051
21:49:06:792,1.0505,0.0713,0.0741,1.060
21:49:06:794,1.0556,0.0704,0.0665,1.064
21:49:06:795,1.0569,0.0679,0.0599,1.064
21:49:06:797,1.0552,0.0643,0.0528,1.062
21:49:06:797,1.0510,0.0613,0.0462,1.057
21:49:06:798,1.0454,0.0591,0.0404,1.051
21:49:06:799,1.0415,0.0572,0.0350,1.047
21:49:06:800,1.0385,0.0555,0.0289,1.043
21:49:06:802,1.0349,0.0540,0.0247,1.039
21:49:06:804,1.0312,0.0525,0.0279,1.036
21:49:06:806,1.0312,0.0518,0.0316,1.036
21:49:06:808,1.0346,0.0493,0.0377,1.039
21:49:06:811,1.0390,0.0457,0.0445,1.044
21:49:06:812,1.0459,0.0425,0.0553,1.051
21:49:06:814,1.0561,0.0420,0.0650,1.062
21:49:06:815,1.0642,0.0432,0.0714,1.070
21:49:06:817,1.0715,0.0415,0.0799,1.078
21:49:06:819,1.0786,0.0388,0.0912,1.086
21:49:06:821,1.0825,0.0349,0.1063,1.091
21:49:06:823,1.0815,0.0310,0.1207,1.092
21:49:06:826,1.0737,0.0264,0.1278,1.085
21:49:06:828,1.0581,0.0217,0.1322,1.069
21:49:06:829,1.0341,0.0259,0.1273,1.045
21:49:06:831,0.9821,0.0645,0.0741,0.991
21:49:06:833,0.9501,0.1085,0.0694,0.965
21:49:06:835,0.9806,0.1099,0.1569,1.007
21:49:06:837,1.0141,0.1004,0.2087,1.048
21:49:06:839,1.0288,0.0889,0.2212,1.064
21:49:06:841,1.0266,0.0777,0.2150,1.059
21:49:06:846,1.0205,0.0691,0.2038,1.049
