time,gFx,gFy,gFz,TgF
22:06:57:635,0.8509,0.0032,0.5341,1.014
22:06:57:638,0.8514,0.0037,0.5334,1.014
22:06:57:642,0.8521,0.0042,0.5329,1.015
22:06:57:644,0.8531,0.0046,0.5319,1.015
22:06:57:645,0.8529,0.0046,0.5302,1.014
22:06:57:645,0.8534,0.0056,0.5312,1.015
22:06:57:648,0.8548,0.0083,0.5348,1.018
22:06:57:650,0.8546,0.0120,0.5378,1.020
22:06:57:651,0.8517,0.0147,0.5375,1.018
22:06:57:654,0.8480,0.0171,0.5351,1.013
22:06:57:658,0.8451,0.0200,0.5312,1.009
22:06:57:659,0.8419,0.0225,0.5270,1.004
22:06:57:660,0.8387,0.0242,0.5234,1.000
22:06:57:662,0.8358,0.0266,0.5207,0.996
22:06:57:664,0.8333,0.0288,0.5207,0.994
22:06:57:666,0.8304,0.0296,0.5214,0.992
22:06:57:668,0.8289,0.0300,0.5229,0.992
22:06:57:669,0.8287,0.0303,0.5265,0.993
22:06:57:671,0.8294,0.0298,0.5307,0.996
22:06:57:685,0.8297,0.0288,0.5331,0.998
22:06:57:687,0.8304,0.0269,0.5344,0.999
22:06:57:688,0.8319,0.0242,0.5346,1.000
22:06:57:688,0.8348,0.0210,0.5344,1.002
22:06:57:689,0.8365,0.0193,0.5329,1.003
22:06:57:690,0.8372,0.0178,0.5312,1.002
22:06:57:691,0.8375,0.0171,0.5304,1.002
22:06:57:692,0.8389,0.0149,0.5304,1.003
22:06:57:693,0.8397,0.0120,0.5322,1.004
22:06:57:694,0.8402,0.0098,0.5348,1.006
22:06:57:694,0.8416,0.0078,0.5375,1.009
22:06:57:715,0.8438,0.0064,0.5400,1.012
22:06:57:717,0.8465,0.0056,0.5402,1.014
22:06:57:718,0.8490,0.0054,0.5395,1.016
22:06:57:719,0.8512,0.0056,0.5387,1.017
22:06:57:720,0.8531,0.0051,0.5383,1.019
22:06:57:721,0.8553,0.0049,0.5387,1.021
22:06:57:722,0.8570,0.0056,0.5397,1.023
22:06:57:723,0.8580,0.0071,0.5424,1.025
22:06:57:723,0.8578,0.0090,0.5451,1.026
22:06:57:725,0.8575,0.0110,0.5466,1.027
22:06:57:726,0.8563,0.0132,0.5453,1.026
22:06:57:727,0.8543,0.0159,0.5422,1.022
22:06:57:728,0.8526,0.0176,0.5383,1.019
22:06:57:729,0.8504,0.0181,0.5341,1.015
22:06:57:730,0.8477,0.0183,0.5300,1.010
22:06:57:730,0.8451,0.0193,0.5273,1.007
22:06:57:731,0.8431,0.0198,0.5248,1.004
22:06:57:732,0.8438,0.0193,0.5251,1.005
22:06:57:733,0.8460,0.0188,0.5263,1.007
22:06:57:734,0.8487,0.0193,0.5275,1.010
22:06:57:736,0.8514,0.0198,0.5280,1.012
22:06:57:738,0.8541,0.0205,0.5287,1.015
22:06:57:744,0.8556,0.0217,0.5278,1.016
22:06:57:746,0.8563,0.0227,0.5263,1.016
22:06:57:748,0.8573,0.0220,0.5256,1.016
22:06:57:749,0.8570,0.0217,0.5246,1.015
22:06:57:751,0.8563,0.0217,0.5246,1.015
22:06:57:752,0.8558,0.0220,0.5251,1.015
22:06:57:753,0.8548,0.0217,0.5268,1.015
22:06:57:754,0.8539,0.0205,0.5278,1.014
22:06:57:756,0.8536,0.0195,0.5282,1.014
22:06:57:769,0.8541,0.0193,0.5282,1.015
22:06:57:770,0.8565,0.0186,0.5263,1.016
22:06:57:770,0.8617,0.0159,0.5214,1.017
22:06:57:771,0.8653,0.0142,0.5180,1.019
22:06:57:771,0.8646,0.0154,0.5209,1.020
22:06:57:771,0.8624,0.0169,0.5270,1.021
22:06:57:772,0.8619,0.0176,0.5314,1.023
22:06:57:774,0.8624,0.0178,0.5319,1.024
22:06:57:777,0.8636,0.0173,0.5322,1.025
22:06:57:778,0.8639,0.0161,0.5326,1.025
22:06:57:779,0.8629,0.0144,0.5329,1.024
22:06:57:785,0.8626,0.0132,0.5324,1.024
22:06:57:786,0.8636,0.0127,0.5319,1.024
22:06:57:787,0.8661,0.0105,0.5331,1.027
22:06:57:788,0.8683,0.0073,0.5361,1.030
22:06:57:790,0.8707,0.0044,0.5378,1.033
22:06:57:791,0.8724,0.0012,0.5383,1.035
22:06:57:793,0.8741,-0.0020,0.5375,1.035
22:06:57:794,0.8761,-0.0054,0.5361,1.036
22:06:57:797,0.8778,-0.0086,0.5356,1.037
22:06:57:798,0.8780,-0.0112,0.5361,1.038
22:06:57:800,0.8775,-0.0125,0.5366,1.037
22:06:57:801,0.8771,-0.0122,0.5397,1.039
22:06:57:803,0.8775,-0.0105,0.5451,1.042
22:06:57:805,0.8780,-0.0081,0.5527,1.047
22:06:57:808,0.8780,-0.0046,0.5590,1.050
22:06:57:811,0.8778,0.0002,0.5602,1.051
22:06:57:813,0.8763,0.0056,0.5568,1.048
22:06:57:814,0.8739,0.0112,0.5485,1.042
22:06:57:815,0.8710,0.0169,0.5370,1.034
22:06:57:817,0.8690,0.0193,0.5312,1.029
22:06:57:819,0.8653,0.0244,0.5192,1.020
22:06:57:821,0.8604,0.0288,0.5085,1.010
22:06:57:824,0.8539,0.0313,0.5006,1.001
22:06:57:826,0.8477,0.0332,0.4965,0.994
22:06:57:827,0.8436,0.0344,0.4960,0.990
22:06:57:831,0.8414,0.0354,0.4984,0.990
22:06:57:833,0.8414,0.0344,0.5028,0.992
22:06:57:834,0.8414,0.0332,0.5070,0.994
22:06:57:836,0.8431,0.0322,0.5116,0.998
22:06:57:838,0.8453,0.0283,0.5133,1.000
22:06:57:839,0.8411,0.0217,0.5124,0.996
22:06:57:842,0.8382,0.0198,0.5158,0.995
22:06:57:844,0.8416,0.0222,0.5229,1.002
22:06:57:846,0.8475,0.0254,0.5265,1.009
22:06:57:847,0.8521,0.0274,0.5248,1.012
22:06:57:850,0.8541,0.0283,0.5204,1.011
22:06:57:851,0.8543,0.0288,0.5163,1.009
22:06:57:853,0.8575,0.0274,0.5155,1.012
22:06:57:855,0.8629,0.0247,0.5170,1.017
22:06:57:858,0.8651,0.0220,0.5214,1.021
22:06:57:860,0.8666,0.0210,0.5246,1.023
22:06:57:861,0.8670,0.0208,0.5243,1.024
22:06:57:863,0.8668,0.0225,0.5214,1.022
22:06:57:865,0.8639,0.0242,0.5158,1.017
22:06:57:867,0.8600,0.0257,0.5104,1.011
22:06:57:869,0.8729,0.0242,0.5041,1.018
22:06:57:872,0.8976,0.0205,0.4950,1.035
22:06:57:875,0.8863,0.0205,0.4877,1.021
22:06:57:877,0.8502,0.0244,0.4857,0.990
22:06:57:878,0.8201,0.0303,0.4906,0.967
22:06:57:879,0.8099,0.0359,0.4992,0.963
22:06:57:883,0.8116,0.0396,0.5063,0.969
22:06:57:884,0.8113,0.0403,0.5107,0.971
22:06:57:885,0.8077,0.0406,0.5148,0.970
22:06:57:887,0.8057,0.0406,0.5204,0.972
22:06:57:889,0.8065,0.0406,0.5236,0.974
22:06:57:899,0.8118,0.0406,0.5290,0.982
22:06:57:900,0.8211,0.0388,0.5339,0.992
22:06:57:901,0.8311,0.0359,0.5400,1.003
22:06:57:902,0.8424,0.0322,0.5468,1.016
22:06:57:902,0.8529,0.0300,0.5527,1.028
22:06:57:903,0.8612,0.0266,0.5566,1.037
22:06:57:904,0.8673,0.0222,0.5590,1.043
22:06:57:905,0.8724,0.0186,0.5583,1.046
22:06:57:907,0.8749,0.0161,0.5507,1.044
22:06:57:911,0.8749,0.0144,0.5395,1.038
22:06:57:912,0.8732,0.0142,0.5280,1.030
22:06:57:913,0.8710,0.0147,0.5199,1.024
22:06:57:915,0.8690,0.0156,0.5170,1.021
22:06:57:917,0.8685,0.0156,0.5180,1.021
22:06:57:919,0.8688,0.0159,0.5226,1.024
22:06:57:921,0.8700,0.0169,0.5300,1.029
22:06:57:923,0.8705,0.0178,0.5363,1.033
22:06:57:925,0.8690,0.0195,0.5409,1.034
22:06:57:928,0.8646,0.0235,0.5478,1.035
22:06:57:930,0.8607,0.0279,0.5634,1.040
22:06:57:931,0.8639,0.0337,0.6225,1.077
22:06:57:933,0.8810,0.0391,0.7479,1.170
22:06:57:935,0.8961,0.0391,0.8507,1.250
22:06:57:937,0.8854,0.0369,0.8370,1.233
22:06:57:940,0.8629,0.0364,0.7523,1.159
22:06:57:941,0.8431,0.0401,0.6643,1.087
22:06:57:944,0.8294,0.0457,0.5869,1.030
22:06:57:946,0.8321,0.0476,0.5126,0.990
22:06:57:947,0.8504,0.0432,0.4357,0.967
22:06:57:949,0.8463,0.0406,0.3782,0.937
22:06:57:951,0.8179,0.0408,0.3519,0.901
22:06:57:953,0.7723,0.0337,0.3526,0.859
22:06:57:955,0.7080,0.0171,0.3489,0.799
22:06:57:958,0.6203,0.0034,0.2896,0.693
22:06:57:959,0.5639,-0.0017,0.1430,0.587
22:06:57:961,0.5734,-0.0042,0.0614,0.579
22:06:57:963,0.6718,-0.0093,-0.0183,0.671
22:06:57:965,0.7908,-0.0103,0.0658,0.795
22:06:57:967,0.8411,-0.0012,0.2544,0.884
22:06:57:970,0.8299,0.0176,0.4466,0.952
22:06:57:971,0.8079,0.0391,0.5869,1.012
22:06:57:973,0.8101,0.0562,0.6726,1.069
22:06:57:979,0.8375,0.0672,0.7081,1.113
22:06:57:981,0.8763,0.0748,0.6968,1.136
22:06:57:982,0.9157,0.0799,0.6536,1.142
22:06:57:983,0.9460,0.0811,0.5959,1.134
22:06:57:984,0.9635,0.0801,0.5405,1.120
22:06:57:987,0.9809,0.0772,0.5094,1.119
22:06:57:988,1.0534,0.0652,0.5512,1.201
22:06:57:989,1.1888,0.0384,0.6445,1.362
22:06:58:001,1.2416,0.0142,0.6673,1.418
22:06:58:003,1.1929,0.0010,0.6157,1.350
22:06:58:004,1.1153,-0.0032,0.5578,1.255
22:06:58:004,1.0539,-0.0032,0.5341,1.189
22:06:58:005,1.0087,-0.0010,0.5380,1.151
22:06:58:006,0.9704,-0.0010,0.5490,1.124
22:06:58:007,0.9347,-0.0024,0.5573,1.097
22:06:58:008,0.8998,-0.0012,0.5610,1.070
22:06:58:010,0.8658,0.0017,0.5661,1.044
22:06:58:011,0.8343,0.0068,0.5744,1.024
22:06:58:012,0.8062,0.0127,0.5822,1.006
22:06:58:013,0.7872,0.0156,0.5825,0.991
22:06:58:015,0.7766,0.0173,0.5737,0.977
22:06:58:017,0.7754,0.0178,0.5605,0.969
22:06:58:019,0.7828,0.0149,0.5463,0.966
22:06:58:021,0.7916,0.0100,0.5339,0.965
22:06:58:023,0.7974,0.0056,0.5256,0.965
22:06:58:026,0.7964,0.0042,0.5234,0.963
22:06:58:028,0.7942,0.0027,0.5275,0.964
22:06:58:030,0.7930,0.0005,0.5385,0.969
22:06:58:031,0.7945,-0.0024,0.5563,0.980
22:06:58:033,0.7999,-0.0051,0.5756,0.996
22:06:58:035,0.8065,-0.0059,0.5901,1.010
22:06:58:037,0.8099,-0.0056,0.5945,1.015
22:06:58:039,0.8174,-0.0046,0.5974,1.023
22:06:58:042,0.8265,-0.0024,0.5949,1.029
22:06:58:044,0.8377,-0.0007,0.5918,1.036
22:06:58:045,0.8497,0.0020,0.5883,1.044
22:06:58:047,0.8622,0.0039,0.5837,1.051
22:06:58:049,0.8751,0.0042,0.5778,1.059
22:06:58:051,0.8888,0.0046,0.5739,1.068
22:06:58:053,0.9020,0.0039,0.5734,1.079
22:06:58:054,0.9125,0.0032,0.5771,1.089
22:06:58:057,0.9215,0.0049,0.5832,1.100
22:06:58:062,0.9293,0.0078,0.5905,1.111
22:06:58:063,0.9359,0.0117,0.5988,1.121
22:06:58:064,0.9413,0.0156,0.6072,1.131
22:06:58:065,0.9447,0.0203,0.6155,1.138
22:06:58:066,0.9477,0.0254,0.6230,1.145
22:06:58:068,0.9506,0.0296,0.6296,1.152
22:06:58:071,0.9535,0.0335,0.6360,1.158
22:06:58:073,0.9555,0.0384,0.6431,1.164
22:06:58:076,0.9555,0.0437,0.6511,1.169
22:06:58:077,0.9540,0.0491,0.6565,1.171
22:06:58:079,0.9491,0.0545,0.6592,1.169
22:06:58:081,0.9403,0.0608,0.6597,1.163
22:06:58:083,0.9293,0.0667,0.6553,1.152
22:06:58:085,0.9166,0.0713,0.6504,1.140
22:06:58:087,0.9015,0.0755,0.6455,1.125
22:06:58:089,0.8859,0.0796,0.6431,1.112
22:06:58:091,0.8707,0.0838,0.6448,1.101
22:06:58:093,0.8553,0.0892,0.6448,1.090
22:06:58:095,0.8394,0.0965,0.6416,1.076
22:06:58:097,0.8226,0.1043,0.6343,1.060
22:06:58:099,0.8033,0.1119,0.6223,1.039
22:06:58:101,0.7813,0.1202,0.6020,1.010
22:06:58:103,0.7583,0.1290,0.5756,0.978
22:06:58:105,0.7337,0.1375,0.5412,0.940
22:06:58:107,0.7075,0.1459,0.5009,0.898
22:06:58:109,0.6848,0.1527,0.4608,0.858
22:06:58:111,0.6672,0.1583,0.4269,0.827
22:06:58:113,0.6604,0.1610,0.4124,0.814
22:06:58:115,0.6499,0.1654,0.3870,0.794
22:06:58:117,0.6457,0.1686,0.3641,0.780
22:06:58:119,0.6474,0.1688,0.3465,0.773
22:06:58:121,0.6552,0.1661,0.3345,0.773
22:06:58:122,0.6704,0.1625,0.3272,0.782
22:06:58:125,0.6929,0.1568,0.3228,0.798
22:06:58:126,0.7205,0.1488,0.3196,0.818
22:06:58:129,0.7522,0.1385,0.3179,0.843
22:06:58:131,0.7869,0.1261,0.3155,0.871
22:06:58:133,0.8236,0.1116,0.3140,0.901
22:06:58:135,0.8849,0.0948,0.3367,0.963
22:06:58:137,0.9897,0.0699,0.3966,1.078
22:06:58:139,1.1065,0.0322,0.4787,1.214
22:06:58:142,1.2313,-0.0173,0.5756,1.366
22:06:58:143,1.3373,-0.0750,0.6567,1.497
22:06:58:145,1.3801,-0.1241,0.6646,1.540
22:06:58:147,1.3696,-0.1500,0.5962,1.503
22:06:58:149,1.3517,-0.1561,0.4984,1.450
22:06:58:151,1.3420,-0.1529,0.4034,1.409
22:06:58:153,1.3271,-0.1483,0.3223,1.372
22:06:58:155,1.2926,-0.1456,0.2566,1.323
22:06:58:157,1.2435,-0.1441,0.2121,1.267
22:06:58:159,1.1861,-0.1434,0.1970,1.208
22:06:58:161,1.1267,-0.1444,0.2048,1.151
22:06:58:162,1.0696,-0.1429,0.2263,1.100
22:06:58:165,1.0251,-0.1395,0.2514,1.062
22:06:58:167,0.9948,-0.1329,0.2739,1.039
22:06:58:169,0.9804,-0.1244,0.2896,1.029
22:06:58:171,0.9819,-0.1168,0.2954,1.031
22:06:58:173,0.9963,-0.1102,0.2957,1.045
22:06:58:178,1.0241,-0.1055,0.2940,1.071
22:06:58:181,1.1055,-0.1146,0.2993,1.150
22:06:58:182,1.2230,-0.1422,0.2920,1.264
22:06:58:182,1.3471,-0.1796,0.2593,1.380
22:06:58:183,1.4456,-0.2145,0.2155,1.472
22:06:58:185,1.4854,-0.2333,0.1686,1.507
22:06:58:187,1.4849,-0.2355,0.1461,1.504
22:06:58:189,1.4592,-0.2289,0.1080,1.474
22:06:58:191,1.4150,-0.2162,0.0853,1.427
22:06:58:197,1.3625,-0.2040,0.0817,1.373
22:06:58:199,1.3046,-0.1952,0.0904,1.316
22:06:58:199,1.2425,-0.1881,0.1032,1.255
22:06:58:200,1.1859,-0.1798,0.1154,1.199
22:06:58:201,1.1385,-0.1708,0.1220,1.152
22:06:58:203,1.0969,-0.1620,0.1247,1.110
22:06:58:205,1.0637,-0.1561,0.1308,1.078
22:06:58:207,1.0427,-0.1520,0.1444,1.059
22:06:58:209,1.0280,-0.1495,0.1708,1.048
22:06:58:212,1.0129,-0.1495,0.2016,1.040
22:06:58:213,0.9965,-0.1495,0.2397,1.033
22:06:58:214,0.9855,-0.1505,0.2803,1.033
22:06:58:217,0.9784,-0.1542,0.3162,1.038
22:06:58:219,0.9736,-0.1588,0.3448,1.043
22:06:58:220,0.9743,-0.1630,0.3675,1.052
22:06:58:223,0.9789,-0.1698,0.3868,1.065
22:06:58:226,0.9850,-0.1781,0.4054,1.078
22:06:58:228,0.9960,-0.1859,0.4237,1.097
22:06:58:229,1.0107,-0.1910,0.4405,1.117
22:06:58:231,1.0266,-0.1918,0.4535,1.137
22:06:58:233,1.0388,-0.1891,0.4554,1.149
22:06:58:235,1.0447,-0.1862,0.4420,1.148
22:06:58:237,1.0415,-0.1825,0.4166,1.135
22:06:58:239,1.0249,-0.1769,0.3890,1.109
22:06:58:241,0.9963,-0.1688,0.3628,1.072
22:06:58:243,0.9533,-0.1590,0.3374,1.022
22:06:58:246,0.9042,-0.1485,0.3137,0.967
22:06:58:247,0.8573,-0.1373,0.2920,0.914
22:06:58:248,0.8179,-0.1268,0.2749,0.871
22:06:58:250,0.7859,-0.1178,0.2588,0.835
22:06:58:253,0.7598,-0.1090,0.2414,0.804
22:06:58:254,0.7432,-0.1009,0.2273,0.783
22:06:58:257,0.7412,-0.0931,0.2172,0.777
22:06:58:260,0.7461,-0.0894,0.2133,0.781
22:06:58:262,0.7632,-0.0831,0.2065,0.795
22:06:58:263,0.7901,-0.0774,0.2021,0.819
22:06:58:265,0.8277,-0.0701,0.1975,0.854
22:06:58:267,0.8688,-0.0621,0.1928,0.892
22:06:58:269,0.9064,-0.0577,0.1862,0.928
22:06:58:271,0.9386,-0.0547,0.1716,0.956
22:06:58:273,0.9591,-0.0506,0.1466,0.972
22:06:58:279,0.9526,-0.0398,0.1095,0.959
22:06:58:281,0.9311,-0.0264,0.0606,0.933
22:06:58:282,0.9113,-0.0144,0.0062,0.911
22:06:58:283,0.8956,-0.0032,-0.0434,0.895
22:06:58:284,0.8822,0.0083,-0.0847,0.885
22:06:58:285,0.8705,0.0235,-0.1167,0.877
22:06:58:286,0.8619,0.0413,-0.1412,0.874
22:06:58:289,0.8553,0.0569,-0.1602,0.872
22:06:58:291,0.8512,0.0696,-0.1768,0.872
22:06:58:292,0.8492,0.0831,-0.1971,0.876
22:06:58:305,0.8473,0.0965,-0.2225,0.882
22:06:58:307,0.8455,0.1082,-0.2523,0.890
22:06:58:308,0.8402,0.1178,-0.2838,0.895
22:06:58:309,0.8306,0.1290,-0.3202,0.900
22:06:58:310,0.8187,0.1363,-0.3605,0.905
22:06:58:311,0.8038,0.1366,-0.4016,0.908
22:06:58:312,0.7923,0.1327,-0.4377,0.913
22:06:58:313,0.7901,0.1270,-0.4685,0.925
22:06:58:314,0.7974,0.1202,-0.5000,0.945
22:06:58:314,0.8131,0.1077,-0.5269,0.970
22:06:58:315,0.8297,0.0904,-0.5489,0.993
22:06:58:317,0.8453,0.0733,-0.5621,1.011
22:06:58:319,0.8578,0.0577,-0.5599,1.019
22:06:58:321,0.8639,0.0401,-0.5391,1.011
22:06:58:323,0.8707,0.0213,-0.5042,0.998
22:06:58:325,0.8885,0.0086,-0.4597,0.992
22:06:58:330,0.9069,0.0020,-0.4077,0.987
22:06:58:332,0.9176,-0.0039,-0.3456,0.974
22:06:58:333,0.9225,-0.0110,-0.2787,0.958
22:06:58:334,0.9247,-0.0137,-0.2465,0.951
22:06:58:335,0.9354,-0.0154,-0.1876,0.950
22:06:58:338,0.9540,-0.0117,-0.1368,0.960
22:06:58:339,0.9716,-0.0061,-0.0977,0.974
22:06:58:340,0.9853,-0.0020,-0.0720,0.986
22:06:58:344,0.9904,0.0039,-0.0598,0.991
22:06:58:345,0.9936,0.0103,-0.0561,0.994
22:06:58:347,0.9970,0.0149,-0.0571,0.998
22:06:58:349,0.9941,0.0178,-0.0642,0.996
22:06:58:351,0.9833,0.0283,-0.0745,0.986
22:06:58:353,0.9728,0.0474,-0.0889,0.978
22:06:58:354,0.9618,0.0677,-0.1052,0.971
22:06:58:356,0.9557,0.0875,-0.1197,0.969
22:06:58:360,0.9504,0.1097,-0.1348,0.969
22:06:58:362,0.9372,0.1317,-0.1499,0.962
22:06:58:363,0.9215,0.1524,-0.1685,0.953
22:06:58:365,0.9039,0.1717,-0.1905,0.945
22:06:58:367,0.8854,0.1935,-0.2103,0.936
22:06:58:369,0.8692,0.2179,-0.2291,0.932
22:06:58:371,0.8678,0.2411,-0.2482,0.942
22:06:58:373,0.8661,0.2641,-0.2596,0.950
22:06:58:375,0.8539,0.2836,-0.2689,0.948
22:06:58:381,0.8392,0.2993,-0.2807,0.944
22:06:58:383,0.8240,0.3137,-0.2926,0.940
22:06:58:384,0.8101,0.3279,-0.3004,0.935
22:06:58:386,0.7991,0.3435,-0.3036,0.933
22:06:58:386,0.7859,0.3626,-0.3068,0.931
22:06:58:388,0.7666,0.3862,-0.3083,0.927
22:06:58:389,0.7500,0.4121,-0.3014,0.923
22:06:58:390,0.7424,0.4322,-0.2882,0.924
22:06:58:403,0.7410,0.4454,-0.2706,0.924
22:06:58:405,0.7471,0.4498,-0.2513,0.927
22:06:58:406,0.7583,0.4446,-0.2411,0.930
22:06:58:407,0.7747,0.4336,-0.2438,0.939
22:06:58:408,0.7947,0.4224,-0.2486,0.951
22:06:58:409,0.8104,0.4114,-0.2518,0.959
22:06:58:411,0.8216,0.4031,-0.2604,0.967
22:06:58:412,0.8265,0.4002,-0.2628,0.970
22:06:58:412,0.8375,0.3972,-0.2594,0.978
22:06:58:413,0.8517,0.4016,-0.2467,0.989
22:06:58:414,0.8729,0.4102,-0.2328,1.008
22:06:58:415,0.8905,0.4214,-0.2276,1.027
22:06:58:418,0.8983,0.4327,-0.2274,1.039
22:06:58:419,0.9066,0.4454,-0.2281,1.052
22:06:58:420,0.9203,0.4625,-0.2313,1.073
22:06:58:422,0.9242,0.4769,-0.2330,1.083
22:06:58:424,0.9169,0.4849,-0.2359,1.082
22:06:58:427,0.9056,0.4847,-0.2413,1.073
22:06:58:428,0.9020,0.4864,-0.2455,1.072
22:06:58:430,0.9039,0.4923,-0.2587,1.079
22:06:58:432,0.9071,0.5038,-0.2763,1.092
22:06:58:434,0.9115,0.5108,-0.2860,1.101
22:06:58:436,0.9298,0.5082,-0.2819,1.114
22:06:58:438,0.9557,0.4996,-0.2799,1.131
22:06:58:440,0.9755,0.4920,-0.2772,1.144
22:06:58:443,0.9828,0.4847,-0.2701,1.145
22:06:58:444,0.9848,0.4779,-0.2645,1.142
22:06:58:446,0.9711,0.4698,-0.2653,1.127
