time,gFx,gFy,gFz,TgF
21:06:54:146,0.9706,-0.0325,0.2490,1.005
21:06:54:146,0.9719,-0.0325,0.2512,1.007
21:06:54:147,0.9728,-0.0327,0.2532,1.008
21:06:54:147,0.9736,-0.0337,0.2544,1.009
21:06:54:148,0.9726,-0.0354,0.2546,1.009
21:06:54:149,0.9711,-0.0357,0.2546,1.007
21:06:54:153,0.9682,-0.0349,0.2539,1.004
21:06:54:153,0.9655,-0.0335,0.2514,1.001
21:06:54:155,0.9626,-0.0327,0.2478,0.997
21:06:54:163,0.9611,-0.0332,0.2451,0.995
21:06:54:164,0.9618,-0.0349,0.2441,0.995
21:06:54:164,0.9628,-0.0379,0.2463,0.997
21:06:54:165,0.9643,-0.0408,0.2507,0.999
21:06:54:165,0.9655,-0.0432,0.2541,1.002
21:06:54:169,0.9653,-0.0452,0.2551,1.002
21:06:54:170,0.9643,-0.0474,0.2544,1.000
21:06:54:171,0.9635,-0.0493,0.2536,1.000
21:06:54:177,0.9635,-0.0513,0.2549,1.000
21:06:54:178,0.9623,-0.0511,0.2578,0.999
21:06:54:178,0.9611,-0.0493,0.2615,0.999
21:06:54:179,0.9606,-0.0484,0.2654,1.000
21:06:54:180,0.9609,-0.0469,0.2690,1.001
21:06:54:182,0.9623,-0.0450,0.2722,1.004
21:06:54:184,0.9638,-0.0423,0.2747,1.006
21:06:54:186,0.9655,-0.0393,0.2778,1.008
21:06:54:188,0.9672,-0.0376,0.2798,1.011
21:06:54:192,0.9697,-0.0376,0.2795,1.013
21:06:54:193,0.9726,-0.0381,0.2808,1.016
21:06:54:195,0.9743,-0.0379,0.2842,1.019
21:06:54:197,0.9750,-0.0376,0.2881,1.020
21:06:54:198,0.9748,-0.0386,0.2898,1.021
21:06:54:205,0.9743,-0.0396,0.2886,1.020
21:06:54:206,0.9740,-0.0413,0.2871,1.019
21:06:54:206,0.9740,-0.0428,0.2866,1.019
21:06:54:210,0.9733,-0.0437,0.2849,1.018
21:06:54:211,0.9728,-0.0450,0.2822,1.017
21:06:54:211,0.9743,-0.0469,0.2810,1.018
21:06:54:212,0.9755,-0.0498,0.2798,1.018
21:06:54:214,0.9755,-0.0518,0.2788,1.018
21:06:54:217,0.9753,-0.0525,0.2786,1.018
21:06:54:219,0.9745,-0.0542,0.2781,1.017
21:06:54:220,0.9745,-0.0557,0.2773,1.017
21:06:54:222,0.9755,-0.0574,0.2766,1.018
21:06:54:225,0.9765,-0.0594,0.2761,1.018
21:06:54:226,0.9758,-0.0599,0.2759,1.018
21:06:54:230,0.9755,-0.0599,0.2749,1.017
21:06:54:231,0.9762,-0.0599,0.2754,1.018
21:06:54:232,0.9767,-0.0591,0.2783,1.019
21:06:54:234,0.9765,-0.0584,0.2800,1.019
21:06:54:236,0.9753,-0.0579,0.2803,1.018
21:06:54:238,0.9738,-0.0579,0.2795,1.017
21:06:54:240,0.9733,-0.0574,0.2781,1.016
21:06:54:242,0.9740,-0.0557,0.2769,1.016
21:06:54:244,0.9748,-0.0533,0.2749,1.016
21:06:54:246,0.9755,-0.0513,0.2727,1.016
21:06:54:248,0.9748,-0.0489,0.2712,1.015
21:06:54:250,0.9704,-0.0459,0.2632,1.009
21:06:54:252,0.9643,-0.0442,0.2488,0.999
21:06:54:254,0.9613,-0.0420,0.2358,0.993
21:06:54:258,0.9628,-0.0388,0.2302,0.993
21:06:54:259,0.9665,-0.0352,0.2343,0.997
21:06:54:260,0.9714,-0.0322,0.2444,1.005
21:06:54:262,0.9748,-0.0315,0.2561,1.011
21:06:54:264,0.9762,-0.0325,0.2671,1.016
21:06:54:266,0.9765,-0.0342,0.2769,1.019
21:06:54:268,0.9765,-0.0359,0.2844,1.021
21:06:54:270,0.9770,-0.0384,0.2886,1.022
21:06:54:272,0.9775,-0.0401,0.2891,1.023
21:06:54:275,0.9787,-0.0410,0.2886,1.024
21:06:54:277,0.9789,-0.0415,0.2878,1.024
21:06:54:278,0.9784,-0.0418,0.2871,1.023
21:06:54:280,0.9767,-0.0423,0.2849,1.021
21:06:54:282,0.9740,-0.0447,0.2795,1.017
21:06:54:284,0.9721,-0.0474,0.2732,1.013
21:06:54:286,0.9716,-0.0486,0.2668,1.011
21:06:54:288,0.9704,-0.0489,0.2612,1.008
21:06:54:290,0.9679,-0.0479,0.2568,1.005
21:06:54:293,0.9650,-0.0474,0.2534,1.001
21:06:54:294,0.9626,-0.0472,0.2505,0.998
21:06:54:296,0.9613,-0.0474,0.2475,0.996
21:06:54:299,0.9611,-0.0469,0.2446,0.995
21:06:54:300,0.9604,-0.0462,0.2397,0.993
21:06:54:302,0.9587,-0.0452,0.2341,0.990
21:06:54:304,0.9562,-0.0447,0.2282,0.986
21:06:54:306,0.9569,-0.0437,0.2243,0.986
21:06:54:310,0.9591,-0.0442,0.2216,0.987
21:06:54:311,0.9618,-0.0447,0.2197,0.989
21:06:54:313,0.9623,-0.0450,0.2190,0.989
21:06:54:314,0.9611,-0.0459,0.2199,0.989
21:06:54:316,0.9599,-0.0464,0.2226,0.988
21:06:54:318,0.9579,-0.0459,0.2270,0.987
21:06:54:320,0.9572,-0.0442,0.2319,0.988
21:06:54:322,0.9584,-0.0425,0.2375,0.990
21:06:54:324,0.9601,-0.0423,0.2427,0.993
21:06:54:326,0.9618,-0.0415,0.2475,0.996
21:06:54:328,0.9638,-0.0393,0.2512,0.999
21:06:54:330,0.9660,-0.0384,0.2534,1.002
21:06:54:332,0.9689,-0.0374,0.2549,1.005
21:06:54:334,0.9719,-0.0366,0.2573,1.009
21:06:54:336,0.9740,-0.0357,0.2605,1.012
21:06:54:338,0.9765,-0.0347,0.2656,1.015
21:06:54:341,0.9794,-0.0357,0.2710,1.020
21:06:54:342,0.9826,-0.0376,0.2751,1.024
21:06:54:344,0.9853,-0.0386,0.2769,1.027
21:06:54:346,0.9858,-0.0393,0.2764,1.027
21:06:54:348,0.9858,-0.0410,0.2732,1.026
21:06:54:350,0.9853,-0.0435,0.2678,1.024
21:06:54:352,0.9843,-0.0452,0.2620,1.022
21:06:54:354,0.9814,-0.0472,0.2639,1.019
21:06:54:356,0.9733,-0.0513,0.2854,1.018
21:06:54:359,0.9660,-0.0559,0.3113,1.019
21:06:54:360,0.9660,-0.0608,0.3255,1.024
21:06:54:362,0.9736,-0.0665,0.3223,1.030
21:06:54:364,0.9833,-0.0713,0.3013,1.033
21:06:54:366,0.9877,-0.0726,0.2710,1.028
21:06:54:368,0.9870,-0.0699,0.2424,1.019
21:06:54:370,0.9865,-0.0650,0.2214,1.014
21:06:54:372,0.9882,-0.0594,0.2089,1.012
21:06:54:374,0.9912,-0.0537,0.2023,1.014
21:06:54:376,0.9933,-0.0481,0.1999,1.015
21:06:54:378,0.9933,-0.0430,0.2019,1.016
21:06:54:380,0.9912,-0.0406,0.2087,1.015
21:06:54:382,0.9870,-0.0406,0.2187,1.013
21:06:54:384,0.9816,-0.0418,0.2285,1.011
21:06:54:386,0.9772,-0.0437,0.2363,1.008
21:06:54:388,0.9740,-0.0462,0.2427,1.007
21:06:54:390,0.9728,-0.0493,0.2475,1.007
21:06:54:392,0.9733,-0.0520,0.2497,1.008
21:06:54:394,0.9748,-0.0535,0.2485,1.009
21:06:54:396,0.9758,-0.0537,0.2444,1.009
21:06:54:398,0.9767,-0.0537,0.2395,1.009
21:06:54:399,0.9775,-0.0533,0.2346,1.008
21:06:54:402,0.9777,-0.0518,0.2307,1.007
21:06:54:405,0.9770,-0.0489,0.2292,1.006
21:06:54:406,0.9750,-0.0464,0.2319,1.005
21:06:54:409,0.9740,-0.0445,0.2375,1.005
21:06:54:411,0.9731,-0.0430,0.2444,1.006
21:06:54:412,0.9714,-0.0423,0.2529,1.007
21:06:54:414,0.9697,-0.0415,0.2615,1.008
21:06:54:416,0.9706,-0.0425,0.2693,1.011
21:06:54:417,0.9740,-0.0445,0.2749,1.016
21:06:54:420,0.9777,-0.0450,0.2798,1.021
21:06:54:422,0.9792,-0.0447,0.2817,1.022
21:06:54:425,0.9828,-0.0459,0.2839,1.027
21:06:54:427,0.9887,-0.0491,0.2861,1.033
21:06:54:428,0.9941,-0.0520,0.2874,1.038
21:06:54:430,0.9985,-0.0542,0.2871,1.043
21:06:54:433,0.9999,-0.0542,0.2856,1.043
21:06:54:434,0.9968,-0.0513,0.2837,1.040
21:06:54:435,0.9938,-0.0462,0.2810,1.036
21:06:54:438,0.9938,-0.0408,0.2773,1.035
21:06:54:440,0.9960,-0.0357,0.2732,1.036
21:06:54:443,0.9977,-0.0296,0.2685,1.037
21:06:54:445,0.9968,-0.0230,0.2634,1.034
21:06:54:445,0.9938,-0.0159,0.2578,1.030
21:06:54:448,0.9897,-0.0088,0.2534,1.025
21:06:54:450,0.9860,-0.0020,0.2500,1.021
21:06:54:453,0.9814,0.0049,0.2475,1.017
21:06:54:454,0.9767,0.0105,0.2480,1.012
21:06:54:456,0.9765,0.0137,0.2512,1.013
21:06:54:458,0.9799,0.0144,0.2529,1.017
21:06:54:461,0.9855,0.0125,0.2480,1.021
21:06:54:462,0.9885,0.0098,0.2383,1.021
21:06:54:464,0.9872,0.0066,0.2282,1.017
21:06:54:466,0.9846,0.0032,0.2207,1.013
21:06:54:468,0.9789,-0.0010,0.2158,1.006
21:06:54:470,0.9704,-0.0056,0.2126,0.997
21:06:54:471,0.9599,-0.0088,0.2089,0.986
21:06:54:475,0.9494,-0.0112,0.2036,0.974
21:06:54:477,0.9389,-0.0132,0.1970,0.962
21:06:54:479,0.9293,-0.0151,0.1896,0.951
21:06:54:480,0.9218,-0.0181,0.1794,0.942
21:06:54:482,0.9193,-0.0217,0.1679,0.937
21:06:54:484,0.9240,-0.0266,0.1567,0.939
21:06:54:486,0.9328,-0.0315,0.1479,0.946
21:06:54:488,0.9425,-0.0362,0.1422,0.955
21:06:54:490,0.9513,-0.0403,0.1413,0.963
21:06:54:494,0.9577,-0.0445,0.1444,0.970
21:06:54:495,0.9599,-0.0464,0.1474,0.972
21:06:54:497,0.9689,-0.0496,0.1542,0.982
21:06:54:498,0.9814,-0.0506,0.1601,0.996
21:06:54:500,0.9894,-0.0489,0.1637,1.004
21:06:54:502,0.9955,-0.0467,0.1650,1.011
21:06:54:504,1.0012,-0.0437,0.1645,1.016
21:06:54:506,1.0031,-0.0384,0.1633,1.018
21:06:54:512,1.0039,-0.0315,0.1640,1.019
21:06:54:514,1.0043,-0.0239,0.1654,1.020
21:06:54:515,1.0012,-0.0166,0.1672,1.017
21:06:54:516,0.9990,-0.0103,0.1684,1.015
21:06:54:517,0.9973,-0.0046,0.1689,1.014
21:06:54:518,0.9982,0.0010,0.1681,1.015
21:06:54:521,0.9975,0.0056,0.1676,1.014
21:06:54:523,0.9980,0.0090,0.1667,1.015
21:06:54:524,0.9997,0.0115,0.1650,1.016
21:06:54:528,0.9987,0.0142,0.1635,1.015
21:06:54:529,0.9958,0.0164,0.1611,1.012
21:06:54:531,0.9936,0.0176,0.1581,1.010
21:06:54:532,0.9929,0.0178,0.1557,1.009
21:06:54:534,0.9904,0.0188,0.1530,1.006
21:06:54:536,0.9902,0.0183,0.1513,1.005
21:06:54:538,0.9919,0.0183,0.1498,1.007
21:06:54:540,0.9914,0.0178,0.1481,1.006
21:06:54:543,0.9916,0.0159,0.1474,1.006
21:06:54:545,0.9951,0.0127,0.1471,1.009
21:06:54:546,0.9995,0.0090,0.1459,1.013
21:06:54:548,1.0063,0.0061,0.1437,1.019
21:06:54:550,1.0100,0.0029,0.1440,1.023
21:06:54:553,1.0031,0.0015,0.1479,1.016
21:06:54:555,0.9899,0.0005,0.1537,1.004
21:06:54:556,0.9804,0.0010,0.1593,0.996
21:06:54:559,0.9799,0.0012,0.1613,0.996
21:06:54:561,0.9877,0.0012,0.1593,1.003
21:06:54:562,0.9926,0.0012,0.1576,1.008
21:06:54:564,0.9977,0.0022,0.1540,1.012
21:06:54:566,0.9916,0.0051,0.1513,1.006
21:06:54:567,0.9804,0.0090,0.1503,0.995
21:06:54:570,0.9704,0.0132,0.1532,0.986
21:06:54:571,0.9516,0.0176,0.1720,0.971
21:06:54:577,0.9455,0.0198,0.2055,0.972
21:06:54:579,0.9591,0.0171,0.2395,0.994
21:06:54:580,0.9748,0.0139,0.2644,1.015
21:06:54:581,0.9767,0.0120,0.2803,1.022
21:06:54:582,0.9670,0.0095,0.2847,1.013
21:06:54:584,0.9523,0.0064,0.2727,0.996
21:06:54:586,0.9350,0.0037,0.2444,0.971
21:06:54:588,0.9201,0.0005,0.2048,0.946
21:06:54:589,0.9125,-0.0032,0.1613,0.929
21:06:54:593,0.9183,-0.0061,0.1244,0.929
21:06:54:595,0.9308,-0.0088,0.1024,0.938
21:06:54:597,0.9420,-0.0117,0.0990,0.948
21:06:54:598,0.9477,-0.0159,0.1122,0.955
21:06:54:600,0.9491,-0.0208,0.1356,0.960
21:06:54:602,0.9584,-0.0261,0.1606,0.974
21:06:54:604,0.9719,-0.0320,0.1794,0.990
21:06:54:605,0.9831,-0.0384,0.1869,1.003
21:06:54:608,0.9872,-0.0425,0.1850,1.006
21:06:54:614,0.9926,-0.0454,0.1791,1.010
21:06:54:617,1.0117,-0.0506,0.1708,1.028
21:06:54:618,1.0373,-0.0562,0.1596,1.051
21:06:54:619,1.0586,-0.0613,0.1449,1.069
21:06:54:620,1.0686,-0.0645,0.1278,1.077
21:06:54:621,1.0681,-0.0650,0.1107,1.074
21:06:54:622,1.0613,-0.0625,0.0975,1.066
21:06:54:624,1.0508,-0.0579,0.0924,1.055
21:06:54:625,1.0400,-0.0520,0.0966,1.045
21:06:54:635,1.0288,-0.0459,0.1110,1.035
21:06:54:637,1.0222,-0.0430,0.1217,1.030
21:06:54:638,1.0078,-0.0379,0.1479,1.020
21:06:54:639,0.9941,-0.0347,0.1786,1.012
21:06:54:640,0.9833,-0.0335,0.2119,1.008
21:06:54:641,0.9755,-0.0352,0.2431,1.008
21:06:54:642,0.9711,-0.0396,0.2673,1.011
21:06:54:644,0.9721,-0.0447,0.2815,1.016
21:06:54:645,0.9736,-0.0489,0.2869,1.019
21:06:54:646,0.9662,-0.0515,0.2822,1.010
21:06:54:648,0.9589,-0.0523,0.2754,1.001
21:06:54:651,0.9579,-0.0511,0.2764,1.001
21:06:54:652,0.9626,-0.0501,0.2834,1.007
21:06:54:653,0.9687,-0.0498,0.2908,1.015
21:06:54:655,0.9731,-0.0501,0.2954,1.021
21:06:54:664,0.9762,-0.0501,0.2979,1.025
21:06:54:665,0.9789,-0.0498,0.2991,1.027
21:06:54:666,0.9816,-0.0491,0.2998,1.030
21:06:54:667,0.9860,-0.0493,0.3013,1.035
21:06:54:668,0.9938,-0.0503,0.3027,1.043
21:06:54:669,0.9899,-0.0533,0.3147,1.043
21:06:54:670,0.9584,-0.0606,0.3506,1.025
21:06:54:671,0.9208,-0.0728,0.4058,1.012
21:06:54:674,0.9032,-0.0909,0.4525,1.018
21:06:54:675,0.9091,-0.1068,0.4615,1.028
21:06:54:678,0.9220,-0.1053,0.4232,1.022
21:06:54:680,0.9425,-0.0843,0.3501,1.011
21:06:54:682,0.9682,-0.0501,0.2671,1.008
21:06:54:684,0.9897,-0.0181,0.1970,1.012
21:06:54:685,1.0002,0.0042,0.1532,1.014
21:06:54:687,0.9912,0.0142,0.1356,1.003
21:06:54:689,0.9660,0.0125,0.1440,0.980
21:06:54:694,0.9354,0.0024,0.1740,0.955
21:06:54:695,0.9056,-0.0078,0.2116,0.934
21:06:54:696,0.8917,-0.0122,0.2348,0.926
21:06:54:700,0.9118,-0.0086,0.2277,0.944
21:06:54:701,0.9711,0.0017,0.1879,0.992
21:06:54:702,1.0393,0.0156,0.1276,1.050
21:06:54:703,1.0759,0.0293,0.0670,1.080
21:06:54:705,1.0808,0.0349,0.0411,1.084
21:06:54:707,1.0747,0.0452,0.0025,1.077
21:06:54:710,1.0564,0.0547,-0.0148,1.060
21:06:54:711,1.0334,0.0640,-0.0097,1.038
21:06:54:713,1.0109,0.0716,0.0120,1.017
21:06:54:717,0.9965,0.0752,0.0401,1.004
21:06:54:718,0.9941,0.0738,0.0663,1.003
21:06:54:719,1.0036,0.0672,0.0858,1.014
21:06:54:721,1.0217,0.0537,0.0926,1.031
21:06:54:723,1.0363,0.0342,0.0878,1.043
21:06:54:726,1.0434,0.0151,0.0799,1.048
21:06:54:728,1.0466,-0.0020,0.0765,1.050
21:06:54:729,1.0520,-0.0164,0.0802,1.055
21:06:54:732,1.0574,-0.0293,0.0902,1.061
21:06:54:733,1.0605,-0.0410,0.1046,1.066
21:06:54:735,1.0632,-0.0511,0.1198,1.070
21:06:54:737,1.0630,-0.0591,0.1334,1.072
21:06:54:739,1.0642,-0.0643,0.1501,1.076
21:06:54:742,1.0620,-0.0603,0.1757,1.078
21:06:54:744,1.0554,-0.0435,0.2126,1.079
21:06:54:745,1.0493,-0.0271,0.2456,1.081
21:06:54:747,1.0393,-0.0225,0.2622,1.075
21:06:54:749,1.0180,-0.0259,0.2607,1.054
21:06:54:751,0.9902,-0.0313,0.2434,1.023
21:06:54:754,0.9665,-0.0379,0.2199,0.994
21:06:54:755,0.9447,-0.0535,0.2172,0.972
21:06:54:757,0.9240,-0.0635,0.2141,0.951
21:06:54:761,0.9213,-0.0660,0.1877,0.943
21:06:54:762,0.9323,-0.0728,0.1444,0.945
21:06:54:763,0.9411,-0.0833,0.0966,0.947
21:06:54:765,0.9425,-0.0950,0.0518,0.945
21:06:54:767,0.9464,-0.1070,0.0084,0.947
21:06:54:769,0.9587,-0.1182,-0.0420,0.960
21:06:54:771,0.9723,-0.1248,-0.0955,0.977
21:06:54:773,0.9821,-0.1246,-0.1446,0.991
21:06:54:776,0.9853,-0.1134,-0.1790,0.999
21:06:54:777,0.9865,-0.1031,-0.1898,1.001
21:06:54:780,0.9968,-0.0777,-0.1991,1.012
21:06:54:781,1.0158,-0.0489,-0.1925,1.029
21:06:54:784,1.0295,-0.0181,-0.1717,1.040
21:06:54:785,1.0293,0.0115,-0.1438,1.037
21:06:54:787,1.0180,0.0386,-0.1162,1.025
21:06:54:789,0.9999,0.0630,-0.0952,1.007
21:06:54:791,0.9765,0.0838,-0.0835,0.986
21:06:54:793,0.9513,0.1004,-0.0798,0.963
21:06:54:795,0.9301,0.1116,-0.0830,0.944
21:06:54:797,0.9157,0.1175,-0.0896,0.932
21:06:54:799,0.9096,0.1202,-0.0982,0.927
21:06:54:801,0.9110,0.1209,-0.1070,0.929
21:06:54:803,0.9135,0.1182,-0.1153,0.932
21:06:54:805,0.9154,0.1124,-0.1241,0.934
21:06:54:806,0.9308,0.1090,-0.1280,0.949
21:06:54:810,0.9543,0.1070,-0.1292,0.972
21:06:54:811,0.9748,0.1038,-0.1321,0.992
21:06:54:813,0.9890,0.0972,-0.1353,1.005
21:06:54:815,0.9970,0.0875,-0.1333,1.011
21:06:54:817,0.9992,0.0760,-0.1282,1.011
21:06:54:819,0.9987,0.0647,-0.1204,1.009
21:06:54:821,0.9992,0.0545,-0.1060,1.007
21:06:54:823,1.0017,0.0445,-0.0855,1.007
21:06:54:826,1.0004,0.0320,-0.0649,1.003
21:06:54:828,0.9875,0.0151,-0.0500,0.988
21:06:54:830,0.9780,-0.0039,-0.0324,0.977
21:06:54:831,0.9870,-0.0181,-0.0078,0.986
21:06:54:833,1.0036,-0.0281,0.0150,1.003
21:06:54:835,1.0075,-0.0396,0.0291,1.007
21:06:54:838,1.0063,-0.0498,0.0384,1.006
21:06:54:839,1.0166,-0.0559,0.0509,1.017
21:06:54:842,1.0319,-0.0621,0.0699,1.034
21:06:54:845,1.0442,-0.0713,0.0868,1.048
21:06:54:848,1.0534,-0.0804,0.0956,1.058
21:06:54:850,1.0598,-0.0836,0.0992,1.065
21:06:54:852,1.0593,-0.0840,0.1014,1.065
21:06:54:853,1.0510,-0.0836,0.1080,1.057
21:06:54:854,1.0469,-0.0801,0.1110,1.054
21:06:54:855,1.0495,-0.0799,0.1119,1.056
21:06:54:857,1.0473,-0.0796,0.1080,1.054
21:06:54:861,1.0447,-0.0750,0.0907,1.049
21:06:54:862,1.0442,-0.0696,0.0611,1.046
21:06:54:864,1.0346,-0.0630,0.0294,1.034
21:06:54:865,1.0158,-0.0542,-0.0009,1.014
21:06:54:867,0.9968,-0.0437,-0.0310,0.995
21:06:54:869,0.9797,-0.0347,-0.0564,0.979
21:06:54:871,0.9530,-0.0308,-0.0676,0.953
21:06:54:873,0.9298,-0.0237,-0.0850,0.931
21:06:54:875,0.9335,-0.0103,-0.1055,0.937
21:06:54:878,0.9523,0.0051,-0.1221,0.958
21:06:54:880,0.9723,0.0169,-0.1328,0.980
21:06:54:881,0.9838,0.0261,-0.1412,0.993
21:06:54:883,0.9860,0.0366,-0.1492,0.997
21:06:54:885,0.9828,0.0462,-0.1561,0.995
21:06:54:887,0.9772,0.0528,-0.1627,0.991
21:06:54:889,0.9694,0.0567,-0.1722,0.986
21:06:54:891,0.9606,0.0584,-0.1842,0.979
21:06:54:893,0.9479,0.0586,-0.1973,0.969
21:06:54:897,0.9347,0.0577,-0.2064,0.958
21:06:54:898,0.9210,0.0542,-0.2105,0.945
21:06:54:900,0.9086,0.0491,-0.2105,0.932
21:06:54:901,0.9000,0.0327,-0.2044,0.921
21:06:54:903,0.8995,0.0024,-0.1886,0.915
21:06:54:905,0.9005,-0.0237,-0.1578,0.910
21:06:54:907,0.8981,-0.0425,-0.1197,0.902
21:06:54:913,0.9000,-0.0623,-0.0867,0.901
21:06:54:915,0.9091,-0.0823,-0.0588,0.909
21:06:54:916,0.9203,-0.0994,-0.0302,0.920
21:06:54:917,0.9328,-0.1126,-0.0019,0.933
21:06:54:919,0.9433,-0.1234,0.0194,0.945
21:06:54:920,0.9406,-0.1363,0.0396,0.945
21:06:54:922,0.9252,-0.1459,0.0680,0.933
21:06:54:923,0.9208,-0.1456,0.0802,0.929
21:06:54:925,0.9254,-0.1422,0.0966,0.935
21:06:54:928,0.9413,-0.1393,0.1056,0.952
21:06:54:929,0.9557,-0.1349,0.1083,0.966
21:06:54:931,0.9606,-0.1266,0.1071,0.970
21:06:54:933,0.9538,-0.1153,0.1019,0.962
21:06:54:935,0.9340,-0.0985,0.0944,0.940
21:06:54:937,0.9088,-0.0806,0.0846,0.913
21:06:54:939,0.9012,-0.0733,0.0751,0.905
21:06:54:941,0.9218,-0.0757,0.0641,0.924
21:06:54:943,0.9357,-0.0836,0.0604,0.938
21:06:54:946,0.9333,-0.0801,0.0560,0.935
21:06:54:947,0.9508,-0.0591,0.0313,0.950
21:06:54:949,0.9775,-0.0450,0.0008,0.976
21:06:54:951,0.9960,-0.0327,-0.0192,0.994
21:06:54:953,1.0080,-0.0183,-0.0271,1.007
21:06:54:955,1.0136,-0.0032,-0.0393,1.013
21:06:54:957,1.0139,0.0139,-0.0561,1.015
21:06:54:959,1.0158,0.0313,-0.0706,1.019
21:06:54:961,1.0161,0.0459,-0.0813,1.021
21:06:54:963,1.0148,0.0596,-0.0840,1.021
21:06:54:965,1.0170,0.0745,-0.0781,1.025
21:06:54:967,1.0195,0.0880,-0.0747,1.028
21:06:54:969,1.0210,0.0982,-0.0803,1.032
21:06:54:970,1.0156,0.1063,-0.0930,1.028
21:06:54:973,1.0097,0.1148,-0.1079,1.025
21:06:54:974,1.0139,0.1256,-0.1214,1.032
21:06:54:977,1.0214,0.1344,-0.1358,1.043
21:06:54:979,1.0249,0.1383,-0.1529,1.049
21:06:54:981,1.0261,0.1395,-0.1695,1.052
21:06:54:985,1.0271,0.1388,-0.1854,1.056
21:06:54:986,1.0302,0.1378,-0.2000,1.061
21:06:54:987,1.0376,0.1346,-0.2122,1.070
21:06:54:989,1.0442,0.1280,-0.2220,1.077
21:06:54:991,1.0219,0.1102,-0.2174,1.052
21:06:54:994,0.9868,0.0906,-0.2017,1.012
21:06:54:996,0.9445,0.0701,-0.1947,0.966
21:06:54:998,0.9985,0.0892,-0.2181,1.026
21:06:54:999,1.0737,0.1068,-0.2391,1.106
21:06:55:001,1.1187,0.1073,-0.2486,1.151
21:06:55:003,1.1270,0.0953,-0.2538,1.159
21:06:55:005,1.1126,0.0762,-0.2640,1.145
21:06:55:007,1.0955,0.0574,-0.2763,1.129
21:06:55:009,1.0847,0.0418,-0.2843,1.119
21:06:55:014,1.0837,0.0288,-0.2875,1.118
21:06:55:016,1.0852,0.0198,-0.2880,1.119
21:06:55:018,1.0803,0.0125,-0.2892,1.114
21:06:55:019,1.0693,0.0042,-0.2929,1.104
21:06:55:021,1.0588,-0.0037,-0.2992,1.095
21:06:55:022,1.0537,-0.0122,-0.3080,1.092
21:06:55:023,1.0539,-0.0217,-0.3166,1.094
21:06:55:027,1.0522,-0.0303,-0.3217,1.094
21:06:55:029,1.0434,-0.0349,-0.3305,1.088
