time,gFx,gFy,gFz,TgF
21:15:28:989,0.9091,0.0000,0.4217,1.010
21:15:28:991,0.9113,0.0024,0.4247,1.013
21:15:28:993,0.9135,0.0034,0.4276,1.016
21:15:28:995,0.9161,0.0032,0.4291,1.019
21:15:28:997,0.9188,0.0032,0.4295,1.022
21:15:28:999,0.9210,0.0022,0.4303,1.024
21:15:29:002,0.9220,0.0015,0.4305,1.025
21:15:29:004,0.9247,-0.0012,0.4300,1.027
21:15:29:006,0.9271,-0.0039,0.4288,1.029
21:15:29:008,0.9296,-0.0059,0.4271,1.030
21:15:29:009,0.9303,-0.0086,0.4237,1.029
21:15:29:011,0.9301,-0.0100,0.4212,1.028
21:15:29:013,0.9303,-0.0120,0.4205,1.028
21:15:29:018,0.9293,-0.0137,0.4188,1.026
21:15:29:019,0.9281,-0.0139,0.4168,1.024
21:15:29:021,0.9281,-0.0137,0.4164,1.024
21:15:29:023,0.9286,-0.0142,0.4164,1.024
21:15:29:024,0.9291,-0.0147,0.4168,1.025
21:15:29:025,0.9303,-0.0151,0.4176,1.026
21:15:29:027,0.9315,-0.0161,0.4168,1.027
21:15:29:029,0.9315,-0.0169,0.4176,1.027
21:15:29:033,0.9335,-0.0166,0.4200,1.030
21:15:29:034,0.9354,-0.0166,0.4215,1.033
21:15:29:037,0.9369,-0.0173,0.4215,1.034
21:15:29:038,0.9372,-0.0169,0.4215,1.034
21:15:29:039,0.9352,-0.0154,0.4212,1.032
21:15:29:041,0.9313,-0.0144,0.4200,1.028
21:15:29:043,0.9262,-0.0137,0.4186,1.023
21:15:29:045,0.9223,-0.0115,0.4181,1.019
21:15:29:047,0.9205,-0.0095,0.4186,1.018
21:15:29:049,0.9198,-0.0086,0.4186,1.018
21:15:29:052,0.9198,-0.0088,0.4210,1.019
21:15:29:053,0.9191,-0.0090,0.4234,1.019
21:15:29:055,0.9188,-0.0088,0.4239,1.019
21:15:29:057,0.9191,-0.0086,0.4244,1.019
21:15:29:059,0.9186,-0.0086,0.4251,1.019
21:15:29:061,0.9171,-0.0073,0.4269,1.019
21:15:29:063,0.9164,-0.0064,0.4273,1.018
21:15:29:065,0.9152,-0.0066,0.4269,1.017
21:15:29:067,0.9144,-0.0066,0.4269,1.016
21:15:29:071,0.9127,-0.0064,0.4271,1.015
21:15:29:072,0.9103,-0.0061,0.4281,1.013
21:15:29:073,0.9083,-0.0066,0.4286,1.012
21:15:29:075,0.9061,-0.0073,0.4293,1.010
21:15:29:077,0.9052,-0.0081,0.4303,1.009
21:15:29:079,0.9044,-0.0090,0.4317,1.009
21:15:29:082,0.9047,-0.0098,0.4325,1.010
21:15:29:084,0.9042,-0.0103,0.4317,1.009
21:15:29:085,0.9022,-0.0098,0.4300,1.007
21:15:29:087,0.9003,-0.0086,0.4273,1.004
21:15:29:089,0.8990,-0.0073,0.4251,1.002
21:15:29:091,0.8986,-0.0066,0.4232,1.001
21:15:29:093,0.8973,-0.0061,0.4225,0.999
21:15:29:095,0.8968,-0.0044,0.4210,0.998
21:15:29:098,0.8973,-0.0032,0.4190,0.998
21:15:29:101,0.8983,-0.0034,0.4171,0.998
21:15:29:102,0.8988,-0.0024,0.4171,0.998
21:15:29:103,0.8990,-0.0010,0.4168,0.998
21:15:29:105,0.8986,0.0000,0.4159,0.998
21:15:29:107,0.8968,0.0005,0.4159,0.996
21:15:29:109,0.8951,0.0010,0.4159,0.995
21:15:29:111,0.8944,0.0027,0.4151,0.994
21:15:29:113,0.8946,0.0046,0.4139,0.993
21:15:29:117,0.8946,0.0054,0.4137,0.993
21:15:29:118,0.8954,0.0056,0.4132,0.994
21:15:29:120,0.8956,0.0059,0.4132,0.994
21:15:29:121,0.8959,0.0061,0.4139,0.995
21:15:29:124,0.8976,0.0061,0.4149,0.997
21:15:29:125,0.8988,0.0066,0.4166,0.998
21:15:29:127,0.9003,0.0061,0.4176,1.000
21:15:29:130,0.9015,0.0061,0.4181,1.002
21:15:29:131,0.9017,0.0061,0.4188,1.002
21:15:29:136,0.9022,0.0049,0.4193,1.003
21:15:29:138,0.9039,0.0029,0.4195,1.004
21:15:29:139,0.9049,0.0020,0.4195,1.005
21:15:29:140,0.9076,0.0010,0.4207,1.008
21:15:29:141,0.9096,-0.0002,0.4215,1.010
21:15:29:143,0.9096,-0.0007,0.4215,1.010
21:15:29:145,0.9100,-0.0007,0.4220,1.011
21:15:29:147,0.9110,-0.0005,0.4220,1.011
21:15:29:155,0.9115,-0.0007,0.4215,1.012
21:15:29:157,0.9113,-0.0010,0.4210,1.011
21:15:29:158,0.9108,-0.0012,0.4203,1.010
21:15:29:158,0.9108,-0.0017,0.4193,1.010
21:15:29:159,0.9108,-0.0020,0.4193,1.010
21:15:29:160,0.9100,-0.0022,0.4203,1.010
21:15:29:162,0.9086,-0.0015,0.4217,1.009
21:15:29:163,0.9074,-0.0002,0.4222,1.008
21:15:29:165,0.9069,-0.0005,0.4227,1.008
21:15:29:168,0.9066,-0.0010,0.4229,1.008
21:15:29:170,0.9074,-0.0012,0.4237,1.009
21:15:29:171,0.9076,-0.0002,0.4242,1.009
21:15:29:173,0.9069,0.0000,0.4247,1.009
21:15:29:175,0.9059,0.0010,0.4254,1.008
21:15:29:177,0.9049,0.0027,0.4269,1.008
21:15:29:179,0.9039,0.0034,0.4271,1.008
21:15:29:181,0.9030,0.0032,0.4271,1.007
21:15:29:184,0.9020,0.0029,0.4271,1.006
21:15:29:186,0.9003,0.0034,0.4273,1.004
21:15:29:187,0.8993,0.0044,0.4271,1.003
21:15:29:189,0.8986,0.0046,0.4269,1.003
21:15:29:191,0.8981,0.0039,0.4266,1.002
21:15:29:193,0.8971,0.0039,0.4266,1.001
21:15:29:194,0.8959,0.0032,0.4271,1.000
21:15:29:196,0.8959,0.0015,0.4273,1.000
21:15:29:200,0.8966,0.0000,0.4273,1.001
21:15:29:202,0.8966,-0.0010,0.4273,1.001
21:15:29:203,0.8968,-0.0022,0.4283,1.001
21:15:29:205,0.8968,-0.0032,0.4291,1.002
21:15:29:207,0.8976,-0.0051,0.4281,1.002
21:15:29:209,0.8993,-0.0066,0.4271,1.003
21:15:29:211,0.9015,-0.0081,0.4273,1.005
21:15:29:213,0.9027,-0.0093,0.4269,1.006
21:15:29:217,0.9034,-0.0095,0.4269,1.006
21:15:29:219,0.9049,-0.0103,0.4271,1.008
21:15:29:220,0.9071,-0.0115,0.4271,1.010
21:15:29:221,0.9103,-0.0115,0.4269,1.012
21:15:29:223,0.9142,-0.0117,0.4261,1.016
21:15:29:225,0.9164,-0.0122,0.4239,1.017
21:15:29:226,0.9179,-0.0112,0.4227,1.017
21:15:29:229,0.9198,-0.0103,0.4222,1.019
21:15:29:234,0.9215,-0.0095,0.4207,1.020
21:15:29:235,0.9227,-0.0088,0.4188,1.020
21:15:29:236,0.9232,-0.0078,0.4171,1.020
21:15:29:237,0.9242,-0.0068,0.4166,1.021
21:15:29:239,0.9245,-0.0059,0.4159,1.021
21:15:29:241,0.9242,-0.0046,0.4146,1.020
21:15:29:242,0.9242,-0.0044,0.4137,1.020
21:15:29:245,0.9240,-0.0039,0.4137,1.019
21:15:29:246,0.9240,-0.0029,0.4144,1.020
21:15:29:250,0.9242,-0.0032,0.4154,1.020
21:15:29:251,0.9235,-0.0039,0.4151,1.020
21:15:29:254,0.9227,-0.0037,0.4146,1.019
21:15:29:254,0.9227,-0.0027,0.4146,1.019
21:15:29:257,0.9215,-0.0022,0.4146,1.018
21:15:29:258,0.9205,-0.0022,0.4146,1.017
21:15:29:261,0.9198,-0.0022,0.4156,1.017
21:15:29:263,0.9196,-0.0022,0.4164,1.017
21:15:29:265,0.9191,-0.0022,0.4168,1.016
21:15:29:269,0.9186,-0.0012,0.4178,1.016
21:15:29:271,0.9164,-0.0007,0.4181,1.015
21:15:29:272,0.9147,-0.0012,0.4176,1.013
21:15:29:273,0.9137,-0.0012,0.4173,1.012
21:15:29:275,0.9122,-0.0002,0.4173,1.011
21:15:29:278,0.9115,0.0007,0.4173,1.010
21:15:29:279,0.9110,0.0010,0.4176,1.010
21:15:29:281,0.9103,0.0007,0.4181,1.009
21:15:29:287,0.9096,0.0010,0.4178,1.008
21:15:29:289,0.9091,0.0015,0.4171,1.008
21:15:29:290,0.9086,0.0015,0.4168,1.007
21:15:29:291,0.9078,0.0015,0.4159,1.006
21:15:29:292,0.9076,0.0022,0.4154,1.006
21:15:29:293,0.9078,0.0024,0.4154,1.006
21:15:29:294,0.9074,0.0017,0.4159,1.006
21:15:29:297,0.9071,0.0017,0.4164,1.006
21:15:29:301,0.9064,0.0022,0.4159,1.005
21:15:29:303,0.9056,0.0029,0.4156,1.004
21:15:29:304,0.9059,0.0039,0.4166,1.005
21:15:29:305,0.9066,0.0049,0.4173,1.006
21:15:29:307,0.9071,0.0051,0.4181,1.007
21:15:29:309,0.9078,0.0051,0.4181,1.007
21:15:29:311,0.9086,0.0054,0.4186,1.008
21:15:29:313,0.9093,0.0059,0.4190,1.009
21:15:29:315,0.9100,0.0056,0.4203,1.010
21:15:29:317,0.9110,0.0056,0.4215,1.012
21:15:29:320,0.9120,0.0051,0.4225,1.013
21:15:29:322,0.9122,0.0054,0.4229,1.013
21:15:29:323,0.9120,0.0068,0.4237,1.013
21:15:29:325,0.9120,0.0081,0.4251,1.014
21:15:29:327,0.9108,0.0083,0.4254,1.013
21:15:29:329,0.9088,0.0088,0.4264,1.012
21:15:29:330,0.9083,0.0083,0.4266,1.012
21:15:29:336,0.9093,0.0078,0.4273,1.013
21:15:29:338,0.9093,0.0083,0.4276,1.013
21:15:29:339,0.9086,0.0086,0.4276,1.012
21:15:29:340,0.9076,0.0090,0.4269,1.011
21:15:29:344,0.9074,0.0095,0.4259,1.010
21:15:29:345,0.9074,0.0093,0.4242,1.010
21:15:29:345,0.9076,0.0090,0.4232,1.009
21:15:29:347,0.9078,0.0081,0.4232,1.010
21:15:29:349,0.9078,0.0078,0.4239,1.010
21:15:29:360,0.9071,0.0090,0.4249,1.010
21:15:29:362,0.9066,0.0095,0.4249,1.009
21:15:29:363,0.9056,0.0098,0.4247,1.008
21:15:29:364,0.9052,0.0093,0.4249,1.008
21:15:29:364,0.9047,0.0090,0.4254,1.008
21:15:29:365,0.9047,0.0090,0.4249,1.008
21:15:29:366,0.9054,0.0090,0.4244,1.008
21:15:29:367,0.9064,0.0088,0.4251,1.009
21:15:29:368,0.9066,0.0083,0.4269,1.010
21:15:29:368,0.9066,0.0078,0.4271,1.010
21:15:29:372,0.9066,0.0071,0.4271,1.010
21:15:29:374,0.9081,0.0071,0.4269,1.011
21:15:29:375,0.9096,0.0068,0.4264,1.012
21:15:29:376,0.9100,0.0061,0.4266,1.013
21:15:29:378,0.9110,0.0056,0.4266,1.014
21:15:29:380,0.9122,0.0054,0.4244,1.014
21:15:29:383,0.9132,0.0046,0.4225,1.014
21:15:29:386,0.9137,0.0034,0.4220,1.014
21:15:29:387,0.9152,0.0034,0.4205,1.015
21:15:29:389,0.9164,0.0039,0.4188,1.015
21:15:29:390,0.9171,0.0029,0.4171,1.015
21:15:29:393,0.9183,0.0017,0.4161,1.016
21:15:29:394,0.9193,0.0007,0.4149,1.016
21:15:29:397,0.9201,0.0002,0.4146,1.016
21:15:29:399,0.9205,-0.0002,0.4146,1.017
21:15:29:402,0.9196,-0.0007,0.4144,1.016
21:15:29:403,0.9183,-0.0015,0.4146,1.015
21:15:29:405,0.9179,-0.0017,0.4146,1.014
21:15:29:406,0.9186,-0.0024,0.4154,1.015
21:15:29:409,0.9188,-0.0027,0.4164,1.016
21:15:29:411,0.9181,-0.0073,0.4251,1.019
21:15:29:413,0.9130,-0.0154,0.4408,1.021
21:15:29:415,0.8973,-0.0264,0.4613,1.016
21:15:29:419,0.8790,-0.0418,0.4799,1.009
21:15:29:420,0.8670,-0.0601,0.4848,1.001
21:15:29:422,0.8612,-0.0787,0.4799,0.994
21:15:29:423,0.8597,-0.0867,0.4750,0.990
21:15:29:424,0.8592,-0.0963,0.4586,0.982
21:15:29:427,0.8629,-0.0980,0.4366,0.975
21:15:29:428,0.8714,-0.0919,0.4129,0.972
21:15:29:430,0.8846,-0.0814,0.3905,0.973
21:15:29:438,0.8988,-0.0674,0.3738,0.979
21:15:29:440,0.9098,-0.0523,0.3646,0.985
21:15:29:441,0.9171,-0.0393,0.3619,0.991
21:15:29:442,0.9208,-0.0335,0.3699,0.998
21:15:29:443,0.9210,-0.0357,0.3917,1.007
21:15:29:445,0.9191,-0.0410,0.4200,1.017
21:15:29:447,0.9171,-0.0464,0.4471,1.027
21:15:29:448,0.9157,-0.0508,0.4640,1.033
21:15:29:449,0.9161,-0.0523,0.4723,1.038
21:15:29:450,0.9198,-0.0520,0.4855,1.047
21:15:29:458,0.9242,-0.0506,0.5011,1.059
21:15:29:460,0.9291,-0.0479,0.5038,1.064
21:15:29:461,0.9342,-0.0447,0.4889,1.062
21:15:29:462,0.9389,-0.0403,0.4667,1.055
21:15:29:463,0.9445,-0.0349,0.4476,1.052
21:15:29:464,0.9521,-0.0303,0.4357,1.053
21:15:29:464,0.9623,-0.0261,0.4315,1.061
21:15:29:468,0.9684,-0.0198,0.4293,1.066
21:15:29:469,0.9709,-0.0127,0.4251,1.066
21:15:29:471,0.9670,-0.0068,0.4164,1.059
21:15:29:472,0.9557,-0.0032,0.4061,1.045
21:15:29:474,0.9455,-0.0005,0.4049,1.035
21:15:29:476,0.9362,0.0039,0.4076,1.028
21:15:29:478,0.9267,0.0081,0.4063,1.019
21:15:29:480,0.9157,0.0122,0.4012,1.007
21:15:29:482,0.9071,0.0169,0.3980,0.999
21:15:29:485,0.9012,0.0225,0.3988,0.994
21:15:29:488,0.8990,0.0283,0.4046,0.995
21:15:29:489,0.8993,0.0347,0.4146,1.000
21:15:29:490,0.9015,0.0413,0.4288,1.009
21:15:29:492,0.9037,0.0440,0.4374,1.015
21:15:29:494,0.9078,0.0503,0.4540,1.027
21:15:29:497,0.9105,0.0589,0.4681,1.036
21:15:29:499,0.9139,0.0652,0.4799,1.046
21:15:29:501,0.9193,0.0677,0.4901,1.055
21:15:29:502,0.9237,0.0682,0.4958,1.062
21:15:29:504,0.9267,0.0684,0.4962,1.065
21:15:29:506,0.9291,0.0672,0.4931,1.065
21:15:29:508,0.9362,0.0625,0.4894,1.069
21:15:29:510,0.9428,0.0579,0.4865,1.073
21:15:29:513,0.9464,0.0545,0.4840,1.075
21:15:29:514,0.9482,0.0493,0.4833,1.076
21:15:29:516,0.9501,0.0440,0.4845,1.077
21:15:29:520,0.9526,0.0369,0.4882,1.081
21:15:29:522,0.9550,0.0288,0.4914,1.084
21:15:29:523,0.9579,0.0198,0.4940,1.087
21:15:29:524,0.9609,0.0100,0.4975,1.091
21:15:29:526,0.9640,-0.0010,0.5041,1.096
21:15:29:528,0.9697,-0.0147,0.5151,1.106
21:15:29:531,0.9772,-0.0315,0.5304,1.119
21:15:29:533,0.9863,-0.0493,0.5471,1.135
21:15:29:535,0.9946,-0.0652,0.5610,1.150
21:15:29:536,1.0002,-0.0818,0.5700,1.159
21:15:29:541,1.0068,-0.1002,0.5727,1.167
21:15:29:542,1.0105,-0.1170,0.5690,1.169
21:15:29:543,1.0083,-0.1314,0.5607,1.164
21:15:29:545,1.0041,-0.1432,0.5519,1.157
21:15:29:553,1.0021,-0.1527,0.5453,1.153
21:15:29:554,1.0021,-0.1625,0.5427,1.153
21:15:29:555,1.0031,-0.1703,0.5402,1.153
21:15:29:556,1.0036,-0.1739,0.5358,1.152
21:15:29:559,1.0039,-0.1744,0.5324,1.150
21:15:29:560,1.0031,-0.1722,0.5260,1.146
21:15:29:561,1.0029,-0.1673,0.5192,1.142
21:15:29:562,1.0031,-0.1608,0.5092,1.137
21:15:29:563,1.0021,-0.1515,0.4960,1.130
21:15:29:564,1.0009,-0.1390,0.4821,1.121
21:15:29:567,0.9987,-0.1251,0.4677,1.112
21:15:29:569,0.9975,-0.1124,0.4542,1.104
21:15:29:570,0.9953,-0.0989,0.4437,1.097
21:15:29:572,0.9919,-0.0853,0.4361,1.090
21:15:29:574,0.9904,-0.0752,0.4315,1.087
21:15:29:575,0.9745,-0.0743,0.4222,1.068
21:15:29:578,0.9489,-0.0760,0.4095,1.040
21:15:29:579,0.9435,-0.0679,0.3971,1.029
21:15:29:581,0.9464,-0.0545,0.3861,1.028
21:15:29:585,0.9538,-0.0391,0.3782,1.031
21:15:29:586,0.9640,-0.0244,0.3726,1.039
21:15:29:588,0.9736,-0.0122,0.3677,1.046
21:15:29:590,0.9814,-0.0007,0.3592,1.051
21:15:29:592,0.9897,0.0088,0.3506,1.056
21:15:29:594,1.0014,0.0154,0.3428,1.065
21:15:29:596,1.0126,0.0210,0.3340,1.073
21:15:29:598,1.0234,0.0239,0.3272,1.081
21:15:29:601,1.0337,0.0269,0.3225,1.089
21:15:29:602,1.0407,0.0293,0.3186,1.095
21:15:29:604,1.0466,0.0310,0.3194,1.101
21:15:29:606,1.0520,0.0340,0.3177,1.106
21:15:29:608,1.0537,0.0364,0.3091,1.105
21:15:29:610,1.0539,0.0347,0.3027,1.103
21:15:29:611,1.0520,0.0305,0.2979,1.100
21:15:29:614,1.0447,0.0283,0.2896,1.090
21:15:29:616,1.0322,0.0244,0.2856,1.077
21:15:29:619,1.0202,0.0252,0.2693,1.061
21:15:29:621,1.0092,0.0337,0.2461,1.045
21:15:29:622,0.9975,0.0408,0.2317,1.031
21:15:29:624,0.9880,0.0442,0.2221,1.019
21:15:29:626,0.9843,0.0445,0.2143,1.014
21:15:29:628,0.9775,0.0401,0.2094,1.006
21:15:29:630,0.9723,0.0386,0.2041,1.000
21:15:29:632,0.9706,0.0462,0.1808,0.994
21:15:29:638,0.9753,0.0616,0.1628,0.996
21:15:29:639,0.9758,0.0713,0.1579,0.997
21:15:29:640,0.9679,0.0755,0.1513,0.989
21:15:29:641,0.9484,0.0770,0.1388,0.968
21:15:29:642,0.9105,0.0708,0.1298,0.929
21:15:29:644,0.8815,0.0743,0.1049,0.897
21:15:29:646,0.8741,0.0880,0.0780,0.888
21:15:29:648,0.8758,0.1019,0.0538,0.890
21:15:29:650,0.8744,0.1099,0.0357,0.889
21:15:29:654,0.8695,0.1126,0.0230,0.884
21:15:29:655,0.8629,0.1146,0.0088,0.877
21:15:29:656,0.8558,0.1173,-0.0078,0.870
21:15:29:657,0.8568,0.1197,-0.0261,0.872
21:15:29:659,0.8639,0.1244,-0.0422,0.880
21:15:29:662,0.8651,0.1273,-0.0534,0.882
21:15:29:663,0.8546,0.1266,-0.0620,0.872
21:15:29:666,0.8556,0.1317,-0.0784,0.875
21:15:29:669,0.8675,0.1402,-0.0903,0.889
21:15:29:671,0.8780,0.1449,-0.0984,0.901
21:15:29:672,0.8881,0.1456,-0.1004,0.911
21:15:29:674,0.8949,0.1451,-0.0994,0.918
21:15:29:676,0.8993,0.1466,-0.0977,0.922
21:15:29:678,0.9054,0.1476,-0.0957,0.928
21:15:29:686,0.9086,0.1461,-0.0940,0.931
21:15:29:688,0.9086,0.1410,-0.0913,0.929
21:15:29:689,0.9139,0.1339,-0.0896,0.933
21:15:29:690,0.9157,0.1222,-0.0901,0.933
21:15:29:691,0.9157,0.1087,-0.0903,0.930
21:15:29:691,0.9218,0.0982,-0.0906,0.935
21:15:29:692,0.9230,0.0855,-0.0928,0.934
21:15:29:694,0.9083,0.0660,-0.0930,0.917
21:15:29:696,0.9017,0.0574,-0.0957,0.910
21:15:29:698,0.8978,0.0491,-0.1057,0.906
21:15:29:700,0.9039,0.0513,-0.1148,0.913
21:15:29:703,0.9164,0.0537,-0.1265,0.927
21:15:29:704,0.9230,0.0511,-0.1333,0.934
21:15:29:706,0.9220,0.0489,-0.1306,0.932
21:15:29:708,0.9220,0.0503,-0.1241,0.932
21:15:29:709,0.9218,0.0562,-0.1214,0.932
21:15:29:712,0.9193,0.0655,-0.1145,0.930
21:15:29:713,0.9198,0.0735,-0.1035,0.930
21:15:29:715,0.9183,0.0733,-0.0999,0.928
21:15:29:719,0.9027,0.0621,-0.0884,0.911
21:15:29:720,0.8951,0.0601,-0.0776,0.902
21:15:29:721,0.8968,0.0831,-0.0681,0.906
21:15:29:723,0.9032,0.1121,-0.0708,0.917
21:15:29:725,0.9108,0.1222,-0.0979,0.928
21:15:29:728,0.9232,0.1151,-0.1416,0.944
21:15:29:729,0.9376,0.1026,-0.1756,0.961
21:15:29:731,0.9496,0.0948,-0.1937,0.975
21:15:29:734,0.9518,0.0953,-0.2057,0.979
21:15:29:739,0.9438,0.0994,-0.2154,0.974
21:15:29:741,0.9350,0.1033,-0.2179,0.966
21:15:29:741,0.9245,0.1024,-0.2079,0.954
21:15:29:742,0.9137,0.1033,-0.1944,0.941
