time,gFx,gFy,gFz,TgF
22:10:40:367,0.9469,-0.0068,-0.0718,0.948
22:10:40:368,0.9462,-0.0061,-0.0688,0.947
22:10:40:377,0.9452,-0.0059,-0.0659,0.946
22:10:40:379,0.9442,-0.0061,-0.0627,0.945
22:10:40:379,0.9433,-0.0073,-0.0603,0.943
22:10:40:380,0.9423,-0.0083,-0.0576,0.942
22:10:40:381,0.9413,-0.0093,-0.0552,0.941
22:10:40:382,0.9403,-0.0110,-0.0534,0.940
22:10:40:383,0.9389,-0.0127,-0.0522,0.938
22:10:40:388,0.9374,-0.0144,-0.0517,0.937
22:10:40:389,0.9354,-0.0156,-0.0515,0.935
22:10:40:390,0.9340,-0.0169,-0.0517,0.933
22:10:40:391,0.9333,-0.0181,-0.0512,0.933
22:10:40:392,0.9315,-0.0195,-0.0495,0.931
22:10:40:394,0.9303,-0.0205,-0.0488,0.930
22:10:40:396,0.9293,-0.0213,-0.0483,0.929
22:10:40:398,0.9274,-0.0215,-0.0478,0.927
22:10:40:400,0.9252,-0.0217,-0.0464,0.924
22:10:40:404,0.9223,-0.0222,-0.0451,0.921
22:10:40:405,0.9186,-0.0230,-0.0429,0.918
22:10:40:406,0.9166,-0.0237,-0.0420,0.916
22:10:40:408,0.9137,-0.0239,-0.0395,0.913
22:10:40:410,0.9115,-0.0230,-0.0361,0.910
22:10:40:412,0.9098,-0.0225,-0.0324,0.909
22:10:40:414,0.9078,-0.0213,-0.0285,0.907
22:10:40:416,0.9056,-0.0198,-0.0251,0.904
22:10:40:419,0.9030,-0.0191,-0.0212,0.902
22:10:40:421,0.9008,-0.0183,-0.0173,0.900
22:10:40:422,0.8993,-0.0161,-0.0136,0.898
22:10:40:426,0.8966,-0.0144,-0.0100,0.896
22:10:40:427,0.8951,-0.0139,-0.0083,0.894
22:10:40:429,0.8934,-0.0139,-0.0087,0.892
22:10:40:431,0.8881,-0.0112,-0.0065,0.887
22:10:40:433,0.8832,-0.0076,-0.0031,0.883
22:10:40:437,0.8793,-0.0046,-0.0004,0.879
22:10:40:438,0.8768,-0.0027,0.0023,0.877
22:10:40:439,0.8761,-0.0015,0.0037,0.876
22:10:40:440,0.8756,0.0000,0.0042,0.876
22:10:40:443,0.8736,0.0012,0.0045,0.874
22:10:40:445,0.8714,0.0015,0.0049,0.871
22:10:40:446,0.8688,0.0020,0.0045,0.869
22:10:40:448,0.8648,0.0037,0.0042,0.865
22:10:40:450,0.8600,0.0046,0.0035,0.860
22:10:40:454,0.8560,0.0056,0.0025,0.856
22:10:40:455,0.8521,0.0078,0.0018,0.853
22:10:40:457,0.8468,0.0105,0.0003,0.847
22:10:40:458,0.8414,0.0117,-0.0024,0.842
22:10:40:460,0.8348,0.0129,-0.0070,0.835
22:10:40:462,0.8282,0.0151,-0.0124,0.829
22:10:40:464,0.8214,0.0178,-0.0173,0.822
22:10:40:466,0.8150,0.0198,-0.0224,0.816
22:10:40:472,0.8087,0.0217,-0.0271,0.810
22:10:40:473,0.8033,0.0230,-0.0324,0.805
22:10:40:474,0.7991,0.0249,-0.0393,0.801
22:10:40:475,0.7955,0.0269,-0.0466,0.798
22:10:40:476,0.7923,0.0269,-0.0542,0.795
22:10:40:478,0.7903,0.0261,-0.0600,0.793
22:10:40:480,0.7903,0.0259,-0.0657,0.794
22:10:40:482,0.7911,0.0257,-0.0684,0.794
22:10:40:484,0.7923,0.0252,-0.0730,0.796
22:10:40:495,0.7942,0.0259,-0.0764,0.798
22:10:40:496,0.7984,0.0264,-0.0786,0.803
22:10:40:497,0.8035,0.0249,-0.0803,0.808
22:10:40:498,0.8089,0.0227,-0.0820,0.813
22:10:40:499,0.8148,0.0227,-0.0835,0.819
22:10:40:499,0.8211,0.0225,-0.0842,0.825
22:10:40:500,0.8275,0.0217,-0.0850,0.831
22:10:40:501,0.8328,0.0210,-0.0850,0.837
22:10:40:504,0.8377,0.0205,-0.0835,0.841
22:10:40:505,0.8419,0.0191,-0.0820,0.845
22:10:40:506,0.8458,0.0173,-0.0808,0.849
22:10:40:508,0.8499,0.0161,-0.0786,0.853
22:10:40:511,0.8531,0.0139,-0.0771,0.856
22:10:40:512,0.8553,0.0110,-0.0752,0.858
22:10:40:514,0.8580,0.0083,-0.0735,0.860
22:10:40:516,0.8619,0.0056,-0.0710,0.864
22:10:40:519,0.8653,0.0032,-0.0688,0.867
22:10:40:521,0.8685,0.0007,-0.0674,0.870
22:10:40:523,0.8717,-0.0020,-0.0662,0.873
22:10:40:524,0.8749,-0.0051,-0.0647,0.875
22:10:40:527,0.8768,-0.0068,-0.0630,0.877
22:10:40:529,0.8793,-0.0076,-0.0615,0.880
22:10:40:530,0.8819,-0.0081,-0.0588,0.882
22:10:40:532,0.8846,-0.0076,-0.0554,0.885
22:10:40:535,0.8868,-0.0066,-0.0517,0.887
22:10:40:538,0.8881,-0.0056,-0.0473,0.888
22:10:40:540,0.8890,-0.0032,-0.0425,0.889
22:10:40:541,0.8903,-0.0005,-0.0371,0.890
22:10:40:543,0.8905,0.0017,-0.0312,0.890
22:10:40:544,0.8898,0.0032,-0.0249,0.890
22:10:40:546,0.8881,0.0054,-0.0183,0.888
22:10:40:548,0.8866,0.0078,-0.0114,0.887
22:10:40:550,0.8866,0.0098,-0.0041,0.887
22:10:40:553,0.8863,0.0112,0.0037,0.887
22:10:40:555,0.8868,0.0125,0.0108,0.888
22:10:40:556,0.8873,0.0129,0.0142,0.888
22:10:40:558,0.8893,0.0142,0.0211,0.891
22:10:40:560,0.8922,0.0147,0.0269,0.894
22:10:40:562,0.8956,0.0149,0.0325,0.898
22:10:40:564,0.8973,0.0161,0.0362,0.900
22:10:40:566,0.8983,0.0169,0.0396,0.901
22:10:40:568,0.8993,0.0169,0.0421,0.902
22:10:40:575,0.9005,0.0171,0.0426,0.903
22:10:40:577,0.9010,0.0176,0.0413,0.904
22:10:40:578,0.9022,0.0183,0.0396,0.905
22:10:40:579,0.9044,0.0191,0.0377,0.907
22:10:40:580,0.9071,0.0188,0.0340,0.909
22:10:40:581,0.9091,0.0195,0.0289,0.911
22:10:40:582,0.9115,0.0203,0.0223,0.913
22:10:40:584,0.9139,0.0205,0.0142,0.915
22:10:40:595,0.9166,0.0203,0.0054,0.918
22:10:40:597,0.9205,0.0195,-0.0048,0.921
22:10:40:598,0.9242,0.0176,-0.0151,0.925
22:10:40:599,0.9271,0.0159,-0.0256,0.928
22:10:40:600,0.9315,0.0147,-0.0373,0.932
22:10:40:601,0.9350,0.0127,-0.0505,0.936
22:10:40:602,0.9369,0.0093,-0.0644,0.938
22:10:40:603,0.9379,0.0049,-0.0781,0.940
22:10:40:605,0.9376,-0.0005,-0.0913,0.940
22:10:40:606,0.9374,-0.0061,-0.1040,0.941
22:10:40:607,0.9364,-0.0125,-0.1172,0.941
22:10:40:608,0.9350,-0.0195,-0.1294,0.940
22:10:40:610,0.9330,-0.0274,-0.1404,0.940
22:10:40:612,0.9306,-0.0359,-0.1502,0.938
22:10:40:614,0.9276,-0.0462,-0.1583,0.936
22:10:40:616,0.9245,-0.0550,-0.1646,0.934
22:10:40:619,0.9208,-0.0638,-0.1692,0.932
22:10:40:622,0.9161,-0.0716,-0.1714,0.927
22:10:40:623,0.9103,-0.0789,-0.1700,0.922
22:10:40:624,0.9042,-0.0855,-0.1675,0.915
22:10:40:626,0.9012,-0.0887,-0.1658,0.912
22:10:40:628,0.8942,-0.0943,-0.1607,0.905
22:10:40:630,0.8861,-0.0997,-0.1539,0.896
22:10:40:632,0.8773,-0.1031,-0.1456,0.886
22:10:40:635,0.8680,-0.1048,-0.1368,0.876
22:10:40:636,0.8595,-0.1060,-0.1302,0.867
22:10:40:642,0.8512,-0.1058,-0.1255,0.858
22:10:40:644,0.8441,-0.1060,-0.1219,0.851
22:10:40:646,0.8380,-0.1060,-0.1209,0.844
22:10:40:648,0.8328,-0.1055,-0.1241,0.840
22:10:40:649,0.8287,-0.1036,-0.1292,0.836
22:10:40:650,0.8275,-0.1014,-0.1377,0.836
22:10:40:652,0.8304,-0.0992,-0.1480,0.840
22:10:40:653,0.8346,-0.0975,-0.1590,0.846
22:10:40:655,0.8387,-0.0963,-0.1705,0.852
22:10:40:656,0.8431,-0.0953,-0.1815,0.858
22:10:40:659,0.8495,-0.0950,-0.1917,0.867
22:10:40:661,0.8570,-0.0955,-0.2005,0.876
22:10:40:662,0.8648,-0.0970,-0.2086,0.885
22:10:40:664,0.8736,-0.0997,-0.2149,0.895
22:10:40:666,0.8815,-0.1038,-0.2196,0.904
22:10:40:668,0.8885,-0.1097,-0.2230,0.912
22:10:40:678,0.8956,-0.1156,-0.2247,0.920
22:10:40:680,0.9008,-0.1222,-0.2225,0.925
22:10:40:682,0.9039,-0.1295,-0.2152,0.927
22:10:40:684,0.9059,-0.1373,-0.2030,0.927
22:10:40:685,0.9064,-0.1446,-0.1881,0.925
22:10:40:688,0.9049,-0.1507,-0.1722,0.922
22:10:40:690,0.9017,-0.1564,-0.1553,0.917
22:10:40:691,0.8961,-0.1615,-0.1375,0.909
22:10:40:693,0.8890,-0.1649,-0.1201,0.901
22:10:40:695,0.8807,-0.1666,-0.1048,0.891
22:10:40:697,0.8710,-0.1676,-0.0896,0.880
22:10:40:698,0.8629,-0.1678,-0.0752,0.871
22:10:40:699,0.8558,-0.1678,-0.0613,0.863
22:10:40:701,0.8473,-0.1652,-0.0473,0.854
22:10:40:702,0.8372,-0.1610,-0.0339,0.843
22:10:40:703,0.8321,-0.1586,-0.0278,0.838
22:10:40:704,0.8216,-0.1534,-0.0161,0.827
22:10:40:706,0.8116,-0.1485,-0.0053,0.816
22:10:40:708,0.8011,-0.1429,0.0040,0.805
22:10:40:709,0.7913,-0.1361,0.0128,0.795
22:10:40:710,0.7803,-0.1300,0.0196,0.784
22:10:40:712,0.7676,-0.1236,0.0242,0.771
22:10:40:714,0.7549,-0.1178,0.0272,0.758
22:10:40:716,0.7424,-0.1116,0.0274,0.745
22:10:40:718,0.7305,-0.1048,0.0267,0.732
22:10:40:720,0.7173,-0.0955,0.0260,0.718
22:10:40:722,0.7029,-0.0862,0.0247,0.703
22:10:40:724,0.6875,-0.0772,0.0242,0.688
22:10:40:726,0.6706,-0.0677,0.0245,0.671
22:10:40:728,0.6518,-0.0579,0.0242,0.652
22:10:40:730,0.6332,-0.0486,0.0238,0.633
22:10:40:731,0.6152,-0.0393,0.0238,0.615
22:10:40:734,0.5971,-0.0296,0.0242,0.597
22:10:40:737,0.5788,-0.0210,0.0242,0.579
22:10:40:738,0.5607,-0.0134,0.0245,0.562
22:10:40:740,0.5421,-0.0064,0.0242,0.544
22:10:40:743,0.5248,-0.0005,0.0228,0.527
22:10:40:744,0.5096,0.0039,0.0206,0.512
22:10:40:746,0.4969,0.0061,0.0181,0.500
22:10:40:748,0.4879,0.0056,0.0147,0.490
22:10:40:750,0.4827,0.0037,0.0088,0.485
22:10:40:751,0.4825,0.0010,0.0018,0.484
22:10:40:756,0.4891,-0.0022,-0.0073,0.490
22:10:40:758,0.5038,-0.0071,-0.0188,0.504
22:10:40:759,0.5282,-0.0132,-0.0329,0.528
22:10:40:760,0.5609,-0.0195,-0.0505,0.561
22:10:40:762,0.5983,-0.0252,-0.0698,0.599
22:10:40:764,0.6393,-0.0310,-0.0891,0.642
22:10:40:767,0.6819,-0.0357,-0.1072,0.686
22:10:40:768,0.7241,-0.0396,-0.1255,0.730
22:10:40:775,0.7654,-0.0440,-0.1438,0.774
22:10:40:776,0.8060,-0.0491,-0.1619,0.817
22:10:40:777,0.8453,-0.0547,-0.1778,0.859
22:10:40:778,0.8822,-0.0591,-0.1925,0.898
22:10:40:779,0.9183,-0.0616,-0.2047,0.935
22:10:40:780,0.9528,-0.0623,-0.2142,0.971
22:10:40:782,0.9697,-0.0623,-0.2176,0.988
22:10:40:784,1.0048,-0.0606,-0.2218,1.024
22:10:40:789,1.0420,-0.0545,-0.2232,1.060
22:10:40:790,1.0762,-0.0447,-0.2223,1.094
22:10:40:791,1.1089,-0.0332,-0.2193,1.125
22:10:40:792,1.1475,-0.0210,-0.2144,1.163
22:10:40:794,1.1793,-0.0064,-0.2066,1.193
22:10:40:796,1.2076,0.0098,-0.1971,1.220
22:10:40:798,1.2413,0.0264,-0.1854,1.253
22:10:40:800,1.2753,0.0423,-0.1724,1.286
22:10:40:802,1.3029,0.0569,-0.1592,1.313
22:10:40:804,1.3290,0.0706,-0.1460,1.339
22:10:40:807,1.3561,0.0833,-0.1319,1.366
22:10:40:809,1.3908,0.0933,-0.1179,1.400
22:10:40:810,1.4233,0.1014,-0.1038,1.432
22:10:40:812,1.4404,0.1109,-0.0886,1.449
22:10:40:814,1.4580,0.1207,-0.0732,1.467
22:10:40:816,1.4807,0.1295,-0.0571,1.490
22:10:40:818,1.5059,0.1356,-0.0395,1.516
22:10:40:821,1.5325,0.1402,-0.0207,1.542
22:10:40:823,1.5628,0.1412,-0.0012,1.573
22:10:40:825,1.5921,0.1385,0.0198,1.602
22:10:40:826,1.6034,0.1390,0.0438,1.614
22:10:40:828,1.6122,0.1405,0.0668,1.624
22:10:40:830,1.6246,0.1395,0.0885,1.637
22:10:40:832,1.6381,0.1358,0.1100,1.652
22:10:40:834,1.6505,0.1300,0.1322,1.665
22:10:40:836,1.6603,0.1222,0.1545,1.676
22:10:40:839,1.6654,0.1131,0.1747,1.683
22:10:40:841,1.6623,0.1043,0.1921,1.681
22:10:40:842,1.6483,0.0967,0.2080,1.668
22:10:40:844,1.6261,0.0914,0.2209,1.648
22:10:40:846,1.5975,0.0887,0.2302,1.621
22:10:40:848,1.5648,0.0899,0.2385,1.590
22:10:40:850,1.5308,0.0938,0.2444,1.558
22:10:40:852,1.4966,0.0989,0.2473,1.525
22:10:40:855,1.4629,0.1063,0.2485,1.493
22:10:40:857,1.4468,0.1107,0.2490,1.478
22:10:40:859,1.4167,0.1202,0.2480,1.450
22:10:40:860,1.3906,0.1285,0.2436,1.424
22:10:40:862,1.3669,0.1371,0.2378,1.401
22:10:40:865,1.3461,0.1480,0.2314,1.382
22:10:40:866,1.3290,0.1598,0.2246,1.365
22:10:40:867,1.3134,0.1720,0.2138,1.350
22:10:40:875,1.3000,0.1845,0.1992,1.337
22:10:40:877,1.2890,0.1952,0.1821,1.325
22:10:40:878,1.2799,0.2060,0.1620,1.316
22:10:40:879,1.2721,0.2160,0.1400,1.307
22:10:40:880,1.2677,0.2255,0.1168,1.302
22:10:40:881,1.2684,0.2343,0.0919,1.303
22:10:40:882,1.2726,0.2426,0.0672,1.307
22:10:40:884,1.2799,0.2514,0.0431,1.314
22:10:40:886,1.2914,0.2604,0.0196,1.327
22:10:40:896,1.3061,0.2680,-0.0036,1.342
22:10:40:898,1.3234,0.2734,-0.0273,1.360
22:10:40:899,1.3425,0.2795,-0.0517,1.381
22:10:40:900,1.3625,0.2846,-0.0767,1.402
22:10:40:901,1.3835,0.2885,-0.1023,1.425
22:10:40:901,1.4052,0.2917,-0.1267,1.448
22:10:40:902,1.4285,0.2941,-0.1504,1.473
22:10:40:903,1.4536,0.2971,-0.1712,1.500
22:10:40:904,1.4805,0.3005,-0.1900,1.529
22:10:40:906,1.5074,0.3054,-0.2069,1.558
22:10:40:908,1.5333,0.3098,-0.2232,1.586
22:10:40:910,1.5557,0.3139,-0.2381,1.611
22:10:40:912,1.5775,0.3181,-0.2504,1.634
22:10:40:914,1.5980,0.3227,-0.2589,1.657
22:10:40:916,1.6161,0.3276,-0.2662,1.676
22:10:40:917,1.6307,0.3323,-0.2733,1.692
22:10:40:922,1.6422,0.3362,-0.2792,1.705
22:10:40:924,1.6493,0.3389,-0.2848,1.713
22:10:40:926,1.6537,0.3391,-0.2899,1.719
22:10:40:927,1.6549,0.3384,-0.2938,1.720
22:10:40:928,1.6530,0.3347,-0.2975,1.718
22:10:40:930,1.6498,0.3320,-0.2997,1.715
22:10:40:932,1.6393,0.3257,-0.3051,1.704
22:10:40:934,1.6244,0.3166,-0.3119,1.689
22:10:40:935,1.6056,0.3042,-0.3202,1.670
22:10:40:938,1.5831,0.2893,-0.3285,1.647
22:10:40:940,1.5589,0.2719,-0.3361,1.621
22:10:40:942,1.5313,0.2526,-0.3427,1.592
22:10:40:944,1.5015,0.2314,-0.3495,1.561
22:10:40:946,1.4707,0.2077,-0.3559,1.529
22:10:40:948,1.4414,0.1818,-0.3610,1.498
22:10:40:950,1.4150,0.1544,-0.3645,1.469
22:10:40:952,1.3896,0.1261,-0.3669,1.442
22:10:40:955,1.3637,0.0967,-0.3671,1.413
22:10:40:956,1.3395,0.0674,-0.3647,1.387
22:10:40:959,1.3185,0.0391,-0.3613,1.364
22:10:40:960,1.3000,0.0105,-0.3564,1.343
22:10:40:961,1.2824,-0.0164,-0.3508,1.324
22:10:40:964,1.2667,-0.0420,-0.3434,1.306
22:10:40:965,1.2543,-0.0669,-0.3339,1.292
22:10:40:967,1.2433,-0.0901,-0.3241,1.279
22:10:40:970,1.2313,-0.1097,-0.3127,1.266
22:10:40:976,1.2196,-0.1266,-0.2978,1.252
22:10:40:978,1.2096,-0.1412,-0.2831,1.240
22:10:40:979,1.2008,-0.1534,-0.2694,1.230
22:10:40:980,1.1927,-0.1630,-0.2567,1.220
22:10:40:981,1.1854,-0.1710,-0.2433,1.211
22:10:40:982,1.1795,-0.1771,-0.2296,1.203
22:10:40:983,1.1741,-0.1808,-0.2169,1.196
22:10:40:986,1.1663,-0.1825,-0.2042,1.187
22:10:40:999,1.1578,-0.1813,-0.1912,1.176
22:10:41:000,1.1490,-0.1781,-0.1788,1.166
22:10:41:002,1.1402,-0.1730,-0.1663,1.155
22:10:41:002,1.1297,-0.1656,-0.1543,1.142
22:10:41:003,1.1194,-0.1566,-0.1436,1.130
22:10:41:004,1.1070,-0.1456,-0.1343,1.116
22:10:41:005,1.1006,-0.1395,-0.1294,1.108
22:10:41:006,1.0879,-0.1261,-0.1199,1.094
22:10:41:007,1.0752,-0.1119,-0.1116,1.079
22:10:41:007,1.0615,-0.0970,-0.1057,1.064
22:10:41:008,1.0483,-0.0814,-0.1013,1.050
22:10:41:011,1.0329,-0.0655,-0.0979,1.034
22:10:41:012,1.0168,-0.0493,-0.0957,1.018
22:10:41:013,1.0009,-0.0337,-0.0940,1.002
22:10:41:015,0.9853,-0.0183,-0.0938,0.987
22:10:41:017,0.9692,-0.0029,-0.0938,0.971
22:10:41:019,0.9521,0.0127,-0.0955,0.955
22:10:41:022,0.9333,0.0274,-0.0964,0.938
22:10:41:024,0.9135,0.0406,-0.0977,0.920
22:10:41:025,0.8956,0.0540,-0.0999,0.904
22:10:41:027,0.8785,0.0677,-0.1023,0.889
22:10:41:029,0.8612,0.0796,-0.1048,0.873
22:10:41:031,0.8429,0.0904,-0.1072,0.857
22:10:41:034,0.8238,0.1004,-0.1082,0.840
22:10:41:035,0.8047,0.1104,-0.1084,0.824
22:10:41:039,0.7854,0.1195,-0.1094,0.807
22:10:41:041,0.7659,0.1270,-0.1101,0.790
22:10:41:042,0.7471,0.1341,-0.1096,0.773
22:10:41:044,0.7290,0.1402,-0.1087,0.757
22:10:41:046,0.7112,0.1461,-0.1072,0.741
22:10:41:048,0.6941,0.1515,-0.1055,0.726
22:10:41:051,0.6762,0.1554,-0.1028,0.710
22:10:41:053,0.6596,0.1586,-0.1016,0.695
22:10:41:054,0.6445,0.1615,-0.1011,0.681
22:10:41:058,0.6298,0.1639,-0.0994,0.668
22:10:41:060,0.6161,0.1656,-0.0977,0.656
22:10:41:061,0.6025,0.1664,-0.0967,0.643
22:10:41:062,0.5888,0.1669,-0.0955,0.630
22:10:41:063,0.5761,0.1664,-0.0947,0.618
22:10:41:065,0.5651,0.1652,-0.0940,0.607
22:10:41:067,0.5553,0.1632,-0.0935,0.598
22:10:41:070,0.5465,0.1610,-0.0935,0.589
22:10:41:077,0.5421,0.1598,-0.0938,0.584
22:10:41:079,0.5333,0.1566,-0.0950,0.575
22:10:41:080,0.5262,0.1532,-0.0974,0.568
22:10:41:081,0.5209,0.1493,-0.0996,0.562
22:10:41:082,0.5157,0.1459,-0.1018,0.556
22:10:41:083,0.5121,0.1415,-0.1030,0.551
22:10:41:084,0.5096,0.1366,-0.1048,0.548
22:10:41:086,0.5077,0.1309,-0.1060,0.544
22:10:41:104,0.5069,0.1241,-0.1070,0.541
22:10:41:106,0.5086,0.1170,-0.1077,0.541
22:10:41:108,0.5118,0.1094,-0.1079,0.542
22:10:41:109,0.5140,0.1016,-0.1067,0.541
22:10:41:110,0.5165,0.0938,-0.1050,0.541
22:10:41:111,0.5196,0.0858,-0.1030,0.542
22:10:41:112,0.5233,0.0779,-0.1008,0.543
22:10:41:113,0.5265,0.0699,-0.0979,0.544
22:10:41:114,0.5297,0.0625,-0.0947,0.545
22:10:41:114,0.5323,0.0555,-0.0908,0.546
22:10:41:115,0.5358,0.0486,-0.0850,0.547
22:10:41:116,0.5409,0.0423,-0.0786,0.550
22:10:41:117,0.5463,0.0364,-0.0720,0.554
22:10:41:117,0.5516,0.0296,-0.0649,0.557
22:10:41:118,0.5560,0.0242,-0.0578,0.561
22:10:41:119,0.5604,0.0186,-0.0503,0.564
22:10:41:120,0.5653,0.0132,-0.0434,0.568
22:10:41:123,0.5702,0.0083,-0.0366,0.572
22:10:41:125,0.5756,0.0042,-0.0293,0.576
22:10:41:126,0.5795,0.0012,-0.0224,0.580
22:10:41:127,0.5810,-0.0010,-0.0161,0.581
22:10:41:129,0.5834,-0.0010,-0.0109,0.584
22:10:41:131,0.5858,-0.0015,-0.0068,0.586
22:10:41:134,0.5878,-0.0022,-0.0051,0.588
22:10:41:136,0.5898,-0.0032,-0.0046,0.590
22:10:41:139,0.5912,-0.0046,-0.0051,0.591
22:10:41:142,0.5922,-0.0046,-0.0073,0.592
22:10:41:143,0.5932,-0.0042,-0.0090,0.593
22:10:41:144,0.5937,-0.0042,-0.0109,0.594
22:10:41:145,0.5949,-0.0039,-0.0158,0.595
22:10:41:147,0.5956,-0.0034,-0.0219,0.596
22:10:41:150,0.5964,-0.0029,-0.0290,0.597
22:10:41:151,0.5973,-0.0020,-0.0366,0.598
22:10:41:156,0.5971,-0.0015,-0.0456,0.598
22:10:41:158,0.5973,-0.0007,-0.0559,0.599
22:10:41:159,0.5986,0.0002,-0.0664,0.601
22:10:41:160,0.5998,0.0000,-0.0769,0.603
22:10:41:162,0.6000,-0.0002,-0.0881,0.604
22:10:41:163,0.5990,-0.0007,-0.1004,0.605
22:10:41:165,0.5966,-0.0012,-0.1135,0.604
22:10:41:167,0.5951,-0.0015,-0.1277,0.605
22:10:41:170,0.5934,-0.0024,-0.1416,0.606
22:10:41:171,0.5917,-0.0029,-0.1543,0.607
22:10:41:178,0.5888,-0.0037,-0.1666,0.607
22:10:41:180,0.5856,-0.0037,-0.1778,0.607
22:10:41:181,0.5819,-0.0034,-0.1873,0.606
22:10:41:182,0.5775,-0.0046,-0.1956,0.604
22:10:41:183,0.5717,-0.0059,-0.2020,0.600
22:10:41:184,0.5651,-0.0073,-0.2066,0.595
22:10:41:188,0.5597,-0.0100,-0.2100,0.591
22:10:41:189,0.5546,-0.0127,-0.2125,0.587
22:10:41:190,0.5490,-0.0149,-0.2140,0.582
22:10:41:191,0.5421,-0.0178,-0.2140,0.576
22:10:41:200,0.5333,-0.0200,-0.2135,0.567
22:10:41:202,0.5238,-0.0225,-0.2118,0.557
22:10:41:203,0.5145,-0.0257,-0.2088,0.548
22:10:41:204,0.5060,-0.0293,-0.2054,0.538
22:10:41:205,0.4981,-0.0332,-0.2025,0.530
22:10:41:205,0.4903,-0.0369,-0.1988,0.521
22:10:41:206,0.4827,-0.0406,-0.1932,0.512
22:10:41:207,0.4749,-0.0445,-0.1876,0.503
22:10:41:210,0.4676,-0.0474,-0.1829,0.494
22:10:41:212,0.4620,-0.0503,-0.1785,0.487
22:10:41:213,0.4569,-0.0535,-0.1736,0.481
22:10:41:215,0.4525,-0.0562,-0.1697,0.476
22:10:41:217,0.4510,-0.0577,-0.1683,0.474
22:10:41:219,0.4500,-0.0599,-0.1646,0.472
22:10:41:222,0.4500,-0.0623,-0.1619,0.471
22:10:41:224,0.4512,-0.0643,-0.1607,0.472
22:10:41:225,0.4539,-0.0660,-0.1602,0.474
22:10:41:227,0.4595,-0.0674,-0.1597,0.480
22:10:41:229,0.4683,-0.0691,-0.1592,0.488
22:10:41:231,0.4806,-0.0711,-0.1595,0.500
22:10:41:234,0.4977,-0.0721,-0.1595,0.516
22:10:41:235,0.5192,-0.0723,-0.1595,0.537
22:10:41:238,0.5448,-0.0721,-0.1580,0.561
22:10:41:241,0.5736,-0.0721,-0.1558,0.589
22:10:41:243,0.6059,-0.0721,-0.1543,0.620
22:10:41:244,0.6408,-0.0716,-0.1534,0.654
22:10:41:245,0.6772,-0.0699,-0.1521,0.689
22:10:41:247,0.7139,-0.0669,-0.1517,0.725
22:10:41:250,0.7503,-0.0645,-0.1534,0.761
22:10:41:251,0.7864,-0.0616,-0.1561,0.797
22:10:41:253,0.8226,-0.0586,-0.1595,0.833
22:10:41:257,0.8587,-0.0577,-0.1634,0.869
22:10:41:258,0.8946,-0.0569,-0.1683,0.905
22:10:41:260,0.9276,-0.0559,-0.1746,0.939
22:10:41:261,0.9577,-0.0559,-0.1810,0.970
22:10:41:263,0.9855,-0.0572,-0.1876,0.998
22:10:41:266,1.0092,-0.0584,-0.1934,1.023
22:10:41:267,1.0283,-0.0606,-0.1981,1.042
22:10:41:269,1.0447,-0.0638,-0.2022,1.059
22:10:41:276,1.0559,-0.0665,-0.2049,1.071
22:10:41:278,1.0596,-0.0689,-0.2059,1.075
22:10:41:279,1.0559,-0.0723,-0.2049,1.071
22:10:41:280,1.0478,-0.0757,-0.2035,1.063
22:10:41:281,1.0363,-0.0779,-0.2005,1.051
22:10:41:282,1.0229,-0.0799,-0.1964,1.037
22:10:41:283,1.0080,-0.0818,-0.1925,1.022
22:10:41:285,0.9912,-0.0823,-0.1888,1.005
22:10:41:287,0.9726,-0.0821,-0.1856,0.986
22:10:41:300,0.9547,-0.0799,-0.1842,0.968
22:10:41:302,0.9462,-0.0782,-0.1844,0.959
22:10:41:303,0.9284,-0.0733,-0.1864,0.942
22:10:41:304,0.9100,-0.0674,-0.1898,0.925
22:10:41:305,0.8927,-0.0601,-0.1949,0.908
22:10:41:307,0.8763,-0.0506,-0.2015,0.894
22:10:41:308,0.8624,-0.0401,-0.2100,0.882
22:10:41:309,0.8509,-0.0291,-0.2206,0.873
22:10:41:310,0.8426,-0.0173,-0.2330,0.868
22:10:41:311,0.8380,-0.0059,-0.2462,0.868
22:10:41:312,0.8365,0.0054,-0.2601,0.871
22:10:41:313,0.8358,0.0161,-0.2731,0.875
22:10:41:313,0.8360,0.0264,-0.2853,0.879
22:10:41:316,0.8380,0.0362,-0.2978,0.886
22:10:41:317,0.8429,0.0447,-0.3102,0.895
22:10:41:319,0.8499,0.0518,-0.3207,0.906
22:10:41:321,0.8590,0.0603,-0.3278,0.918
22:10:41:325,0.8678,0.0694,-0.3302,0.928
22:10:41:326,0.8761,0.0789,-0.3288,0.937
22:10:41:327,0.8841,0.0894,-0.3232,0.944
22:10:41:329,0.8954,0.1002,-0.3114,0.952
22:10:41:331,0.9100,0.1109,-0.2924,0.962
22:10:41:334,0.9284,0.1224,-0.2662,0.974
22:10:41:335,0.9484,0.1336,-0.2350,0.988
22:10:41:338,0.9694,0.1446,-0.2020,1.004
22:10:41:339,0.9894,0.1556,-0.1690,1.020
22:10:41:343,1.0105,0.1671,-0.1385,1.039
22:10:41:344,1.0329,0.1793,-0.1106,1.060
22:10:41:345,1.0559,0.1928,-0.0857,1.084
22:10:41:347,1.0789,0.2045,-0.0649,1.108
22:10:41:350,1.1011,0.2162,-0.0486,1.131
