time,gFx,gFy,gFz,TgF
21:33:04:999,0.9012,0.1200,0.3841,1.000
21:33:05:002,0.9066,0.1287,0.3868,1.007
21:33:05:006,0.9120,0.1385,0.3890,1.015
21:33:05:008,0.9179,0.1468,0.3909,1.022
21:33:05:009,0.9235,0.1534,0.3919,1.029
21:33:05:010,0.9271,0.1590,0.3909,1.033
21:33:05:012,0.9308,0.1630,0.3878,1.036
21:33:05:013,0.9364,0.1647,0.3851,1.040
21:33:05:015,0.9408,0.1649,0.3846,1.044
21:33:05:017,0.9442,0.1639,0.3843,1.047
21:33:05:019,0.9472,0.1627,0.3841,1.049
21:33:05:028,0.9484,0.1612,0.3848,1.050
21:33:05:029,0.9484,0.1605,0.3851,1.050
21:33:05:030,0.9486,0.1578,0.3846,1.050
21:33:05:030,0.9494,0.1551,0.3863,1.050
21:33:05:031,0.9508,0.1517,0.3892,1.052
21:33:05:032,0.9511,0.1493,0.3919,1.053
21:33:05:033,0.9499,0.1471,0.3941,1.052
21:33:05:035,0.9491,0.1451,0.3956,1.052
21:33:05:038,0.9474,0.1444,0.3971,1.051
21:33:05:039,0.9447,0.1429,0.3993,1.049
21:33:05:042,0.9428,0.1407,0.4029,1.048
21:33:05:044,0.9398,0.1393,0.4058,1.047
21:33:05:045,0.9362,0.1380,0.4068,1.043
21:33:05:047,0.9352,0.1344,0.4078,1.042
21:33:05:049,0.9350,0.1300,0.4100,1.042
21:33:05:051,0.9416,0.1192,0.4178,1.050
21:33:05:054,0.9606,0.0926,0.4344,1.070
21:33:05:055,0.9611,0.0743,0.4386,1.070
21:33:05:057,0.9486,0.0726,0.4349,1.057
21:33:05:059,0.9416,0.0726,0.4357,1.051
21:33:05:061,0.9411,0.0694,0.4391,1.051
21:33:05:065,0.9357,0.0669,0.4401,1.047
21:33:05:066,0.9267,0.0669,0.4391,1.038
21:33:05:067,0.9198,0.0677,0.4388,1.032
21:33:05:070,0.9147,0.0672,0.4418,1.029
21:33:05:072,0.9081,0.0682,0.4447,1.024
21:33:05:074,0.8944,0.0699,0.4557,1.018
21:33:05:075,0.8780,0.0528,0.4513,0.999
21:33:05:080,0.8634,0.0320,0.4520,0.985
21:33:05:081,0.8482,0.0347,0.4909,0.991
21:33:05:082,0.8394,0.0354,0.5295,1.004
21:33:05:083,0.8328,0.0325,0.5559,1.013
21:33:05:085,0.8304,0.0298,0.5715,1.020
21:33:05:089,0.8346,0.0249,0.5791,1.028
21:33:05:093,0.8414,0.0213,0.5861,1.037
21:33:05:094,0.8497,0.0191,0.5905,1.046
21:33:05:095,0.8600,0.0176,0.5820,1.049
21:33:05:096,0.8729,0.0166,0.5620,1.049
21:33:05:097,0.8800,0.0176,0.5527,1.050
21:33:05:099,0.8942,0.0205,0.5392,1.055
21:33:05:101,0.9054,0.0249,0.5282,1.059
21:33:05:103,0.9127,0.0315,0.5209,1.062
21:33:05:107,0.9161,0.0398,0.5226,1.066
21:33:05:108,0.9225,0.0508,0.5126,1.068
21:33:05:109,0.9330,0.0577,0.4701,1.057
21:33:05:111,0.9425,0.0618,0.4391,1.052
21:33:05:114,0.9653,0.0662,0.4317,1.070
21:33:05:115,0.9953,0.0735,0.4186,1.092
21:33:05:117,1.0126,0.0845,0.3978,1.101
21:33:05:119,0.9970,0.0938,0.3738,1.079
21:33:05:124,0.9645,0.1009,0.3604,1.045
21:33:05:125,0.9369,0.1055,0.3616,1.021
21:33:05:126,0.9201,0.1116,0.3790,1.013
21:33:05:127,0.9052,0.1258,0.4088,1.014
21:33:05:129,0.9115,0.1256,0.3993,1.016
21:33:05:131,0.9330,0.1153,0.3553,1.017
21:33:05:133,0.9242,0.1222,0.3306,1.001
21:33:05:135,0.9047,0.1339,0.3370,0.987
21:33:05:138,0.9042,0.1424,0.3560,0.996
21:33:05:140,0.9279,0.1466,0.3565,1.018
21:33:05:141,0.9508,0.1512,0.3416,1.035
21:33:05:143,0.9569,0.1593,0.3345,1.039
21:33:05:145,0.9425,0.1691,0.3484,1.033
21:33:05:148,0.9191,0.1761,0.3853,1.027
21:33:05:149,0.9081,0.1776,0.4305,1.036
21:33:05:151,0.9105,0.1737,0.4596,1.051
21:33:05:153,0.9122,0.1710,0.4613,1.052
21:33:05:155,0.9098,0.1720,0.4479,1.044
21:33:05:157,0.9066,0.1752,0.4352,1.037
21:33:05:159,0.9034,0.1776,0.4259,1.030
21:33:05:161,0.9025,0.1791,0.4220,1.028
21:33:05:163,0.9027,0.1859,0.4129,1.026
21:33:05:165,0.9061,0.1893,0.3990,1.024
21:33:05:167,0.9113,0.1847,0.3856,1.022
21:33:05:169,0.9135,0.1779,0.3778,1.020
21:33:05:173,0.9144,0.1727,0.3773,1.019
21:33:05:174,0.9142,0.1688,0.3787,1.019
21:33:05:176,0.9130,0.1642,0.3768,1.016
21:33:05:177,0.9125,0.1593,0.3743,1.013
21:33:05:180,0.9130,0.1549,0.3716,1.012
21:33:05:181,0.9125,0.1510,0.3660,1.009
21:33:05:183,0.9125,0.1456,0.3580,1.004
21:33:05:185,0.9120,0.1400,0.3494,1.000
21:33:05:187,0.9088,0.1344,0.3467,0.995
21:33:05:190,0.9022,0.1283,0.3528,0.990
21:33:05:191,0.8944,0.1214,0.3626,0.985
21:33:05:193,0.8883,0.1134,0.3697,0.981
21:33:05:195,0.8876,0.1060,0.3731,0.981
21:33:05:197,0.8885,0.0997,0.3734,0.981
21:33:05:199,0.8885,0.0941,0.3724,0.980
21:33:05:201,0.8881,0.0889,0.3719,0.978
21:33:05:203,0.8873,0.0831,0.3746,0.978
21:33:05:205,0.8863,0.0774,0.3785,0.978
21:33:05:206,0.8841,0.0740,0.3812,0.976
21:33:05:210,0.8837,0.0711,0.3863,0.978
21:33:05:212,0.8827,0.0657,0.4007,0.982
21:33:05:213,0.8829,0.0618,0.4039,0.983
21:33:05:215,0.8868,0.0633,0.3917,0.982
21:33:05:217,0.8890,0.0674,0.3817,0.980
21:33:05:219,0.8873,0.0711,0.3778,0.978
21:33:05:222,0.8844,0.0733,0.3765,0.975
21:33:05:223,0.8812,0.0755,0.3734,0.971
21:33:05:226,0.8788,0.0794,0.3685,0.967
21:33:05:227,0.8780,0.0826,0.3619,0.964
21:33:05:229,0.8783,0.0853,0.3536,0.962
21:33:05:232,0.8783,0.0862,0.3492,0.960
21:33:05:232,0.8785,0.0882,0.3409,0.957
21:33:05:235,0.8800,0.0916,0.3340,0.957
21:33:05:237,0.8805,0.0960,0.3274,0.955
21:33:05:239,0.8802,0.0997,0.3194,0.953
21:33:05:241,0.8819,0.1029,0.3106,0.952
21:33:05:242,0.8878,0.1060,0.3006,0.954
21:33:05:245,0.8929,0.1094,0.2886,0.956
21:33:05:247,0.8986,0.1136,0.2761,0.958
21:33:05:249,0.9047,0.1173,0.2632,0.960
21:33:05:250,0.9105,0.1200,0.2492,0.962
21:33:05:252,0.9179,0.1234,0.2368,0.966
21:33:05:254,0.9198,0.1300,0.2248,0.966
21:33:05:257,0.9149,0.1378,0.2138,0.961
21:33:05:259,0.9069,0.1456,0.2045,0.952
21:33:05:261,0.9005,0.1529,0.1950,0.946
21:33:05:263,0.8983,0.1590,0.1821,0.942
21:33:05:265,0.8981,0.1647,0.1681,0.940
21:33:05:267,0.8978,0.1688,0.1581,0.939
21:33:05:269,0.8986,0.1708,0.1513,0.939
21:33:05:270,0.9030,0.1705,0.1444,0.942
21:33:05:273,0.9096,0.1695,0.1381,0.947
21:33:05:274,0.9142,0.1693,0.1337,0.950
21:33:05:277,0.9171,0.1695,0.1300,0.953
21:33:05:278,0.9205,0.1695,0.1256,0.955
21:33:05:280,0.9249,0.1683,0.1203,0.958
21:33:05:283,0.9276,0.1652,0.1144,0.960
21:33:05:285,0.9298,0.1617,0.1090,0.960
21:33:05:286,0.9313,0.1590,0.1039,0.960
21:33:05:290,0.9325,0.1556,0.0970,0.960
21:33:05:291,0.9342,0.1529,0.0912,0.960
21:33:05:292,0.9384,0.1495,0.0885,0.963
21:33:05:294,0.9401,0.1463,0.0868,0.964
21:33:05:297,0.9386,0.1419,0.0848,0.962
21:33:05:298,0.9391,0.1366,0.0777,0.960
21:33:05:301,0.9423,0.1327,0.0694,0.962
21:33:05:302,0.9457,0.1312,0.0663,0.965
21:33:05:307,0.9557,0.1273,0.0638,0.974
21:33:05:309,0.9657,0.1231,0.0672,0.983
21:33:05:310,0.9765,0.1180,0.0748,0.993
21:33:05:311,0.9855,0.1136,0.0836,1.002
21:33:05:315,0.9924,0.1102,0.0912,1.009
21:33:05:316,0.9963,0.1082,0.0963,1.013
21:33:05:317,0.9970,0.1073,0.1032,1.015
21:33:05:319,1.0009,0.1055,0.1124,1.019
21:33:05:323,1.0073,0.1014,0.1210,1.026
21:33:05:324,1.0073,0.0989,0.1281,1.027
21:33:05:325,1.0004,0.0985,0.1364,1.021
21:33:05:326,0.9941,0.0987,0.1457,1.017
21:33:05:329,0.9880,0.1024,0.1567,1.013
21:33:05:330,0.9858,0.1075,0.1691,1.014
21:33:05:333,0.9828,0.1114,0.1779,1.013
21:33:05:334,0.9694,0.1143,0.1869,1.003
21:33:05:336,0.9508,0.1175,0.1962,0.987
21:33:05:340,0.9350,0.1246,0.2092,0.976
21:33:05:342,0.9306,0.1322,0.2212,0.976
21:33:05:344,0.9367,0.1346,0.2234,0.983
21:33:05:345,0.9398,0.1351,0.2260,0.987
21:33:05:347,0.9420,0.1371,0.2295,0.990
21:33:05:349,0.9438,0.1417,0.2326,0.993
21:33:05:350,0.9528,0.1451,0.2246,1.001
21:33:05:353,0.9594,0.1456,0.2092,1.003
21:33:05:356,0.9596,0.1441,0.1940,1.000
21:33:05:357,0.9579,0.1441,0.1791,0.995
21:33:05:358,0.9577,0.1459,0.1684,0.993
21:33:05:361,0.9684,0.1456,0.1567,1.001
21:33:05:365,0.9782,0.1434,0.1322,1.007
21:33:05:366,0.9770,0.1397,0.1041,1.001
21:33:05:367,0.9738,0.1349,0.0782,0.994
21:33:05:369,0.9777,0.1312,0.0602,0.996
21:33:05:370,0.9843,0.1268,0.0404,1.000
21:33:05:377,0.9863,0.1224,0.0162,1.000
21:33:05:378,0.9921,0.1178,-0.0039,1.004
21:33:05:379,0.9941,0.1153,-0.0141,1.006
21:33:05:381,0.9926,0.1104,-0.0332,1.004
21:33:05:381,0.9809,0.1065,-0.0466,0.992
21:33:05:382,0.9591,0.1053,-0.0549,0.970
21:33:05:384,0.9533,0.1009,-0.0664,0.964
21:33:05:386,0.9599,0.0943,-0.0789,0.971
21:33:05:389,0.9745,0.0882,-0.0906,0.985
21:33:05:391,0.9914,0.0843,-0.1001,1.002
21:33:05:392,1.0090,0.0845,-0.1004,1.019
21:33:05:394,1.0349,0.0821,-0.1023,1.045
21:33:05:397,1.0652,0.0767,-0.1021,1.074
21:33:05:398,1.0771,0.0711,-0.1079,1.086
21:33:05:400,1.0706,0.0662,-0.1165,1.079
21:33:05:402,1.0625,0.0618,-0.1138,1.071
21:33:05:405,1.0600,0.0589,-0.1055,1.067
21:33:05:408,1.0581,0.0559,-0.0957,1.064
21:33:05:410,1.0552,0.0540,-0.0837,1.060
21:33:05:411,1.0486,0.0547,-0.0686,1.053
21:33:05:413,1.0432,0.0567,-0.0539,1.047
21:33:05:414,1.0390,0.0574,-0.0459,1.043
21:33:05:416,1.0339,0.0572,-0.0385,1.038
21:33:05:418,1.0276,0.0574,-0.0232,1.031
21:33:05:421,1.0017,0.0589,-0.0214,1.006
21:33:05:426,0.9621,0.0613,-0.0290,0.967
21:33:05:428,0.9396,0.0647,-0.0276,0.945
21:33:05:429,0.9484,0.0677,-0.0185,0.954
21:33:05:430,0.9880,0.0679,-0.0087,0.993
21:33:05:431,1.0434,0.0672,-0.0021,1.048
21:33:05:432,1.0920,0.0652,0.0030,1.096
21:33:05:434,1.1214,0.0613,0.0042,1.125
21:33:05:437,1.1309,0.0579,0.0010,1.134
21:33:05:440,1.1282,0.0528,0.0018,1.131
21:33:05:441,1.1277,0.0459,-0.0053,1.130
21:33:05:442,1.1282,0.0381,-0.0170,1.130
21:33:05:444,1.1258,0.0325,-0.0236,1.127
21:33:05:446,1.1206,0.0300,-0.0227,1.122
21:33:05:448,1.1123,0.0303,-0.0168,1.113
21:33:05:450,1.1033,0.0327,-0.0097,1.105
21:33:05:452,1.0984,0.0342,-0.0065,1.100
21:33:05:455,1.0889,0.0384,-0.0029,1.091
21:33:05:456,1.0850,0.0432,0.0003,1.087
21:33:05:466,1.0833,0.0491,0.0035,1.086
21:33:05:467,1.0791,0.0552,0.0049,1.083
21:33:05:468,1.0725,0.0613,0.0040,1.077
21:33:05:469,1.0647,0.0687,0.0015,1.070
21:33:05:470,1.0576,0.0784,-0.0029,1.064
21:33:05:471,1.0500,0.0882,-0.0100,1.057
21:33:05:472,1.0407,0.0982,-0.0163,1.049
21:33:05:473,1.0312,0.1068,-0.0239,1.041
21:33:05:475,1.0241,0.1146,-0.0322,1.035
21:33:05:477,1.0192,0.1212,-0.0400,1.032
21:33:05:478,1.0148,0.1266,-0.0476,1.029
21:33:05:481,1.0112,0.1314,-0.0556,1.026
21:33:05:482,1.0105,0.1349,-0.0642,1.026
21:33:05:485,1.0124,0.1356,-0.0715,1.029
21:33:05:486,1.0131,0.1353,-0.0771,1.030
21:33:05:489,1.0100,0.1351,-0.0811,1.027
21:33:05:491,1.0070,0.1336,-0.0833,1.024
21:33:05:494,1.0073,0.1300,-0.0823,1.023
21:33:05:495,1.0080,0.1248,-0.0784,1.023
21:33:05:496,1.0085,0.1190,-0.0732,1.022
21:33:05:498,1.0083,0.1136,-0.0662,1.021
21:33:05:501,1.0075,0.1077,-0.0588,1.019
21:33:05:502,1.0051,0.1024,-0.0512,1.015
21:33:05:504,1.0012,0.0980,-0.0464,1.011
21:33:05:508,0.9953,0.0943,-0.0410,1.004
21:33:05:509,0.9890,0.0911,-0.0366,0.997
21:33:05:511,0.9836,0.0877,-0.0346,0.991
21:33:05:513,0.9831,0.0845,-0.0307,0.990
21:33:05:514,0.9821,0.0833,-0.0263,0.989
21:33:05:517,0.9799,0.0823,-0.0222,0.987
21:33:05:518,0.9799,0.0811,-0.0151,0.987
21:33:05:521,0.9765,0.0794,-0.0092,0.983
21:33:05:528,0.9733,0.0784,-0.0083,0.980
21:33:05:530,0.9694,0.0767,-0.0065,0.976
21:33:05:531,0.9726,0.0762,-0.0012,0.979
21:33:05:532,0.9745,0.0792,0.0025,0.981
21:33:05:533,0.9731,0.0821,0.0037,0.980
21:33:05:534,0.9721,0.0818,0.0088,0.980
21:33:05:535,0.9792,0.0809,0.0108,0.986
21:33:05:536,0.9907,0.0809,0.0037,0.998
21:33:05:547,0.9982,0.0804,-0.0019,1.005
21:33:05:549,1.0029,0.0799,-0.0053,1.009
21:33:05:550,1.0063,0.0801,-0.0080,1.013
21:33:05:551,1.0095,0.0806,-0.0095,1.016
21:33:05:552,1.0126,0.0818,-0.0107,1.019
21:33:05:553,1.0146,0.0826,-0.0124,1.021
21:33:05:553,1.0139,0.0811,-0.0192,1.020
21:33:05:554,1.0078,0.0796,-0.0268,1.014
21:33:05:556,0.9995,0.0789,-0.0368,1.006
21:33:05:557,0.9963,0.0777,-0.0456,1.003
21:33:05:559,0.9985,0.0748,-0.0488,1.005
21:33:05:561,1.0002,0.0701,-0.0434,1.006
21:33:05:562,1.0056,0.0645,-0.0346,1.010
21:33:05:564,1.0183,0.0591,-0.0251,1.022
21:33:05:567,1.0178,0.0547,-0.0249,1.021
21:33:05:568,0.9980,0.0523,-0.0449,1.002
21:33:05:570,0.9875,0.0537,-0.0600,0.992
21:33:05:572,0.9892,0.0567,-0.0620,0.994
21:33:05:575,0.9960,0.0603,-0.0591,1.001
21:33:05:577,1.0070,0.0645,-0.0569,1.012
21:33:05:578,1.0100,0.0704,-0.0522,1.016
21:33:05:580,1.0036,0.0774,-0.0488,1.010
21:33:05:582,0.9902,0.0860,-0.0515,0.998
21:33:05:584,0.9716,0.0931,-0.0556,0.981
21:33:05:586,0.9518,0.0975,-0.0561,0.962
21:33:05:588,0.9330,0.1004,-0.0544,0.944
21:33:05:591,0.9245,0.1016,-0.0522,0.936
21:33:05:592,0.9076,0.1033,-0.0444,0.919
21:33:05:594,0.8937,0.1033,-0.0398,0.905
21:33:05:596,0.8837,0.1011,-0.0459,0.895
21:33:05:599,0.8761,0.0997,-0.0515,0.888
21:33:05:600,0.8722,0.1024,-0.0644,0.885
21:33:05:602,0.8512,0.1217,-0.1094,0.871
21:33:05:604,0.8260,0.1473,-0.1646,0.860
21:33:05:608,0.8096,0.1659,-0.2115,0.858
21:33:05:610,0.8099,0.1722,-0.2359,0.866
21:33:05:611,0.8306,0.1691,-0.2440,0.886
21:33:05:614,0.8460,0.1656,-0.2748,0.908
21:33:05:616,0.8548,0.1608,-0.3217,0.929
21:33:05:617,0.8636,0.1500,-0.3674,0.951
21:33:05:618,0.8807,0.1329,-0.3933,0.973
21:33:05:620,0.9213,0.1107,-0.3884,1.004
21:33:05:622,0.9714,0.0882,-0.3596,1.037
21:33:05:629,1.0158,0.0687,-0.3193,1.064
21:33:05:631,1.0483,0.0520,-0.2838,1.084
21:33:05:632,1.0666,0.0384,-0.2609,1.096
21:33:05:633,1.0789,0.0257,-0.2425,1.103
21:33:05:634,1.0933,0.0159,-0.2220,1.112
21:33:05:636,1.1143,0.0086,-0.1993,1.129
21:33:05:637,1.1380,0.0020,-0.1749,1.148
21:33:05:639,1.1543,-0.0061,-0.1470,1.161
21:33:05:651,1.1622,-0.0115,-0.1353,1.167
21:33:05:653,1.1663,-0.0134,-0.1338,1.171
21:33:05:654,1.1614,-0.0137,-0.1302,1.166
21:33:05:655,1.1499,-0.0142,-0.1167,1.153
21:33:05:656,1.1368,-0.0147,-0.0928,1.138
21:33:05:657,1.1238,-0.0112,-0.0686,1.124
21:33:05:658,1.1118,-0.0051,-0.0500,1.111
21:33:05:659,1.0994,0.0042,-0.0366,1.099
21:33:05:660,1.0864,0.0149,-0.0273,1.087
21:33:05:661,1.0691,0.0264,-0.0229,1.070
21:33:05:662,1.0544,0.0354,-0.0183,1.056
21:33:05:663,1.0390,0.0440,-0.0105,1.041
21:33:05:664,1.0153,0.0594,-0.0046,1.019
21:33:05:666,0.9953,0.0757,-0.0007,1.002
21:33:05:668,0.9885,0.0821,0.0008,0.996
21:33:05:670,0.9789,0.0931,0.0018,0.988
21:33:05:673,0.9733,0.1031,0.0001,0.984
21:33:05:680,0.9731,0.1121,-0.0046,0.985
21:33:05:682,0.9762,0.1209,-0.0090,0.989
21:33:05:683,0.9789,0.1270,-0.0114,0.993
21:33:05:684,0.9836,0.1314,-0.0144,0.998
21:33:05:685,0.9955,0.1344,-0.0156,1.011
21:33:05:686,1.0061,0.1358,-0.0207,1.021
21:33:05:686,1.0019,0.1390,-0.0319,1.018
21:33:05:688,0.9938,0.1400,-0.0351,1.010
21:33:05:691,0.9841,0.1378,-0.0263,1.000
21:33:05:693,0.9772,0.1334,-0.0124,0.992
21:33:05:694,0.9750,0.1278,-0.0009,0.989
21:33:05:696,0.9709,0.1226,0.0064,0.985
21:33:05:698,0.9594,0.1182,0.0125,0.973
21:33:05:700,0.9438,0.1151,0.0262,0.957
21:33:05:702,0.9298,0.1114,0.0489,0.944
21:33:05:704,0.9303,0.1073,0.0721,0.946
21:33:05:706,0.9406,0.1026,0.0929,0.957
21:33:05:708,0.9543,0.0989,0.1088,0.972
21:33:05:714,0.9665,0.0950,0.1188,0.985
21:33:05:715,0.9767,0.0875,0.1242,0.995
21:33:05:717,0.9863,0.0765,0.1266,1.003
21:33:05:717,0.9921,0.0667,0.1271,1.008
21:33:05:718,0.9938,0.0596,0.1266,1.008
21:33:05:720,0.9887,0.0559,0.1225,1.002
21:33:05:722,0.9789,0.0528,0.1176,0.992
21:33:05:731,0.9716,0.0474,0.1154,0.984
21:33:05:733,0.9679,0.0403,0.1134,0.979
21:33:05:734,0.9635,0.0347,0.1088,0.974
21:33:05:735,0.9579,0.0288,0.1032,0.967
21:33:05:736,0.9513,0.0227,0.0990,0.960
21:33:05:737,0.9489,0.0195,0.0973,0.957
21:33:05:737,0.9464,0.0142,0.0944,0.954
21:33:05:738,0.9442,0.0100,0.0890,0.950
21:33:05:742,0.9384,0.0083,0.0812,0.944
21:33:05:744,0.9379,0.0078,0.0736,0.942
21:33:05:745,0.9455,0.0061,0.0685,0.949
21:33:05:746,0.9555,0.0066,0.0597,0.959
21:33:05:749,0.9675,0.0105,0.0450,0.970
21:33:05:750,0.9831,0.0112,0.0284,0.984
21:33:05:752,0.9877,0.0149,0.0123,0.989
21:33:05:754,0.9833,0.0227,-0.0002,0.984
21:33:05:756,0.9831,0.0305,-0.0095,0.985
21:33:05:758,0.9887,0.0381,-0.0158,0.991
21:33:05:760,0.9941,0.0462,-0.0210,0.997
21:33:05:762,1.0002,0.0528,-0.0261,1.004
21:33:05:763,1.0046,0.0581,-0.0302,1.009
21:33:05:765,1.0065,0.0652,-0.0317,1.011
21:33:05:768,1.0053,0.0735,-0.0310,1.011
21:33:05:770,1.0012,0.0814,-0.0295,1.008
21:33:05:771,0.9953,0.0889,-0.0283,1.003
21:33:05:775,0.9909,0.0960,-0.0278,1.000
21:33:05:778,0.9868,0.1014,-0.0268,0.996
21:33:05:780,0.9836,0.1046,-0.0249,0.994
21:33:05:781,0.9804,0.1051,-0.0219,0.991
21:33:05:782,0.9726,0.1068,-0.0163,0.983
21:33:05:784,0.9648,0.1082,-0.0080,0.976
21:33:05:786,0.9577,0.1082,-0.0002,0.969
21:33:05:787,0.9538,0.1068,0.0074,0.965
21:33:05:792,0.9494,0.1029,0.0150,0.960
21:33:05:794,0.9442,0.0985,0.0206,0.955
21:33:05:795,0.9398,0.0945,0.0240,0.950
21:33:05:796,0.9372,0.0926,0.0247,0.947
21:33:05:798,0.9318,0.0875,0.0262,0.941
21:33:05:800,0.9286,0.0818,0.0264,0.937
21:33:05:802,0.9279,0.0767,0.0267,0.936
21:33:05:804,0.9306,0.0704,0.0264,0.938
21:33:05:806,0.9340,0.0645,0.0238,0.940
21:33:05:810,0.9369,0.0601,0.0211,0.942
21:33:05:811,0.9416,0.0545,0.0191,0.946
21:33:05:812,0.9557,0.0432,0.0140,0.959
21:33:05:813,0.9635,0.0342,0.0069,0.966
21:33:05:816,0.9604,0.0349,0.0084,0.963
21:33:05:817,0.9616,0.0442,0.0418,0.966
21:33:05:819,0.9679,0.0564,0.0633,0.975
21:33:05:821,0.9667,0.0643,0.0399,0.973
21:33:05:828,0.9606,0.0652,0.0189,0.966
21:33:05:830,0.9569,0.0621,0.0176,0.962
21:33:05:831,0.9609,0.0577,0.0306,0.966
21:33:05:832,0.9653,0.0564,0.0450,0.971
21:33:05:834,0.9706,0.0601,0.0523,0.978
21:33:05:835,0.9777,0.0660,0.0523,0.985
21:33:05:836,0.9865,0.0691,0.0501,0.994
21:33:05:837,0.9885,0.0718,0.0453,0.996
21:33:05:840,0.9882,0.0730,0.0455,0.996
21:33:05:843,0.9870,0.0760,0.0548,0.996
21:33:05:845,0.9824,0.0816,0.0646,0.993
21:33:05:846,0.9811,0.0880,0.0707,0.993
21:33:05:847,0.9838,0.0926,0.0741,0.997
21:33:05:850,0.9902,0.0933,0.0731,1.003
21:33:05:851,1.0019,0.0884,0.0719,1.014
21:33:05:853,1.0146,0.0831,0.0741,1.026
21:33:05:855,1.0241,0.0809,0.0775,1.035
21:33:05:858,1.0310,0.0821,0.0780,1.042
21:33:05:860,1.0361,0.0838,0.0760,1.047
21:33:05:861,1.0412,0.0838,0.0724,1.052
21:33:05:863,1.0420,0.0799,0.0697,1.052
21:33:05:866,1.0412,0.0787,0.0785,1.052
21:33:05:867,1.0422,0.0804,0.0826,1.053
21:33:05:869,1.0461,0.0875,0.0773,1.058
21:33:05:871,1.0447,0.0955,0.0606,1.056
21:33:05:874,1.0368,0.0992,0.0482,1.048
21:33:05:876,1.0290,0.0994,0.0440,1.040
21:33:05:877,1.0180,0.1014,0.0423,1.029
21:33:05:879,1.0083,0.1070,0.0399,1.020
21:33:05:882,1.0021,0.1124,0.0340,1.015
21:33:05:883,0.9987,0.1143,0.0296,1.011
21:33:05:885,0.9943,0.1146,0.0308,1.007
21:33:05:887,0.9904,0.1175,0.0362,1.004
21:33:05:892,0.9828,0.1246,0.0428,0.998
21:33:05:894,0.9704,0.1356,0.0472,0.988
21:33:05:895,0.9547,0.1463,0.0455,0.975
21:33:05:896,0.9416,0.1559,0.0421,0.964
21:33:05:897,0.9284,0.1617,0.0360,0.952
