time,gFx,gFy,gFz,TgF
21:10:59:777,0.9706,-0.0161,0.2260,1.000
21:10:59:781,0.9716,-0.0166,0.2241,1.000
21:10:59:782,0.9733,-0.0159,0.2216,1.001
21:10:59:784,0.9767,-0.0151,0.2204,1.004
21:10:59:786,0.9799,-0.0149,0.2194,1.007
21:10:59:788,0.9828,-0.0154,0.2185,1.010
21:10:59:790,0.9863,-0.0154,0.2170,1.013
21:10:59:791,0.9890,-0.0161,0.2158,1.015
21:10:59:793,0.9904,-0.0164,0.2163,1.017
21:10:59:796,0.9929,-0.0161,0.2182,1.019
21:10:59:798,0.9963,-0.0166,0.2207,1.023
21:10:59:799,0.9997,-0.0176,0.2241,1.027
21:10:59:802,1.0026,-0.0193,0.2292,1.031
21:10:59:804,1.0043,-0.0203,0.2356,1.035
21:10:59:806,1.0056,-0.0215,0.2407,1.037
21:10:59:808,1.0063,-0.0230,0.2446,1.039
21:10:59:811,1.0053,-0.0239,0.2490,1.039
21:10:59:812,1.0029,-0.0239,0.2561,1.038
21:10:59:816,1.0004,-0.0237,0.2641,1.038
21:10:59:818,0.9985,-0.0242,0.2683,1.037
21:10:59:818,0.9953,-0.0239,0.2683,1.034
21:10:59:819,0.9904,-0.0235,0.2676,1.030
21:10:59:823,0.9850,-0.0225,0.2671,1.024
21:10:59:824,0.9816,-0.0215,0.2678,1.021
21:10:59:826,0.9804,-0.0200,0.2683,1.020
21:10:59:827,0.9806,-0.0186,0.2663,1.020
21:10:59:832,0.9809,-0.0178,0.2644,1.020
21:10:59:833,0.9804,-0.0164,0.2598,1.018
21:10:59:834,0.9802,-0.0147,0.2551,1.016
21:10:59:835,0.9797,-0.0137,0.2497,1.015
21:10:59:838,0.9792,-0.0137,0.2429,1.012
21:10:59:839,0.9782,-0.0132,0.2353,1.010
21:10:59:842,0.9775,-0.0127,0.2273,1.007
21:10:59:843,0.9775,-0.0117,0.2194,1.005
21:10:59:845,0.9765,-0.0112,0.2133,1.003
21:10:59:847,0.9758,-0.0107,0.2084,1.001
21:10:59:849,0.9748,-0.0090,0.2048,0.999
21:10:59:851,0.9740,-0.0071,0.2014,0.998
21:10:59:853,0.9731,-0.0046,0.1992,0.996
21:10:59:856,0.9736,-0.0029,0.1977,0.997
21:10:59:857,0.9753,-0.0029,0.1962,0.998
21:10:59:859,0.9770,-0.0029,0.1945,0.999
21:10:59:861,0.9767,-0.0024,0.1933,0.999
21:10:59:864,0.9767,-0.0017,0.1948,0.999
21:10:59:867,0.9782,-0.0015,0.1975,1.001
21:10:59:869,0.9804,-0.0010,0.2021,1.004
21:10:59:870,0.9833,-0.0020,0.2075,1.008
21:10:59:872,0.9855,-0.0044,0.2131,1.012
21:10:59:874,0.9870,-0.0064,0.2180,1.014
21:10:59:875,0.9885,-0.0081,0.2234,1.017
21:10:59:878,0.9899,-0.0098,0.2287,1.019
21:10:59:879,0.9914,-0.0107,0.2341,1.022
21:10:59:882,0.9933,-0.0117,0.2392,1.025
21:10:59:884,0.9960,-0.0134,0.2444,1.029
21:10:59:885,0.9975,-0.0156,0.2470,1.031
21:10:59:887,0.9977,-0.0169,0.2492,1.032
21:10:59:889,0.9980,-0.0171,0.2534,1.033
21:10:59:891,0.9985,-0.0166,0.2593,1.035
21:10:59:893,0.9982,-0.0144,0.2659,1.037
21:10:59:895,0.9975,-0.0127,0.2742,1.038
21:10:59:898,0.9955,-0.0117,0.2891,1.041
21:10:59:899,0.9806,-0.0139,0.3607,1.050
21:10:59:902,0.9653,-0.0169,0.4181,1.058
21:10:59:903,0.9345,-0.0235,0.4970,1.066
21:10:59:905,0.9313,-0.0293,0.4679,1.049
21:10:59:907,0.9513,-0.0332,0.3724,1.027
21:10:59:909,0.9706,-0.0354,0.2888,1.017
21:10:59:912,0.9811,-0.0347,0.2580,1.018
21:10:59:917,0.9868,-0.0300,0.2700,1.027
21:10:59:918,0.9890,-0.0222,0.2932,1.036
21:10:59:919,0.9848,-0.0137,0.3081,1.036
21:10:59:922,0.9750,-0.0066,0.3189,1.031
21:10:59:923,0.9628,-0.0002,0.3284,1.023
21:10:59:924,0.9545,0.0042,0.3357,1.018
21:10:59:926,0.9521,0.0056,0.3345,1.015
21:10:59:927,0.9616,-0.0195,0.2510,0.997
21:10:59:930,0.9824,-0.0550,0.1659,0.998
21:10:59:933,0.9955,-0.0557,0.1989,1.017
21:10:59:934,0.9919,-0.0296,0.2856,1.036
21:10:59:935,0.9721,0.0034,0.3448,1.037
21:10:59:937,0.9447,0.0259,0.3479,1.014
21:10:59:939,0.9249,0.0340,0.3054,0.982
21:10:59:942,0.9220,0.0325,0.2483,0.962
21:10:59:944,0.9313,0.0259,0.2043,0.959
21:10:59:945,0.9447,0.0203,0.1811,0.966
21:10:59:950,0.9628,0.0154,0.1757,0.983
21:10:59:951,0.9799,0.0134,0.1826,1.001
21:10:59:952,0.9897,0.0132,0.1926,1.012
21:10:59:953,0.9916,0.0137,0.1987,1.015
21:10:59:955,0.9877,0.0151,0.1992,1.012
21:10:59:958,0.9799,0.0171,0.1943,1.003
21:10:59:959,0.9743,0.0176,0.1850,0.996
21:10:59:961,0.9748,0.0161,0.1750,0.994
21:10:59:963,0.9780,0.0166,0.1669,0.996
21:10:59:967,0.9814,0.0178,0.1620,0.998
21:10:59:968,0.9850,0.0183,0.1637,1.002
21:10:59:969,0.9880,0.0171,0.1689,1.006
21:10:59:971,0.9919,0.0142,0.1720,1.010
21:10:59:975,0.9975,0.0098,0.1708,1.015
21:10:59:976,1.0053,0.0064,0.1708,1.023
21:10:59:977,1.0158,0.0064,0.1745,1.034
21:10:59:979,1.0530,0.0115,0.1838,1.072
21:10:59:981,1.0662,0.0154,0.1838,1.085
21:10:59:983,1.0532,0.0105,0.1867,1.073
21:10:59:985,1.0371,-0.0005,0.1953,1.058
21:10:59:988,1.0276,-0.0127,0.2001,1.049
21:10:59:989,1.0234,-0.0217,0.1970,1.044
21:10:59:991,1.0219,-0.0269,0.1882,1.041
21:10:59:993,1.0217,-0.0271,0.1779,1.039
21:10:59:995,1.0224,-0.0239,0.1674,1.038
21:10:59:998,1.0251,-0.0215,0.1569,1.039
21:11:00:000,1.0268,-0.0210,0.1557,1.040
21:11:00:001,1.0293,-0.0210,0.1659,1.044
21:11:00:003,1.0332,-0.0230,0.1745,1.050
21:11:00:006,1.0434,-0.0318,0.1696,1.059
21:11:00:007,1.0749,-0.0567,0.1420,1.085
21:11:00:009,1.0696,-0.0679,0.1300,1.078
21:11:00:012,1.0305,-0.0584,0.1552,1.043
21:11:00:014,1.0024,-0.0457,0.1840,1.021
21:11:00:016,0.9970,-0.0381,0.1916,1.017
21:11:00:034,1.0007,-0.0322,0.1843,1.019
21:11:00:036,1.0053,-0.0247,0.1740,1.022
21:11:00:037,1.0061,-0.0154,0.1674,1.022
21:11:00:039,1.0034,-0.0051,0.1659,1.019
21:11:00:041,0.9951,0.0027,0.1679,1.012
21:11:00:042,0.9797,0.0078,0.1750,0.998
21:11:00:044,0.9648,0.0117,0.1857,0.986
21:11:00:045,0.9540,0.0147,0.1965,0.978
21:11:00:046,0.9482,0.0169,0.2031,0.974
21:11:00:047,0.9462,0.0191,0.2031,0.972
21:11:00:048,0.9477,0.0220,0.1965,0.973
21:11:00:048,0.9486,0.0261,0.1857,0.972
21:11:00:049,0.9491,0.0308,0.1772,0.971
21:11:00:049,0.9504,0.0325,0.1740,0.971
21:11:00:050,0.9521,0.0308,0.1740,0.973
21:11:00:050,0.9572,0.0266,0.1728,0.977
21:11:00:051,0.9635,0.0217,0.1718,0.983
21:11:00:051,0.9682,0.0193,0.1772,0.988
21:11:00:057,0.9697,0.0198,0.1833,0.991
21:11:00:058,0.9706,0.0210,0.1950,0.995
21:11:00:058,0.9667,0.0217,0.2006,0.992
21:11:00:059,0.9623,0.0249,0.2036,0.989
21:11:00:062,0.9611,0.0286,0.2077,0.989
21:11:00:063,0.9569,0.0325,0.2102,0.986
21:11:00:065,0.9474,0.0362,0.2092,0.976
21:11:00:067,0.9374,0.0401,0.2077,0.967
21:11:00:069,0.9296,0.0435,0.2080,0.960
21:11:00:071,0.9257,0.0464,0.2111,0.957
21:11:00:073,0.9262,0.0450,0.2155,0.958
21:11:00:075,0.9264,0.0428,0.2187,0.959
21:11:00:078,0.9271,0.0386,0.2170,0.959
21:11:00:079,0.9306,0.0313,0.2136,0.961
21:11:00:081,0.9357,0.0252,0.2084,0.964
21:11:00:083,0.9447,0.0232,0.1994,0.970
21:11:00:085,0.9530,0.0213,0.1938,0.977
21:11:00:087,0.9689,0.0161,0.2055,0.995
21:11:00:089,0.9833,0.0122,0.2087,1.009
21:11:00:091,0.9948,0.0093,0.2128,1.021
21:11:00:093,1.0029,0.0073,0.2165,1.030
21:11:00:095,1.0019,0.0078,0.2072,1.027
21:11:00:098,0.9968,0.0086,0.1943,1.019
21:11:00:099,0.9955,0.0110,0.1838,1.016
21:11:00:101,0.9982,0.0112,0.1826,1.018
21:11:00:103,1.0024,0.0120,0.1845,1.023
21:11:00:105,1.0109,0.0161,0.1835,1.031
21:11:00:107,1.0188,0.0215,0.1801,1.039
21:11:00:109,1.0219,0.0269,0.1808,1.042
21:11:00:111,1.0229,0.0300,0.1816,1.044
21:11:00:113,1.0207,0.0322,0.1823,1.042
21:11:00:117,1.0217,0.0347,0.2006,1.047
21:11:00:118,1.0205,0.0364,0.2089,1.047
21:11:00:119,1.0107,0.0406,0.1960,1.035
21:11:00:122,1.0029,0.0445,0.1821,1.025
21:11:00:123,1.0007,0.0457,0.1694,1.021
21:11:00:125,0.9992,0.0484,0.1559,1.017
21:11:00:127,0.9931,0.0533,0.1454,1.010
21:11:00:130,0.9865,0.0603,0.1393,1.003
21:11:00:133,0.9841,0.0638,0.1364,1.001
21:11:00:135,0.9777,0.0689,0.1286,0.994
21:11:00:135,0.9672,0.0738,0.1286,0.984
21:11:00:137,0.9628,0.0770,0.1493,0.984
21:11:00:139,0.9567,0.0811,0.1667,0.981
21:11:00:142,0.9425,0.0853,0.1564,0.966
21:11:00:143,0.9284,0.0884,0.1420,0.950
21:11:00:145,0.9259,0.0892,0.1437,0.948
21:11:00:147,0.9274,0.0897,0.1547,0.952
21:11:00:150,0.9267,0.0923,0.1444,0.950
21:11:00:152,0.9242,0.0931,0.1232,0.944
21:11:00:153,0.9220,0.0906,0.1139,0.940
21:11:00:155,0.9257,0.0860,0.1132,0.943
21:11:00:157,0.9303,0.0826,0.1159,0.947
21:11:00:159,0.9320,0.0796,0.1154,0.949
21:11:00:161,0.9313,0.0782,0.1151,0.948
21:11:00:163,0.9350,0.0767,0.1320,0.954
21:11:00:166,0.9381,0.0789,0.1398,0.958
21:11:00:168,0.9386,0.0831,0.1254,0.957
21:11:00:169,0.9398,0.0845,0.1058,0.956
21:11:00:171,0.9398,0.0860,0.0929,0.954
21:11:00:173,0.9391,0.0882,0.0948,0.954
21:11:00:175,0.9496,0.0872,0.1112,0.966
21:11:00:177,0.9645,0.0858,0.1185,0.982
21:11:00:179,0.9714,0.0877,0.1149,0.988
21:11:00:182,0.9736,0.0880,0.1166,0.991
21:11:00:184,0.9819,0.0811,0.1322,1.000
21:11:00:187,0.9904,0.0762,0.1435,1.010
21:11:00:189,0.9909,0.0779,0.1266,1.008
21:11:00:190,0.9880,0.0811,0.1190,1.004
21:11:00:191,0.9907,0.0811,0.1056,1.005
21:11:00:193,0.9946,0.0801,0.0887,1.007
21:11:00:195,0.9909,0.0828,0.0689,1.002
21:11:00:198,0.9843,0.0870,0.0533,0.995
21:11:00:200,0.9797,0.0901,0.0396,0.989
21:11:00:203,0.9789,0.0911,0.0333,0.989
21:11:00:204,0.9799,0.0921,0.0252,0.989
21:11:00:205,0.9850,0.0916,0.0218,0.994
21:11:00:208,0.9938,0.0884,0.0135,1.002
21:11:00:209,1.0046,0.0833,0.0047,1.012
21:11:00:211,1.0148,0.0777,0.0040,1.021
21:11:00:213,1.0212,0.0723,0.0079,1.027
21:11:00:220,1.0268,0.0687,0.0184,1.032
21:11:00:222,1.0349,0.0657,0.0377,1.041
21:11:00:223,1.0429,0.0608,0.0741,1.051
21:11:00:224,1.0442,0.0555,0.0953,1.054
21:11:00:225,1.0390,0.0476,0.1051,1.049
21:11:00:226,1.0329,0.0391,0.1146,1.043
21:11:00:227,1.0300,0.0330,0.1195,1.041
21:11:00:230,1.0305,0.0291,0.1222,1.041
21:11:00:231,1.0310,0.0281,0.1173,1.041
21:11:00:239,1.0280,0.0305,0.1039,1.037
21:11:00:241,1.0268,0.0342,0.0944,1.035
21:11:00:242,1.0261,0.0384,0.0829,1.033
21:11:00:243,1.0246,0.0425,0.0719,1.031
21:11:00:244,1.0227,0.0467,0.0582,1.028
21:11:00:245,1.0166,0.0518,0.0357,1.021
21:11:00:245,1.0114,0.0572,0.0118,1.016
21:11:00:247,1.0100,0.0638,-0.0117,1.015
21:11:00:251,1.0061,0.0706,-0.0283,1.011
21:11:00:252,0.9973,0.0745,-0.0381,1.003
21:11:00:254,0.9868,0.0752,-0.0251,0.993
21:11:00:255,0.9814,0.0779,-0.0151,0.988
21:11:00:258,0.9775,0.0814,-0.0283,0.984
21:11:00:259,0.9726,0.0818,-0.0388,0.980
21:11:00:261,0.9682,0.0801,-0.0495,0.976
21:11:00:263,0.9655,0.0784,-0.0593,0.973
21:11:00:266,0.9623,0.0787,-0.0732,0.971
21:11:00:268,0.9574,0.0779,-0.0808,0.966
21:11:00:269,0.9560,0.0777,-0.0793,0.965
21:11:00:271,0.9543,0.0792,-0.0864,0.964
21:11:00:274,0.9496,0.0811,-0.0920,0.960
21:11:00:276,0.9472,0.0821,-0.0923,0.957
21:11:00:277,0.9447,0.0836,-0.0906,0.955
21:11:00:279,0.9430,0.0843,-0.0855,0.953
21:11:00:281,0.9408,0.0840,-0.0825,0.951
21:11:00:285,0.9396,0.0816,-0.0684,0.948
21:11:00:286,0.9440,0.0796,-0.0625,0.952
21:11:00:288,0.9508,0.0767,-0.0635,0.958
21:11:00:289,0.9557,0.0721,-0.0591,0.963
21:11:00:291,0.9604,0.0682,-0.0637,0.967
21:11:00:293,0.9645,0.0647,-0.0671,0.971
21:11:00:295,0.9694,0.0623,-0.0669,0.975
21:11:00:298,0.9750,0.0616,-0.0627,0.981
21:11:00:302,0.9758,0.0606,-0.0486,0.981
21:11:00:303,0.9806,0.0623,-0.0478,0.986
21:11:00:304,0.9921,0.0674,-0.0686,0.998
21:11:00:306,0.9987,0.0723,-0.0901,1.007
21:11:00:307,1.0007,0.0757,-0.1062,1.011
21:11:00:309,1.0014,0.0784,-0.1145,1.012
21:11:00:311,1.0019,0.0811,-0.1167,1.013
21:11:00:313,1.0021,0.0833,-0.1172,1.014
21:11:00:314,0.9982,0.0821,-0.1070,1.009
21:11:00:320,0.9958,0.0823,-0.0977,1.006
21:11:00:322,0.9929,0.0814,-0.1104,1.004
21:11:00:323,0.9848,0.0794,-0.1238,0.997
21:11:00:324,0.9802,0.0789,-0.1324,0.993
21:11:00:325,0.9819,0.0816,-0.1365,0.996
21:11:00:327,0.9858,0.0860,-0.1404,1.001
21:11:00:329,0.9890,0.0901,-0.1460,1.005
21:11:00:331,0.9836,0.0926,-0.1328,0.999
21:11:00:339,0.9799,0.0963,-0.1343,0.996
21:11:00:340,0.9836,0.0987,-0.1507,1.002
21:11:00:342,0.9877,0.0997,-0.1578,1.007
21:11:00:342,0.9926,0.1004,-0.1509,1.011
21:11:00:343,0.9968,0.0992,-0.1365,1.013
21:11:00:344,0.9968,0.0938,-0.1148,1.010
21:11:00:345,0.9948,0.0826,-0.0793,1.004
21:11:00:347,0.9941,0.0665,-0.0048,0.999
21:11:00:350,0.9933,0.0606,0.0536,1.000
21:11:00:352,0.9858,0.0804,0.1288,1.003
21:11:00:353,0.9697,0.1351,0.0247,0.986
21:11:00:355,0.9618,0.1571,-0.1253,0.988
21:11:00:357,0.9677,0.1439,-0.1565,0.995
21:11:00:359,0.9819,0.1244,-0.0903,0.998
21:11:00:361,0.9936,0.1082,-0.0258,1.004
21:11:00:362,0.9987,0.0931,0.0001,1.007
21:11:00:365,0.9975,0.0826,0.0128,1.005
21:11:00:367,0.9958,0.0799,0.0362,1.004
21:11:00:370,0.9968,0.0845,0.0611,1.007
21:11:00:372,0.9955,0.0860,0.0868,1.008
21:11:00:373,0.9987,0.0814,0.1264,1.016
21:11:00:375,1.0158,0.0770,0.1259,1.032
21:11:00:377,1.0251,0.0752,0.1068,1.038
21:11:00:379,1.0256,0.0745,0.0758,1.036
21:11:00:381,1.0295,0.0757,0.0316,1.037
21:11:00:388,1.0346,0.0772,-0.0148,1.041
21:11:00:390,1.0322,0.0721,-0.0359,1.038
21:11:00:391,1.0254,0.0662,-0.0488,1.031
21:11:00:392,1.0151,0.0657,-0.0520,1.020
21:11:00:393,1.0046,0.0713,-0.0534,1.011
21:11:00:394,0.9958,0.0792,-0.0532,1.003
21:11:00:395,0.9870,0.0840,-0.0534,0.995
21:11:00:397,0.9802,0.0867,-0.0515,0.988
21:11:00:405,0.9794,0.0899,-0.0493,0.988
21:11:00:406,0.9843,0.0926,-0.0451,0.993
21:11:00:407,0.9914,0.0955,-0.0466,1.001
21:11:00:408,0.9953,0.0982,-0.0561,1.005
21:11:00:409,0.9938,0.1004,-0.0706,1.005
21:11:00:410,0.9916,0.1038,-0.0891,1.004
21:11:00:411,0.9902,0.1082,-0.1072,1.005
21:11:00:413,0.9899,0.1131,-0.1277,1.007
21:11:00:415,0.9907,0.1163,-0.1495,1.011
21:11:00:418,0.9902,0.1187,-0.1656,1.013
21:11:00:419,0.9875,0.1202,-0.1714,1.012
21:11:00:421,0.9865,0.1217,-0.1668,1.010
21:11:00:423,0.9907,0.1234,-0.1783,1.017
21:11:00:425,0.9912,0.1236,-0.1859,1.018
21:11:00:427,0.9880,0.1244,-0.2020,1.018
21:11:00:429,0.9846,0.1253,-0.2130,1.017
21:11:00:431,0.9836,0.1263,-0.2113,1.016
21:11:00:433,0.9863,0.1268,-0.2061,1.018
21:11:00:437,0.9909,0.1246,-0.2059,1.022
21:11:00:439,0.9936,0.1204,-0.2088,1.024
21:11:00:440,0.9931,0.1180,-0.2125,1.024
21:11:00:442,0.9909,0.1185,-0.2179,1.023
21:11:00:443,0.9890,0.1190,-0.2235,1.022
21:11:00:445,0.9875,0.1187,-0.2286,1.022
21:11:00:447,0.9858,0.1192,-0.2328,1.021
21:11:00:449,0.9833,0.1204,-0.2342,1.019
21:11:00:452,0.9816,0.1192,-0.2315,1.017
21:11:00:454,0.9828,0.1168,-0.2252,1.016
21:11:00:455,0.9855,0.1121,-0.2159,1.016
21:11:00:457,0.9890,0.1068,-0.2054,1.017
21:11:00:459,0.9916,0.1016,-0.1949,1.017
21:11:00:461,0.9919,0.0975,-0.1856,1.015
21:11:00:463,0.9887,0.0958,-0.1798,1.011
21:11:00:465,0.9838,0.0972,-0.1746,1.005
21:11:00:469,0.9792,0.1004,-0.1697,1.000
21:11:00:471,0.9750,0.1038,-0.1641,0.996
21:11:00:472,0.9731,0.1070,-0.1563,0.993
21:11:00:473,0.9738,0.1077,-0.1470,0.993
21:11:00:475,0.9758,0.1075,-0.1355,0.993
21:11:00:477,0.9784,0.1068,-0.1223,0.995
21:11:00:479,0.9816,0.1058,-0.1070,0.996
21:11:00:480,0.9821,0.1051,-0.0935,0.995
21:11:00:484,0.9821,0.1046,-0.0825,0.994
21:11:00:486,0.9831,0.1041,-0.0747,0.995
21:11:00:487,0.9853,0.1026,-0.0684,0.996
21:11:00:489,0.9877,0.1016,-0.0608,0.998
21:11:00:491,0.9914,0.1009,-0.0537,1.002
21:11:00:493,0.9946,0.1011,-0.0493,1.005
21:11:00:495,0.9948,0.1036,-0.0481,1.005
21:11:00:498,0.9929,0.1068,-0.0476,1.004
21:11:00:499,0.9902,0.1090,-0.0473,1.001
21:11:00:501,0.9897,0.1099,-0.0466,1.001
21:11:00:507,0.9894,0.1121,-0.0456,1.001
21:11:00:509,0.9907,0.1148,-0.0434,1.003
21:11:00:510,0.9916,0.1173,-0.0398,1.004
21:11:00:510,0.9929,0.1182,-0.0373,1.005
21:11:00:512,0.9936,0.1192,-0.0354,1.006
21:11:00:514,0.9936,0.1190,-0.0332,1.006
21:11:00:515,0.9938,0.1187,-0.0307,1.006
21:11:00:524,0.9929,0.1197,-0.0283,1.005
21:11:00:526,0.9909,0.1197,-0.0263,1.003
21:11:00:527,0.9919,0.1197,-0.0239,1.004
21:11:00:528,0.9933,0.1195,-0.0205,1.006
21:11:00:529,0.9924,0.1202,-0.0178,1.005
21:11:00:530,0.9914,0.1222,-0.0166,1.004
21:11:00:530,0.9904,0.1239,-0.0153,1.004
21:11:00:531,0.9890,0.1244,-0.0136,1.002
21:11:00:534,0.9885,0.1248,-0.0105,1.002
21:11:00:535,0.9882,0.1256,-0.0097,1.002
21:11:00:537,0.9865,0.1268,-0.0109,1.000
21:11:00:539,0.9843,0.1275,-0.0136,0.998
21:11:00:541,0.9821,0.1280,-0.0173,0.996
21:11:00:542,0.9792,0.1275,-0.0188,0.993
21:11:00:544,0.9777,0.1268,-0.0170,0.992
21:11:00:546,0.9775,0.1258,-0.0156,0.991
21:11:00:549,0.9772,0.1248,-0.0139,0.991
21:11:00:550,0.9755,0.1224,-0.0097,0.989
21:11:00:553,0.9364,0.1239,-0.0085,0.951
21:11:00:555,0.8328,0.1366,-0.0087,0.852
21:11:00:557,0.8025,0.1446,0.0013,0.824
21:11:00:558,0.8504,0.1417,0.0225,0.871
21:11:00:561,0.9152,0.1331,0.0450,0.934
21:11:00:562,0.9633,0.1226,0.0609,0.980
21:11:00:564,0.9921,0.1116,0.0660,1.007
21:11:00:567,1.0092,0.1011,0.0589,1.022
21:11:00:569,1.0205,0.0931,0.0465,1.031
21:11:00:571,1.0310,0.0865,0.0321,1.039
21:11:00:572,1.0415,0.0814,0.0196,1.049
21:11:00:575,1.0495,0.0777,0.0084,1.056
21:11:00:577,1.0532,0.0765,-0.0014,1.059
21:11:00:578,1.0547,0.0767,-0.0041,1.061
21:11:00:580,1.0583,0.0779,-0.0019,1.064
21:11:00:582,1.0608,0.0777,0.0069,1.067
21:11:00:585,1.0610,0.0770,0.0167,1.067
21:11:00:586,1.0578,0.0779,0.0257,1.065
21:11:00:589,1.0510,0.0806,0.0294,1.058
21:11:00:590,1.0429,0.0843,0.0281,1.051
21:11:00:592,1.0359,0.0882,0.0321,1.044
21:11:00:594,1.0283,0.0931,0.0360,1.038
21:11:00:596,1.0210,0.0975,0.0421,1.031
21:11:00:598,1.0153,0.1014,0.0489,1.027
21:11:00:601,1.0112,0.1048,0.0562,1.024
21:11:00:603,1.0063,0.1087,0.0614,1.020
21:11:00:604,1.0007,0.1119,0.0653,1.015
21:11:00:607,0.9965,0.1156,0.0699,1.012
21:11:00:608,0.9919,0.1187,0.0741,1.008
21:11:00:610,0.9880,0.1222,0.0760,1.005
21:11:00:612,0.9841,0.1251,0.0760,1.002
21:11:00:614,0.9809,0.1278,0.0768,1.000
21:11:00:620,0.9782,0.1302,0.0787,0.998
21:11:00:621,0.9748,0.1331,0.0790,0.995
21:11:00:622,0.9716,0.1361,0.0787,0.992
21:11:00:622,0.9679,0.1390,0.0773,0.989
21:11:00:626,0.9650,0.1419,0.0753,0.986
21:11:00:627,0.9635,0.1444,0.0741,0.985
21:11:00:628,0.9626,0.1461,0.0741,0.985
21:11:00:630,0.9606,0.1478,0.0733,0.983
21:11:00:633,0.9604,0.1493,0.0709,0.983
21:11:00:635,0.9604,0.1502,0.0689,0.983
21:11:00:637,0.9606,0.1507,0.0699,0.983
21:11:00:639,0.9626,0.1507,0.0731,0.986
21:11:00:640,0.9650,0.1507,0.0758,0.988
21:11:00:644,0.9665,0.1507,0.0770,0.990
21:11:00:645,0.9687,0.1502,0.0785,0.992
21:11:00:646,0.9719,0.1493,0.0795,0.995
21:11:00:649,0.9758,0.1478,0.0787,0.998
21:11:00:651,0.9799,0.1466,0.0777,1.002
21:11:00:653,0.9819,0.1459,0.0780,1.004
21:11:00:655,0.9855,0.1437,0.0780,1.007
21:11:00:656,0.9902,0.1412,0.0775,1.011
21:11:00:658,0.9936,0.1385,0.0760,1.014
21:11:00:661,0.9963,0.1358,0.0746,1.016
21:11:00:663,0.9990,0.1327,0.0736,1.018
21:11:00:665,1.0014,0.1302,0.0731,1.020
21:11:00:668,1.0029,0.1273,0.0719,1.021
21:11:00:669,1.0029,0.1241,0.0704,1.020
21:11:00:671,1.0036,0.1207,0.0680,1.020
21:11:00:673,1.0048,0.1175,0.0663,1.020
21:11:00:674,1.0046,0.1138,0.0641,1.019
21:11:00:677,1.0051,0.1099,0.0624,1.019
21:11:00:678,1.0051,0.1065,0.0616,1.018
21:11:00:681,1.0036,0.1036,0.0614,1.017
21:11:00:682,1.0017,0.1009,0.0606,1.014
21:11:00:685,0.9997,0.0989,0.0594,1.012
21:11:00:687,0.9975,0.0970,0.0589,1.009
21:11:00:688,0.9968,0.0953,0.0589,1.008
21:11:00:690,0.9955,0.0938,0.0582,1.007
21:11:00:693,0.9936,0.0923,0.0565,1.005
21:11:00:694,0.9926,0.0911,0.0540,1.003
