time,gFx,gFy,gFz,TgF
21:18:59:398,0.7576,0.0511,0.6697,1.027
21:18:59:399,0.7632,0.0440,0.6680,1.029
21:18:59:401,0.7698,0.0398,0.6697,1.035
21:18:59:403,0.7759,0.0364,0.6724,1.041
21:18:59:406,0.7796,0.0340,0.6746,1.045
21:18:59:408,0.7808,0.0318,0.6746,1.046
21:18:59:409,0.7828,0.0271,0.6724,1.045
21:18:59:411,0.7876,0.0178,0.6665,1.045
21:18:59:413,0.7874,0.0086,0.6670,1.044
21:18:59:415,0.7791,0.0020,0.6726,1.041
21:18:59:417,0.7752,-0.0015,0.6734,1.039
21:18:59:419,0.7688,-0.0034,0.6702,1.032
21:18:59:422,0.7530,-0.0149,0.6651,1.016
21:18:59:427,0.7459,-0.0261,0.6592,1.007
21:18:59:428,0.7508,-0.0281,0.6541,1.007
21:18:59:429,0.7569,-0.0257,0.6502,1.009
21:18:59:429,0.7627,-0.0225,0.6482,1.012
21:18:59:431,0.7661,-0.0217,0.6475,1.014
21:18:59:433,0.7679,-0.0276,0.6433,1.012
21:18:59:435,0.7730,-0.0344,0.6416,1.015
21:18:59:437,0.7820,-0.0364,0.6458,1.025
21:18:59:440,0.7854,-0.0364,0.6514,1.031
21:18:59:442,0.7854,-0.0381,0.6560,1.034
21:18:59:443,0.7862,-0.0408,0.6614,1.038
21:18:59:446,0.7854,-0.0440,0.6687,1.042
21:18:59:447,0.7840,-0.0464,0.6773,1.047
21:18:59:449,0.7830,-0.0474,0.6856,1.052
21:18:59:451,0.7810,-0.0469,0.6922,1.055
21:18:59:453,0.7759,-0.0472,0.6963,1.054
21:18:59:455,0.7725,-0.0474,0.6978,1.052
21:18:59:458,0.7676,-0.0479,0.7017,1.051
21:18:59:459,0.7654,-0.0481,0.7073,1.053
21:18:59:461,0.7635,-0.0491,0.7142,1.057
21:18:59:463,0.7635,-0.0503,0.7208,1.061
21:18:59:466,0.7637,-0.0508,0.7271,1.066
21:18:59:467,0.7647,-0.0503,0.7327,1.071
21:18:59:470,0.7642,-0.0515,0.7369,1.073
21:18:59:471,0.7625,-0.0530,0.7403,1.074
21:18:59:475,0.7600,-0.0533,0.7420,1.074
21:18:59:476,0.7569,-0.0530,0.7430,1.072
21:18:59:478,0.7515,-0.0525,0.7445,1.070
21:18:59:479,0.7442,-0.0513,0.7469,1.066
21:18:59:481,0.7349,-0.0489,0.7484,1.061
21:18:59:483,0.7263,-0.0476,0.7474,1.054
21:18:59:485,0.7212,-0.0476,0.7440,1.048
21:18:59:487,0.7148,-0.0481,0.7371,1.039
21:18:59:489,0.7119,-0.0518,0.7274,1.030
21:18:59:492,0.7134,-0.0559,0.7171,1.023
21:18:59:494,0.7163,-0.0591,0.7076,1.019
21:18:59:495,0.7227,-0.0623,0.7000,1.018
21:18:59:498,0.7305,-0.0660,0.6934,1.019
21:18:59:499,0.7359,-0.0684,0.6853,1.017
21:18:59:501,0.7332,-0.0696,0.6717,1.006
21:18:59:503,0.7322,-0.0706,0.6614,0.998
21:18:59:506,0.7400,-0.0701,0.6621,1.004
21:18:59:510,0.7488,-0.0672,0.6660,1.013
21:18:59:511,0.7517,-0.0616,0.6677,1.017
21:18:59:512,0.7498,-0.0552,0.6673,1.015
21:18:59:513,0.7473,-0.0491,0.6668,1.013
21:18:59:515,0.7434,-0.0440,0.6677,1.010
21:18:59:518,0.7383,-0.0391,0.6697,1.008
21:18:59:519,0.7341,-0.0347,0.6699,1.005
21:18:59:521,0.7349,-0.0330,0.6699,1.006
21:18:59:539,0.7420,-0.0344,0.6702,1.011
21:18:59:541,0.7530,-0.0386,0.6721,1.020
21:18:59:542,0.7581,-0.0403,0.6741,1.025
21:18:59:542,0.7683,-0.0428,0.6797,1.037
21:18:59:543,0.7810,-0.0454,0.6880,1.052
21:18:59:544,0.7933,-0.0491,0.6980,1.068
21:18:59:545,0.8018,-0.0508,0.7071,1.080
21:18:59:546,0.8074,-0.0493,0.7139,1.089
21:18:59:546,0.8101,-0.0474,0.7176,1.093
21:18:59:547,0.8096,-0.0435,0.7208,1.095
21:18:59:548,0.8062,-0.0384,0.7225,1.094
21:18:59:549,0.7991,-0.0344,0.7225,1.088
21:18:59:550,0.7886,-0.0313,0.7200,1.079
21:18:59:550,0.7769,-0.0271,0.7166,1.068
21:18:59:551,0.7652,-0.0239,0.7181,1.061
21:18:59:554,0.7566,-0.0227,0.7193,1.056
21:18:59:556,0.7542,-0.0200,0.7149,1.051
21:18:59:571,0.7576,-0.0176,0.7078,1.049
21:18:59:573,0.7615,-0.0161,0.7046,1.049
21:18:59:574,0.7632,-0.0154,0.7034,1.050
21:18:59:575,0.7659,-0.0129,0.6975,1.048
21:18:59:576,0.7723,-0.0076,0.6841,1.043
21:18:59:577,0.7806,-0.0005,0.6721,1.042
21:18:59:578,0.7864,0.0076,0.6648,1.042
21:18:59:578,0.7889,0.0159,0.6572,1.039
21:18:59:579,0.7850,0.0257,0.6494,1.032
21:18:59:580,0.7820,0.0376,0.6445,1.027
21:18:59:581,0.7825,0.0513,0.6458,1.030
21:18:59:582,0.7850,0.0657,0.6482,1.035
21:18:59:583,0.7845,0.0816,0.6482,1.036
21:18:59:584,0.7781,0.1011,0.6450,1.032
21:18:59:587,0.7693,0.1236,0.6367,1.024
21:18:59:588,0.7620,0.1454,0.6250,1.015
21:18:59:590,0.7534,0.1671,0.6133,1.005
21:18:59:591,0.7442,0.1874,0.5991,0.994
21:18:59:598,0.7383,0.2077,0.5849,0.986
21:18:59:600,0.7356,0.2277,0.5712,0.981
21:18:59:601,0.7332,0.2480,0.5583,0.978
21:18:59:602,0.7278,0.2700,0.5451,0.973
21:18:59:603,0.7200,0.2939,0.5341,0.969
21:18:59:603,0.7156,0.3169,0.5219,0.967
21:18:59:606,0.7146,0.3271,0.5146,0.966
21:18:59:612,0.7134,0.3454,0.4975,0.963
21:18:59:613,0.7134,0.3616,0.4801,0.961
21:18:59:614,0.7178,0.3762,0.4637,0.962
21:18:59:615,0.7275,0.3897,0.4486,0.968
21:18:59:617,0.7363,0.4012,0.4352,0.974
21:18:59:618,0.7427,0.4102,0.4212,0.976
21:18:59:618,0.7503,0.4163,0.4044,0.977
21:18:59:621,0.7613,0.4209,0.3836,0.979
21:18:59:624,0.7742,0.4248,0.3614,0.982
21:18:59:625,0.7891,0.4285,0.3396,0.988
21:18:59:629,0.8052,0.4317,0.3189,0.995
21:18:59:631,0.8167,0.4322,0.3003,0.999
21:18:59:632,0.8260,0.4302,0.2849,1.000
21:18:59:633,0.8353,0.4283,0.2725,1.004
21:18:59:635,0.8419,0.4261,0.2624,1.005
21:18:59:638,0.8451,0.4224,0.2532,1.003
21:18:59:639,0.8495,0.4192,0.2463,1.004
21:18:59:641,0.8514,0.4158,0.2392,1.002
21:18:59:643,0.8475,0.4114,0.2295,0.994
21:18:59:645,0.8519,0.4092,0.2255,0.996
21:18:59:648,0.8653,0.4092,0.2309,1.009
21:18:59:649,0.8670,0.4029,0.2405,1.010
21:18:59:651,0.8565,0.3848,0.2563,0.997
21:18:59:653,0.8524,0.3633,0.2859,0.993
21:18:59:655,0.8553,0.3440,0.3291,1.002
21:18:59:658,0.8614,0.3257,0.3763,1.017
21:18:59:660,0.8675,0.3051,0.4215,1.034
21:18:59:662,0.8724,0.2829,0.4628,1.049
21:18:59:663,0.8788,0.2607,0.4987,1.064
21:18:59:665,0.8871,0.2392,0.5314,1.081
21:18:59:667,0.8951,0.2182,0.5617,1.098
21:18:59:670,0.9000,0.1967,0.5891,1.112
21:18:59:672,0.8983,0.1752,0.6098,1.117
21:18:59:673,0.8920,0.1551,0.6201,1.114
21:18:59:676,0.8834,0.1373,0.6186,1.103
21:18:59:678,0.8744,0.1239,0.6064,1.087
21:18:59:679,0.8644,0.1148,0.5883,1.067
21:18:59:681,0.8543,0.1097,0.5693,1.048
21:18:59:683,0.8460,0.1085,0.5515,1.031
21:18:59:685,0.8431,0.1090,0.5431,1.024
21:18:59:687,0.8392,0.1109,0.5290,1.013
21:18:59:689,0.8377,0.1151,0.5190,1.007
21:18:59:692,0.8389,0.1195,0.5138,1.006
21:18:59:694,0.8414,0.1241,0.5116,1.008
21:18:59:696,0.8438,0.1287,0.5114,1.011
21:18:59:698,0.8460,0.1314,0.5138,1.014
21:18:59:699,0.8502,0.1329,0.5224,1.022
21:18:59:701,0.8546,0.1353,0.5304,1.031
21:18:59:703,0.8573,0.1397,0.5380,1.038
21:18:59:705,0.8558,0.1564,0.5832,1.065
21:18:59:710,0.8739,0.2150,0.7503,1.192
21:18:59:712,0.8910,0.2675,0.8800,1.303
21:18:59:713,0.8578,0.2360,0.7940,1.214
21:18:59:714,0.8196,0.1532,0.5925,1.041
21:18:59:715,0.8355,0.1029,0.4576,0.972
21:18:59:717,0.8859,0.1087,0.4405,1.008
21:18:59:719,0.9152,0.1366,0.4701,1.052
21:18:59:721,0.9066,0.1517,0.4784,1.052
21:18:59:723,0.8788,0.1461,0.4523,1.014
21:18:59:729,0.8602,0.1336,0.4288,0.985
21:18:59:732,0.8607,0.1280,0.4300,0.985
21:18:59:733,0.8688,0.1280,0.4479,1.000
21:18:59:733,0.8756,0.1295,0.4733,1.018
21:18:59:734,0.8773,0.1278,0.4950,1.030
21:18:59:735,0.8739,0.1207,0.5129,1.035
21:18:59:737,0.8688,0.1126,0.5353,1.041
21:18:59:739,0.8609,0.1070,0.5627,1.049
21:18:59:745,0.8519,0.1068,0.5927,1.058
21:18:59:746,0.8424,0.1112,0.6221,1.069
21:18:59:747,0.8333,0.1170,0.6614,1.087
21:18:59:748,0.8267,0.1244,0.7125,1.116
21:18:59:749,0.8206,0.1275,0.7506,1.137
21:18:59:751,0.8135,0.1231,0.7664,1.142
21:18:59:753,0.8106,0.1165,0.7708,1.142
21:18:59:754,0.8150,0.1119,0.7713,1.145
21:18:59:757,0.8253,0.1099,0.7699,1.151
21:18:59:760,0.8328,0.1063,0.7650,1.153
21:18:59:761,0.8360,0.0972,0.7452,1.140
21:18:59:763,0.8360,0.0919,0.7296,1.129
21:18:59:765,0.8375,0.0816,0.6963,1.107
21:18:59:767,0.8394,0.0716,0.6577,1.083
21:18:59:769,0.8338,0.0608,0.6116,1.049
21:18:59:771,0.8243,0.0511,0.5668,1.014
21:18:59:773,0.8199,0.0430,0.5297,0.989
21:18:59:776,0.8196,0.0337,0.4992,0.971
21:18:59:778,0.8216,0.0239,0.4738,0.959
21:18:59:779,0.8316,0.0191,0.4532,0.957
21:18:59:781,0.8446,0.0200,0.4371,0.960
21:18:59:784,0.8512,0.0215,0.4278,0.962
21:18:59:785,0.8560,0.0210,0.4229,0.964
21:18:59:787,0.8651,0.0215,0.4193,0.970
21:18:59:789,0.8719,0.0225,0.4156,0.975
21:18:59:792,0.8766,0.0222,0.4178,0.980
21:18:59:794,0.8822,0.0225,0.4300,0.991
21:18:59:795,0.8898,0.0259,0.4542,1.009
21:18:59:797,0.8993,0.0305,0.4838,1.032
21:18:59:799,0.9000,0.0283,0.5060,1.043
21:18:59:801,0.9052,0.0254,0.5234,1.056
21:18:59:803,0.9115,0.0259,0.5429,1.072
21:18:59:805,0.9120,0.0271,0.5571,1.080
21:18:59:813,0.9142,0.0315,0.5573,1.082
21:18:59:814,0.9144,0.0379,0.5539,1.081
21:18:59:815,0.9076,0.0420,0.5524,1.075
21:18:59:816,0.9025,0.0454,0.5537,1.071
21:18:59:817,0.9020,0.0484,0.5512,1.070
21:18:59:818,0.9020,0.0506,0.5429,1.065
21:18:59:819,0.8983,0.0520,0.5348,1.058
21:18:59:821,0.8893,0.0498,0.5290,1.047
21:18:59:823,0.8839,0.0476,0.5231,1.040
21:18:59:828,0.8878,0.0528,0.5224,1.043
21:18:59:830,0.8910,0.0574,0.5287,1.049
21:18:59:831,0.8758,0.0472,0.5356,1.039
21:18:59:833,0.8741,0.0442,0.5331,1.036
21:18:59:834,0.8966,0.0555,0.5324,1.056
21:18:59:835,0.9225,0.0716,0.5336,1.080
21:18:59:837,0.9369,0.0853,0.5273,1.091
21:18:59:839,0.9413,0.0987,0.5033,1.085
21:18:59:842,0.9394,0.1138,0.4696,1.069
21:18:59:844,0.9330,0.1305,0.4352,1.051
21:18:59:845,0.9264,0.1505,0.4034,1.036
21:18:59:847,0.9169,0.1710,0.3731,1.019
21:18:59:850,0.9052,0.1913,0.3440,1.003
21:18:59:851,0.8983,0.2008,0.3313,0.994
21:18:59:853,0.8854,0.2191,0.3086,0.980
21:18:59:855,0.8732,0.2362,0.2918,0.968
21:18:59:857,0.8609,0.2536,0.2754,0.957
21:18:59:860,0.8504,0.2714,0.2568,0.948
21:18:59:862,0.8429,0.2888,0.2419,0.943
21:18:59:864,0.8404,0.3054,0.2309,0.944
21:18:59:865,0.8404,0.3213,0.2248,0.948
21:18:59:867,0.8451,0.3364,0.2236,0.958
21:18:59:869,0.8485,0.3498,0.2255,0.967
21:18:59:873,0.8482,0.3604,0.2243,0.971
21:18:59:875,0.8473,0.3672,0.2190,0.972
21:18:59:876,0.8507,0.3723,0.2148,0.976
21:18:59:877,0.8609,0.3789,0.2172,0.988
21:18:59:880,0.8756,0.3845,0.2224,1.005
21:18:59:882,0.8834,0.3858,0.2182,1.011
21:18:59:885,0.8800,0.3828,0.2089,1.005
21:18:59:886,0.8724,0.3789,0.2006,0.995
21:18:59:888,0.8600,0.3753,0.1982,0.981
21:18:59:890,0.8324,0.3613,0.2153,0.955
21:18:59:892,0.8094,0.3398,0.2500,0.936
21:18:59:894,0.8116,0.3281,0.2756,0.940
21:18:59:896,0.8316,0.3230,0.2957,0.962
21:18:59:897,0.8609,0.3166,0.3179,0.992
21:18:59:899,0.8951,0.3071,0.3377,1.025
21:18:59:901,0.9298,0.2961,0.3497,1.056
21:18:59:903,0.9569,0.2824,0.3541,1.077
21:18:59:905,0.9704,0.2629,0.3563,1.084
21:18:59:906,0.9716,0.2397,0.3526,1.078
21:18:59:909,0.9672,0.2223,0.3370,1.064
21:18:59:910,0.9550,0.2079,0.3255,1.045
21:18:59:913,0.9350,0.1906,0.3247,1.023
21:18:59:915,0.9183,0.1757,0.3274,1.005
21:18:59:917,0.9103,0.1622,0.3367,0.998
21:18:59:919,0.9071,0.1539,0.3433,0.996
21:18:59:921,0.8986,0.1344,0.3567,0.989
21:18:59:923,0.8903,0.1126,0.3611,0.980
21:18:59:928,0.8832,0.0892,0.3638,0.971
21:18:59:930,0.8756,0.0638,0.3597,0.959
21:18:59:931,0.8668,0.0457,0.3189,0.933
21:18:59:933,0.8502,0.0371,0.2505,0.894
21:18:59:934,0.8353,0.0388,0.1784,0.861
21:18:59:935,0.8280,0.0474,0.1207,0.843
21:18:59:937,0.8280,0.0567,0.0809,0.839
21:18:59:939,0.8365,0.0647,0.0509,0.845
21:18:59:941,0.8487,0.0723,0.0240,0.857
21:18:59:944,0.8480,0.0701,0.0062,0.855
21:18:59:945,0.8360,0.0665,-0.0139,0.842
21:18:59:946,0.8311,0.0711,-0.0500,0.839
21:18:59:949,0.8367,0.0765,-0.0872,0.847
21:18:59:951,0.8407,0.0745,-0.1109,0.853
21:18:59:952,0.8446,0.0726,-0.1302,0.859
21:18:59:954,0.8578,0.0779,-0.1551,0.876
21:18:59:957,0.8785,0.0899,-0.1790,0.902
21:18:59:959,0.8966,0.1031,-0.1949,0.925
21:18:59:962,0.8995,0.1126,-0.1961,0.929
21:18:59:962,0.8890,0.1217,-0.1883,0.919
21:18:59:964,0.8673,0.1305,-0.1780,0.898
21:18:59:966,0.8392,0.1393,-0.1692,0.872
21:18:59:969,0.8067,0.1466,-0.1605,0.840
21:18:59:970,0.7696,0.1529,-0.1531,0.805
21:18:59:973,0.7231,0.1581,-0.1419,0.761
21:18:59:977,0.6723,0.1630,-0.1248,0.711
21:18:59:979,0.6247,0.1664,-0.1040,0.665
21:18:59:979,0.5885,0.1695,-0.0820,0.629
21:18:59:981,0.5780,0.1752,-0.0627,0.620
21:18:59:983,0.5995,0.1830,-0.0522,0.642
21:18:59:985,0.6442,0.1940,-0.0456,0.687
21:18:59:986,0.7141,0.2086,-0.0403,0.758
21:18:59:989,0.7615,0.2177,-0.0415,0.806
21:18:59:991,0.8739,0.2382,-0.0537,0.919
21:18:59:993,0.9762,0.2573,-0.0720,1.023
21:18:59:996,1.0464,0.2729,-0.0923,1.096
21:18:59:997,1.0877,0.2880,-0.1189,1.141
21:18:59:998,1.1092,0.3032,-0.1495,1.169
21:19:00:001,1.1074,0.3181,-0.1805,1.176
21:19:00:003,1.0923,0.3320,-0.2103,1.171
21:19:00:005,1.0774,0.3442,-0.2352,1.166
21:19:00:007,1.0718,0.3545,-0.2523,1.167
21:19:00:010,1.0818,0.3633,-0.2618,1.181
21:19:00:012,1.0996,0.3735,-0.2567,1.200
21:19:00:013,1.1194,0.3843,-0.2364,1.218
21:19:00:015,1.1414,0.3936,-0.2091,1.237
21:19:00:016,1.1668,0.3990,-0.1837,1.259
21:19:00:018,1.1873,0.4004,-0.1649,1.276
21:19:00:020,1.1976,0.3968,-0.1485,1.283
21:19:00:022,1.1973,0.3867,-0.1336,1.278
21:19:00:025,1.1956,0.3718,-0.1160,1.270
21:19:00:032,1.1959,0.3518,-0.0962,1.262
21:19:00:034,1.2069,0.3281,-0.0710,1.264
21:19:00:035,1.2362,0.3000,-0.0385,1.283
21:19:00:038,1.2513,0.2700,-0.0107,1.290
21:19:00:039,1.2826,0.2333,0.0101,1.312
21:19:00:041,1.3229,0.1876,0.0316,1.343
21:19:00:043,1.3188,0.1400,0.0387,1.332
21:19:00:044,1.2863,0.0921,0.0301,1.293
21:19:00:045,1.2335,0.0545,0.0120,1.236
21:19:00:047,1.1937,0.0310,-0.0080,1.195
21:19:00:048,1.1692,0.0208,-0.0227,1.170
21:19:00:049,1.1495,0.0215,-0.0268,1.150
21:19:00:050,1.1231,0.0327,-0.0175,1.124
21:19:00:052,1.0911,0.0511,0.0025,1.094
21:19:00:054,1.0593,0.0711,0.0296,1.065
21:19:00:057,1.0285,0.0897,0.0580,1.039
21:19:00:061,1.0029,0.1038,0.0799,1.017
21:19:00:063,0.9819,0.1134,0.0988,1.000
21:19:00:064,0.9719,0.1168,0.1085,0.992
21:19:00:065,0.9550,0.1229,0.1273,0.980
21:19:00:066,0.9398,0.1287,0.1400,0.968
21:19:00:068,0.9191,0.1346,0.1361,0.948
21:19:00:070,0.9074,0.1417,0.1215,0.936
21:19:00:072,0.9340,0.1507,0.1151,0.963
21:19:00:074,0.9645,0.1583,0.1102,0.993
21:19:00:077,0.9740,0.1637,0.0997,1.002
21:19:00:080,0.9697,0.1681,0.0821,0.997
21:19:00:081,0.9611,0.1730,0.0602,0.988
21:19:00:082,0.9555,0.1779,0.0369,0.982
21:19:00:085,0.9545,0.1820,0.0142,0.981
21:19:00:086,0.9562,0.1845,-0.0048,0.983
21:19:00:089,0.9591,0.1852,-0.0200,0.986
21:19:00:090,0.9631,0.1852,-0.0317,0.990
21:19:00:095,0.9677,0.1849,-0.0395,0.994
21:19:00:097,0.9723,0.1859,-0.0459,0.999
21:19:00:098,0.9762,0.1876,-0.0510,1.003
21:19:00:099,0.9782,0.1896,-0.0525,1.006
21:19:00:101,0.9782,0.1913,-0.0522,1.006
21:19:00:103,0.9792,0.1928,-0.0522,1.007
21:19:00:105,0.9797,0.1945,-0.0534,1.008
21:19:00:106,0.9767,0.1954,-0.0542,1.006
21:19:00:109,0.9731,0.1954,-0.0525,1.002
21:19:00:112,0.9706,0.1959,-0.0486,1.000
21:19:00:114,0.9645,0.1959,-0.0437,0.994
21:19:00:115,0.9396,0.1950,-0.0476,0.970
21:19:00:117,0.9269,0.1972,-0.0476,0.958
21:19:00:119,0.9545,0.2008,-0.0337,0.985
21:19:00:120,0.9846,0.2020,-0.0161,1.014
21:19:00:122,0.9941,0.2030,-0.0014,1.024
21:19:00:125,0.9909,0.2038,0.0101,1.021
21:19:00:127,0.9841,0.2060,0.0196,1.016
21:19:00:133,0.9762,0.2079,0.0299,1.009
21:19:00:134,0.9726,0.2084,0.0350,1.006
21:19:00:135,0.9657,0.2086,0.0455,1.000
21:19:00:136,0.9596,0.2081,0.0580,0.995
21:19:00:138,0.9547,0.2062,0.0714,0.991
21:19:00:139,0.9504,0.2025,0.0858,0.987
21:19:00:140,0.9464,0.1979,0.1029,0.984
21:19:00:148,0.9447,0.1940,0.1232,0.984
21:19:00:150,0.9438,0.1913,0.1508,0.987
21:19:00:151,0.9425,0.1891,0.1896,0.992
21:19:00:152,0.9416,0.1864,0.2368,1.002
21:19:00:153,0.9381,0.1842,0.2783,1.010
21:19:00:153,0.9242,0.1840,0.3042,1.005
21:19:00:154,0.9411,0.1849,0.3313,1.029
21:19:00:156,0.9828,0.1798,0.3550,1.074
21:19:00:159,1.0144,0.1688,0.3658,1.105
21:19:00:162,1.0244,0.1564,0.3570,1.109
21:19:00:164,1.0185,0.1424,0.3260,1.090
21:19:00:165,1.0080,0.1275,0.2827,1.065
21:19:00:166,0.9995,0.1104,0.2363,1.042
21:19:00:169,0.9975,0.0926,0.1889,1.027
21:19:00:171,1.0031,0.0743,0.1430,1.022
21:19:00:172,1.0129,0.0579,0.0985,1.023
21:19:00:174,1.0229,0.0469,0.0548,1.028
21:19:00:177,1.0305,0.0413,0.0172,1.033
21:19:00:180,1.0363,0.0413,-0.0144,1.039
21:19:00:181,1.0410,0.0469,-0.0412,1.044
21:19:00:182,1.0434,0.0559,-0.0610,1.048
21:19:00:185,1.0432,0.0674,-0.0742,1.049
21:19:00:187,1.0395,0.0777,-0.0820,1.047
21:19:00:189,1.0359,0.0862,-0.0857,1.045
21:19:00:192,1.0359,0.0923,-0.0847,1.046
21:19:00:193,1.0349,0.0963,-0.0774,1.045
21:19:00:196,1.0332,0.0965,-0.0654,1.043
21:19:00:197,1.0346,0.0931,-0.0539,1.043
21:19:00:198,1.0378,0.0884,-0.0432,1.045
21:19:00:201,1.0425,0.0828,-0.0332,1.049
21:19:00:203,1.0488,0.0777,-0.0236,1.055
21:19:00:205,1.0547,0.0757,-0.0163,1.060
21:19:00:206,1.0679,0.0721,-0.0192,1.073
21:19:00:208,1.0864,0.0613,-0.0361,1.090
21:19:00:212,1.0967,0.0479,-0.0637,1.100
21:19:00:214,1.1050,0.0364,-0.0950,1.109
21:19:00:216,1.1084,0.0305,-0.1070,1.113
21:19:00:217,1.1113,0.0169,-0.1206,1.116
21:19:00:219,1.1104,0.0002,-0.1197,1.114
21:19:00:221,1.0972,-0.0203,-0.0857,1.098
21:19:00:223,1.1116,-0.0220,-0.0679,1.111
21:19:00:224,1.1285,-0.0078,-0.0649,1.128
21:19:00:231,1.1179,0.0093,-0.0432,1.118
21:19:00:233,1.0803,0.0159,0.0079,1.081
21:19:00:234,1.0469,0.0217,0.0582,1.050
21:19:00:235,1.0146,0.0327,0.0709,1.020
21:19:00:236,0.9677,0.0408,0.0770,0.975
21:19:00:237,0.9267,0.0398,0.0990,0.937
21:19:00:239,0.9174,0.0428,0.1095,0.929
21:19:00:242,0.9262,0.0525,0.1088,0.939
21:19:00:244,0.9315,0.0643,0.0990,0.944
21:19:00:245,0.9276,0.0757,0.0839,0.940
21:19:00:253,0.9225,0.0840,0.0660,0.934
21:19:00:255,0.9205,0.0877,0.0448,0.931
21:19:00:256,0.9149,0.0848,0.0233,0.924
21:19:00:257,0.9181,0.0782,0.0235,0.926
21:19:00:257,0.9286,0.0708,0.0404,0.936
21:19:00:258,0.9323,0.0640,0.0477,0.940
21:19:00:259,0.9279,0.0577,0.0411,0.934
21:19:00:262,0.9247,0.0533,0.0240,0.930
21:19:00:263,0.9259,0.0506,0.0013,0.930
21:19:00:264,0.9193,0.0472,-0.0207,0.923
21:19:00:266,0.9012,0.0447,-0.0371,0.905
21:19:00:268,0.8856,0.0454,-0.0422,0.889
21:19:00:271,0.8758,0.0484,-0.0393,0.880
21:19:00:272,0.8646,0.0525,-0.0349,0.869
21:19:00:274,0.8585,0.0572,-0.0295,0.863
21:19:00:277,0.8600,0.0635,-0.0232,0.866
21:19:00:279,0.8624,0.0723,-0.0161,0.869
21:19:00:280,0.8680,0.0831,-0.0161,0.876
21:19:00:282,0.8817,0.0926,-0.0310,0.891
21:19:00:285,0.9056,0.1002,-0.0530,0.917
21:19:00:287,0.9210,0.1029,-0.0657,0.933
21:19:00:288,0.9594,0.1046,-0.0967,0.973
21:19:00:290,1.0070,0.0936,-0.1434,1.023
