time,gFx,gFy,gFz,TgF
22:08:12:109,0.5162,-0.0589,-0.0366,0.515
22:08:12:110,0.5047,-0.0564,-0.0344,0.503
22:08:12:111,0.4930,-0.0540,-0.0317,0.492
22:08:12:113,0.4815,-0.0520,-0.0288,0.480
22:08:12:116,0.4710,-0.0503,-0.0261,0.469
22:08:12:122,0.4613,-0.0479,-0.0241,0.460
22:08:12:124,0.4525,-0.0445,-0.0210,0.451
22:08:12:125,0.4449,-0.0420,-0.0192,0.443
22:08:12:126,0.4388,-0.0396,-0.0183,0.437
22:08:12:127,0.4336,-0.0364,-0.0168,0.432
22:08:12:129,0.4285,-0.0337,-0.0156,0.427
22:08:12:131,0.4244,-0.0315,-0.0158,0.423
22:08:12:132,0.4226,-0.0310,-0.0168,0.421
22:08:12:135,0.4219,-0.0293,-0.0175,0.421
22:08:12:136,0.4219,-0.0279,-0.0183,0.421
22:08:12:137,0.4224,-0.0281,-0.0197,0.421
22:08:12:139,0.4222,-0.0283,-0.0229,0.421
22:08:12:142,0.4202,-0.0288,-0.0263,0.419
22:08:12:143,0.4197,-0.0318,-0.0315,0.419
22:08:12:146,0.4219,-0.0362,-0.0368,0.421
22:08:12:147,0.4258,-0.0403,-0.0398,0.425
22:08:12:149,0.4312,-0.0452,-0.0439,0.430
22:08:12:152,0.4363,-0.0508,-0.0491,0.436
22:08:12:153,0.4446,-0.0567,-0.0539,0.444
22:08:12:155,0.4554,-0.0623,-0.0578,0.456
22:08:12:158,0.4661,-0.0679,-0.0622,0.467
22:08:12:159,0.4774,-0.0745,-0.0662,0.479
22:08:12:161,0.4881,-0.0801,-0.0710,0.490
22:08:12:163,0.4989,-0.0855,-0.0759,0.502
22:08:12:166,0.5111,-0.0906,-0.0798,0.515
22:08:12:168,0.5184,-0.0928,-0.0823,0.523
22:08:12:169,0.5328,-0.0960,-0.0877,0.538
22:08:12:171,0.5465,-0.0992,-0.0916,0.552
22:08:12:174,0.5617,-0.1014,-0.0952,0.568
22:08:12:175,0.5795,-0.1031,-0.0986,0.586
22:08:12:177,0.5971,-0.1038,-0.1001,0.603
22:08:12:179,0.6154,-0.1041,-0.1001,0.622
22:08:12:182,0.6345,-0.1036,-0.1011,0.640
22:08:12:185,0.6540,-0.1016,-0.1021,0.660
22:08:12:186,0.6743,-0.0975,-0.1011,0.679
22:08:12:187,0.6963,-0.0928,-0.0974,0.700
22:08:12:189,0.7187,-0.0872,-0.0913,0.722
22:08:12:191,0.7417,-0.0804,-0.0840,0.744
22:08:12:194,0.7639,-0.0728,-0.0754,0.765
22:08:12:195,0.7840,-0.0638,-0.0664,0.784
22:08:12:198,0.8018,-0.0545,-0.0566,0.801
22:08:12:199,0.8194,-0.0447,-0.0456,0.818
22:08:12:205,0.8355,-0.0342,-0.0329,0.834
22:08:12:206,0.8509,-0.0232,-0.0205,0.850
22:08:12:207,0.8651,-0.0117,-0.0080,0.864
22:08:12:208,0.8771,-0.0010,0.0027,0.877
22:08:12:210,0.8878,0.0095,0.0128,0.889
22:08:12:211,0.8983,0.0208,0.0225,0.900
22:08:12:214,0.9074,0.0322,0.0311,0.911
22:08:12:215,0.9157,0.0423,0.0389,0.920
22:08:12:226,0.9232,0.0525,0.0465,0.929
22:08:12:227,0.9306,0.0625,0.0536,0.938
22:08:12:228,0.9381,0.0713,0.0606,0.947
22:08:12:229,0.9445,0.0799,0.0672,0.955
22:08:12:230,0.9506,0.0884,0.0731,0.963
22:08:12:230,0.9587,0.0963,0.0773,0.973
22:08:12:231,0.9682,0.1014,0.0795,0.983
22:08:12:232,0.9765,0.1070,0.0795,0.992
22:08:12:235,0.9846,0.1116,0.0770,1.000
22:08:12:237,0.9926,0.1158,0.0738,1.009
22:08:12:237,0.9963,0.1175,0.0726,1.012
22:08:12:239,1.0024,0.1209,0.0699,1.019
22:08:12:241,1.0090,0.1244,0.0665,1.026
22:08:12:243,1.0158,0.1268,0.0616,1.032
22:08:12:245,1.0219,0.1283,0.0553,1.038
22:08:12:247,1.0268,0.1280,0.0467,1.042
22:08:12:249,1.0300,0.1261,0.0365,1.044
22:08:12:252,1.0312,0.1212,0.0252,1.044
22:08:12:254,1.0327,0.1156,0.0132,1.044
22:08:12:255,1.0344,0.1107,0.0013,1.045
22:08:12:257,1.0361,0.1046,-0.0109,1.046
22:08:12:259,1.0388,0.0980,-0.0229,1.047
22:08:12:261,1.0425,0.0916,-0.0351,1.050
22:08:12:263,1.0464,0.0858,-0.0447,1.054
22:08:12:265,1.0503,0.0787,-0.0530,1.057
22:08:12:268,1.0544,0.0708,-0.0605,1.060
22:08:12:270,1.0583,0.0630,-0.0679,1.064
22:08:12:272,1.0627,0.0557,-0.0742,1.068
22:08:12:273,1.0676,0.0489,-0.0791,1.072
22:08:12:275,1.0737,0.0415,-0.0815,1.078
22:08:12:277,1.0803,0.0340,-0.0830,1.084
22:08:12:279,1.0874,0.0269,-0.0833,1.090
22:08:12:281,1.0952,0.0208,-0.0823,1.098
22:08:12:283,1.1050,0.0147,-0.0793,1.107
22:08:12:286,1.1165,0.0090,-0.0752,1.118
22:08:12:287,1.1304,0.0029,-0.0708,1.131
22:08:12:289,1.1448,-0.0037,-0.0654,1.145
22:08:12:291,1.1600,-0.0090,-0.0586,1.160
22:08:12:293,1.1766,-0.0134,-0.0503,1.176
22:08:12:296,1.1934,-0.0173,-0.0410,1.192
22:08:12:297,1.2113,-0.0195,-0.0307,1.210
22:08:12:299,1.2298,-0.0200,-0.0192,1.228
22:08:12:304,1.2494,-0.0208,-0.0065,1.248
22:08:12:305,1.2677,-0.0220,0.0049,1.266
22:08:12:306,1.2763,-0.0225,0.0101,1.275
22:08:12:307,1.2929,-0.0227,0.0189,1.292
22:08:12:310,1.3083,-0.0220,0.0267,1.308
22:08:12:312,1.3222,-0.0230,0.0340,1.322
22:08:12:314,1.3351,-0.0230,0.0404,1.335
22:08:12:315,1.3473,-0.0225,0.0457,1.347
22:08:12:328,1.3579,-0.0217,0.0487,1.358
22:08:12:330,1.3666,-0.0210,0.0511,1.367
22:08:12:331,1.3745,-0.0193,0.0528,1.375
22:08:12:332,1.3816,-0.0171,0.0531,1.382
22:08:12:333,1.3869,-0.0154,0.0523,1.387
22:08:12:334,1.3901,-0.0144,0.0511,1.391
22:08:12:335,1.3911,-0.0132,0.0472,1.391
22:08:12:336,1.3899,-0.0122,0.0421,1.390
22:08:12:337,1.3855,-0.0107,0.0365,1.385
22:08:12:338,1.3796,-0.0093,0.0277,1.379
22:08:12:338,1.3715,-0.0076,0.0179,1.371
22:08:12:339,1.3610,-0.0054,0.0076,1.360
22:08:12:342,1.3503,-0.0027,-0.0036,1.349
22:08:12:343,1.3405,-0.0007,-0.0156,1.340
22:08:12:345,1.3312,0.0007,-0.0268,1.330
22:08:12:347,1.3217,0.0024,-0.0366,1.321
22:08:12:349,1.3112,0.0056,-0.0464,1.311
22:08:12:352,1.3031,0.0088,-0.0549,1.303
22:08:12:353,1.2970,0.0107,-0.0622,1.297
22:08:12:356,1.2907,0.0132,-0.0688,1.291
22:08:12:357,1.2858,0.0156,-0.0747,1.287
22:08:12:359,1.2816,0.0169,-0.0808,1.283
22:08:12:361,1.2767,0.0176,-0.0867,1.279
22:08:12:362,1.2719,0.0169,-0.0923,1.274
22:08:12:367,1.2682,0.0142,-0.0989,1.271
22:08:12:368,1.2640,0.0112,-0.1052,1.267
22:08:12:371,1.2604,0.0064,-0.1123,1.263
22:08:12:373,1.2584,-0.0015,-0.1216,1.262
22:08:12:374,1.2592,-0.0107,-0.1324,1.263
22:08:12:375,1.2621,-0.0205,-0.1421,1.267
22:08:12:377,1.2645,-0.0257,-0.1465,1.270
22:08:12:379,1.2716,-0.0362,-0.1556,1.277
22:08:12:382,1.2799,-0.0472,-0.1641,1.287
22:08:12:383,1.2892,-0.0569,-0.1712,1.297
22:08:12:387,1.3012,-0.0657,-0.1768,1.309
22:08:12:388,1.3134,-0.0738,-0.1832,1.322
22:08:12:391,1.3263,-0.0826,-0.1890,1.336
22:08:12:392,1.3410,-0.0899,-0.1929,1.351
22:08:12:393,1.3554,-0.0970,-0.1969,1.366
22:08:12:395,1.3696,-0.1046,-0.1995,1.381
22:08:12:397,1.3830,-0.1119,-0.2013,1.395
22:08:12:399,1.3972,-0.1185,-0.2015,1.409
22:08:12:409,1.4131,-0.1253,-0.2008,1.425
22:08:12:410,1.4304,-0.1319,-0.1988,1.442
22:08:12:411,1.4485,-0.1390,-0.1944,1.460
22:08:12:412,1.4683,-0.1444,-0.1890,1.480
22:08:12:414,1.4920,-0.1493,-0.1820,1.503
22:08:12:415,1.5186,-0.1537,-0.1714,1.528
22:08:12:416,1.5320,-0.1554,-0.1565,1.540
22:08:12:417,1.5399,-0.1524,-0.1385,1.546
22:08:12:418,1.5521,-0.1463,-0.1177,1.557
22:08:12:420,1.5704,-0.1363,-0.0911,1.573
22:08:12:433,1.5926,-0.1212,-0.0588,1.593
22:08:12:434,1.6173,-0.1029,-0.0232,1.617
22:08:12:435,1.6408,-0.0821,0.0125,1.640
22:08:12:436,1.6613,-0.0608,0.0445,1.661
22:08:12:437,1.6786,-0.0384,0.0716,1.679
22:08:12:438,1.6950,-0.0139,0.0953,1.697
22:08:12:439,1.7128,0.0103,0.1154,1.717
22:08:12:439,1.7324,0.0337,0.1310,1.739
22:08:12:440,1.7470,0.0567,0.1430,1.756
22:08:12:441,1.7443,0.0836,0.1571,1.756
22:08:12:442,1.7353,0.1119,0.1711,1.751
22:08:12:443,1.7253,0.1390,0.1823,1.745
22:08:12:445,1.7150,0.1639,0.1909,1.739
22:08:12:447,1.7062,0.1857,0.1950,1.734
22:08:12:451,1.6896,0.2072,0.2001,1.721
22:08:12:452,1.6625,0.2304,0.2065,1.699
22:08:12:453,1.6332,0.2526,0.2124,1.675
22:08:12:456,1.6178,0.2636,0.2148,1.662
22:08:12:458,1.5860,0.2839,0.2180,1.636
22:08:12:459,1.5538,0.3007,0.2197,1.609
22:08:12:462,1.5223,0.3147,0.2192,1.581
22:08:12:463,1.4898,0.3279,0.2190,1.553
22:08:12:466,1.4563,0.3396,0.2199,1.524
22:08:12:467,1.4224,0.3491,0.2204,1.495
22:08:12:470,1.3874,0.3552,0.2199,1.463
22:08:12:472,1.3542,0.3586,0.2170,1.432
22:08:12:474,1.3215,0.3608,0.2143,1.401
22:08:12:475,1.2892,0.3599,0.2106,1.370
22:08:12:477,1.2604,0.3572,0.2070,1.342
22:08:12:478,1.2333,0.3525,0.2016,1.314
22:08:12:483,1.2044,0.3462,0.1933,1.283
22:08:12:484,1.1741,0.3384,0.1835,1.251
22:08:12:489,1.1419,0.3288,0.1725,1.216
22:08:12:490,1.1084,0.3171,0.1591,1.179
22:08:12:491,1.0737,0.3056,0.1425,1.140
22:08:12:492,1.0381,0.2939,0.1254,1.101
22:08:12:495,1.0046,0.2827,0.1085,1.064
22:08:12:496,0.9738,0.2717,0.0924,1.030
22:08:12:498,0.9450,0.2592,0.0780,0.997
22:08:12:499,0.9201,0.2465,0.0658,0.968
22:08:12:502,0.8988,0.2345,0.0550,0.944
22:08:12:503,0.8800,0.2221,0.0450,0.921
22:08:12:513,0.8624,0.2096,0.0357,0.900
22:08:12:515,0.8465,0.1979,0.0279,0.881
22:08:12:516,0.8346,0.1849,0.0211,0.866
22:08:12:517,0.8255,0.1727,0.0150,0.854
22:08:12:518,0.8199,0.1627,0.0093,0.846
22:08:12:519,0.8184,0.1524,0.0052,0.841
22:08:12:519,0.8204,0.1439,0.0020,0.841
22:08:12:520,0.8250,0.1366,0.0003,0.844
22:08:12:521,0.8326,0.1297,0.0001,0.850
22:08:12:524,0.8409,0.1234,0.0010,0.857
22:08:12:525,0.8490,0.1178,0.0032,0.864
22:08:12:526,0.8531,0.1151,0.0042,0.867
22:08:12:529,0.8629,0.1102,0.0074,0.876
22:08:12:531,0.8732,0.1073,0.0118,0.886
22:08:12:532,0.8824,0.1053,0.0179,0.895
22:08:12:535,0.8895,0.1046,0.0250,0.902
22:08:12:538,0.8944,0.1041,0.0325,0.907
22:08:12:540,0.9005,0.1051,0.0413,0.914
22:08:12:541,0.9093,0.1075,0.0518,0.924
22:08:12:543,0.9164,0.1107,0.0624,0.932
22:08:12:545,0.9208,0.1129,0.0733,0.938
22:08:12:547,0.9249,0.1148,0.0843,0.943
22:08:12:549,0.9306,0.1168,0.0983,0.951
22:08:12:551,0.9354,0.1185,0.1134,0.958
22:08:12:553,0.9401,0.1204,0.1266,0.964
22:08:12:555,0.9462,0.1222,0.1359,0.972
22:08:12:558,0.9518,0.1236,0.1422,0.979
22:08:12:559,0.9577,0.1236,0.1474,0.985
22:08:12:561,0.9626,0.1241,0.1523,0.991
22:08:12:563,0.9665,0.1256,0.1562,0.996
22:08:12:565,0.9699,0.1261,0.1601,1.000
22:08:12:567,0.9723,0.1261,0.1637,1.003
22:08:12:569,0.9758,0.1258,0.1672,1.007
22:08:12:572,0.9792,0.1270,0.1708,1.011
22:08:12:575,0.9811,0.1273,0.1742,1.014
22:08:12:576,0.9833,0.1275,0.1784,1.017
22:08:12:579,0.9863,0.1273,0.1806,1.020
22:08:12:580,0.9892,0.1273,0.1821,1.023
22:08:12:581,0.9914,0.1273,0.1826,1.025
22:08:12:583,0.9919,0.1268,0.1804,1.025
22:08:12:586,0.9914,0.1266,0.1774,1.024
22:08:12:587,0.9924,0.1280,0.1750,1.025
22:08:12:591,0.9946,0.1297,0.1713,1.026
22:08:12:592,0.9982,0.1322,0.1659,1.029
22:08:12:593,1.0021,0.1341,0.1601,1.033
22:08:12:595,1.0061,0.1371,0.1525,1.036
22:08:12:598,1.0105,0.1400,0.1442,1.039
22:08:12:600,1.0151,0.1439,0.1354,1.043
22:08:12:601,1.0207,0.1476,0.1251,1.048
22:08:12:609,1.0268,0.1505,0.1149,1.053
22:08:12:610,1.0337,0.1546,0.1054,1.059
22:08:12:611,1.0417,0.1593,0.0951,1.067
22:08:12:612,1.0459,0.1612,0.0900,1.071
22:08:12:613,1.0530,0.1654,0.0802,1.077
22:08:12:614,1.0581,0.1688,0.0709,1.082
22:08:12:615,1.0598,0.1720,0.0599,1.084
22:08:12:618,1.0600,0.1766,0.0496,1.084
22:08:12:619,1.0605,0.1823,0.0428,1.085
22:08:12:635,1.0600,0.1869,0.0399,1.086
22:08:12:637,1.0593,0.1903,0.0382,1.086
22:08:12:638,1.0571,0.1930,0.0357,1.084
22:08:12:639,1.0534,0.1950,0.0321,1.081
22:08:12:640,1.0498,0.1964,0.0277,1.077
22:08:12:641,1.0439,0.1967,0.0225,1.072
22:08:12:642,1.0371,0.1962,0.0172,1.065
22:08:12:643,1.0305,0.1945,0.0108,1.058
22:08:12:643,1.0227,0.1915,0.0015,1.049
22:08:12:644,1.0139,0.1888,-0.0112,1.040
22:08:12:645,1.0068,0.1859,-0.0244,1.032
22:08:12:646,0.9999,0.1825,-0.0376,1.025
22:08:12:646,0.9919,0.1798,-0.0527,1.017
22:08:12:647,0.9831,0.1776,-0.0691,1.008
22:08:12:650,0.9748,0.1754,-0.0864,1.001
22:08:12:651,0.9667,0.1742,-0.1038,0.994
22:08:12:654,0.9579,0.1722,-0.1209,0.987
22:08:12:656,0.9477,0.1693,-0.1370,0.978
22:08:12:657,0.9369,0.1673,-0.1529,0.969
22:08:12:659,0.9257,0.1652,-0.1671,0.960
22:08:12:661,0.9139,0.1632,-0.1788,0.950
22:08:12:663,0.9017,0.1605,-0.1898,0.940
22:08:12:665,0.8903,0.1578,-0.2000,0.930
22:08:12:667,0.8783,0.1551,-0.2086,0.920
22:08:12:670,0.8658,0.1527,-0.2149,0.909
22:08:12:671,0.8548,0.1502,-0.2198,0.899
22:08:12:674,0.8455,0.1468,-0.2228,0.890
22:08:12:676,0.8328,0.1439,-0.2242,0.878
22:08:12:677,0.8167,0.1422,-0.2240,0.862
22:08:12:680,0.7999,0.1407,-0.2208,0.845
22:08:12:681,0.7867,0.1383,-0.2191,0.832
22:08:12:683,0.7752,0.1353,-0.2169,0.820
22:08:12:686,0.7615,0.1331,-0.2127,0.805
22:08:12:687,0.7461,0.1309,-0.2081,0.789
22:08:12:690,0.7297,0.1287,-0.2037,0.772
22:08:12:692,0.7122,0.1275,-0.1991,0.754
22:08:12:693,0.6968,0.1261,-0.1920,0.737
22:08:12:695,0.6907,0.1246,-0.1898,0.731
22:08:12:698,0.6775,0.1212,-0.1886,0.717
22:08:12:699,0.6623,0.1182,-0.1898,0.703
22:08:12:702,0.6508,0.1146,-0.1873,0.690
22:08:12:703,0.6423,0.1094,-0.1817,0.680
22:08:12:711,0.6328,0.1046,-0.1739,0.668
22:08:12:712,0.6213,0.1002,-0.1661,0.654
22:08:12:713,0.6105,0.0948,-0.1578,0.641
22:08:12:714,0.6010,0.0892,-0.1502,0.629
22:08:12:718,0.5932,0.0826,-0.1421,0.618
22:08:12:719,0.5856,0.0762,-0.1333,0.608
22:08:12:720,0.5810,0.0691,-0.1248,0.601
22:08:12:721,0.5795,0.0616,-0.1140,0.596
22:08:12:722,0.5783,0.0547,-0.1028,0.592
22:08:12:724,0.5775,0.0486,-0.0930,0.589
22:08:12:734,0.5766,0.0423,-0.0835,0.586
22:08:12:736,0.5761,0.0357,-0.0771,0.584
22:08:12:737,0.5800,0.0288,-0.0737,0.586
22:08:12:738,0.5851,0.0232,-0.0710,0.590
22:08:12:739,0.5900,0.0173,-0.0686,0.594
22:08:12:739,0.5944,0.0120,-0.0657,0.598
22:08:12:741,0.5988,0.0081,-0.0622,0.601
22:08:12:742,0.6051,0.0051,-0.0588,0.607
22:08:12:742,0.6130,0.0032,-0.0556,0.615
22:08:12:743,0.6203,0.0032,-0.0500,0.622
22:08:12:746,0.6279,0.0042,-0.0420,0.629
22:08:12:747,0.6362,0.0051,-0.0315,0.637
22:08:12:750,0.6440,0.0086,-0.0188,0.645
22:08:12:751,0.6523,0.0125,-0.0063,0.654
22:08:12:756,0.6589,0.0159,0.0047,0.661
22:08:12:758,0.6628,0.0195,0.0157,0.665
22:08:12:759,0.6652,0.0232,0.0267,0.669
22:08:12:761,0.6682,0.0264,0.0365,0.673
22:08:12:762,0.6716,0.0298,0.0443,0.677
22:08:12:765,0.6740,0.0325,0.0506,0.681
22:08:12:766,0.6767,0.0352,0.0558,0.684
22:08:12:767,0.6789,0.0381,0.0602,0.687
22:08:12:769,0.6809,0.0403,0.0636,0.690
22:08:12:773,0.6819,0.0408,0.0648,0.691
22:08:12:774,0.6831,0.0425,0.0660,0.693
22:08:12:775,0.6833,0.0435,0.0653,0.693
22:08:12:777,0.6848,0.0437,0.0641,0.694
22:08:12:779,0.6872,0.0435,0.0616,0.696
22:08:12:781,0.6916,0.0445,0.0594,0.701
22:08:12:783,0.6965,0.0467,0.0577,0.705
22:08:12:785,0.7046,0.0479,0.0567,0.713
22:08:12:788,0.7161,0.0484,0.0550,0.725
22:08:12:790,0.7268,0.0496,0.0528,0.735
22:08:12:791,0.7366,0.0506,0.0499,0.745
22:08:12:793,0.7442,0.0515,0.0474,0.752
22:08:12:795,0.7490,0.0523,0.0443,0.757
22:08:12:797,0.7515,0.0520,0.0399,0.759
22:08:12:799,0.7500,0.0520,0.0365,0.757
22:08:12:801,0.7473,0.0528,0.0318,0.754
22:08:12:807,0.7451,0.0550,0.0267,0.752
22:08:12:809,0.7424,0.0567,0.0225,0.749
22:08:12:810,0.7398,0.0591,0.0179,0.747
22:08:12:811,0.7356,0.0621,0.0130,0.743
22:08:12:812,0.7295,0.0655,0.0081,0.737
22:08:12:813,0.7231,0.0682,0.0035,0.731
22:08:12:815,0.7173,0.0716,-0.0017,0.726
22:08:12:817,0.7109,0.0762,-0.0068,0.720
22:08:12:819,0.7048,0.0818,-0.0112,0.715
22:08:12:848,0.6977,0.0884,-0.0151,0.709
22:08:12:849,0.6907,0.0945,-0.0190,0.704
22:08:12:850,0.6831,0.1014,-0.0232,0.698
22:08:12:851,0.6755,0.1092,-0.0268,0.692
22:08:12:852,0.6706,0.1180,-0.0300,0.690
22:08:12:852,0.6684,0.1283,-0.0322,0.690
22:08:12:853,0.6660,0.1390,-0.0337,0.690
22:08:12:854,0.6633,0.1510,-0.0359,0.691
22:08:12:855,0.6599,0.1637,-0.0383,0.692
22:08:12:856,0.6569,0.1769,-0.0410,0.693
22:08:12:857,0.6567,0.1891,-0.0427,0.697
22:08:12:858,0.6569,0.2011,-0.0427,0.702
22:08:12:859,0.6565,0.2072,-0.0429,0.703
22:08:12:859,0.6569,0.2201,-0.0427,0.709
22:08:12:860,0.6584,0.2333,-0.0432,0.715
22:08:12:861,0.6594,0.2460,-0.0449,0.721
22:08:12:862,0.6569,0.2577,-0.0488,0.724
22:08:12:862,0.6565,0.2690,-0.0537,0.729
22:08:12:863,0.6572,0.2788,-0.0600,0.734
22:08:12:864,0.6591,0.2873,-0.0686,0.740
22:08:12:865,0.6604,0.2961,-0.0776,0.746
22:08:12:866,0.6618,0.3037,-0.0872,0.752
22:08:12:866,0.6633,0.3098,-0.0967,0.757
22:08:12:867,0.6645,0.3152,-0.1052,0.761
22:08:12:870,0.6670,0.3193,-0.1140,0.766
22:08:12:871,0.6711,0.3225,-0.1236,0.773
22:08:12:874,0.6770,0.3247,-0.1341,0.780
22:08:12:875,0.6845,0.3274,-0.1429,0.790
22:08:12:877,0.6946,0.3305,-0.1499,0.801
22:08:12:879,0.7053,0.3327,-0.1558,0.812
22:08:12:882,0.7205,0.3315,-0.1612,0.826
22:08:12:884,0.7373,0.3298,-0.1649,0.840
22:08:12:885,0.7561,0.3293,-0.1663,0.857
22:08:12:892,0.7752,0.3283,-0.1668,0.873
22:08:12:893,0.7938,0.3259,-0.1663,0.889
22:08:12:894,0.8128,0.3215,-0.1641,0.904
22:08:12:897,0.8350,0.3164,-0.1612,0.921
22:08:12:898,0.8585,0.3117,-0.1585,0.940
22:08:12:899,0.8829,0.3076,-0.1546,0.960
22:08:12:900,0.9086,0.3015,-0.1507,0.981
22:08:12:901,0.9313,0.2941,-0.1478,0.999
22:08:12:903,0.9530,0.2883,-0.1443,1.017
22:08:12:911,0.9775,0.2824,-0.1426,1.038
22:08:12:913,1.0024,0.2770,-0.1421,1.060
22:08:12:915,1.0268,0.2707,-0.1414,1.081
22:08:12:917,1.0510,0.2641,-0.1426,1.102
22:08:12:918,1.0742,0.2577,-0.1453,1.123
22:08:12:919,1.0950,0.2516,-0.1482,1.141
22:08:12:921,1.1050,0.2487,-0.1499,1.150
22:08:12:923,1.1255,0.2438,-0.1541,1.169
22:08:12:924,1.1460,0.2394,-0.1573,1.188
22:08:12:926,1.1651,0.2362,-0.1612,1.206
22:08:12:928,1.1817,0.2326,-0.1666,1.222
22:08:12:929,1.1976,0.2301,-0.1714,1.238
22:08:12:931,1.2140,0.2287,-0.1761,1.254
22:08:12:932,1.2272,0.2272,-0.1812,1.267
22:08:12:933,1.2345,0.2257,-0.1868,1.274
22:08:12:934,1.2352,0.2228,-0.1912,1.275
22:08:12:937,1.2279,0.2191,-0.1947,1.267
22:08:12:939,1.2142,0.2165,-0.1978,1.254
22:08:12:941,1.1971,0.2143,-0.2010,1.238
22:08:12:943,1.1793,0.2128,-0.2032,1.220
22:08:12:945,1.1631,0.2135,-0.2064,1.205
22:08:12:947,1.1492,0.2167,-0.2110,1.194
22:08:12:950,1.1375,0.2213,-0.2159,1.184
22:08:12:951,1.1294,0.2274,-0.2215,1.179
22:08:12:953,1.1294,0.2355,-0.2320,1.183
22:08:12:956,1.1385,0.2446,-0.2447,1.196
22:08:12:958,1.1546,0.2565,-0.2606,1.217
22:08:12:959,1.1785,0.2714,-0.2826,1.248
22:08:12:960,1.2103,0.2897,-0.3075,1.288
22:08:12:962,1.2467,0.3088,-0.3324,1.333
22:08:12:966,1.2824,0.3274,-0.3544,1.376
22:08:12:967,1.3134,0.3452,-0.3713,1.414
22:08:12:968,1.3381,0.3618,-0.3840,1.445
22:08:12:971,1.3549,0.3789,-0.3935,1.468
22:08:12:972,1.3681,0.3960,-0.3965,1.486
22:08:12:976,1.3801,0.4131,-0.3933,1.501
22:08:12:977,1.3899,0.4300,-0.3874,1.514
22:08:12:978,1.3952,0.4466,-0.3813,1.523
22:08:12:980,1.4004,0.4637,-0.3764,1.532
22:08:12:983,1.4079,0.4813,-0.3713,1.544
22:08:12:985,1.4167,0.4994,-0.3637,1.556
22:08:12:987,1.4289,0.5162,-0.3530,1.571
22:08:12:989,1.4375,0.5238,-0.3478,1.581
22:08:12:991,1.4563,0.5387,-0.3356,1.601
22:08:12:993,1.4690,0.5516,-0.3195,1.614
22:08:12:995,1.4729,0.5624,-0.3017,1.618
22:08:12:997,1.4732,0.5722,-0.2811,1.619
22:08:12:999,1.4653,0.5802,-0.2577,1.611
22:08:13:000,1.4431,0.5841,-0.2315,1.589
22:08:13:002,1.4050,0.5844,-0.1973,1.550
22:08:13:009,1.3498,0.5797,-0.1536,1.494
22:08:13:010,1.2833,0.5661,-0.1033,1.424
22:08:13:011,1.2144,0.5431,-0.0515,1.350
22:08:13:012,1.1536,0.5148,-0.0026,1.282
22:08:13:014,1.1028,0.4847,0.0411,1.225
22:08:13:015,1.0615,0.4559,0.0807,1.178
22:08:13:016,1.0285,0.4300,0.1168,1.141
22:08:13:018,1.0009,0.4046,0.1479,1.110
22:08:13:034,0.9780,0.3794,0.1725,1.083
22:08:13:036,0.9596,0.3552,0.1916,1.061
22:08:13:038,0.9447,0.3315,0.2033,1.041
22:08:13:039,0.9345,0.3088,0.2070,1.024
22:08:13:040,0.9311,0.2856,0.2031,1.012
22:08:13:041,0.9291,0.2636,0.1945,1.001
22:08:13:042,0.9306,0.2438,0.1830,0.994
22:08:13:042,0.9445,0.2260,0.1672,0.999
22:08:13:043,0.9704,0.2103,0.1466,1.016
22:08:13:044,0.9980,0.1967,0.1256,1.036
22:08:13:045,1.0349,0.1864,0.1017,1.066
22:08:13:045,1.0825,0.1786,0.0741,1.108
22:08:13:046,1.1263,0.1732,0.0479,1.148
22:08:13:047,1.1673,0.1693,0.0233,1.187
22:08:13:049,1.2091,0.1659,-0.0007,1.226
22:08:13:051,1.2550,0.1634,-0.0241,1.271
22:08:13:052,1.2887,0.1625,-0.0439,1.304
22:08:13:057,1.3153,0.1627,-0.0578,1.331
22:08:13:058,1.3356,0.1630,-0.0622,1.351
22:08:13:059,1.3483,0.1652,-0.0586,1.364
22:08:13:060,1.3583,0.1678,-0.0493,1.374
22:08:13:062,1.3635,0.1683,-0.0422,1.379
22:08:13:064,1.3737,0.1683,-0.0254,1.389
22:08:13:066,1.3867,0.1683,-0.0029,1.402
22:08:13:068,1.3838,0.1683,0.0225,1.400
22:08:13:072,1.3679,0.1671,0.0477,1.385
22:08:13:073,1.3466,0.1647,0.0724,1.365
22:08:13:074,1.3271,0.1620,0.0983,1.347
22:08:13:076,1.3107,0.1583,0.1239,1.333
22:08:13:078,1.2938,0.1532,0.1466,1.318
22:08:13:080,1.2758,0.1468,0.1654,1.302
22:08:13:082,1.2623,0.1383,0.1784,1.290
22:08:13:084,1.2474,0.1287,0.1916,1.276
22:08:13:086,1.2208,0.1187,0.2028,1.250
22:08:13:092,1.1927,0.1082,0.2131,1.223
22:08:13:093,1.1661,0.0985,0.2229,1.198
22:08:13:094,1.1441,0.0901,0.2336,1.178
22:08:13:095,1.1275,0.0823,0.2448,1.164
22:08:13:096,1.1160,0.0743,0.2561,1.154
22:08:13:098,1.1074,0.0674,0.2676,1.148
22:08:13:100,1.1008,0.0608,0.2800,1.144
22:08:13:102,1.0955,0.0537,0.2913,1.141
22:08:13:108,1.0979,0.0474,0.2971,1.145
22:08:13:110,1.0938,0.0391,0.3076,1.143
22:08:13:111,1.0754,0.0322,0.3172,1.128
22:08:13:111,1.0574,0.0283,0.3238,1.112
