time,gFx,gFy,gFz,TgF
21:50:15:492,0.6677,-0.0110,0.0763,0.674
21:50:15:493,0.6606,-0.0132,0.0839,0.668
21:50:15:494,0.6538,-0.0147,0.0909,0.662
21:50:15:495,0.6481,-0.0156,0.0966,0.657
21:50:15:497,0.6445,-0.0144,0.1017,0.655
21:50:15:512,0.6415,-0.0129,0.1061,0.653
21:50:15:515,0.6386,-0.0107,0.1102,0.651
21:50:15:517,0.6354,-0.0068,0.1127,0.648
21:50:15:518,0.6328,-0.0020,0.1154,0.647
21:50:15:519,0.6313,0.0044,0.1176,0.646
21:50:15:519,0.6308,0.0105,0.1183,0.646
21:50:15:520,0.6306,0.0159,0.1181,0.647
21:50:15:521,0.6320,0.0215,0.1181,0.649
21:50:15:522,0.6347,0.0271,0.1181,0.652
21:50:15:523,0.6386,0.0320,0.1185,0.656
21:50:15:523,0.6428,0.0366,0.1193,0.661
21:50:15:524,0.6464,0.0418,0.1212,0.666
21:50:15:525,0.6499,0.0467,0.1232,0.670
21:50:15:526,0.6525,0.0503,0.1254,0.674
21:50:15:528,0.6547,0.0537,0.1286,0.677
21:50:15:530,0.6572,0.0564,0.1322,0.681
21:50:15:531,0.6606,0.0577,0.1352,0.685
21:50:15:539,0.6640,0.0589,0.1369,0.689
21:50:15:541,0.6657,0.0589,0.1391,0.691
21:50:15:542,0.6677,0.0579,0.1410,0.693
21:50:15:543,0.6699,0.0562,0.1420,0.695
21:50:15:544,0.6718,0.0542,0.1425,0.697
21:50:15:545,0.6745,0.0513,0.1425,0.699
21:50:15:546,0.6772,0.0491,0.1410,0.701
21:50:15:547,0.6789,0.0464,0.1381,0.702
21:50:15:551,0.6799,0.0430,0.1342,0.701
21:50:15:552,0.6811,0.0386,0.1290,0.701
21:50:15:553,0.6828,0.0332,0.1244,0.701
21:50:15:555,0.6860,0.0266,0.1190,0.702
21:50:15:557,0.6877,0.0232,0.1161,0.703
21:50:15:558,0.6904,0.0166,0.1102,0.704
21:50:15:561,0.6931,0.0112,0.1058,0.705
21:50:15:562,0.6987,0.0051,0.1017,0.709
21:50:15:567,0.7051,-0.0042,0.0966,0.714
21:50:15:568,0.7112,-0.0129,0.0904,0.719
21:50:15:569,0.7202,-0.0210,0.0841,0.726
21:50:15:570,0.7302,-0.0288,0.0787,0.735
21:50:15:573,0.7420,-0.0374,0.0729,0.746
21:50:15:574,0.7542,-0.0467,0.0670,0.757
21:50:15:577,0.7666,-0.0562,0.0604,0.769
21:50:15:579,0.7786,-0.0650,0.0545,0.780
21:50:15:581,0.7901,-0.0743,0.0484,0.792
21:50:15:583,0.8016,-0.0831,0.0428,0.803
21:50:15:585,0.8118,-0.0916,0.0362,0.813
21:50:15:586,0.8214,-0.0999,0.0294,0.823
21:50:15:589,0.8331,-0.1085,0.0233,0.835
21:50:15:591,0.8446,-0.1168,0.0169,0.846
21:50:15:592,0.8553,-0.1248,0.0115,0.857
21:50:15:594,0.8666,-0.1327,0.0067,0.869
21:50:15:597,0.8763,-0.1390,0.0030,0.880
21:50:15:599,0.8849,-0.1451,0.0010,0.889
21:50:15:604,0.8932,-0.1502,-0.0004,0.897
21:50:15:606,0.9008,-0.1542,-0.0002,0.905
21:50:15:607,0.9074,-0.1583,-0.0002,0.912
21:50:15:608,0.9120,-0.1627,0.0001,0.918
21:50:15:633,0.9157,-0.1666,0.0013,0.922
21:50:15:634,0.9191,-0.1698,0.0032,0.926
21:50:15:636,0.9213,-0.1717,0.0059,0.928
21:50:15:637,0.9235,-0.1727,0.0084,0.930
21:50:15:638,0.9262,-0.1730,0.0096,0.933
21:50:15:638,0.9306,-0.1725,0.0108,0.937
21:50:15:639,0.9345,-0.1725,0.0108,0.941
21:50:15:640,0.9384,-0.1725,0.0113,0.945
21:50:15:640,0.9423,-0.1710,0.0113,0.949
21:50:15:641,0.9467,-0.1693,0.0103,0.953
21:50:15:642,0.9486,-0.1683,0.0098,0.955
21:50:15:642,0.9526,-0.1661,0.0088,0.958
21:50:15:643,0.9574,-0.1634,0.0064,0.963
21:50:15:643,0.9635,-0.1610,0.0027,0.969
21:50:15:644,0.9714,-0.1583,-0.0014,0.976
21:50:15:645,0.9784,-0.1539,-0.0058,0.982
21:50:15:645,0.9853,-0.1490,-0.0109,0.989
21:50:15:646,0.9929,-0.1434,-0.0168,0.996
21:50:15:646,1.0012,-0.1378,-0.0234,1.003
21:50:15:647,1.0090,-0.1317,-0.0324,1.011
21:50:15:649,1.0161,-0.1239,-0.0417,1.017
21:50:15:652,1.0244,-0.1156,-0.0510,1.025
21:50:15:653,1.0322,-0.1068,-0.0615,1.033
21:50:15:654,1.0390,-0.0970,-0.0735,1.040
21:50:15:657,1.0454,-0.0870,-0.0862,1.047
21:50:15:658,1.0515,-0.0770,-0.0999,1.053
21:50:15:662,1.0581,-0.0660,-0.1148,1.061
21:50:15:663,1.0662,-0.0562,-0.1309,1.070
21:50:15:665,1.0742,-0.0479,-0.1473,1.080
21:50:15:667,1.0833,-0.0403,-0.1631,1.091
21:50:15:669,1.0957,-0.0325,-0.1776,1.106
21:50:15:671,1.1077,-0.0247,-0.1898,1.119
21:50:15:673,1.1201,-0.0176,-0.2010,1.134
21:50:15:674,1.1358,-0.0117,-0.2110,1.151
21:50:15:676,1.1546,-0.0064,-0.2179,1.171
21:50:15:679,1.1751,-0.0027,-0.2215,1.192
21:50:15:681,1.1966,0.0012,-0.2223,1.213
21:50:15:684,1.2196,0.0046,-0.2196,1.236
21:50:15:686,1.2438,0.0086,-0.2135,1.259
21:50:15:689,1.2692,0.0127,-0.2054,1.283
21:50:15:690,1.2897,0.0149,-0.1927,1.301
21:50:15:691,1.3063,0.0169,-0.1773,1.316
21:50:15:692,1.3251,0.0200,-0.1600,1.333
21:50:15:695,1.3466,0.0232,-0.1409,1.352
21:50:15:697,1.3703,0.0261,-0.1192,1.374
21:50:15:698,1.3825,0.0283,-0.0950,1.385
21:50:15:701,1.3896,0.0296,-0.0730,1.391
21:50:15:707,1.3967,0.0303,-0.0520,1.398
21:50:15:709,1.4006,0.0281,-0.0317,1.401
21:50:15:710,1.4013,0.0254,-0.0212,1.402
21:50:15:711,1.3987,0.0173,-0.0004,1.399
21:50:15:711,1.3903,0.0039,0.0172,1.390
21:50:15:712,1.3781,-0.0149,0.0289,1.378
21:50:15:714,1.3618,-0.0388,0.0350,1.361
21:50:15:735,1.3422,-0.0660,0.0350,1.342
21:50:15:737,1.3171,-0.0948,0.0303,1.317
21:50:15:738,1.2882,-0.1253,0.0223,1.289
21:50:15:738,1.2584,-0.1578,0.0123,1.262
21:50:15:739,1.2303,-0.1925,-0.0002,1.237
21:50:15:740,1.2047,-0.2274,-0.0129,1.216
21:50:15:740,1.1883,-0.2634,-0.0261,1.206
21:50:15:741,1.1749,-0.3010,-0.0359,1.200
21:50:15:742,1.1524,-0.3391,-0.0456,1.187
21:50:15:742,1.1341,-0.3731,-0.0544,1.178
21:50:15:743,1.1265,-0.4065,-0.0600,1.181
21:50:15:744,1.1292,-0.4388,-0.0605,1.194
21:50:15:745,1.1248,-0.4700,-0.0581,1.200
21:50:15:745,1.1184,-0.4977,-0.0561,1.204
21:50:15:746,1.1219,-0.5201,-0.0517,1.216
21:50:15:747,1.1465,-0.5365,-0.0449,1.245
21:50:15:749,1.1890,-0.5448,-0.0373,1.287
21:50:15:752,1.1925,-0.5560,-0.0200,1.294
21:50:15:753,1.1641,-0.5687,-0.0017,1.273
21:50:15:754,1.1360,-0.5778,0.0091,1.252
21:50:15:757,1.1184,-0.5795,0.0125,1.237
21:50:15:759,1.1045,-0.5746,0.0152,1.222
21:50:15:761,1.0894,-0.5626,0.0189,1.203
21:50:15:763,1.0845,-0.5414,0.0233,1.190
21:50:15:765,1.0938,-0.5067,0.0286,1.185
21:50:15:768,1.1140,-0.4627,0.0374,1.188
21:50:15:770,1.1419,-0.4161,0.0482,1.200
21:50:15:771,1.1785,-0.3711,0.0558,1.222
21:50:15:773,1.2237,-0.3293,0.0584,1.256
21:50:15:775,1.2719,-0.2900,0.0575,1.295
21:50:15:777,1.3185,-0.2502,0.0548,1.334
21:50:15:779,1.3652,-0.2096,0.0538,1.375
21:50:15:781,1.3884,-0.1893,0.0538,1.396
21:50:15:783,1.4324,-0.1502,0.0553,1.436
21:50:15:785,1.4734,-0.1121,0.0597,1.475
21:50:15:789,1.5120,-0.0757,0.0675,1.513
21:50:15:791,1.5469,-0.0410,0.0787,1.548
21:50:15:792,1.5777,-0.0068,0.0924,1.580
21:50:15:794,1.6019,0.0254,0.1071,1.607
21:50:15:795,1.6195,0.0537,0.1222,1.627
21:50:15:796,1.6325,0.0787,0.1381,1.643
21:50:15:799,1.6420,0.1009,0.1532,1.656
21:50:15:800,1.6466,0.1204,0.1674,1.664
21:50:15:808,1.6454,0.1368,0.1799,1.666
21:50:15:811,1.6383,0.1500,0.1894,1.662
21:50:15:812,1.6241,0.1612,0.1970,1.650
21:50:15:814,1.6029,0.1691,0.2041,1.631
21:50:15:815,1.5755,0.1764,0.2106,1.606
21:50:15:817,1.5399,0.1842,0.2141,1.573
21:50:15:818,1.4961,0.1918,0.2141,1.531
21:50:15:820,1.4473,0.2001,0.2128,1.485
21:50:15:821,1.3938,0.2079,0.2111,1.434
21:50:15:823,1.3368,0.2145,0.2099,1.380
21:50:15:825,1.2792,0.2218,0.2089,1.325
21:50:15:826,1.2228,0.2282,0.2055,1.272
21:50:15:828,1.1683,0.2343,0.2019,1.220
21:50:15:829,1.1150,0.2402,0.1984,1.170
21:50:15:830,1.0618,0.2458,0.1950,1.121
21:50:15:840,1.0107,0.2521,0.1938,1.074
21:50:15:842,0.9643,0.2568,0.1935,1.032
21:50:15:845,0.9230,0.2585,0.1935,0.994
21:50:15:846,0.8854,0.2587,0.1938,0.959
21:50:15:847,0.8497,0.2575,0.1940,0.926
21:50:15:848,0.8174,0.2543,0.1953,0.896
21:50:15:849,0.7889,0.2492,0.1975,0.869
21:50:15:850,0.7620,0.2421,0.1984,0.842
21:50:15:851,0.7390,0.2355,0.2006,0.820
21:50:15:852,0.7219,0.2289,0.2062,0.804
21:50:15:852,0.7109,0.2226,0.2165,0.795
21:50:15:855,0.7070,0.2152,0.2329,0.794
21:50:15:856,0.7102,0.2089,0.2546,0.802
21:50:15:858,0.7141,0.2067,0.2671,0.809
21:50:15:860,0.7263,0.2023,0.2964,0.829
21:50:15:863,0.7442,0.1981,0.3323,0.857
21:50:15:864,0.7686,0.1959,0.3763,0.896
21:50:15:866,0.7962,0.1959,0.4239,0.942
21:50:15:868,0.8277,0.1974,0.4699,0.991
21:50:15:870,0.8656,0.1979,0.5126,1.044
21:50:15:872,0.9047,0.1986,0.5500,1.095
21:50:15:874,0.9447,0.1998,0.5832,1.146
21:50:15:876,0.9855,0.2008,0.6142,1.196
21:50:15:878,1.0283,0.2016,0.6431,1.247
21:50:15:880,1.0681,0.2042,0.6690,1.294
21:50:15:882,1.1060,0.2064,0.6924,1.338
21:50:15:885,1.1458,0.2064,0.7132,1.382
21:50:15:886,1.1827,0.2062,0.7291,1.421
21:50:15:888,1.2142,0.2057,0.7396,1.452
21:50:15:890,1.2416,0.2045,0.7467,1.479
21:50:15:892,1.2687,0.2040,0.7511,1.504
21:50:15:896,1.2916,0.2040,0.7533,1.524
21:50:15:897,1.3085,0.2042,0.7515,1.538
21:50:15:899,1.3178,0.2042,0.7454,1.543
21:50:15:904,1.3227,0.2045,0.7364,1.542
21:50:15:905,1.3227,0.2057,0.7237,1.536
21:50:15:906,1.3190,0.2062,0.7095,1.526
21:50:15:906,1.3102,0.2057,0.6919,1.510
21:50:15:908,1.2968,0.2055,0.6702,1.489
21:50:15:910,1.2765,0.2062,0.6462,1.460
21:50:15:912,1.2538,0.2052,0.6213,1.429
21:50:15:914,1.2323,0.2020,0.5954,1.398
21:50:15:916,1.2105,0.1984,0.5659,1.365
21:50:15:936,1.1868,0.1947,0.5334,1.330
21:50:15:937,1.1617,0.1903,0.5006,1.293
21:50:15:938,1.1380,0.1849,0.4674,1.258
21:50:15:939,1.1182,0.1791,0.4349,1.226
21:50:15:940,1.1016,0.1727,0.4039,1.199
21:50:15:941,1.0940,0.1693,0.3892,1.186
21:50:15:942,1.0789,0.1617,0.3602,1.161
21:50:15:942,1.0642,0.1537,0.3311,1.137
21:50:15:943,1.0503,0.1444,0.3023,1.113
21:50:15:944,1.0361,0.1346,0.2747,1.091
21:50:15:944,1.0239,0.1246,0.2497,1.071
21:50:15:945,1.0139,0.1146,0.2268,1.054
21:50:15:946,1.0041,0.1048,0.2045,1.038
21:50:15:946,0.9946,0.0950,0.1830,1.023
21:50:15:947,0.9838,0.0843,0.1633,1.008
21:50:15:948,0.9736,0.0721,0.1437,0.993
21:50:15:950,0.9645,0.0599,0.1244,0.979
21:50:15:952,0.9555,0.0491,0.1063,0.967
21:50:15:954,0.9474,0.0374,0.0882,0.956
21:50:15:956,0.9396,0.0257,0.0697,0.945
21:50:15:958,0.9308,0.0142,0.0514,0.934
21:50:15:960,0.9218,0.0032,0.0338,0.923
21:50:15:962,0.9130,-0.0078,0.0181,0.913
21:50:15:964,0.9054,-0.0171,0.0042,0.905
21:50:15:965,0.8988,-0.0261,-0.0087,0.897
21:50:15:969,0.8929,-0.0357,-0.0214,0.891
21:50:15:970,0.8878,-0.0459,-0.0329,0.886
21:50:15:972,0.8785,-0.0555,-0.0412,0.877
21:50:15:973,0.8646,-0.0638,-0.0488,0.864
21:50:15:975,0.8495,-0.0721,-0.0571,0.849
21:50:15:978,0.8316,-0.0801,-0.0642,0.832
21:50:15:980,0.8106,-0.0877,-0.0698,0.811
21:50:15:982,0.7876,-0.0955,-0.0723,0.789
21:50:15:986,0.7654,-0.1026,-0.0727,0.768
21:50:15:987,0.7422,-0.1090,-0.0713,0.745
21:50:15:988,0.7175,-0.1151,-0.0681,0.721
21:50:15:990,0.6929,-0.1200,-0.0642,0.696
21:50:15:992,0.6689,-0.1241,-0.0610,0.673
21:50:15:994,0.6484,-0.1295,-0.0564,0.653
21:50:15:996,0.6291,-0.1339,-0.0493,0.634
21:50:15:998,0.6093,-0.1363,-0.0420,0.614
21:50:16:010,0.5995,-0.1373,-0.0378,0.605
21:50:16:011,0.5797,-0.1385,-0.0285,0.585
21:50:16:012,0.5602,-0.1397,-0.0217,0.566
21:50:16:013,0.5424,-0.1410,-0.0166,0.548
21:50:16:014,0.5272,-0.1417,-0.0097,0.534
21:50:16:015,0.5150,-0.1434,-0.0024,0.522
21:50:16:015,0.5094,-0.1449,0.0040,0.517
21:50:16:016,0.5067,-0.1449,0.0106,0.515
21:50:16:017,0.5045,-0.1439,0.0179,0.513
21:50:16:019,0.5030,-0.1427,0.0262,0.512
21:50:16:020,0.5033,-0.1419,0.0357,0.513
21:50:16:022,0.5062,-0.1412,0.0462,0.517
21:50:16:024,0.5118,-0.1388,0.0570,0.523
21:50:16:026,0.5179,-0.1344,0.0660,0.530
21:50:16:028,0.5245,-0.1292,0.0748,0.537
21:50:16:030,0.5316,-0.1222,0.0829,0.544
21:50:16:032,0.5392,-0.1119,0.0885,0.552
21:50:16:035,0.5455,-0.1002,0.0919,0.557
21:50:16:037,0.5512,-0.0882,0.0929,0.562
21:50:16:038,0.5560,-0.0745,0.0912,0.566
21:50:16:040,0.5619,-0.0594,0.0880,0.570
21:50:16:042,0.5687,-0.0442,0.0856,0.576
21:50:16:044,0.5778,-0.0288,0.0834,0.585
21:50:16:046,0.5866,-0.0129,0.0807,0.594
21:50:16:049,0.5959,0.0032,0.0782,0.604
21:50:16:050,0.6064,0.0193,0.0765,0.616
21:50:16:052,0.6166,0.0357,0.0755,0.628
21:50:16:054,0.6264,0.0515,0.0741,0.639
21:50:16:056,0.6352,0.0672,0.0731,0.650
21:50:16:057,0.6433,0.0823,0.0724,0.661
21:50:16:060,0.6516,0.0958,0.0716,0.672
21:50:16:062,0.6586,0.1087,0.0709,0.681
21:50:16:064,0.6657,0.1222,0.0702,0.691
21:50:16:066,0.6745,0.1361,0.0694,0.703
21:50:16:069,0.6819,0.1490,0.0692,0.714
21:50:16:071,0.6872,0.1603,0.0680,0.722
21:50:16:073,0.6909,0.1708,0.0663,0.728
21:50:16:074,0.6933,0.1801,0.0650,0.733
21:50:16:076,0.6948,0.1845,0.0641,0.736
21:50:16:078,0.6982,0.1920,0.0609,0.741
21:50:16:080,0.7029,0.1986,0.0572,0.747
21:50:16:082,0.7075,0.2047,0.0531,0.753
21:50:16:088,0.7117,0.2086,0.0474,0.758
21:50:16:090,0.7156,0.2108,0.0401,0.762
21:50:16:092,0.7187,0.2121,0.0333,0.765
21:50:16:093,0.7212,0.2128,0.0264,0.767
21:50:16:094,0.7241,0.2106,0.0186,0.768
21:50:16:095,0.7283,0.2067,0.0110,0.771
21:50:16:096,0.7334,0.2011,0.0037,0.774
21:50:16:098,0.7390,0.1940,-0.0034,0.776
21:50:16:100,0.7464,0.1859,-0.0090,0.781
21:50:16:114,0.7547,0.1764,-0.0131,0.786
21:50:16:115,0.7610,0.1656,-0.0188,0.789
21:50:16:116,0.7644,0.1542,-0.0258,0.789
21:50:16:118,0.7691,0.1422,-0.0327,0.791
21:50:16:118,0.7762,0.1297,-0.0376,0.795
21:50:16:119,0.7845,0.1178,-0.0400,0.801
21:50:16:120,0.7930,0.1063,-0.0427,0.807
21:50:16:121,0.8008,0.0938,-0.0447,0.812
21:50:16:122,0.8104,0.0811,-0.0466,0.820
21:50:16:123,0.8214,0.0677,-0.0486,0.828
21:50:16:124,0.8328,0.0545,-0.0500,0.838
21:50:16:125,0.8438,0.0418,-0.0510,0.848
21:50:16:126,0.8558,0.0288,-0.0520,0.858
21:50:16:129,0.8670,0.0166,-0.0539,0.869
21:50:16:131,0.8773,0.0049,-0.0561,0.878
21:50:16:132,0.8888,-0.0066,-0.0591,0.889
21:50:16:135,0.9008,-0.0171,-0.0620,0.901
21:50:16:136,0.9127,-0.0261,-0.0652,0.913
21:50:16:138,0.9240,-0.0349,-0.0696,0.924
21:50:16:141,0.9337,-0.0432,-0.0757,0.934
21:50:16:143,0.9428,-0.0501,-0.0825,0.943
21:50:16:144,0.9477,-0.0537,-0.0857,0.948
21:50:16:146,0.9577,-0.0618,-0.0916,0.959
21:50:16:147,0.9672,-0.0699,-0.0964,0.969
21:50:16:150,0.9760,-0.0772,-0.1006,0.978
21:50:16:153,0.9841,-0.0850,-0.1033,0.987
21:50:16:155,0.9912,-0.0926,-0.1052,0.994
21:50:16:156,0.9960,-0.0992,-0.1065,0.999
21:50:16:158,0.9992,-0.1065,-0.1055,1.003
21:50:16:160,1.0014,-0.1136,-0.1021,1.005
21:50:16:162,1.0046,-0.1204,-0.0972,1.009
21:50:16:163,1.0117,-0.1275,-0.0935,1.016
21:50:16:165,1.0246,-0.1334,-0.0933,1.029
21:50:16:169,1.0425,-0.1380,-0.0964,1.047
21:50:16:170,1.0662,-0.1402,-0.1040,1.072
21:50:16:174,1.0918,-0.1395,-0.1165,1.098
21:50:16:175,1.1162,-0.1363,-0.1348,1.124
21:50:16:176,1.1404,-0.1312,-0.1578,1.150
21:50:16:178,1.1658,-0.1268,-0.1834,1.178
21:50:16:180,1.1922,-0.1231,-0.2105,1.208
21:50:16:182,1.2228,-0.1200,-0.2369,1.243
21:50:16:183,1.2567,-0.1173,-0.2589,1.280
21:50:16:186,1.2907,-0.1138,-0.2748,1.316
21:50:16:188,1.3229,-0.1104,-0.2838,1.349
21:50:16:190,1.3517,-0.1070,-0.2865,1.378
21:50:16:192,1.3772,-0.1033,-0.2819,1.402
21:50:16:194,1.3982,-0.0985,-0.2709,1.420
21:50:16:195,1.4189,-0.0936,-0.2570,1.438
21:50:16:198,1.4421,-0.0884,-0.2430,1.458
21:50:16:200,1.4671,-0.0821,-0.2301,1.481
21:50:16:206,1.4959,-0.0750,-0.2181,1.508
21:50:16:209,1.5269,-0.0665,-0.2083,1.537
21:50:16:210,1.5572,-0.0552,-0.2008,1.566
21:50:16:211,1.5848,-0.0420,-0.1937,1.593
21:50:16:212,1.6097,-0.0257,-0.1883,1.617
21:50:16:213,1.6283,-0.0049,-0.1849,1.636
21:50:16:214,1.6361,0.0066,-0.1829,1.644
21:50:16:215,1.6513,0.0305,-0.1783,1.659
21:50:16:218,1.6654,0.0552,-0.1710,1.674
21:50:16:219,1.6769,0.0799,-0.1605,1.686
21:50:16:241,1.6884,0.1043,-0.1497,1.699
21:50:16:243,1.6974,0.1295,-0.1412,1.710
21:50:16:244,1.7023,0.1539,-0.1358,1.717
21:50:16:245,1.7065,0.1749,-0.1360,1.723
21:50:16:246,1.7077,0.1930,-0.1429,1.728
21:50:16:246,1.7050,0.2111,-0.1548,1.728
21:50:16:247,1.6987,0.2274,-0.1746,1.726
21:50:16:248,1.6872,0.2419,-0.1995,1.720
21:50:16:249,1.6693,0.2536,-0.2289,1.708
21:50:16:249,1.6454,0.2629,-0.2604,1.690
21:50:16:250,1.6151,0.2682,-0.2946,1.667
21:50:16:251,1.5782,0.2653,-0.3332,1.638
21:50:16:252,1.5345,0.2543,-0.3728,1.602
21:50:16:252,1.4827,0.2406,-0.4065,1.558
21:50:16:253,1.4275,0.2248,-0.4331,1.510
21:50:16:254,1.3715,0.2035,-0.4531,1.459
21:50:16:255,1.3190,0.1793,-0.4649,1.410
21:50:16:255,1.2660,0.1520,-0.4675,1.357
21:50:16:258,1.2166,0.1226,-0.4644,1.306
21:50:16:260,1.1780,0.0919,-0.4544,1.262
21:50:16:261,1.1478,0.0594,-0.4355,1.224
21:50:16:264,1.1209,0.0283,-0.4082,1.188
21:50:16:265,1.0986,0.0024,-0.3759,1.155
21:50:16:267,1.0786,-0.0164,-0.3417,1.125
21:50:16:270,1.0574,-0.0296,-0.3066,1.094
21:50:16:272,1.0368,-0.0393,-0.2699,1.065
21:50:16:273,1.0178,-0.0447,-0.2320,1.038
21:50:16:275,1.0009,-0.0474,-0.1925,1.014
21:50:16:277,0.9919,-0.0472,-0.1507,0.999
21:50:16:279,0.9899,-0.0425,-0.1089,0.992
21:50:16:281,0.9916,-0.0337,-0.0657,0.991
21:50:16:283,0.9963,-0.0220,-0.0185,0.995
21:50:16:286,0.9990,-0.0151,0.0054,0.998
21:50:16:288,1.0004,0.0012,0.0516,1.002
21:50:16:289,0.9960,0.0198,0.0953,1.003
21:50:16:291,0.9887,0.0398,0.1376,1.003
21:50:16:293,0.9806,0.0613,0.1767,1.004
21:50:16:297,0.9733,0.0833,0.2126,1.007
21:50:16:298,0.9638,0.1058,0.2483,1.010
21:50:16:299,0.9513,0.1278,0.2822,1.012
21:50:16:301,0.9369,0.1498,0.3128,1.012
21:50:16:308,0.9225,0.1695,0.3404,1.012
21:50:16:310,0.9076,0.1879,0.3655,1.012
21:50:16:311,0.8959,0.2038,0.3890,1.014
21:50:16:312,0.8873,0.2165,0.4083,1.018
21:50:16:313,0.8837,0.2270,0.4239,1.024
21:50:16:315,0.8859,0.2338,0.4344,1.033
21:50:16:316,0.8863,0.2380,0.4418,1.038
21:50:16:317,0.8812,0.2409,0.4437,1.035
21:50:16:339,0.8797,0.2433,0.4418,1.033
21:50:16:341,0.8841,0.2433,0.4386,1.036
21:50:16:342,0.8900,0.2411,0.4337,1.038
21:50:16:343,0.8956,0.2384,0.4271,1.039
21:50:16:344,0.9010,0.2343,0.4183,1.039
21:50:16:345,0.9034,0.2299,0.4080,1.036
21:50:16:346,0.9052,0.2235,0.3983,1.031
21:50:16:346,0.9093,0.2169,0.3912,1.031
21:50:16:347,0.9142,0.2108,0.3875,1.032
21:50:16:348,0.9157,0.2045,0.3831,1.030
21:50:16:348,0.9157,0.1979,0.3795,1.027
21:50:16:349,0.9142,0.1913,0.3768,1.023
21:50:16:350,0.9110,0.1852,0.3768,1.019
21:50:16:350,0.9083,0.1793,0.3812,1.017
21:50:16:351,0.9042,0.1725,0.3897,1.015
21:50:16:351,0.8971,0.1659,0.4014,1.012
21:50:16:352,0.8934,0.1605,0.4166,1.014
21:50:16:353,0.8895,0.1544,0.4379,1.019
21:50:16:356,0.8841,0.1505,0.4471,1.017
21:50:16:357,0.8722,0.1432,0.4664,1.015
21:50:16:359,0.8612,0.1383,0.4916,1.017
21:50:16:361,0.8524,0.1358,0.5170,1.022
21:50:16:363,0.8480,0.1331,0.5436,1.032
21:50:16:365,0.8475,0.1300,0.5717,1.047
21:50:16:367,0.8536,0.1273,0.5991,1.067
21:50:16:371,0.8634,0.1229,0.6267,1.090
21:50:16:372,0.8634,0.1168,0.6499,1.103
21:50:16:374,0.8631,0.1119,0.6673,1.113
21:50:16:375,0.8685,0.1075,0.6844,1.127
21:50:16:378,0.8761,0.1011,0.6988,1.141
21:50:16:379,0.8883,0.0928,0.7088,1.155
21:50:16:381,0.9052,0.0838,0.7161,1.172
21:50:16:383,0.9227,0.0748,0.7230,1.189
21:50:16:385,0.9416,0.0660,0.7276,1.205
21:50:16:389,0.9587,0.0574,0.7288,1.219
21:50:16:390,0.9750,0.0501,0.7261,1.229
21:50:16:391,0.9933,0.0413,0.7195,1.239
21:50:16:393,1.0122,0.0313,0.7105,1.248
21:50:16:395,1.0290,0.0217,0.6973,1.254
21:50:16:398,1.0407,0.0120,0.6787,1.253
21:50:16:399,1.0505,0.0032,0.6575,1.249
21:50:16:401,1.0596,-0.0068,0.6343,1.244
21:50:16:404,1.0657,-0.0169,0.6076,1.235
21:50:16:409,1.0684,-0.0261,0.5788,1.223
21:50:16:411,1.0698,-0.0352,0.5502,1.210
21:50:16:412,1.0730,-0.0450,0.5219,1.200
21:50:16:413,1.0791,-0.0557,0.4936,1.193
21:50:16:414,1.0864,-0.0662,0.4664,1.188
21:50:16:415,1.0935,-0.0757,0.4396,1.184
21:50:16:417,1.0996,-0.0840,0.4146,1.181
21:50:16:441,1.1060,-0.0906,0.3917,1.179
21:50:16:442,1.1111,-0.0950,0.3687,1.176
21:50:16:443,1.1138,-0.0965,0.3457,1.171
21:50:16:444,1.1160,-0.0975,0.3247,1.167
21:50:16:445,1.1201,-0.0987,0.3045,1.165
21:50:16:446,1.1216,-0.0985,0.2949,1.164
21:50:16:446,1.1219,-0.0970,0.2766,1.159
21:50:16:447,1.1179,-0.0941,0.2580,1.151
21:50:16:448,1.1123,-0.0897,0.2392,1.141
21:50:16:449,1.1060,-0.0845,0.2204,1.130
21:50:16:449,1.0964,-0.0784,0.2023,1.117
21:50:16:450,1.0859,-0.0738,0.1850,1.103
21:50:16:451,1.0764,-0.0699,0.1691,1.091
21:50:16:451,1.0684,-0.0677,0.1557,1.081
21:50:16:452,1.0583,-0.0674,0.1442,1.069
21:50:16:453,1.0442,-0.0684,0.1320,1.053
21:50:16:453,1.0280,-0.0694,0.1200,1.036
21:50:16:454,1.0087,-0.0689,0.1110,1.015
21:50:16:457,0.9863,-0.0669,0.1036,0.992
21:50:16:458,0.9621,-0.0645,0.0966,0.967
21:50:16:459,0.9372,-0.0618,0.0900,0.942
21:50:16:462,0.9122,-0.0589,0.0848,0.916
21:50:16:463,0.8856,-0.0552,0.0802,0.889
21:50:16:465,0.8587,-0.0530,0.0775,0.862
21:50:16:467,0.8346,-0.0513,0.0748,0.838
21:50:16:469,0.8123,-0.0498,0.0724,0.816
21:50:16:472,0.7916,-0.0479,0.0702,0.795
21:50:16:474,0.7732,-0.0462,0.0682,0.776
21:50:16:475,0.7554,-0.0454,0.0641,0.758
21:50:16:478,0.7383,-0.0452,0.0572,0.740
21:50:16:479,0.7239,-0.0457,0.0514,0.726
21:50:16:482,0.7119,-0.0459,0.0479,0.713
21:50:16:483,0.7014,-0.0452,0.0457,0.703
21:50:16:485,0.6899,-0.0430,0.0435,0.691
21:50:16:488,0.6792,-0.0391,0.0413,0.680
21:50:16:489,0.6709,-0.0349,0.0391,0.672
