time,gFx,gFy,gFz,TgF
21:46:25:965,0.7520,0.1307,0.6524,1.022
21:46:25:967,0.7510,0.1280,0.6438,1.015
21:46:25:970,0.7481,0.1256,0.6362,1.008
21:46:25:972,0.7464,0.1246,0.6309,1.003
21:46:25:973,0.7449,0.1226,0.6294,1.001
21:46:25:983,0.7454,0.1182,0.6311,1.001
21:46:25:984,0.7451,0.1121,0.6328,1.001
21:46:25:986,0.7439,0.1043,0.6328,0.999
21:46:25:987,0.7422,0.0977,0.6267,0.993
21:46:25:988,0.7373,0.0965,0.6265,0.989
21:46:25:989,0.7332,0.0985,0.6355,0.992
21:46:25:990,0.7329,0.1021,0.6482,1.001
21:46:25:992,0.7334,0.1060,0.6553,1.007
21:46:25:994,0.7339,0.1082,0.6563,1.008
21:46:25:995,0.7346,0.1129,0.6543,1.008
21:46:25:997,0.7354,0.1168,0.6472,1.004
21:46:25:998,0.7373,0.1212,0.6367,1.000
21:46:26:000,0.7415,0.1258,0.6267,0.997
21:46:26:003,0.7481,0.1314,0.6177,0.997
21:46:26:005,0.7556,0.1375,0.6089,0.998
21:46:26:006,0.7613,0.1441,0.6025,1.000
21:46:26:008,0.7639,0.1500,0.5984,1.000
21:46:26:031,0.7688,0.1534,0.5927,1.001
21:46:26:032,0.7713,0.1578,0.5886,1.002
21:46:26:033,0.7718,0.1630,0.5954,1.007
21:46:26:034,0.7713,0.1671,0.6103,1.017
21:46:26:034,0.7708,0.1691,0.6247,1.026
21:46:26:035,0.7703,0.1698,0.6335,1.031
21:46:26:035,0.7710,0.1691,0.6355,1.033
21:46:26:036,0.7740,0.1664,0.6326,1.033
21:46:26:037,0.7723,0.1664,0.6265,1.027
21:46:26:038,0.7659,0.1693,0.6240,1.022
21:46:26:039,0.7630,0.1722,0.6211,1.018
21:46:26:041,0.7637,0.1752,0.6145,1.015
21:46:26:042,0.7620,0.1788,0.6098,1.012
21:46:26:043,0.7617,0.1825,0.6128,1.015
21:46:26:044,0.7644,0.1857,0.6203,1.022
21:46:26:045,0.7669,0.1876,0.6255,1.028
21:46:26:046,0.7671,0.1903,0.6260,1.029
21:46:26:048,0.7652,0.1928,0.6233,1.026
21:46:26:049,0.7632,0.1937,0.6181,1.022
21:46:26:051,0.7613,0.1932,0.6094,1.015
21:46:26:052,0.7573,0.1930,0.6025,1.007
21:46:26:053,0.7522,0.1913,0.5996,1.001
21:46:26:054,0.7512,0.1876,0.6001,1.000
21:46:26:056,0.7581,0.1837,0.6084,1.009
21:46:26:057,0.7642,0.1796,0.6181,1.019
21:46:26:067,0.7654,0.1774,0.6211,1.021
21:46:26:068,0.7674,0.1732,0.6240,1.024
21:46:26:069,0.7705,0.1681,0.6255,1.026
21:46:26:070,0.7740,0.1627,0.6262,1.028
21:46:26:071,0.7745,0.1571,0.6277,1.028
21:46:26:072,0.7735,0.1515,0.6301,1.028
21:46:26:073,0.7727,0.1461,0.6323,1.028
21:46:26:074,0.7718,0.1419,0.6343,1.027
21:46:26:075,0.7698,0.1388,0.6365,1.027
21:46:26:085,0.7691,0.1361,0.6409,1.028
21:46:26:086,0.7683,0.1334,0.6450,1.030
21:46:26:087,0.7683,0.1324,0.6462,1.031
21:46:26:088,0.7693,0.1312,0.6472,1.032
21:46:26:088,0.7693,0.1305,0.6472,1.032
21:46:26:089,0.7696,0.1317,0.6460,1.031
21:46:26:090,0.7710,0.1344,0.6438,1.031
21:46:26:091,0.7732,0.1366,0.6426,1.033
21:46:26:093,0.7759,0.1393,0.6418,1.035
21:46:26:095,0.7766,0.1439,0.6416,1.036
21:46:26:097,0.7732,0.1500,0.6387,1.033
21:46:26:099,0.7671,0.1559,0.6340,1.026
21:46:26:101,0.7620,0.1610,0.6304,1.021
21:46:26:103,0.7583,0.1644,0.6269,1.017
21:46:26:105,0.7554,0.1681,0.6221,1.012
21:46:26:108,0.7544,0.1720,0.6174,1.010
21:46:26:109,0.7566,0.1742,0.6145,1.010
21:46:26:111,0.7593,0.1752,0.6120,1.011
21:46:26:112,0.7600,0.1752,0.6084,1.009
21:46:26:115,0.7620,0.1742,0.6059,1.009
21:46:26:116,0.7676,0.1720,0.6067,1.013
21:46:26:118,0.7730,0.1708,0.6091,1.018
21:46:26:120,0.7762,0.1691,0.6133,1.023
21:46:26:123,0.7752,0.1676,0.6147,1.023
21:46:26:125,0.7713,0.1664,0.6133,1.019
21:46:26:127,0.7705,0.1647,0.6135,1.018
21:46:26:129,0.7732,0.1615,0.6177,1.022
21:46:26:131,0.7754,0.1576,0.6243,1.027
21:46:26:133,0.7759,0.1554,0.6274,1.029
21:46:26:134,0.7754,0.1517,0.6311,1.030
21:46:26:137,0.7749,0.1480,0.6331,1.030
21:46:26:139,0.7735,0.1444,0.6331,1.028
21:46:26:141,0.7705,0.1407,0.6328,1.025
21:46:26:143,0.7688,0.1378,0.6328,1.023
21:46:26:145,0.7686,0.1349,0.6318,1.022
21:46:26:147,0.7691,0.1324,0.6284,1.020
21:46:26:149,0.7708,0.1307,0.6279,1.020
21:46:26:151,0.7718,0.1300,0.6282,1.021
21:46:26:153,0.7701,0.1302,0.6279,1.020
21:46:26:155,0.7669,0.1300,0.6284,1.018
21:46:26:157,0.7627,0.1295,0.6309,1.016
21:46:26:159,0.7600,0.1290,0.6350,1.017
21:46:26:161,0.7588,0.1290,0.6377,1.017
21:46:26:163,0.7552,0.1302,0.6384,1.015
21:46:26:164,0.7503,0.1312,0.6379,1.012
21:46:26:166,0.7459,0.1317,0.6367,1.008
21:46:26:169,0.7422,0.1317,0.6353,1.004
21:46:26:170,0.7373,0.1327,0.6318,0.998
21:46:26:173,0.7354,0.1349,0.6311,0.997
21:46:26:175,0.7351,0.1373,0.6345,0.999
21:46:26:177,0.7346,0.1400,0.6394,1.003
21:46:26:179,0.7363,0.1417,0.6462,1.009
21:46:26:181,0.7402,0.1449,0.6565,1.019
21:46:26:182,0.7429,0.1488,0.6655,1.028
21:46:26:185,0.7410,0.1515,0.6697,1.030
21:46:26:186,0.7363,0.1544,0.6692,1.026
21:46:26:189,0.7341,0.1578,0.6682,1.025
21:46:26:192,0.7351,0.1610,0.6685,1.026
21:46:26:193,0.7383,0.1630,0.6687,1.029
21:46:26:194,0.7398,0.1647,0.6668,1.029
21:46:26:197,0.7380,0.1654,0.6629,1.026
21:46:26:199,0.7327,0.1610,0.6677,1.024
21:46:26:202,0.7229,0.1539,0.6858,1.028
21:46:26:203,0.7166,0.1490,0.6995,1.032
21:46:26:205,0.7231,0.1478,0.6985,1.036
21:46:26:209,0.7302,0.1490,0.6927,1.037
21:46:26:209,0.7468,0.1546,0.6741,1.037
21:46:26:210,0.7608,0.1634,0.6533,1.036
21:46:26:213,0.7679,0.1737,0.6387,1.033
21:46:26:215,0.7705,0.1835,0.6316,1.033
21:46:26:217,0.7666,0.1913,0.6306,1.031
21:46:26:218,0.7571,0.1976,0.6304,1.026
21:46:26:221,0.7505,0.2016,0.6309,1.022
21:46:26:223,0.7471,0.2042,0.6318,1.021
21:46:26:225,0.7437,0.2072,0.6306,1.018
21:46:26:226,0.7420,0.2099,0.6282,1.016
21:46:26:229,0.7415,0.2111,0.6233,1.013
21:46:26:230,0.7415,0.2121,0.6167,1.009
21:46:26:233,0.7402,0.2128,0.6106,1.005
21:46:26:234,0.7380,0.2135,0.6067,1.001
21:46:26:237,0.7368,0.2145,0.6052,0.999
21:46:26:238,0.7359,0.2152,0.6047,0.998
21:46:26:241,0.7344,0.2160,0.6047,0.998
21:46:26:243,0.7341,0.2160,0.6040,0.997
21:46:26:245,0.7373,0.2152,0.6042,0.999
21:46:26:247,0.7407,0.2157,0.6096,1.005
21:46:26:249,0.7402,0.2169,0.6179,1.010
21:46:26:251,0.7361,0.2177,0.6235,1.011
21:46:26:254,0.7305,0.2179,0.6240,1.007
21:46:26:255,0.7273,0.2179,0.6230,1.004
21:46:26:258,0.7285,0.2182,0.6216,1.004
21:46:26:259,0.7339,0.2179,0.6196,1.007
21:46:26:261,0.7410,0.2179,0.6191,1.012
21:46:26:263,0.7483,0.2165,0.6208,1.018
21:46:26:265,0.7537,0.2157,0.6230,1.023
21:46:26:266,0.7571,0.2155,0.6233,1.026
21:46:26:269,0.7615,0.2157,0.6238,1.029
21:46:26:270,0.7654,0.2147,0.6260,1.033
21:46:26:273,0.7698,0.2143,0.6309,1.040
21:46:26:276,0.7747,0.2143,0.6343,1.045
21:46:26:278,0.7786,0.2138,0.6367,1.050
21:46:26:279,0.7806,0.2135,0.6384,1.052
21:46:26:281,0.7818,0.2133,0.6418,1.055
21:46:26:283,0.7801,0.2128,0.6414,1.053
21:46:26:285,0.7803,0.2113,0.6414,1.053
21:46:26:287,0.7808,0.2108,0.6418,1.054
21:46:26:289,0.7806,0.2084,0.6416,1.053
21:46:26:292,0.7837,0.2064,0.6421,1.055
21:46:26:294,0.7879,0.2050,0.6433,1.058
21:46:26:296,0.7850,0.2050,0.6438,1.057
21:46:26:297,0.7820,0.2045,0.6453,1.055
21:46:26:299,0.7837,0.2025,0.6477,1.057
21:46:26:301,0.7867,0.2008,0.6509,1.061
21:46:26:303,0.7852,0.2018,0.6531,1.062
21:46:26:305,0.7818,0.2025,0.6531,1.059
21:46:26:306,0.7766,0.2050,0.6541,1.057
21:46:26:312,0.7759,0.2091,0.6563,1.059
21:46:26:313,0.7786,0.2108,0.6543,1.060
21:46:26:314,0.7837,0.2116,0.6489,1.060
21:46:26:315,0.7906,0.2128,0.6423,1.062
21:46:26:318,0.7967,0.2157,0.6370,1.064
21:46:26:319,0.8006,0.2196,0.6323,1.065
21:46:26:322,0.8006,0.2231,0.6272,1.062
21:46:26:323,0.7964,0.2267,0.6221,1.057
21:46:26:330,0.7901,0.2292,0.6174,1.050
21:46:26:331,0.7835,0.2292,0.6130,1.043
21:46:26:332,0.7784,0.2287,0.6081,1.036
21:46:26:333,0.7747,0.2292,0.6023,1.029
21:46:26:334,0.7745,0.2296,0.5954,1.025
21:46:26:335,0.7759,0.2289,0.5888,1.022
21:46:26:337,0.7818,0.2272,0.5844,1.024
21:46:26:339,0.7916,0.2255,0.5808,1.029
21:46:26:342,0.8028,0.2233,0.5766,1.034
21:46:26:344,0.8157,0.2228,0.5737,1.043
21:46:26:346,0.8282,0.2233,0.5732,1.052
21:46:26:347,0.8348,0.2250,0.5730,1.058
21:46:26:349,0.8380,0.2270,0.5732,1.061
21:46:26:351,0.8372,0.2299,0.5764,1.063
21:46:26:353,0.8346,0.2331,0.5803,1.064
21:46:26:355,0.8321,0.2348,0.5842,1.064
21:46:26:357,0.8306,0.2343,0.5915,1.067
21:46:26:359,0.8324,0.2326,0.6013,1.074
21:46:26:361,0.8287,0.2277,0.6091,1.074
21:46:26:364,0.8245,0.2243,0.6128,1.072
21:46:26:365,0.8133,0.2130,0.6203,1.065
21:46:26:367,0.7925,0.1947,0.6331,1.053
21:46:26:369,0.8016,0.1827,0.6191,1.049
21:46:26:371,0.8299,0.1766,0.5952,1.055
21:46:26:373,0.8512,0.1739,0.5852,1.066
21:46:26:374,0.8622,0.1730,0.5876,1.075
21:46:26:378,0.8675,0.1715,0.5864,1.079
21:46:26:380,0.8658,0.1664,0.5766,1.071
21:46:26:381,0.8563,0.1603,0.5776,1.063
21:46:26:383,0.8458,0.1564,0.6025,1.068
21:46:26:385,0.8382,0.1549,0.6287,1.077
21:46:26:386,0.8282,0.1529,0.6331,1.071
21:46:26:389,0.8170,0.1463,0.6291,1.059
21:46:26:391,0.8106,0.1383,0.6411,1.060
21:46:26:395,0.8096,0.1366,0.6717,1.078
21:46:26:397,0.8003,0.1429,0.6897,1.084
21:46:26:398,0.7972,0.1459,0.6770,1.074
21:46:26:399,0.7825,0.1459,0.6465,1.044
21:46:26:401,0.7659,0.1485,0.6167,1.013
21:46:26:403,0.7605,0.1554,0.6032,1.002
21:46:26:404,0.7669,0.1634,0.6069,1.011
21:46:26:406,0.7859,0.1691,0.6108,1.029
21:46:26:409,0.8148,0.1708,0.5964,1.043
21:46:26:411,0.8402,0.1678,0.5698,1.047
21:46:26:414,0.8582,0.1639,0.5446,1.047
21:46:26:415,0.8644,0.1656,0.5243,1.041
21:46:26:418,0.8587,0.1708,0.5028,1.027
21:46:26:419,0.8485,0.1774,0.4740,1.005
21:46:26:420,0.8289,0.1864,0.4425,0.976
21:46:26:422,0.7974,0.1986,0.4273,0.945
21:46:26:428,0.7583,0.2116,0.4222,0.913
21:46:26:430,0.7241,0.2304,0.4215,0.891
21:46:26:431,0.7036,0.2531,0.4239,0.883
21:46:26:432,0.6953,0.2653,0.4249,0.881
21:46:26:433,0.6755,0.2890,0.4247,0.874
21:46:26:440,0.6562,0.3037,0.4173,0.862
21:46:26:442,0.6469,0.3064,0.3956,0.845
21:46:26:444,0.6616,0.3003,0.3633,0.838
21:46:26:444,0.6911,0.2888,0.3211,0.839
21:46:26:445,0.7239,0.2722,0.2729,0.842
21:46:26:451,0.7693,0.2529,0.2260,0.860
21:46:26:453,0.8282,0.2333,0.1806,0.896
21:46:26:454,0.8815,0.2160,0.1396,0.932
21:46:26:455,0.9171,0.1986,0.1036,0.956
21:46:26:456,0.9447,0.1840,0.0719,0.976
21:46:26:457,0.9740,0.1725,0.0428,0.999
21:46:26:458,0.9992,0.1637,0.0174,1.021
21:46:26:461,1.0163,0.1564,-0.0046,1.035
21:46:26:463,1.0290,0.1490,-0.0188,1.046
21:46:26:464,1.0368,0.1412,-0.0307,1.053
21:46:26:465,1.0429,0.1346,-0.0488,1.058
21:46:26:467,1.0476,0.1322,-0.0727,1.063
21:46:26:469,1.0498,0.1351,-0.0942,1.067
21:46:26:471,1.0615,0.1402,-0.1179,1.081
21:46:26:473,1.0833,0.1505,-0.1587,1.109
21:46:26:474,1.1077,0.1659,-0.2064,1.142
21:46:26:477,1.1238,0.1837,-0.2477,1.169
21:46:26:479,1.1324,0.2011,-0.2753,1.186
21:46:26:480,1.1363,0.2196,-0.2719,1.193
21:46:26:483,1.1409,0.2380,-0.2589,1.199
21:46:26:485,1.1370,0.2465,-0.2618,1.198
21:46:26:486,1.1194,0.2433,-0.2582,1.180
21:46:26:489,1.0942,0.2355,-0.2416,1.151
21:46:26:491,1.0706,0.2304,-0.2115,1.121
21:46:26:494,1.0530,0.2289,-0.1888,1.101
21:46:26:496,1.0420,0.2279,-0.1607,1.086
21:46:26:498,1.0256,0.2228,-0.1399,1.066
21:46:26:499,1.0080,0.2172,-0.1365,1.048
21:46:26:500,0.9970,0.2138,-0.1468,1.037
21:46:26:502,0.9938,0.2145,-0.1597,1.036
21:46:26:505,1.0007,0.2206,-0.1671,1.045
21:46:26:510,1.0083,0.2306,-0.1636,1.055
21:46:26:512,1.0070,0.2411,-0.1634,1.056
21:46:26:513,1.0012,0.2494,-0.1509,1.051
21:46:26:514,1.0007,0.2511,-0.1382,1.050
21:46:26:515,1.0024,0.2536,-0.0923,1.048
21:46:26:516,0.9946,0.2551,-0.0549,1.039
21:46:26:518,0.9716,0.2538,-0.0591,1.017
21:46:26:521,0.9533,0.2521,-0.0749,1.000
21:46:26:522,0.9401,0.2507,-0.0955,0.988
21:46:26:524,0.9289,0.2487,-0.1214,0.979
21:46:26:529,0.9198,0.2453,-0.1551,0.974
21:46:26:531,0.9139,0.2392,-0.1922,0.972
21:46:26:531,0.9113,0.2323,-0.2313,0.976
21:46:26:533,0.9147,0.2260,-0.2506,0.981
21:46:26:534,0.9159,0.2209,-0.2523,0.981
21:46:26:536,0.9113,0.2123,-0.2601,0.977
21:46:26:538,0.9100,0.2028,-0.2548,0.972
21:46:26:540,0.9115,0.1957,-0.2337,0.966
21:46:26:544,0.9166,0.1888,-0.2120,0.965
21:46:26:545,0.9269,0.1798,-0.1895,0.968
21:46:26:546,0.9396,0.1686,-0.1595,0.973
21:46:26:548,0.9533,0.1537,-0.1297,0.979
21:46:26:550,0.9650,0.1405,-0.1043,0.985
21:46:26:552,0.9811,0.1287,-0.0823,0.997
21:46:26:554,0.9997,0.1156,-0.0630,1.012
21:46:26:556,1.0405,0.1004,-0.0403,1.050
21:46:26:559,1.0769,0.0870,-0.0166,1.084
21:46:26:561,1.0828,0.0782,0.0062,1.089
21:46:26:562,1.0789,0.0718,0.0167,1.084
21:46:26:564,1.0784,0.0652,0.0176,1.083
21:46:26:566,1.0813,0.0567,0.0167,1.085
21:46:26:568,1.0862,0.0467,0.0169,1.089
21:46:26:570,1.1026,0.0357,0.0184,1.105
21:46:26:572,1.1282,0.0279,0.0191,1.130
21:46:26:574,1.1285,0.0283,0.0113,1.130
21:46:26:577,1.1150,0.0410,-0.0097,1.117
21:46:26:579,1.1035,0.0603,-0.0373,1.107
21:46:26:580,1.0986,0.0696,-0.0522,1.104
21:46:26:582,1.0896,0.0836,-0.0801,1.098
21:46:26:584,1.0837,0.0923,-0.1013,1.094
21:46:26:586,1.0791,0.0967,-0.1113,1.091
21:46:26:588,1.0706,0.0970,-0.1101,1.083
21:46:26:590,1.0681,0.0941,-0.0913,1.078
21:46:26:593,1.0669,0.0901,-0.0635,1.075
21:46:26:594,1.0576,0.0853,-0.0407,1.065
21:46:26:596,1.0464,0.0811,-0.0217,1.053
21:46:26:598,1.0332,0.0794,-0.0007,1.040
21:46:26:600,1.0185,0.0806,0.0220,1.026
21:46:26:602,1.0087,0.0848,0.0416,1.018
21:46:26:604,1.0107,0.0894,0.0548,1.021
21:46:26:606,1.0192,0.0950,0.0636,1.031
21:46:26:608,1.0295,0.1019,0.0721,1.043
21:46:26:611,1.0403,0.1109,0.0863,1.056
21:46:26:613,1.0456,0.1212,0.1024,1.065
21:46:26:614,1.0461,0.1300,0.1139,1.068
21:46:26:616,1.0488,0.1368,0.1215,1.073
21:46:26:618,1.0505,0.1419,0.1300,1.076
21:46:26:620,1.0469,0.1471,0.1378,1.075
21:46:26:622,1.0432,0.1546,0.1459,1.074
21:46:26:624,1.0276,0.1644,0.1444,1.060
21:46:26:630,0.9860,0.1769,0.1283,1.020
21:46:26:631,0.9777,0.1886,0.1225,1.014
21:46:26:632,1.0051,0.2008,0.1312,1.045
21:46:26:633,1.0324,0.2086,0.1469,1.075
21:46:26:634,1.0434,0.2052,0.1569,1.086
21:46:26:636,1.0319,0.1923,0.1540,1.072
21:46:26:638,1.0112,0.1779,0.1440,1.047
21:46:26:640,0.9892,0.1632,0.1349,1.022
21:46:26:644,0.9650,0.1446,0.1247,0.993
21:46:26:645,0.9528,0.1297,0.1137,0.977
21:46:26:646,0.9640,0.1285,0.1207,0.988
21:46:26:649,0.9806,0.1273,0.1405,1.007
21:46:26:650,0.9890,0.1182,0.1537,1.016
21:46:26:652,0.9907,0.1092,0.1608,1.017
21:46:26:654,0.9892,0.1055,0.1618,1.016
21:46:26:656,0.9875,0.1051,0.1601,1.014
21:46:26:658,0.9863,0.1073,0.1545,1.012
21:46:26:661,0.9953,0.1153,0.1545,1.022
21:46:26:663,1.0043,0.1222,0.1589,1.032
21:46:26:665,0.9892,0.1204,0.1540,1.017
21:46:26:666,0.9653,0.1261,0.1400,0.992
21:46:26:668,0.9731,0.1446,0.1332,1.002
21:46:26:670,0.9987,0.1573,0.1290,1.029
21:46:26:672,1.0105,0.1615,0.1137,1.039
21:46:26:674,1.0009,0.1634,0.0834,1.027
21:46:26:677,0.9826,0.1671,0.0440,1.006
21:46:26:679,0.9621,0.1659,-0.0002,0.984
21:46:26:680,0.9428,0.1573,-0.0461,0.964
21:46:26:682,0.9460,0.1532,-0.0730,0.967
21:46:26:684,0.9792,0.1598,-0.0769,1.001
21:46:26:686,1.0229,0.1676,-0.0644,1.045
21:46:26:688,1.0603,0.1720,-0.0486,1.082
21:46:26:690,1.0652,0.1708,-0.0410,1.086
21:46:26:694,1.0566,0.1708,-0.0393,1.078
21:46:26:696,1.0510,0.1774,-0.0327,1.074
21:46:26:697,1.0405,0.1815,-0.0234,1.064
21:46:26:699,1.0119,0.1796,-0.0151,1.036
21:46:26:701,0.9802,0.1761,-0.0063,1.004
21:46:26:702,0.9701,0.1781,0.0079,0.995
21:46:26:704,0.9787,0.1796,0.0242,1.004
21:46:26:706,1.0034,0.1837,0.0374,1.030
21:46:26:708,1.0249,0.1871,0.0499,1.052
21:46:26:711,1.0219,0.1823,0.0626,1.049
21:46:26:712,1.0061,0.1717,0.0785,1.033
21:46:26:714,0.9955,0.1622,0.0973,1.023
21:46:26:716,0.9709,0.1551,0.1286,1.001
21:46:26:719,0.9582,0.1561,0.1613,0.995
21:46:26:720,0.9775,0.1681,0.1977,1.023
21:46:26:722,0.9860,0.1730,0.2131,1.035
21:46:26:724,0.9880,0.1754,0.2263,1.041
21:46:26:730,0.9870,0.1771,0.2150,1.037
21:46:26:731,0.9933,0.1815,0.1899,1.039
21:46:26:733,0.9960,0.1859,0.1552,1.036
21:46:26:734,0.9963,0.1925,0.1159,1.032
21:46:26:734,1.0017,0.2023,0.0765,1.035
21:46:26:736,1.0085,0.2128,0.0396,1.042
21:46:26:738,1.0156,0.2221,0.0088,1.050
21:46:26:740,1.0166,0.2277,-0.0192,1.052
21:46:26:742,1.0053,0.2321,-0.0466,1.043
21:46:26:745,0.9831,0.2360,-0.0727,1.023
21:46:26:747,0.9648,0.2389,-0.0903,1.008
21:46:26:748,0.9401,0.2340,-0.1055,0.984
21:46:26:750,0.9193,0.2311,-0.1177,0.965
21:46:26:752,0.9213,0.2370,-0.1082,0.967
21:46:26:754,0.9147,0.2377,-0.0845,0.959
21:46:26:755,0.9252,0.2375,-0.0652,0.968
21:46:26:758,0.9679,0.2470,-0.0493,1.011
21:46:26:760,1.0029,0.2536,-0.0456,1.046
21:46:26:762,1.0214,0.2497,-0.0517,1.063
21:46:26:764,1.0276,0.2409,-0.0520,1.067
21:46:26:766,1.0278,0.2296,-0.0400,1.063
21:46:26:768,1.0153,0.2179,-0.0188,1.048
21:46:26:770,0.9997,0.2135,0.0157,1.032
21:46:26:772,0.9987,0.2179,0.0584,1.035
21:46:26:774,1.0012,0.2265,0.0961,1.043
21:46:26:777,1.0024,0.2358,0.1247,1.050
21:46:26:779,1.0002,0.2441,0.1425,1.053
21:46:26:780,0.9941,0.2511,0.1547,1.051
21:46:26:782,0.9929,0.2553,0.1667,1.053
21:46:26:784,0.9892,0.2524,0.1782,1.051
21:46:26:786,0.9811,0.2485,0.1857,1.044
21:46:26:788,0.9787,0.2504,0.1835,1.042
21:46:26:790,0.9853,0.2519,0.1689,1.045
21:46:26:792,0.9904,0.2492,0.1447,1.045
21:46:26:796,0.9973,0.2428,0.1171,1.046
21:46:26:798,0.9933,0.2350,0.0821,1.036
21:46:26:800,0.9711,0.2296,0.0445,1.011
21:46:26:801,0.9628,0.2292,0.0125,1.001
21:46:26:802,0.9711,0.2292,-0.0095,1.009
21:46:26:805,0.9799,0.2262,-0.0217,1.016
21:46:26:806,0.9760,0.2187,-0.0268,1.010
21:46:26:808,0.9914,0.2209,-0.0312,1.026
21:46:26:812,1.0039,0.2228,-0.0329,1.038
21:46:26:813,1.0227,0.2235,-0.0456,1.057
21:46:26:816,1.0373,0.2228,-0.0583,1.071
21:46:26:817,1.0312,0.2130,-0.0710,1.064
21:46:26:818,1.0119,0.1986,-0.0879,1.042
21:46:26:821,0.9973,0.1879,-0.1052,1.027
21:46:26:822,0.9816,0.1803,-0.1226,1.012
21:46:26:824,0.9577,0.1747,-0.1363,0.989
21:46:26:831,0.9269,0.1678,-0.1463,0.959
21:46:26:833,0.9281,0.1700,-0.1426,0.960
21:46:26:835,0.9320,0.1661,-0.1292,0.961
21:46:26:836,0.9357,0.1532,-0.1126,0.960
21:46:26:837,0.9391,0.1344,-0.0942,0.958
21:46:26:839,0.9357,0.1141,-0.0823,0.950
21:46:26:840,0.9218,0.0941,-0.0862,0.934
21:46:26:841,0.8929,0.0740,-0.1079,0.904
21:46:26:843,0.8644,0.0611,-0.1343,0.877
21:46:26:849,0.8551,0.0591,-0.1636,0.872
21:46:26:850,0.8807,0.0728,-0.1832,0.903
21:46:26:853,0.9083,0.0880,-0.2052,0.936
21:46:26:854,0.9135,0.0926,-0.2291,0.946
21:46:26:855,0.9054,0.0931,-0.2489,0.943
21:46:26:856,0.9015,0.0943,-0.2579,0.942
21:46:26:857,0.8954,0.0911,-0.2574,0.936
21:46:26:858,0.8788,0.0831,-0.2528,0.917
21:46:26:862,0.8573,0.0757,-0.2465,0.894
21:46:26:864,0.8460,0.0735,-0.2386,0.881
21:46:26:866,0.8482,0.0772,-0.2267,0.881
21:46:26:868,0.8495,0.0804,-0.2122,0.879
21:46:26:869,0.8258,0.0726,-0.2052,0.854
21:46:26:870,0.8245,0.0789,-0.1917,0.851
