time,gFx,gFy,gFz,TgF
22:04:05:699,0.8810,0.0435,0.5001,1.025
22:04:05:702,0.8805,0.0440,0.5011,1.025
22:04:05:703,0.8795,0.0459,0.4997,1.024
22:04:05:705,0.8788,0.0486,0.4972,1.022
22:04:05:707,0.8773,0.0515,0.4953,1.020
22:04:05:709,0.8744,0.0555,0.4940,1.017
22:04:05:711,0.8729,0.0579,0.4938,1.016
22:04:05:713,0.8702,0.0623,0.4938,1.014
22:04:05:715,0.8683,0.0662,0.4933,1.013
22:04:05:718,0.8666,0.0711,0.4923,1.011
22:04:05:728,0.8646,0.0760,0.4901,1.009
22:04:05:729,0.8619,0.0796,0.4892,1.007
22:04:05:729,0.8604,0.0823,0.4892,1.006
22:04:05:730,0.8607,0.0838,0.4901,1.007
22:04:05:730,0.8609,0.0838,0.4931,1.009
22:04:05:731,0.8617,0.0823,0.4950,1.010
22:04:05:731,0.8626,0.0811,0.4958,1.011
22:04:05:734,0.8644,0.0796,0.4962,1.013
22:04:05:735,0.8663,0.0774,0.4958,1.014
22:04:05:738,0.8670,0.0757,0.4943,1.013
22:04:05:739,0.8666,0.0743,0.4950,1.013
22:04:05:741,0.8661,0.0733,0.4977,1.014
22:04:05:744,0.8661,0.0728,0.4992,1.015
22:04:05:745,0.8666,0.0726,0.4992,1.015
22:04:05:747,0.8670,0.0726,0.4984,1.015
22:04:05:750,0.8673,0.0733,0.4982,1.015
22:04:05:753,0.8670,0.0745,0.4984,1.015
22:04:05:754,0.8670,0.0755,0.4982,1.015
22:04:05:755,0.8673,0.0762,0.4955,1.014
22:04:05:757,0.8675,0.0767,0.4923,1.013
22:04:05:759,0.8678,0.0770,0.4887,1.011
22:04:05:761,0.8695,0.0760,0.4852,1.011
22:04:05:763,0.8758,0.0750,0.4811,1.014
22:04:05:767,0.8773,0.0745,0.4789,1.014
22:04:05:767,0.8705,0.0743,0.4816,1.010
22:04:05:769,0.8631,0.0735,0.4867,1.006
22:04:05:772,0.8602,0.0730,0.4906,1.005
22:04:05:773,0.8602,0.0723,0.4921,1.006
22:04:05:775,0.8619,0.0704,0.4923,1.007
22:04:05:777,0.8639,0.0677,0.4928,1.009
22:04:05:779,0.8668,0.0647,0.4938,1.012
22:04:05:781,0.8685,0.0638,0.4948,1.014
22:04:05:783,0.8714,0.0613,0.4955,1.016
22:04:05:785,0.8741,0.0591,0.4943,1.018
22:04:05:788,0.8753,0.0584,0.4923,1.018
22:04:05:789,0.8761,0.0586,0.4916,1.018
22:04:05:791,0.8771,0.0589,0.4918,1.019
22:04:05:793,0.8766,0.0596,0.4923,1.019
22:04:05:795,0.8763,0.0601,0.4928,1.019
22:04:05:797,0.8766,0.0613,0.4933,1.019
22:04:05:799,0.8756,0.0633,0.4943,1.019
22:04:05:802,0.8746,0.0652,0.4953,1.019
22:04:05:803,0.8732,0.0662,0.4953,1.018
22:04:05:805,0.8717,0.0672,0.4953,1.017
22:04:05:807,0.8705,0.0687,0.4962,1.016
22:04:05:809,0.8688,0.0699,0.4948,1.014
22:04:05:811,0.8673,0.0711,0.4918,1.012
22:04:05:813,0.8656,0.0726,0.4887,1.009
22:04:05:815,0.8636,0.0745,0.4865,1.006
22:04:05:822,0.8614,0.0760,0.4857,1.004
22:04:05:823,0.8578,0.0774,0.4865,1.002
22:04:05:824,0.8534,0.0767,0.4879,0.999
22:04:05:824,0.8487,0.0752,0.4872,0.994
22:04:05:825,0.8433,0.0738,0.4843,0.988
22:04:05:828,0.8385,0.0718,0.4811,0.982
22:04:05:829,0.8338,0.0691,0.4760,0.975
22:04:05:831,0.8287,0.0677,0.4713,0.968
22:04:05:833,0.8238,0.0662,0.4703,0.963
22:04:05:847,0.8199,0.0655,0.4745,0.962
22:04:05:849,0.8192,0.0652,0.4877,0.968
22:04:05:849,0.8258,0.0647,0.5414,1.003
22:04:05:850,0.8448,0.0625,0.6692,1.094
22:04:05:851,0.8575,0.0586,0.7318,1.143
22:04:05:852,0.8526,0.0557,0.6848,1.109
22:04:05:853,0.8319,0.0557,0.6284,1.057
22:04:05:854,0.8104,0.0586,0.6106,1.030
22:04:05:855,0.7974,0.0633,0.5869,1.006
22:04:05:856,0.7957,0.0682,0.5133,0.963
22:04:05:857,0.8067,0.0716,0.4186,0.924
22:04:05:858,0.8162,0.0718,0.3812,0.915
22:04:05:860,0.8411,0.0694,0.3433,0.922
22:04:05:862,0.8692,0.0633,0.3401,0.945
22:04:05:863,0.8942,0.0557,0.3453,0.969
22:04:05:865,0.9142,0.0496,0.3484,0.988
22:04:05:867,0.9303,0.0452,0.3580,1.006
22:04:05:870,0.9430,0.0415,0.3797,1.026
22:04:05:872,0.9555,0.0396,0.4107,1.050
22:04:05:875,0.9657,0.0381,0.4398,1.071
22:04:05:876,0.9606,0.0352,0.4557,1.073
22:04:05:878,0.9472,0.0371,0.4723,1.069
22:04:05:879,0.9323,0.0420,0.4918,1.065
22:04:05:881,0.9174,0.0464,0.5058,1.059
22:04:05:883,0.9059,0.0498,0.5107,1.052
22:04:05:885,0.8973,0.0530,0.5102,1.045
22:04:05:888,0.8927,0.0550,0.5050,1.038
22:04:05:889,0.8912,0.0572,0.4977,1.034
22:04:05:891,0.8907,0.0599,0.4892,1.029
22:04:05:893,0.8903,0.0623,0.4811,1.025
22:04:05:895,0.8881,0.0635,0.4757,1.021
22:04:05:897,0.8861,0.0638,0.4738,1.018
22:04:05:898,0.8841,0.0640,0.4745,1.017
22:04:05:901,0.8810,0.0650,0.4787,1.016
22:04:05:903,0.8768,0.0667,0.4833,1.015
22:04:05:906,0.8729,0.0684,0.4850,1.013
22:04:05:908,0.8695,0.0699,0.4840,1.010
22:04:05:909,0.8666,0.0721,0.4806,1.006
22:04:05:911,0.8629,0.0738,0.4760,1.000
22:04:05:913,0.8600,0.0757,0.4730,0.997
22:04:05:915,0.8595,0.0767,0.4728,0.996
22:04:05:917,0.8602,0.0767,0.4738,0.997
22:04:05:922,0.8604,0.0760,0.4743,0.998
22:04:05:923,0.8614,0.0740,0.4745,0.999
22:04:05:923,0.8629,0.0708,0.4757,1.000
22:04:05:925,0.8644,0.0672,0.4784,1.002
22:04:05:927,0.8666,0.0640,0.4828,1.006
22:04:05:929,0.8697,0.0601,0.4887,1.011
22:04:05:931,0.8736,0.0559,0.4943,1.017
22:04:05:933,0.8756,0.0540,0.4962,1.019
22:04:05:935,0.8788,0.0511,0.4982,1.023
22:04:05:938,0.8807,0.0489,0.4987,1.024
22:04:05:940,0.8812,0.0481,0.5014,1.026
22:04:05:941,0.8817,0.0474,0.5067,1.029
22:04:05:943,0.8824,0.0474,0.5151,1.034
22:04:05:945,0.8849,0.0469,0.5241,1.041
22:04:05:947,0.8890,0.0464,0.5334,1.049
22:04:05:949,0.8944,0.0469,0.5402,1.057
22:04:05:951,0.8990,0.0481,0.5407,1.062
22:04:05:954,0.9025,0.0486,0.5336,1.061
22:04:05:955,0.9047,0.0489,0.5221,1.057
22:04:05:957,0.9044,0.0506,0.5119,1.052
22:04:05:959,0.9025,0.0523,0.5036,1.046
22:04:05:961,0.8978,0.0550,0.4984,1.040
22:04:05:963,0.8917,0.0586,0.4980,1.034
22:04:05:965,0.8846,0.0638,0.5021,1.031
22:04:05:967,0.8756,0.0689,0.5077,1.027
22:04:05:970,0.8663,0.0740,0.5129,1.022
22:04:05:972,0.8580,0.0799,0.5155,1.017
22:04:05:974,0.8524,0.0855,0.5155,1.013
22:04:05:975,0.8475,0.0928,0.5131,1.009
22:04:05:977,0.8363,0.1058,0.5058,0.997
22:04:05:979,0.8304,0.1136,0.4933,0.987
22:04:05:981,0.8367,0.1112,0.4799,0.985
22:04:05:983,0.8487,0.1014,0.4699,0.989
22:04:05:986,0.8568,0.0880,0.4635,0.991
22:04:05:989,0.8573,0.0762,0.4596,0.988
22:04:05:991,0.8563,0.0677,0.4562,0.984
22:04:05:992,0.8600,0.0613,0.4508,0.984
22:04:05:993,0.8688,0.0567,0.4466,0.989
22:04:05:995,0.8763,0.0550,0.4488,0.997
22:04:05:997,0.8788,0.0555,0.4574,1.003
22:04:05:999,0.8758,0.0589,0.4699,1.007
22:04:06:001,0.8705,0.0628,0.4816,1.008
22:04:06:004,0.8656,0.0660,0.4901,1.009
22:04:06:005,0.8626,0.0674,0.4945,1.009
22:04:06:007,0.8624,0.0677,0.4953,1.009
22:04:06:010,0.8626,0.0667,0.4943,1.009
22:04:06:011,0.8639,0.0645,0.4940,1.009
22:04:06:013,0.8658,0.0625,0.4940,1.011
22:04:06:015,0.8680,0.0603,0.4940,1.012
22:04:06:017,0.8712,0.0584,0.4960,1.016
22:04:06:019,0.8744,0.0577,0.4994,1.020
22:04:06:024,0.8766,0.0574,0.5021,1.023
22:04:06:026,0.8766,0.0577,0.5023,1.024
22:04:06:027,0.8749,0.0603,0.5014,1.022
22:04:06:028,0.8722,0.0633,0.4989,1.019
22:04:06:029,0.8678,0.0660,0.4962,1.014
22:04:06:031,0.8626,0.0684,0.4948,1.009
22:04:06:033,0.8585,0.0721,0.4948,1.006
22:04:06:035,0.8541,0.0750,0.4962,1.003
22:04:06:038,0.8502,0.0770,0.4960,1.000
22:04:06:039,0.8465,0.0782,0.4916,0.995
22:04:06:040,0.8416,0.0792,0.4840,0.987
22:04:06:043,0.8367,0.0806,0.4762,0.979
22:04:06:045,0.8338,0.0814,0.4677,0.972
22:04:06:047,0.8365,0.0799,0.4594,0.970
22:04:06:050,0.8365,0.0796,0.4650,0.973
22:04:06:051,0.8326,0.0821,0.4909,0.983
22:04:06:054,0.8292,0.0845,0.5263,1.000
22:04:06:056,0.8265,0.0855,0.5461,1.008
22:04:06:057,0.8214,0.0850,0.5385,1.000
22:04:06:059,0.8153,0.0855,0.5197,0.985
22:04:06:061,0.8133,0.0848,0.5070,0.976
22:04:06:063,0.8162,0.0826,0.5058,0.977
22:04:06:065,0.8306,0.0767,0.5019,0.987
22:04:06:067,0.8585,0.0684,0.4909,1.004
22:04:06:069,0.8751,0.0696,0.5053,1.025
22:04:06:071,0.8873,0.0858,0.5378,1.054
22:04:06:075,0.8927,0.0936,0.5632,1.073
22:04:06:077,0.8878,0.0862,0.5739,1.074
22:04:06:078,0.8788,0.0738,0.5752,1.066
22:04:06:079,0.8692,0.0628,0.5720,1.055
22:04:06:081,0.8631,0.0581,0.5690,1.048
22:04:06:082,0.8495,0.0489,0.5583,1.030
22:04:06:085,0.8377,0.0430,0.5431,1.011
22:04:06:088,0.8302,0.0420,0.5273,0.996
22:04:06:090,0.8258,0.0450,0.5133,0.985
22:04:06:091,0.8206,0.0513,0.5021,0.975
22:04:06:094,0.8160,0.0596,0.4943,0.968
22:04:06:095,0.8133,0.0679,0.4892,0.964
22:04:06:098,0.8118,0.0752,0.4828,0.961
22:04:06:099,0.8104,0.0796,0.4784,0.958
22:04:06:102,0.8055,0.0816,0.4791,0.954
22:04:06:103,0.7979,0.0821,0.4813,0.949
22:04:06:108,0.7898,0.0816,0.4806,0.942
22:04:06:110,0.7820,0.0787,0.4743,0.932
22:04:06:111,0.7776,0.0730,0.4655,0.922
22:04:06:112,0.7784,0.0657,0.4681,0.924
22:04:06:114,0.7808,0.0596,0.4787,0.930
22:04:06:115,0.7815,0.0547,0.4870,0.935
22:04:06:118,0.7825,0.0506,0.4977,0.941
22:04:06:120,0.7901,0.0474,0.5275,0.964
22:04:06:121,0.8126,0.0432,0.5962,1.022
22:04:06:130,0.8695,0.0344,0.7296,1.149
22:04:06:131,0.9386,0.0220,0.8576,1.284
22:04:06:132,0.9743,0.0112,0.8639,1.314
22:04:06:133,0.9753,0.0044,0.7567,1.245
22:04:06:134,0.9675,0.0010,0.6208,1.159
22:04:06:135,0.9655,0.0000,0.5114,1.101
22:04:06:137,0.9689,0.0020,0.4349,1.069
22:04:06:138,0.9699,0.0066,0.3773,1.047
22:04:06:140,0.9667,0.0122,0.3343,1.029
22:04:06:141,0.9697,0.0181,0.3164,1.026
22:04:06:143,0.9794,0.0232,0.3211,1.037
22:04:06:145,0.9924,0.0274,0.3392,1.056
22:04:06:147,1.0048,0.0318,0.3636,1.076
22:04:06:149,1.0090,0.0362,0.3914,1.091
22:04:06:151,1.0036,0.0420,0.4225,1.098
22:04:06:154,0.9941,0.0498,0.4591,1.106
22:04:06:156,0.9853,0.0589,0.5021,1.118
22:04:06:157,0.9758,0.0689,0.5478,1.133
22:04:06:160,0.9657,0.0789,0.5910,1.148
22:04:06:161,0.9601,0.0843,0.6108,1.154
22:04:06:163,0.9479,0.0950,0.6445,1.164
22:04:06:167,0.9367,0.1048,0.6697,1.171
22:04:06:168,0.9242,0.1119,0.6866,1.172
22:04:06:169,0.9096,0.1165,0.6963,1.167
22:04:06:173,0.8946,0.1195,0.6993,1.158
22:04:06:175,0.8822,0.1207,0.6961,1.146
22:04:06:176,0.8736,0.1195,0.6900,1.136
22:04:06:177,0.8675,0.1170,0.6839,1.127
22:04:06:179,0.8609,0.1143,0.6778,1.118
22:04:06:182,0.8531,0.1121,0.6702,1.107
22:04:06:183,0.8448,0.1094,0.6599,1.094
22:04:06:185,0.8353,0.1058,0.6492,1.079
22:04:06:187,0.8265,0.1026,0.6374,1.065
22:04:06:192,0.8192,0.0985,0.6252,1.051
22:04:06:194,0.8138,0.0933,0.6145,1.039
22:04:06:195,0.8096,0.0887,0.6040,1.029
22:04:06:195,0.8055,0.0836,0.5920,1.018
22:04:06:197,0.8013,0.0784,0.5791,1.006
22:04:06:198,0.7969,0.0716,0.5637,0.993
22:04:06:201,0.7923,0.0652,0.5466,0.978
22:04:06:202,0.7864,0.0584,0.5241,0.960
22:04:06:206,0.7779,0.0513,0.4945,0.936
22:04:06:207,0.7679,0.0442,0.4606,0.908
22:04:06:209,0.7549,0.0374,0.4269,0.879
22:04:06:210,0.7402,0.0330,0.3951,0.850
22:04:06:212,0.7261,0.0318,0.3655,0.824
22:04:06:214,0.7148,0.0332,0.3379,0.801
22:04:06:216,0.7075,0.0364,0.3145,0.785
22:04:06:219,0.7036,0.0420,0.2981,0.775
22:04:06:224,0.7041,0.0484,0.2881,0.772
22:04:06:226,0.7085,0.0540,0.2856,0.776
22:04:06:227,0.7175,0.0596,0.2932,0.788
22:04:06:228,0.7319,0.0645,0.3101,0.809
22:04:06:230,0.7508,0.0684,0.3308,0.835
22:04:06:232,0.7727,0.0718,0.3519,0.864
22:04:06:233,0.7845,0.0735,0.3621,0.879
22:04:06:235,0.8094,0.0767,0.3817,0.910
22:04:06:239,0.8350,0.0794,0.3988,0.941
22:04:06:241,0.8624,0.0806,0.4122,0.971
22:04:06:242,0.8920,0.0801,0.4242,1.002
22:04:06:243,0.9232,0.0784,0.4376,1.036
22:04:06:245,0.9565,0.0757,0.4515,1.071
22:04:06:248,0.9890,0.0728,0.4642,1.106
22:04:06:249,1.0175,0.0701,0.4747,1.135
22:04:06:253,1.0434,0.0669,0.4816,1.161
22:04:06:255,1.0669,0.0628,0.4852,1.183
22:04:06:256,1.0877,0.0584,0.4826,1.201
22:04:06:257,1.1023,0.0550,0.4743,1.210
22:04:06:258,1.1121,0.0528,0.4623,1.214
22:04:06:262,1.1189,0.0511,0.4506,1.216
22:04:06:264,1.1238,0.0491,0.4379,1.215
22:04:06:265,1.1265,0.0481,0.4259,1.213
22:04:06:266,1.1294,0.0474,0.4166,1.212
22:04:06:270,1.1319,0.0467,0.4088,1.212
22:04:06:273,1.1316,0.0454,0.3968,1.207
22:04:06:275,1.1287,0.0435,0.3802,1.199
22:04:06:277,1.1236,0.0410,0.3594,1.187
22:04:06:278,1.1135,0.0374,0.3343,1.170
22:04:06:280,1.0977,0.0347,0.3086,1.147
22:04:06:281,1.0781,0.0347,0.2869,1.122
22:04:06:287,1.0559,0.0359,0.2720,1.097
22:04:06:288,1.0300,0.0384,0.2637,1.070
22:04:06:290,1.0009,0.0418,0.2585,1.041
22:04:06:291,0.9714,0.0467,0.2507,1.011
22:04:06:292,0.9445,0.0528,0.2434,0.984
22:04:06:297,0.9225,0.0591,0.2348,0.961
22:04:06:299,0.9042,0.0655,0.2255,0.942
22:04:06:300,0.8893,0.0704,0.2133,0.925
22:04:06:301,0.8871,0.0699,0.2080,0.921
22:04:06:302,0.9034,0.0562,0.2282,0.941
22:04:06:304,0.9144,0.0435,0.2431,0.954
22:04:06:305,0.9450,0.0098,0.2666,0.987
22:04:06:312,0.9929,-0.0259,0.2754,1.034
22:04:06:314,1.0439,-0.0562,0.2710,1.082
22:04:06:316,1.0698,-0.0721,0.2598,1.104
22:04:06:317,1.0618,-0.0699,0.2444,1.092
22:04:06:318,1.0398,-0.0542,0.2204,1.065
22:04:06:319,1.0263,-0.0344,0.1899,1.046
22:04:06:320,1.0244,-0.0173,0.1608,1.039
22:04:06:321,1.0246,-0.0064,0.1325,1.035
22:04:06:330,1.0197,-0.0022,0.1068,1.027
22:04:06:331,1.0119,-0.0044,0.0880,1.017
22:04:06:332,0.9997,-0.0139,0.0704,1.003
22:04:06:333,0.9850,-0.0264,0.0536,0.986
22:04:06:333,0.9714,-0.0354,0.0418,0.972
22:04:06:334,0.9538,-0.0398,0.0313,0.953
22:04:06:335,0.9342,-0.0393,0.0272,0.934
22:04:06:336,0.9127,-0.0327,0.0328,0.913
22:04:06:339,0.8903,-0.0203,0.0474,0.891
22:04:06:340,0.8710,-0.0049,0.0726,0.875
22:04:06:342,0.8548,0.0132,0.1100,0.865
22:04:06:344,0.8358,0.0349,0.1569,0.856
22:04:06:346,0.8106,0.0567,0.2082,0.847
22:04:06:348,0.7842,0.0767,0.2600,0.840
22:04:06:350,0.7632,0.0977,0.3113,0.843
22:04:06:352,0.7525,0.1182,0.3621,0.858
22:04:06:355,0.7530,0.1375,0.4088,0.884
22:04:06:356,0.7608,0.1539,0.4496,0.914
22:04:06:358,0.7749,0.1673,0.4779,0.944
22:04:06:360,0.8001,0.1771,0.4921,0.974
22:04:06:362,0.8441,0.1788,0.4987,1.014
22:04:06:364,0.8971,0.1732,0.4882,1.052
22:04:06:366,0.9511,0.1625,0.4677,1.087
22:04:06:368,1.0051,0.1468,0.4488,1.124
22:04:06:371,1.0544,0.1270,0.4256,1.156
22:04:06:373,1.0986,0.1016,0.4014,1.184
22:04:06:374,1.1179,0.0867,0.3880,1.196
22:04:06:376,1.1531,0.0545,0.3580,1.216
22:04:06:378,1.1793,0.0213,0.3213,1.228
22:04:06:380,1.2005,-0.0112,0.2874,1.238
22:04:06:382,1.2213,-0.0418,0.2510,1.249
22:04:06:384,1.2411,-0.0708,0.2141,1.261
22:04:06:386,1.2579,-0.0970,0.1801,1.273
22:04:06:390,1.2772,-0.1182,0.1537,1.289
22:04:06:391,1.2982,-0.1358,0.1364,1.309
22:04:06:393,1.3212,-0.1517,0.1283,1.332
22:04:06:394,1.3400,-0.1654,0.1273,1.351
22:04:06:396,1.3481,-0.1764,0.1310,1.361
22:04:06:399,1.3459,-0.1852,0.1386,1.360
22:04:06:400,1.3412,-0.1935,0.1501,1.358
22:04:06:402,1.3344,-0.2018,0.1647,1.354
22:04:06:408,1.3202,-0.2094,0.1786,1.343
22:04:06:410,1.3002,-0.2172,0.1884,1.326
22:04:06:411,1.2809,-0.2253,0.1940,1.309
22:04:06:411,1.2589,-0.2328,0.1940,1.288
22:04:06:415,1.2303,-0.2387,0.1874,1.260
22:04:06:416,1.2037,-0.2424,0.1808,1.234
22:04:06:417,1.1866,-0.2402,0.1816,1.217
22:04:06:418,1.1768,-0.2318,0.1901,1.207
22:04:06:420,1.1656,-0.2194,0.2028,1.197
22:04:06:425,1.1558,-0.2052,0.2158,1.188
22:04:06:427,1.1478,-0.1898,0.2299,1.181
22:04:06:428,1.1399,-0.1722,0.2478,1.175
22:04:06:429,1.1292,-0.1532,0.2661,1.167
22:04:06:431,1.1157,-0.1341,0.2849,1.158
22:04:06:433,1.1011,-0.1138,0.3047,1.148
22:04:06:434,1.0852,-0.0906,0.3223,1.137
22:04:06:436,1.0725,-0.0657,0.3333,1.127
22:04:06:440,1.0669,-0.0435,0.3370,1.123
22:04:06:441,1.0649,-0.0252,0.3367,1.121
22:04:06:443,1.0620,-0.0112,0.3333,1.118
22:04:06:445,1.0576,0.0007,0.3279,1.112
22:04:06:446,1.0554,0.0064,0.3216,1.109
22:04:06:448,1.0473,0.0173,0.2976,1.094
22:04:06:450,1.0315,0.0261,0.2715,1.072
22:04:06:452,1.0070,0.0369,0.2678,1.049
22:04:06:456,0.9721,0.0611,0.2935,1.025
22:04:06:458,0.9384,0.0963,0.3155,1.005
22:04:06:459,0.9191,0.1297,0.3247,0.996
22:04:06:460,0.9186,0.1568,0.3225,1.000
22:04:06:462,0.9306,0.1735,0.3025,1.008
22:04:06:464,0.9491,0.1771,0.2551,1.012
22:04:06:467,0.9679,0.1691,0.1801,1.010
22:04:06:468,0.9767,0.1515,0.0868,1.001
22:04:06:470,0.9682,0.1253,-0.0129,0.982
22:04:06:474,0.9442,0.0931,-0.1050,0.957
22:04:06:475,0.9130,0.0557,-0.1778,0.931
22:04:06:477,0.8744,0.0176,-0.2269,0.900
22:04:06:478,0.8270,-0.0125,-0.2545,0.859
22:04:06:480,0.7771,-0.0288,-0.2662,0.814
22:04:06:482,0.7349,-0.0349,-0.2670,0.774
22:04:06:485,0.7087,-0.0340,-0.2601,0.747
22:04:06:486,0.6990,-0.0281,-0.2538,0.736
22:04:06:490,0.7019,-0.0151,-0.2557,0.740
22:04:06:492,0.7126,0.0059,-0.2643,0.754
22:04:06:493,0.7337,0.0342,-0.2780,0.781
22:04:06:495,0.7600,0.0689,-0.2980,0.817
22:04:06:496,0.7852,0.1075,-0.3156,0.852
22:04:06:498,0.8101,0.1429,-0.3222,0.885
22:04:06:500,0.8380,0.1691,-0.3127,0.913
22:04:06:502,0.8688,0.1823,-0.2943,0.939
22:04:06:506,0.8990,0.1803,-0.2763,0.961
22:04:06:507,0.9237,0.1654,-0.2621,0.977
22:04:06:508,0.9420,0.1424,-0.2511,0.987
22:04:06:510,0.9562,0.1124,-0.2411,0.993
22:04:06:513,0.9672,0.0787,-0.2318,0.997
22:04:06:515,0.9733,0.0469,-0.2235,0.998
22:04:06:517,0.9772,0.0178,-0.2137,0.997
22:04:06:518,0.9792,-0.0056,-0.2022,0.996
22:04:06:520,0.9780,-0.0139,-0.1949,0.993
22:04:06:525,0.9684,-0.0208,-0.1783,0.980
22:04:06:527,0.9462,-0.0161,-0.1641,0.956
22:04:06:528,0.9110,-0.0039,-0.1592,0.921
22:04:06:529,0.8631,0.0125,-0.1631,0.876
22:04:06:530,0.8074,0.0303,-0.1690,0.824
22:04:06:533,0.7527,0.0469,-0.1690,0.772
22:04:06:534,0.7082,0.0611,-0.1600,0.729
22:04:06:536,0.6801,0.0716,-0.1470,0.701
22:04:06:546,0.6716,0.0755,-0.1385,0.692
22:04:06:548,0.6816,0.0750,-0.1350,0.701
22:04:06:549,0.7056,0.0723,-0.1341,0.724
22:04:06:551,0.7351,0.0682,-0.1390,0.752
22:04:06:552,0.7703,0.0586,-0.1539,0.788
22:04:06:552,0.8065,0.0491,-0.1707,0.825
22:04:06:553,0.8377,0.0489,-0.1878,0.859
22:04:06:555,0.8646,0.0569,-0.2105,0.890
22:04:06:557,0.8815,0.0706,-0.2369,0.914
22:04:06:558,0.8929,0.0838,-0.2609,0.933
22:04:06:561,0.8995,0.0950,-0.2763,0.945
22:04:06:562,0.8964,0.1051,-0.2807,0.945
22:04:06:563,0.8871,0.1136,-0.2767,0.937
22:04:06:564,0.8771,0.1202,-0.2709,0.927
22:04:06:566,0.8710,0.1248,-0.2679,0.921
22:04:06:568,0.8651,0.1283,-0.2682,0.916
22:04:06:570,0.8546,0.1317,-0.2689,0.907
22:04:06:574,0.8402,0.1329,-0.2689,0.894
22:04:06:576,0.8262,0.1302,-0.2672,0.880
