time,gFx,gFy,gFz,TgF
21:31:51:858,0.9919,0.0958,0.0081,1.001
21:31:51:860,0.9909,0.0963,0.0091,1.000
21:31:51:862,0.9899,0.0960,0.0096,0.999
21:31:51:864,0.9902,0.0965,0.0088,0.999
21:31:51:866,0.9904,0.0963,0.0084,1.000
21:31:51:868,0.9899,0.0955,0.0081,0.999
21:31:51:870,0.9902,0.0963,0.0076,0.999
21:31:51:873,0.9897,0.0960,0.0074,0.999
21:31:51:874,0.9904,0.0958,0.0079,1.000
21:31:51:875,0.9907,0.0960,0.0081,1.000
21:31:51:878,0.9907,0.0955,0.0084,1.000
21:31:51:882,0.9904,0.0953,0.0091,1.000
21:31:51:883,0.9907,0.0955,0.0091,1.000
21:31:51:886,0.9907,0.0955,0.0086,1.000
21:31:51:887,0.9909,0.0950,0.0084,1.000
21:31:51:888,0.9909,0.0948,0.0088,1.000
21:31:51:890,0.9912,0.0945,0.0084,1.000
21:31:51:892,0.9924,0.0948,0.0071,1.001
21:31:51:894,0.9933,0.0943,0.0074,1.002
21:31:51:896,0.9933,0.0941,0.0069,1.002
21:31:51:903,0.9931,0.0943,0.0064,1.002
21:31:51:904,0.9926,0.0953,0.0069,1.002
21:31:51:905,0.9921,0.0953,0.0069,1.001
21:31:51:907,0.9921,0.0950,0.0069,1.001
21:31:51:909,0.9931,0.0953,0.0076,1.002
21:31:51:911,0.9933,0.0953,0.0079,1.002
21:31:51:912,0.9933,0.0953,0.0079,1.002
21:31:51:913,0.9936,0.0960,0.0081,1.003
21:31:51:914,0.9936,0.0960,0.0084,1.003
21:31:51:922,0.9938,0.0955,0.0081,1.003
21:31:51:924,0.9948,0.0955,0.0084,1.004
21:31:51:925,0.9953,0.0950,0.0096,1.004
21:31:51:926,0.9951,0.0948,0.0106,1.004
21:31:51:927,0.9946,0.0950,0.0106,1.004
21:31:51:927,0.9946,0.0953,0.0101,1.004
21:31:51:928,0.9951,0.0960,0.0096,1.004
21:31:51:932,0.9953,0.0967,0.0093,1.005
21:31:51:934,0.9951,0.0972,0.0088,1.004
21:31:51:935,0.9943,0.0970,0.0084,1.004
21:31:51:936,0.9941,0.0967,0.0074,1.003
21:31:51:938,0.9941,0.0970,0.0067,1.003
21:31:51:940,0.9946,0.0970,0.0064,1.004
21:31:51:942,0.9946,0.0960,0.0062,1.004
21:31:51:944,0.9933,0.0955,0.0062,1.002
21:31:51:946,0.9929,0.0958,0.0057,1.002
21:31:51:949,0.9929,0.0960,0.0052,1.002
21:31:51:951,0.9929,0.0963,0.0052,1.002
21:31:51:952,0.9931,0.0965,0.0049,1.002
21:31:51:954,0.9929,0.0967,0.0054,1.002
21:31:51:956,0.9931,0.0965,0.0059,1.002
21:31:51:957,0.9936,0.0963,0.0062,1.003
21:31:51:960,0.9943,0.0963,0.0069,1.003
21:31:51:962,0.9936,0.0967,0.0074,1.003
21:31:51:966,0.9931,0.0965,0.0067,1.002
21:31:51:968,0.9929,0.0958,0.0076,1.002
21:31:51:969,0.9929,0.0955,0.0079,1.002
21:31:51:970,0.9936,0.0960,0.0081,1.003
21:31:51:972,0.9933,0.0965,0.0084,1.003
21:31:51:974,0.9921,0.0963,0.0091,1.001
21:31:51:976,0.9914,0.0960,0.0098,1.001
21:31:51:978,0.9919,0.0960,0.0101,1.001
21:31:51:980,0.9924,0.0960,0.0103,1.002
21:31:51:983,0.9926,0.0958,0.0115,1.002
21:31:51:984,0.9931,0.0953,0.0118,1.002
21:31:51:986,0.9941,0.0960,0.0118,1.003
21:31:51:987,0.9946,0.0965,0.0120,1.004
21:31:51:989,0.9948,0.0955,0.0120,1.004
21:31:51:991,0.9946,0.0948,0.0118,1.004
21:31:51:994,0.9943,0.0945,0.0118,1.003
21:31:51:995,0.9933,0.0948,0.0125,1.002
21:31:52:004,0.9924,0.0945,0.0130,1.001
21:31:52:006,0.9916,0.0945,0.0125,1.001
21:31:52:007,0.9907,0.0948,0.0123,1.000
21:31:52:008,0.9914,0.0950,0.0118,1.001
21:31:52:009,0.9919,0.0953,0.0118,1.001
21:31:52:010,0.9916,0.0958,0.0110,1.001
21:31:52:010,0.9914,0.0963,0.0101,1.001
21:31:52:012,0.9914,0.0963,0.0098,1.001
21:31:52:014,0.9919,0.0958,0.0098,1.001
21:31:52:022,0.9924,0.0955,0.0098,1.002
21:31:52:024,0.9926,0.0958,0.0098,1.002
21:31:52:025,0.9924,0.0960,0.0091,1.002
21:31:52:026,0.9924,0.0967,0.0091,1.002
21:31:52:027,0.9924,0.0965,0.0088,1.002
21:31:52:028,0.9929,0.0960,0.0088,1.002
21:31:52:029,0.9931,0.0960,0.0088,1.002
21:31:52:030,0.9938,0.0960,0.0084,1.003
21:31:52:033,0.9936,0.0963,0.0074,1.003
21:31:52:036,0.9929,0.0958,0.0069,1.002
21:31:52:037,0.9924,0.0955,0.0067,1.001
21:31:52:038,0.9919,0.0950,0.0069,1.001
21:31:52:039,0.9914,0.0948,0.0071,1.000
21:31:52:042,0.9914,0.0950,0.0067,1.000
21:31:52:043,0.9916,0.0955,0.0064,1.001
21:31:52:045,0.9924,0.0953,0.0074,1.001
21:31:52:048,0.9931,0.0950,0.0088,1.002
21:31:52:049,0.9941,0.0950,0.0103,1.003
21:31:52:051,0.9953,0.0953,0.0106,1.004
21:31:52:053,0.9958,0.0955,0.0113,1.005
21:31:52:055,0.9955,0.0953,0.0113,1.005
21:31:52:057,0.9953,0.0945,0.0120,1.004
21:31:52:059,0.9953,0.0948,0.0123,1.004
21:31:52:061,0.9960,0.0955,0.0118,1.005
21:31:52:063,0.9963,0.0955,0.0113,1.005
21:31:52:065,0.9960,0.0945,0.0118,1.005
21:31:52:067,0.9960,0.0938,0.0113,1.005
21:31:52:069,0.9958,0.0936,0.0101,1.005
21:31:52:071,0.9953,0.0943,0.0091,1.004
21:31:52:073,0.9951,0.0945,0.0076,1.004
21:31:52:075,0.9951,0.0933,0.0069,1.004
21:31:52:077,0.9953,0.0933,0.0059,1.004
21:31:52:079,0.9953,0.0938,0.0047,1.004
21:31:52:083,0.9951,0.0936,0.0047,1.004
21:31:52:085,0.9955,0.0941,0.0047,1.004
21:31:52:085,0.9963,0.0945,0.0047,1.005
21:31:52:087,0.9973,0.0945,0.0040,1.006
21:31:52:089,0.9968,0.0938,0.0032,1.005
21:31:52:091,0.9958,0.0933,0.0027,1.004
21:31:52:093,0.9948,0.0938,0.0030,1.004
21:31:52:095,0.9941,0.0943,0.0035,1.003
21:31:52:098,0.9938,0.0950,0.0032,1.003
21:31:52:099,0.9938,0.0948,0.0037,1.003
21:31:52:101,0.9929,0.0945,0.0047,1.002
21:31:52:103,0.9921,0.0945,0.0049,1.001
21:31:52:105,0.9914,0.0945,0.0047,1.000
21:31:52:107,0.9907,0.0941,0.0052,1.000
21:31:52:109,0.9902,0.0945,0.0064,0.999
21:31:52:111,0.9899,0.0948,0.0064,0.999
21:31:52:113,0.9899,0.0941,0.0064,0.999
21:31:52:115,0.9902,0.0938,0.0069,0.999
21:31:52:117,0.9902,0.0941,0.0076,0.999
21:31:52:119,0.9897,0.0943,0.0081,0.999
21:31:52:121,0.9892,0.0943,0.0084,0.998
21:31:52:123,0.9887,0.0938,0.0091,0.998
21:31:52:125,0.9880,0.0938,0.0096,0.997
21:31:52:127,0.9875,0.0938,0.0103,0.996
21:31:52:130,0.9870,0.0933,0.0110,0.996
21:31:52:133,0.9880,0.0931,0.0106,0.997
21:31:52:135,0.9885,0.0928,0.0110,0.997
21:31:52:135,0.9885,0.0916,0.0113,0.997
21:31:52:137,0.9877,0.0911,0.0110,0.996
21:31:52:139,0.9863,0.0911,0.0103,0.995
21:31:52:141,0.9863,0.0904,0.0098,0.995
21:31:52:143,0.9870,0.0909,0.0096,0.996
21:31:52:145,0.9887,0.0909,0.0088,0.997
21:31:52:147,0.9894,0.0901,0.0079,0.998
21:31:52:149,0.9904,0.0897,0.0069,0.999
21:31:52:151,0.9904,0.0889,0.0054,0.999
21:31:52:153,0.9904,0.0887,0.0049,0.998
21:31:52:155,0.9919,0.0889,0.0042,1.000
21:31:52:157,0.9929,0.0897,0.0032,1.001
21:31:52:159,0.9933,0.0906,0.0025,1.002
21:31:52:161,0.9938,0.0904,0.0023,1.002
21:31:52:163,0.9943,0.0904,0.0020,1.003
21:31:52:166,0.9938,0.0901,0.0020,1.002
21:31:52:168,0.9948,0.0901,0.0025,1.003
21:31:52:169,0.9951,0.0911,0.0027,1.003
21:31:52:171,0.9948,0.0926,0.0023,1.003
21:31:52:173,0.9955,0.0928,0.0023,1.004
21:31:52:175,0.9955,0.0926,0.0032,1.004
21:31:52:177,0.9955,0.0926,0.0032,1.004
21:31:52:179,0.9955,0.0928,0.0027,1.004
21:31:52:185,0.9960,0.0936,0.0032,1.005
21:31:52:186,0.9958,0.0938,0.0040,1.005
21:31:52:187,0.9958,0.0938,0.0040,1.005
21:31:52:188,0.9955,0.0941,0.0042,1.004
21:31:52:189,0.9955,0.0948,0.0042,1.004
21:31:52:191,0.9963,0.0941,0.0045,1.005
21:31:52:194,0.9963,0.0938,0.0045,1.005
21:31:52:195,0.9958,0.0938,0.0047,1.005
21:31:52:197,0.9953,0.0941,0.0047,1.004
21:31:52:200,0.9955,0.0941,0.0047,1.004
21:31:52:202,0.9958,0.0933,0.0040,1.004
21:31:52:203,0.9968,0.0933,0.0042,1.005
21:31:52:205,0.9965,0.0933,0.0047,1.005
21:31:52:207,0.9963,0.0931,0.0049,1.005
21:31:52:210,0.9963,0.0933,0.0049,1.005
21:31:52:211,0.9963,0.0931,0.0047,1.005
21:31:52:213,0.9958,0.0926,0.0047,1.004
21:31:52:216,0.9958,0.0931,0.0049,1.004
21:31:52:218,0.9955,0.0936,0.0057,1.004
21:31:52:219,0.9941,0.0933,0.0059,1.003
21:31:52:221,0.9938,0.0931,0.0054,1.003
21:31:52:223,0.9946,0.0926,0.0047,1.003
21:31:52:225,0.9938,0.0923,0.0047,1.002
21:31:52:227,0.9929,0.0928,0.0049,1.001
21:31:52:229,0.9924,0.0931,0.0052,1.001
21:31:52:233,0.9924,0.0926,0.0057,1.001
21:31:52:235,0.9926,0.0928,0.0057,1.001
21:31:52:236,0.9924,0.0928,0.0052,1.001
21:31:52:237,0.9924,0.0923,0.0054,1.001
21:31:52:239,0.9924,0.0923,0.0062,1.001
21:31:52:241,0.9921,0.0928,0.0059,1.001
21:31:52:243,0.9921,0.0931,0.0054,1.001
21:31:52:246,0.9919,0.0926,0.0054,1.001
21:31:52:247,0.9904,0.0923,0.0059,0.999
21:31:52:250,0.9892,0.0923,0.0062,0.998
21:31:52:251,0.9882,0.0919,0.0062,0.997
21:31:52:254,0.9875,0.0914,0.0057,0.996
21:31:52:255,0.9868,0.0916,0.0057,0.995
21:31:52:257,0.9870,0.0914,0.0052,0.995
21:31:52:259,0.9872,0.0914,0.0045,0.996
21:31:52:261,0.9870,0.0911,0.0047,0.995
21:31:52:263,0.9865,0.0906,0.0057,0.995
21:31:52:266,0.9863,0.0904,0.0071,0.995
21:31:52:268,0.9870,0.0911,0.0076,0.996
21:31:52:269,0.9875,0.0921,0.0076,0.996
21:31:52:271,0.9880,0.0923,0.0076,0.997
21:31:52:273,0.9885,0.0926,0.0081,0.997
21:31:52:275,0.9894,0.0931,0.0086,0.998
21:31:52:277,0.9899,0.0926,0.0096,0.999
21:31:52:278,0.9902,0.0926,0.0093,0.999
21:31:52:281,0.9902,0.0933,0.0088,0.999
21:31:52:288,0.9897,0.0945,0.0091,0.999
21:31:52:289,0.9902,0.0953,0.0091,0.999
21:31:52:291,0.9904,0.0950,0.0081,0.999
21:31:52:292,0.9899,0.0953,0.0076,0.999
21:31:52:293,0.9899,0.0955,0.0064,0.999
21:31:52:294,0.9907,0.0965,0.0052,1.000
21:31:52:295,0.9912,0.0965,0.0045,1.000
21:31:52:298,0.9916,0.0965,0.0037,1.001
21:31:52:300,0.9929,0.0960,0.0027,1.002
21:31:52:301,0.9931,0.0960,0.0015,1.002
21:31:52:310,0.9929,0.0960,0.0005,1.002
21:31:52:311,0.9924,0.0960,0.0001,1.001
21:31:52:312,0.9929,0.0965,0.0005,1.002
21:31:52:313,0.9936,0.0970,0.0003,1.003
21:31:52:314,0.9941,0.0965,0.0005,1.003
21:31:52:315,0.9946,0.0958,0.0010,1.004
21:31:52:320,0.9948,0.0958,0.0013,1.004
21:31:52:322,0.9955,0.0963,0.0010,1.005
21:31:52:323,0.9960,0.0963,0.0008,1.005
21:31:52:324,0.9963,0.0960,0.0010,1.005
21:31:52:324,0.9965,0.0958,0.0020,1.005
21:31:52:325,0.9960,0.0955,0.0025,1.005
21:31:52:327,0.9960,0.0953,0.0035,1.005
21:31:52:329,0.9960,0.0953,0.0032,1.005
21:31:52:331,0.9948,0.0955,0.0035,1.004
21:31:52:335,0.9943,0.0955,0.0040,1.003
21:31:52:337,0.9936,0.0955,0.0047,1.003
21:31:52:338,0.9929,0.0963,0.0047,1.002
21:31:52:339,0.9921,0.0967,0.0057,1.001
21:31:52:342,0.9921,0.0963,0.0062,1.001
21:31:52:343,0.9921,0.0960,0.0057,1.001
21:31:52:345,0.9914,0.0953,0.0062,1.000
21:31:52:347,0.9912,0.0945,0.0062,1.000
21:31:52:350,0.9912,0.0948,0.0052,1.000
21:31:52:352,0.9914,0.0943,0.0054,1.000
21:31:52:353,0.9914,0.0936,0.0064,1.000
21:31:52:355,0.9907,0.0933,0.0067,0.999
21:31:52:358,0.9902,0.0938,0.0062,0.999
21:31:52:359,0.9902,0.0945,0.0054,0.999
21:31:52:361,0.9904,0.0948,0.0062,0.999
21:31:52:363,0.9904,0.0936,0.0071,0.999
21:31:52:365,0.9904,0.0931,0.0064,0.999
21:31:52:368,0.9907,0.0928,0.0047,0.999
21:31:52:370,0.9904,0.0931,0.0049,0.999
21:31:52:371,0.9916,0.0933,0.0052,1.000
21:31:52:374,0.9921,0.0938,0.0049,1.001
21:31:52:375,0.9921,0.0938,0.0042,1.001
21:31:52:377,0.9921,0.0928,0.0042,1.001
21:31:52:378,0.9931,0.0933,0.0052,1.002
21:31:52:382,0.9931,0.0936,0.0059,1.002
21:31:52:386,0.9926,0.0938,0.0052,1.001
21:31:52:388,0.9929,0.0945,0.0040,1.002
21:31:52:389,0.9933,0.0948,0.0032,1.002
21:31:52:390,0.9931,0.0943,0.0025,1.002
21:31:52:390,0.9931,0.0941,0.0020,1.002
21:31:52:393,0.9926,0.0943,0.0015,1.001
21:31:52:395,0.9931,0.0948,0.0025,1.002
21:31:52:398,0.9936,0.0950,0.0030,1.002
21:31:52:405,0.9946,0.0955,0.0020,1.004
21:31:52:407,0.9936,0.0955,0.0015,1.003
21:31:52:408,0.9933,0.0958,0.0015,1.002
21:31:52:409,0.9936,0.0953,0.0018,1.003
21:31:52:410,0.9938,0.0945,0.0020,1.003
21:31:52:411,0.9946,0.0945,0.0030,1.003
21:31:52:412,0.9943,0.0943,0.0037,1.003
21:31:52:415,0.9936,0.0943,0.0027,1.002
21:31:52:417,0.9936,0.0948,0.0020,1.002
21:31:52:425,0.9933,0.0945,0.0018,1.002
21:31:52:427,0.9929,0.0948,0.0020,1.002
21:31:52:428,0.9933,0.0941,0.0018,1.002
21:31:52:429,0.9931,0.0938,0.0015,1.002
21:31:52:431,0.9931,0.0943,0.0010,1.002
21:31:52:432,0.9926,0.0955,0.0005,1.002
21:31:52:433,0.9921,0.0960,0.0005,1.001
21:31:52:434,0.9919,0.0955,0.0013,1.001
21:31:52:435,0.9921,0.0953,0.0020,1.001
21:31:52:436,0.9931,0.0945,0.0018,1.002
21:31:52:437,0.9933,0.0938,0.0010,1.002
21:31:52:438,0.9933,0.0938,0.0013,1.002
21:31:52:441,0.9933,0.0938,0.0023,1.002
21:31:52:443,0.9929,0.0941,0.0027,1.002
21:31:52:445,0.9924,0.0948,0.0027,1.001
21:31:52:447,0.9921,0.0945,0.0025,1.001
21:31:52:449,0.9921,0.0945,0.0032,1.001
21:31:52:450,0.9926,0.0943,0.0035,1.001
21:31:52:454,0.9929,0.0945,0.0035,1.002
21:31:52:455,0.9926,0.0941,0.0030,1.001
21:31:52:457,0.9926,0.0936,0.0032,1.001
21:31:52:458,0.9921,0.0926,0.0040,1.001
21:31:52:461,0.9924,0.0931,0.0040,1.001
21:31:52:463,0.9929,0.0943,0.0035,1.002
21:31:52:466,0.9924,0.0943,0.0032,1.001
21:31:52:468,0.9924,0.0941,0.0027,1.001
21:31:52:469,0.9926,0.0933,0.0025,1.001
21:31:52:471,0.9931,0.0931,0.0027,1.002
21:31:52:474,0.9931,0.0931,0.0020,1.002
21:31:52:475,0.9936,0.0936,0.0015,1.002
21:31:52:476,0.9943,0.0938,0.0005,1.003
21:31:52:478,0.9946,0.0938,0.0001,1.003
21:31:52:480,0.9941,0.0931,-0.0007,1.003
21:31:52:486,0.9936,0.0933,-0.0012,1.002
21:31:52:487,0.9943,0.0936,-0.0012,1.003
21:31:52:489,0.9938,0.0931,-0.0007,1.002
21:31:52:489,0.9931,0.0926,-0.0002,1.002
21:31:52:490,0.9931,0.0931,0.0005,1.002
21:31:52:493,0.9929,0.0938,0.0015,1.002
21:31:52:495,0.9921,0.0943,0.0020,1.001
21:31:52:496,0.9924,0.0945,0.0025,1.001
21:31:52:498,0.9929,0.0948,0.0025,1.002
21:31:52:504,0.9919,0.0948,0.0027,1.001
21:31:52:505,0.9921,0.0938,0.0035,1.001
21:31:52:506,0.9919,0.0938,0.0035,1.001
21:31:52:507,0.9909,0.0941,0.0032,1.000
21:31:52:508,0.9912,0.0933,0.0032,1.000
21:31:52:510,0.9921,0.0931,0.0032,1.001
21:31:52:512,0.9924,0.0933,0.0032,1.001
21:31:52:514,0.9924,0.0933,0.0032,1.001
21:31:52:517,0.9924,0.0936,0.0023,1.001
21:31:52:518,0.9916,0.0938,0.0015,1.000
21:31:52:520,0.9914,0.0938,0.0015,1.000
21:31:52:522,0.9919,0.0948,0.0023,1.001
21:31:52:524,0.9926,0.0953,0.0018,1.002
21:31:52:526,0.9926,0.0950,0.0015,1.001
21:31:52:528,0.9931,0.0948,0.0020,1.002
21:31:52:530,0.9941,0.0958,0.0018,1.003
21:31:52:533,0.9943,0.0963,0.0013,1.003
21:31:52:535,0.9941,0.0960,0.0015,1.003
21:31:52:536,0.9936,0.0955,0.0020,1.003
21:31:52:538,0.9948,0.0955,0.0025,1.004
21:31:52:540,0.9953,0.0955,0.0025,1.004
21:31:52:542,0.9953,0.0953,0.0025,1.004
21:31:52:544,0.9958,0.0950,0.0020,1.005
21:31:52:546,0.9958,0.0948,0.0010,1.005
21:31:52:549,0.9953,0.0943,0.0013,1.004
21:31:52:550,0.9948,0.0941,0.0020,1.004
21:31:52:553,0.9943,0.0938,0.0025,1.003
21:31:52:555,0.9941,0.0933,0.0025,1.003
21:31:52:557,0.9938,0.0933,0.0023,1.002
21:31:52:558,0.9931,0.0938,0.0018,1.002
21:31:52:561,0.9933,0.0941,0.0010,1.002
21:31:52:562,0.9931,0.0945,0.0001,1.002
21:31:52:565,0.9936,0.0955,0.0003,1.003
21:31:52:566,0.9931,0.0948,-0.0002,1.002
21:31:52:571,0.9926,0.0941,-0.0002,1.001
21:31:52:573,0.9931,0.0941,-0.0004,1.002
21:31:52:574,0.9933,0.0943,-0.0004,1.002
21:31:52:575,0.9929,0.0945,-0.0004,1.002
21:31:52:577,0.9938,0.0945,0.0001,1.003
21:31:52:579,0.9943,0.0943,0.0010,1.003
21:31:52:581,0.9946,0.0938,0.0013,1.003
21:31:52:585,0.9948,0.0941,0.0003,1.004
21:31:52:587,0.9938,0.0941,0.0005,1.003
21:31:52:588,0.9936,0.0945,0.0010,1.002
21:31:52:589,0.9933,0.0945,0.0018,1.002
21:31:52:591,0.9929,0.0945,0.0025,1.002
21:31:52:593,0.9921,0.0945,0.0027,1.001
21:31:52:594,0.9921,0.0953,0.0027,1.001
21:31:52:597,0.9919,0.0953,0.0040,1.001
21:31:52:598,0.9912,0.0953,0.0052,1.000
21:31:52:604,0.9914,0.0955,0.0049,1.000
21:31:52:606,0.9929,0.0955,0.0047,1.002
21:31:52:607,0.9941,0.0950,0.0057,1.003
21:31:52:609,0.9943,0.0945,0.0062,1.003
21:31:52:614,0.9943,0.0943,0.0067,1.003
21:31:52:615,0.9938,0.0945,0.0067,1.003
21:31:52:616,0.9933,0.0943,0.0069,1.002
21:31:52:617,0.9929,0.0943,0.0071,1.002
21:31:52:618,0.9919,0.0945,0.0069,1.001
21:31:52:619,0.9912,0.0945,0.0064,1.000
21:31:52:620,0.9914,0.0941,0.0064,1.000
21:31:52:626,0.9921,0.0936,0.0059,1.001
21:31:52:628,0.9929,0.0941,0.0052,1.002
21:31:52:629,0.9926,0.0943,0.0042,1.001
21:31:52:630,0.9929,0.0941,0.0020,1.002
21:31:52:631,0.9936,0.0936,0.0005,1.002
21:31:52:632,0.9936,0.0931,-0.0002,1.002
21:31:52:634,0.9938,0.0931,-0.0012,1.002
21:31:52:637,0.9946,0.0945,-0.0019,1.003
21:31:52:639,0.9953,0.0960,-0.0024,1.004
21:31:52:640,0.9948,0.0970,-0.0019,1.004
21:31:52:642,0.9943,0.0960,-0.0009,1.003
21:31:52:644,0.9941,0.0953,-0.0007,1.003
21:31:52:646,0.9941,0.0958,-0.0002,1.003
21:31:52:648,0.9938,0.0967,0.0005,1.003
21:31:52:652,0.9933,0.0965,0.0018,1.002
21:31:52:653,0.9929,0.0958,0.0018,1.002
21:31:52:654,0.9921,0.0958,0.0020,1.001
21:31:52:656,0.9914,0.0950,0.0027,1.000
21:31:52:658,0.9921,0.0936,0.0032,1.001
21:31:52:660,0.9929,0.0931,0.0042,1.002
21:31:52:662,0.9926,0.0943,0.0040,1.001
21:31:52:664,0.9931,0.0950,0.0042,1.002
21:31:52:667,0.9938,0.0948,0.0057,1.003
21:31:52:669,0.9946,0.0948,0.0064,1.004
21:31:52:670,0.9948,0.0948,0.0076,1.004
21:31:52:672,0.9955,0.0945,0.0079,1.004
21:31:52:674,0.9955,0.0938,0.0081,1.004
21:31:52:677,0.9946,0.0933,0.0079,1.003
21:31:52:678,0.9933,0.0933,0.0071,1.002
21:31:52:680,0.9929,0.0938,0.0062,1.002
21:31:52:682,0.9931,0.0950,0.0054,1.002
21:31:52:685,0.9929,0.0953,0.0049,1.002
21:31:52:687,0.9924,0.0953,0.0045,1.001
21:31:52:688,0.9919,0.0953,0.0032,1.001
21:31:52:690,0.9919,0.0950,0.0018,1.001
21:31:52:692,0.9926,0.0941,0.0005,1.001
21:31:52:694,0.9926,0.0938,-0.0004,1.001
21:31:52:697,0.9921,0.0936,-0.0004,1.001
21:31:52:698,0.9926,0.0938,-0.0009,1.001
21:31:52:704,0.9941,0.0938,-0.0009,1.003
21:31:52:706,0.9943,0.0933,-0.0009,1.003
21:31:52:707,0.9941,0.0933,-0.0009,1.003
21:31:52:708,0.9941,0.0931,-0.0012,1.003
21:31:52:710,0.9933,0.0933,-0.0017,1.002
21:31:52:712,0.9933,0.0933,-0.0017,1.002
21:31:52:712,0.9929,0.0933,-0.0012,1.001
21:31:52:714,0.9921,0.0931,-0.0009,1.001
21:31:52:717,0.9914,0.0931,-0.0004,1.000
21:31:52:724,0.9914,0.0933,-0.0002,1.000
21:31:52:726,0.9919,0.0938,-0.0007,1.001
21:31:52:727,0.9916,0.0933,-0.0012,1.000
21:31:52:727,0.9921,0.0933,-0.0012,1.001
21:31:52:728,0.9926,0.0941,-0.0009,1.001
21:31:52:729,0.9933,0.0938,-0.0004,1.002
21:31:52:730,0.9936,0.0933,-0.0004,1.002
21:31:52:732,0.9931,0.0931,0.0001,1.002
21:31:52:735,0.9926,0.0926,-0.0002,1.001
21:31:52:738,0.9926,0.0936,0.0005,1.001
21:31:52:740,0.9924,0.0936,0.0013,1.001
21:31:52:741,0.9931,0.0928,0.0015,1.002
21:31:52:742,0.9929,0.0931,0.0018,1.001
21:31:52:744,0.9921,0.0931,0.0018,1.001
21:31:52:746,0.9924,0.0928,0.0023,1.001
21:31:52:748,0.9921,0.0928,0.0025,1.001
21:31:52:750,0.9919,0.0926,0.0025,1.000
21:31:52:753,0.9916,0.0923,0.0025,1.000
21:31:52:755,0.9916,0.0923,0.0032,1.000
21:31:52:757,0.9914,0.0923,0.0030,1.000
21:31:52:759,0.9907,0.0923,0.0023,0.999
21:31:52:761,0.9899,0.0921,0.0030,0.998
21:31:52:762,0.9899,0.0921,0.0035,0.998
21:31:52:764,0.9904,0.0919,0.0030,0.999
21:31:52:766,0.9907,0.0921,0.0032,0.999
21:31:52:769,0.9919,0.0923,0.0032,1.000
21:31:52:770,0.9921,0.0928,0.0030,1.001
21:31:52:773,0.9921,0.0931,0.0025,1.001
21:31:52:774,0.9921,0.0941,0.0018,1.001
21:31:52:776,0.9926,0.0941,0.0010,1.001
21:31:52:778,0.9936,0.0945,0.0005,1.002
21:31:52:780,0.9941,0.0955,0.0003,1.003
21:31:52:782,0.9951,0.0950,0.0003,1.004
21:31:52:785,0.9953,0.0948,0.0001,1.004
21:31:52:786,0.9948,0.0955,-0.0004,1.004
21:31:52:788,0.9948,0.0955,-0.0004,1.004
21:31:52:790,0.9946,0.0955,-0.0004,1.003
21:31:52:792,0.9941,0.0958,-0.0002,1.003
21:31:52:794,0.9941,0.0953,-0.0002,1.003
21:31:52:796,0.9946,0.0945,0.0003,1.003
21:31:52:798,0.9951,0.0950,0.0010,1.004
21:31:52:800,0.9955,0.0953,0.0013,1.004
21:31:52:808,0.9958,0.0955,0.0023,1.005
21:31:52:810,0.9955,0.0953,0.0027,1.004
21:31:52:811,0.9955,0.0955,0.0025,1.004
21:31:52:812,0.9963,0.0958,0.0020,1.005
21:31:52:813,0.9970,0.0965,0.0027,1.006
21:31:52:814,0.9965,0.0970,0.0027,1.006
21:31:52:815,0.9960,0.0958,0.0018,1.005
21:31:52:816,0.9958,0.0953,0.0013,1.005
21:31:52:830,0.9953,0.0960,0.0015,1.004
21:31:52:831,0.9953,0.0967,0.0013,1.004
21:31:52:832,0.9953,0.0967,0.0018,1.004
21:31:52:833,0.9968,0.0963,0.0023,1.006
21:31:52:835,0.9968,0.0953,0.0018,1.006
21:31:52:836,0.9960,0.0950,0.0005,1.005
21:31:52:837,0.9960,0.0953,-0.0002,1.005
21:31:52:838,0.9960,0.0953,-0.0002,1.005
21:31:52:839,0.9963,0.0950,0.0003,1.005
21:31:52:840,0.9968,0.0953,0.0010,1.006
21:31:52:841,0.9970,0.0955,0.0018,1.006
21:31:52:842,0.9963,0.0960,0.0010,1.005
21:31:52:843,0.9955,0.0960,0.0010,1.005
21:31:52:844,0.9955,0.0963,0.0018,1.005
21:31:52:846,0.9955,0.0963,0.0023,1.005
21:31:52:848,0.9946,0.0967,0.0023,1.004
21:31:52:850,0.9943,0.0970,0.0020,1.003
21:31:52:852,0.9943,0.0970,0.0020,1.003
21:31:52:855,0.9946,0.0965,0.0020,1.004
21:31:52:857,0.9943,0.0965,0.0020,1.003
21:31:52:858,0.9936,0.0965,0.0015,1.003
21:31:52:860,0.9933,0.0970,0.0015,1.003
21:31:52:862,0.9933,0.0972,0.0010,1.003
21:31:52:863,0.9933,0.0972,0.0013,1.003
21:31:52:866,0.9936,0.0970,0.0001,1.003
21:31:52:868,0.9936,0.0967,-0.0007,1.003
21:31:52:870,0.9941,0.0967,-0.0009,1.003
21:31:52:872,0.9941,0.0967,-0.0012,1.003
21:31:52:874,0.9929,0.0965,-0.0007,1.002
21:31:52:876,0.9921,0.0965,-0.0004,1.001
21:31:52:878,0.9907,0.0963,0.0001,1.000
21:31:52:880,0.9899,0.0963,0.0010,0.999
21:31:52:882,0.9899,0.0963,0.0003,0.999
21:31:52:884,0.9899,0.0972,-0.0002,0.999
