time,gFx,gFy,gFz,TgF
21:39:56:826,-0.2028,-0.1524,-2.7850,2.776
21:39:56:827,-0.2494,-0.1075,-2.8596,2.853
21:39:56:829,-0.2775,-0.0581,-2.8503,2.846
21:39:56:830,-0.2866,-0.0071,-2.7122,2.710
21:39:56:832,-0.2866,0.0430,-2.4872,2.487
21:39:56:834,-0.2844,0.0667,-2.3590,2.361
21:39:56:836,-0.2729,0.1070,-2.0932,2.099
21:39:56:839,-0.2516,0.1331,-1.8364,1.845
21:39:56:840,-0.2211,0.1449,-1.6004,1.609
21:39:56:842,-0.1835,0.1449,-1.3915,1.399
21:39:56:846,-0.1319,0.1341,-1.2112,1.214
21:39:56:847,-0.0640,0.1143,-1.0600,1.056
21:39:56:849,0.0173,0.0860,-0.9298,0.922
21:39:56:850,0.1104,0.0493,-0.8128,0.808
21:39:56:853,0.2113,0.0103,-0.7128,0.728
21:39:56:854,0.3081,-0.0271,-0.6395,0.693
21:39:56:857,0.3806,-0.0623,-0.5975,0.692
21:39:56:858,0.4244,-0.0916,-0.5799,0.704
21:39:56:860,0.4449,-0.1158,-0.5741,0.714
21:39:56:862,0.4522,-0.1383,-0.5728,0.720
21:39:56:864,0.4573,-0.1586,-0.5760,0.729
21:39:56:866,0.4591,-0.1764,-0.5855,0.740
21:39:56:868,0.4537,-0.1918,-0.6041,0.754
21:39:56:870,0.4459,-0.2060,-0.6332,0.775
21:39:56:872,0.4385,-0.2182,-0.6698,0.803
21:39:56:874,0.4263,-0.2282,-0.7094,0.831
21:39:56:879,0.4048,-0.2350,-0.7492,0.855
21:39:56:880,0.3762,-0.2387,-0.7932,0.881
21:39:56:882,0.3462,-0.2384,-0.8418,0.913
21:39:56:883,0.3186,-0.2360,-0.8912,0.947
21:39:56:884,0.2937,-0.2328,-0.9381,0.982
21:39:56:886,0.2697,-0.2284,-0.9772,1.012
21:39:56:888,0.2475,-0.2221,-1.0080,1.034
21:39:56:890,0.2299,-0.2143,-1.0334,1.053
21:39:56:893,0.2194,-0.2052,-1.0541,1.070
21:39:56:895,0.2147,-0.1947,-1.0725,1.085
21:39:56:896,0.2133,-0.1840,-1.0869,1.098
21:39:56:898,0.2140,-0.1725,-1.0964,1.106
21:39:56:900,0.2160,-0.1617,-1.1008,1.109
21:39:56:902,0.2182,-0.1498,-1.1020,1.110
21:39:56:904,0.2199,-0.1441,-1.1018,1.109
21:39:56:906,0.2233,-0.1336,-1.0998,1.107
21:39:56:908,0.2265,-0.1239,-1.0949,1.102
21:39:56:911,0.2289,-0.1160,-1.0869,1.095
21:39:56:912,0.2301,-0.1109,-1.0786,1.086
21:39:56:914,0.2289,-0.1063,-1.0725,1.080
21:39:56:916,0.2289,-0.1031,-1.0666,1.074
21:39:56:918,0.2321,-0.1019,-1.0639,1.072
21:39:56:920,0.2336,-0.1019,-1.0661,1.074
21:39:56:922,0.2333,-0.1036,-1.0707,1.079
21:39:56:924,0.2326,-0.1065,-1.0759,1.084
21:39:56:928,0.2328,-0.1112,-1.0793,1.088
21:39:56:930,0.2370,-0.1153,-1.0803,1.090
21:39:56:931,0.2414,-0.1192,-1.0786,1.089
21:39:56:933,0.2431,-0.1229,-1.0744,1.086
21:39:56:934,0.2446,-0.1261,-1.0661,1.078
21:39:56:936,0.2463,-0.1297,-1.0536,1.067
21:39:56:938,0.2450,-0.1331,-1.0417,1.055
21:39:56:940,0.2402,-0.1388,-1.0314,1.045
21:39:56:942,0.2350,-0.1473,-1.0204,1.034
21:39:56:945,0.2279,-0.1578,-1.0092,1.022
21:39:56:947,0.2096,-0.1676,-1.0016,1.012
21:39:56:948,0.1888,-0.1761,-0.9992,1.007
21:39:56:950,0.1776,-0.1830,-1.0021,1.008
21:39:56:952,0.1781,-0.1867,-1.0097,1.016
21:39:56:955,0.1857,-0.1874,-1.0202,1.028
21:39:56:956,0.1925,-0.1879,-1.0329,1.042
21:39:56:958,0.1964,-0.1874,-1.0461,1.055
21:39:56:962,0.2001,-0.1862,-1.0563,1.066
21:39:56:963,0.2008,-0.1835,-1.0654,1.074
21:39:56:964,0.1984,-0.1796,-1.0722,1.080
21:39:56:966,0.1967,-0.1747,-1.0764,1.083
21:39:56:968,0.1974,-0.1698,-1.0754,1.082
21:39:56:971,0.1974,-0.1644,-1.0712,1.077
21:39:56:972,0.1974,-0.1588,-1.0656,1.071
21:39:56:974,0.1959,-0.1520,-1.0573,1.062
21:39:56:978,0.1947,-0.1466,-1.0461,1.050
21:39:56:979,0.1898,-0.1422,-1.0356,1.039
21:39:56:980,0.1805,-0.1378,-1.0241,1.025
21:39:56:982,0.1761,-0.1353,-1.0172,1.018
21:39:56:984,0.1710,-0.1307,-1.0009,1.000
21:39:56:986,0.1669,-0.1270,-0.9862,0.985
21:39:56:988,0.1632,-0.1244,-0.9738,0.972
21:39:56:990,0.1595,-0.1209,-0.9606,0.958
21:39:56:992,0.1502,-0.1178,-0.9510,0.947
21:39:56:996,0.1368,-0.1158,-0.9444,0.938
21:39:56:997,0.1236,-0.1141,-0.9369,0.929
21:39:56:998,0.1131,-0.1124,-0.9312,0.922
21:39:57:000,0.1011,-0.1104,-0.9308,0.920
21:39:57:002,0.0884,-0.1070,-0.9359,0.924
21:39:57:004,0.0809,-0.1043,-0.9427,0.929
21:39:57:006,0.0828,-0.1043,-0.9439,0.931
21:39:57:008,0.0914,-0.1070,-0.9403,0.928
21:39:57:012,0.1036,-0.1124,-0.9408,0.930
21:39:57:013,0.1197,-0.1175,-0.9469,0.939
21:39:57:014,0.1327,-0.1209,-0.9554,0.949
21:39:57:016,0.1422,-0.1239,-0.9635,0.959
21:39:57:018,0.1507,-0.1266,-0.9706,0.967
21:39:57:020,0.1593,-0.1292,-0.9769,0.975
21:39:57:022,0.1661,-0.1327,-0.9816,0.981
21:39:57:025,0.1661,-0.1353,-0.9855,0.985
21:39:57:026,0.1669,-0.1373,-0.9884,0.988
21:39:57:029,0.1708,-0.1395,-0.9923,0.993
21:39:57:031,0.1744,-0.1407,-0.9984,0.999
21:39:57:032,0.1766,-0.1417,-1.0036,1.005
21:39:57:034,0.1769,-0.1415,-1.0084,1.010
21:39:57:037,0.1793,-0.1407,-1.0126,1.014
21:39:57:038,0.1871,-0.1405,-1.0158,1.019
21:39:57:041,0.1923,-0.1383,-1.0185,1.022
21:39:57:042,0.1950,-0.1368,-1.0172,1.021
21:39:57:045,0.1998,-0.1356,-1.0119,1.017
21:39:57:046,0.2057,-0.1336,-1.0058,1.012
21:39:57:048,0.2096,-0.1312,-1.0004,1.007
21:39:57:050,0.2101,-0.1302,-0.9938,1.001
21:39:57:052,0.2067,-0.1292,-0.9869,0.993
21:39:57:054,0.2038,-0.1287,-0.9833,0.989
21:39:57:056,0.1979,-0.1280,-0.9755,0.980
21:39:57:058,0.1954,-0.1280,-0.9689,0.973
21:39:57:061,0.1950,-0.1287,-0.9662,0.971
21:39:57:063,0.1947,-0.1283,-0.9628,0.967
21:39:57:065,0.1950,-0.1270,-0.9571,0.962
21:39:57:066,0.1959,-0.1273,-0.9523,0.957
21:39:57:068,0.1967,-0.1285,-0.9486,0.954
21:39:57:072,0.1957,-0.1295,-0.9449,0.950
21:39:57:073,0.1945,-0.1297,-0.9395,0.945
21:39:57:074,0.1937,-0.1302,-0.9317,0.937
21:39:57:076,0.1937,-0.1319,-0.9232,0.929
21:39:57:078,0.1940,-0.1336,-0.9163,0.922
21:39:57:090,0.1942,-0.1351,-0.9115,0.918
21:39:57:091,0.1940,-0.1363,-0.9090,0.915
21:39:57:092,0.1947,-0.1375,-0.9088,0.915
21:39:57:093,0.1954,-0.1385,-0.9095,0.916
21:39:57:094,0.1964,-0.1397,-0.9083,0.916
21:39:57:095,0.1969,-0.1419,-0.9071,0.915
21:39:57:096,0.1962,-0.1439,-0.9078,0.915
21:39:57:097,0.1967,-0.1446,-0.9080,0.916
21:39:57:097,0.1976,-0.1461,-0.9078,0.916
21:39:57:098,0.1972,-0.1471,-0.9073,0.916
21:39:57:108,0.1954,-0.1478,-0.9061,0.914
21:39:57:110,0.1942,-0.1476,-0.9051,0.913
21:39:57:111,0.1935,-0.1459,-0.9041,0.912
21:39:57:112,0.1923,-0.1444,-0.9039,0.911
21:39:57:113,0.1920,-0.1444,-0.9046,0.912
21:39:57:114,0.1925,-0.1451,-0.9053,0.912
21:39:57:115,0.1937,-0.1441,-0.9061,0.913
21:39:57:115,0.1950,-0.1432,-0.9071,0.914
21:39:57:116,0.1957,-0.1432,-0.9068,0.914
21:39:57:131,0.1923,-0.1429,-0.9085,0.915
21:39:57:133,0.1864,-0.1441,-0.9119,0.918
21:39:57:134,0.1820,-0.1444,-0.9134,0.918
21:39:57:135,0.1793,-0.1429,-0.9146,0.919
21:39:57:136,0.1781,-0.1427,-0.9180,0.922
21:39:57:137,0.1774,-0.1429,-0.9205,0.924
21:39:57:137,0.1744,-0.1444,-0.9261,0.929
21:39:57:138,0.1722,-0.1461,-0.9320,0.935
21:39:57:139,0.1715,-0.1480,-0.9364,0.939
21:39:57:140,0.1710,-0.1485,-0.9408,0.943
21:39:57:141,0.1683,-0.1490,-0.9454,0.947
21:39:57:142,0.1654,-0.1505,-0.9520,0.953
21:39:57:143,0.1625,-0.1512,-0.9593,0.960
21:39:57:146,0.1605,-0.1520,-0.9676,0.968
21:39:57:148,0.1612,-0.1524,-0.9774,0.978
21:39:57:150,0.1617,-0.1532,-0.9899,0.990
21:39:57:151,0.1630,-0.1559,-1.0023,1.003
21:39:57:152,0.1659,-0.1593,-1.0116,1.013
21:39:57:154,0.1652,-0.1617,-1.0211,1.022
21:39:57:156,0.1608,-0.1620,-1.0312,1.032
21:39:57:158,0.1568,-0.1627,-1.0378,1.037
21:39:57:160,0.1524,-0.1649,-1.0397,1.039
21:39:57:164,0.1466,-0.1673,-1.0373,1.036
21:39:57:166,0.1424,-0.1693,-1.0287,1.027
21:39:57:168,0.1407,-0.1720,-1.0165,1.015
21:39:57:169,0.1383,-0.1747,-1.0050,1.004
21:39:57:170,0.1349,-0.1774,-1.0001,0.999
21:39:57:173,0.1341,-0.1791,-1.0011,1.000
21:39:57:174,0.1383,-0.1796,-1.0058,1.005
21:39:57:176,0.1466,-0.1788,-1.0121,1.013
21:39:57:181,0.1566,-0.1779,-1.0204,1.022
21:39:57:182,0.1652,-0.1769,-1.0277,1.031
21:39:57:183,0.1717,-0.1759,-1.0331,1.037
21:39:57:184,0.1737,-0.1754,-1.0370,1.041
21:39:57:186,0.1727,-0.1754,-1.0378,1.041
21:39:57:188,0.1695,-0.1752,-1.0360,1.039
21:39:57:190,0.1664,-0.1739,-1.0326,1.035
21:39:57:192,0.1622,-0.1717,-1.0275,1.029
21:39:57:209,0.1605,-0.1710,-1.0253,1.027
21:39:57:211,0.1581,-0.1695,-1.0226,1.024
21:39:57:212,0.1583,-0.1683,-1.0216,1.023
21:39:57:213,0.1620,-0.1673,-1.0199,1.021
21:39:57:214,0.1642,-0.1659,-1.0189,1.021
21:39:57:215,0.1654,-0.1639,-1.0185,1.020
21:39:57:216,0.1661,-0.1627,-1.0170,1.019
21:39:57:217,0.1676,-0.1637,-1.0150,1.017
21:39:57:218,0.1703,-0.1656,-1.0138,1.016
21:39:57:219,0.1754,-0.1664,-0.9950,0.999
21:39:57:220,0.1801,-0.1666,-0.9503,0.956
21:39:57:220,0.1761,-0.1695,-0.9088,0.915
21:39:57:221,0.1691,-0.1752,-0.8760,0.883
21:39:57:222,0.1700,-0.1825,-0.8428,0.852
21:39:57:223,0.1720,-0.1903,-0.8184,0.830
21:39:57:224,0.1749,-0.1957,-0.8203,0.834
21:39:57:227,0.1832,-0.1962,-0.8545,0.868
21:39:57:228,0.1935,-0.1918,-0.9061,0.919
21:39:57:245,0.1957,-0.1869,-0.9571,0.969
21:39:57:247,0.1947,-0.1835,-0.9850,0.995
21:39:57:248,0.1940,-0.1808,-0.9823,0.992
21:39:57:249,0.1888,-0.1788,-0.9618,0.971
21:39:57:250,0.1774,-0.1769,-0.9559,0.963
21:39:57:251,0.1649,-0.1757,-0.9735,0.977
21:39:57:252,0.1586,-0.1725,-1.0067,1.008
21:39:57:253,0.1576,-0.1691,-1.0380,1.039
21:39:57:253,0.1639,-0.1669,-1.0575,1.058
21:39:57:254,0.1713,-0.1639,-1.0602,1.062
21:39:57:255,0.1739,-0.1622,-1.0463,1.049
21:39:57:256,0.1683,-0.1634,-1.0319,1.034
21:39:57:257,0.1576,-0.1664,-1.0404,1.041
21:39:57:258,0.1432,-0.1705,-1.0756,1.074
21:39:57:259,0.1244,-0.1730,-1.1157,1.111
21:39:57:259,0.0694,-0.1639,-1.1479,1.138
21:39:57:264,0.0051,-0.1529,-1.1653,1.152
21:39:57:265,-0.0117,-0.1515,-1.1663,1.153
21:39:57:267,0.0215,-0.1608,-1.1584,1.146
21:39:57:269,0.0647,-0.1757,-1.1514,1.142
21:39:57:270,0.0818,-0.1830,-1.1501,1.143
21:39:57:272,0.1041,-0.1942,-1.1516,1.147
21:39:57:274,0.1129,-0.2035,-1.1597,1.157
21:39:57:275,0.1136,-0.2140,-1.1760,1.175
21:39:57:281,0.1168,-0.2223,-1.1951,1.195
21:39:57:283,0.1292,-0.2245,-1.1929,1.195
21:39:57:284,0.1454,-0.2248,-1.1399,1.144
21:39:57:285,0.1561,-0.2301,-1.0326,1.042
21:39:57:286,0.1588,-0.2555,-0.8641,0.885
21:39:57:288,0.1578,-0.2533,-0.8303,0.852
21:39:57:290,0.1600,-0.2365,-0.8741,0.890
21:39:57:292,0.1673,-0.2167,-0.9171,0.929
21:39:57:294,0.1774,-0.2008,-0.9342,0.945
21:39:57:297,0.1862,-0.1984,-0.9093,0.922
21:39:57:299,0.1896,-0.2018,-0.8689,0.884
21:39:57:300,0.1862,-0.2047,-0.8357,0.852
21:39:57:302,0.1769,-0.2067,-0.8147,0.831
21:39:57:304,0.1717,-0.2089,-0.8071,0.823
21:39:57:306,0.1695,-0.2108,-0.8120,0.827
21:39:57:308,0.1678,-0.2125,-0.8252,0.840
21:39:57:310,0.1622,-0.2130,-0.8428,0.856
21:39:57:313,0.1568,-0.2133,-0.8619,0.873
21:39:57:314,0.1556,-0.2133,-0.8787,0.889
21:39:57:316,0.1524,-0.2138,-0.8951,0.905
21:39:57:318,0.1510,-0.2147,-0.9105,0.920
21:39:57:320,0.1512,-0.2165,-0.9251,0.934
21:39:57:322,0.1505,-0.2184,-0.9425,0.951
21:39:57:324,0.1461,-0.2199,-0.9598,0.968
21:39:57:326,0.1417,-0.2218,-0.9711,0.978
21:39:57:330,0.1378,-0.2233,-0.9764,0.983
21:39:57:332,0.1331,-0.2260,-0.9777,0.984
21:39:57:334,0.1309,-0.2301,-0.9769,0.984
21:39:57:334,0.1290,-0.2360,-0.9757,0.984
21:39:57:336,0.1224,-0.2424,-0.9755,0.984
21:39:57:338,0.1170,-0.2450,-0.9747,0.983
21:39:57:339,0.1065,-0.2492,-0.9725,0.981
21:39:57:342,0.0987,-0.2533,-0.9691,0.977
21:39:57:344,0.0901,-0.2587,-0.9659,0.975
21:39:57:347,0.0831,-0.2643,-0.9628,0.972
21:39:57:349,0.0784,-0.2695,-0.9603,0.971
21:39:57:350,0.0762,-0.2746,-0.9588,0.970
21:39:57:352,0.0762,-0.2778,-0.9601,0.972
21:39:57:354,0.0779,-0.2790,-0.9640,0.976
21:39:57:356,0.0762,-0.2714,-0.9784,0.988
21:39:57:358,0.0828,-0.2316,-1.0163,1.018
21:39:57:360,0.1527,-0.2172,-1.0094,1.017
21:39:57:364,0.2064,-0.2150,-0.9877,1.005
21:39:57:365,0.2050,-0.2067,-0.9821,0.998
21:39:57:367,0.1837,-0.2116,-0.9635,0.976
21:39:57:368,0.1705,-0.2201,-0.9373,0.950
21:39:57:369,0.1798,-0.2301,-0.9097,0.927
21:39:57:371,0.1976,-0.2397,-0.8870,0.911
21:39:57:374,0.2094,-0.2595,-0.8709,0.902
21:39:57:376,0.2074,-0.3142,-0.8584,0.905
21:39:57:378,0.1783,-0.3650,-0.8614,0.918
21:39:57:381,0.1478,-0.3894,-0.8760,0.934
21:39:57:382,0.1146,-0.3977,-0.8944,0.950
21:39:57:383,0.0845,-0.3914,-0.9158,0.964
21:39:57:386,0.0621,-0.3765,-0.9391,0.979
21:39:57:389,0.0479,-0.3623,-0.9588,0.993
21:39:57:390,0.0489,-0.3511,-0.9786,1.008
21:39:57:391,0.0704,-0.3425,-0.9965,1.024
21:39:57:394,0.1016,-0.3386,-1.0104,1.038
21:39:57:400,0.1314,-0.3413,-1.0204,1.052
21:39:57:402,0.1429,-0.3542,-1.0226,1.059
21:39:57:403,0.1312,-0.3669,-1.0202,1.059
21:39:57:404,0.1148,-0.3626,-1.0192,1.055
21:39:57:405,0.1033,-0.3384,-1.0282,1.056
21:39:57:406,0.0919,-0.3037,-1.0417,1.058
21:39:57:407,0.0816,-0.2665,-1.0502,1.058
21:39:57:410,0.0774,-0.2480,-1.0514,1.055
21:39:57:415,0.0677,-0.2111,-1.0514,1.048
21:39:57:417,0.0562,-0.1739,-1.0502,1.041
21:39:57:418,0.0489,-0.1366,-1.0463,1.033
21:39:57:420,0.0481,-0.0985,-1.0387,1.023
21:39:57:421,0.0613,-0.0640,-1.0290,1.013
21:39:57:422,0.0887,-0.0396,-1.0172,1.003
21:39:57:423,0.1204,-0.0239,-1.0043,0.993
21:39:57:425,0.1500,-0.0127,-0.9952,0.989
21:39:57:427,0.1801,-0.0059,-0.9867,0.986
21:39:57:430,0.2133,-0.0044,-0.9777,0.983
21:39:57:431,0.2455,-0.0095,-0.9674,0.981
21:39:57:433,0.2770,-0.0198,-0.9408,0.963
21:39:57:435,0.3095,-0.0320,-0.8995,0.934
21:39:57:437,0.3367,-0.0418,-0.8716,0.917
21:39:57:439,0.3547,-0.0498,-0.8638,0.916
21:39:57:441,0.3491,-0.0537,-0.8922,0.940
21:39:57:443,0.3122,-0.0545,-0.9591,0.991
21:39:57:446,0.2687,-0.0572,-1.0114,1.028
21:39:57:447,0.2402,-0.0643,-1.0177,1.028
21:39:57:449,0.2182,-0.0743,-0.9962,1.002
21:39:57:451,0.1913,-0.0833,-0.9740,0.975
21:39:57:453,0.1627,-0.0921,-0.9669,0.963
21:39:57:456,0.1349,-0.1002,-0.9674,0.960
21:39:57:457,0.1099,-0.1075,-0.9703,0.960
21:39:57:459,0.0941,-0.1141,-0.9796,0.968
21:39:57:461,0.0862,-0.1190,-0.9913,0.979
21:39:57:465,0.0838,-0.1234,-1.0036,0.992
21:39:57:467,0.0843,-0.1278,-1.0150,1.003
21:39:57:468,0.0858,-0.1319,-1.0233,1.012
21:39:57:470,0.0875,-0.1378,-1.0292,1.018
21:39:57:472,0.0867,-0.1432,-1.0331,1.023
21:39:57:473,0.0865,-0.1485,-1.0368,1.027
21:39:57:475,0.0870,-0.1546,-1.0407,1.031
21:39:57:477,0.0889,-0.1600,-1.0461,1.037
21:39:57:480,0.0919,-0.1656,-1.0558,1.048
21:39:57:482,0.0950,-0.1715,-1.0666,1.060
21:39:57:483,0.0967,-0.1771,-1.0786,1.072
21:39:57:486,0.0992,-0.1810,-1.1291,1.123
21:39:57:488,0.1009,-0.1820,-1.1694,1.163
21:39:57:490,0.1026,-0.1859,-1.2215,1.215
21:39:57:492,0.0982,-0.1913,-1.2154,1.209
21:39:57:494,0.0889,-0.1962,-1.1829,1.177
21:39:57:496,0.0865,-0.2013,-1.1374,1.133
21:39:57:501,0.0936,-0.2069,-1.0822,1.080
21:39:57:502,0.0938,-0.2106,-1.0326,1.031
21:39:57:503,0.0816,-0.2086,-0.9999,0.998
21:39:57:503,0.0682,-0.2033,-0.9772,0.974
21:39:57:505,0.0594,-0.1967,-0.9608,0.956
21:39:57:507,0.0564,-0.1903,-0.9510,0.945
21:39:57:509,0.0601,-0.1854,-0.9410,0.935
21:39:57:511,0.0655,-0.1813,-0.9293,0.923
21:39:57:518,0.0704,-0.1771,-0.9229,0.916
21:39:57:519,0.0782,-0.1739,-0.9200,0.914
21:39:57:521,0.0867,-0.1732,-0.9168,0.911
21:39:57:521,0.0963,-0.1747,-0.9154,0.911
21:39:57:522,0.1068,-0.1742,-0.9205,0.917
21:39:57:523,0.1195,-0.1749,-0.9325,0.930
21:39:57:526,0.1334,-0.1793,-0.9413,0.941
21:39:57:527,0.1427,-0.1854,-0.9457,0.948
21:39:57:531,0.1512,-0.1937,-0.9549,0.960
21:39:57:533,0.1676,-0.1964,-0.9979,1.005
21:39:57:534,0.1842,-0.1979,-1.0170,1.026
21:39:57:535,0.1928,-0.2052,-0.9882,1.001
21:39:57:538,0.1825,-0.2108,-0.9620,0.974
21:39:57:539,0.1617,-0.2130,-0.9591,0.968
21:39:57:542,0.1439,-0.2152,-0.9679,0.975
21:39:57:543,0.1356,-0.2196,-0.9755,0.981
21:39:57:547,0.1363,-0.2248,-0.9711,0.978
21:39:57:548,0.1373,-0.2282,-0.9662,0.974
21:39:57:549,0.1410,-0.2299,-0.9625,0.971
21:39:57:551,0.1432,-0.2296,-0.9606,0.970
21:39:57:553,0.1461,-0.2270,-0.9593,0.969
21:39:57:555,0.1441,-0.2226,-0.9623,0.970
21:39:57:557,0.1393,-0.2177,-0.9642,0.971
21:39:57:559,0.1302,-0.2140,-0.9652,0.970
21:39:57:561,0.1202,-0.2106,-0.9723,0.975
21:39:57:564,0.1121,-0.2077,-0.9794,0.980
21:39:57:565,0.1060,-0.2047,-0.9794,0.979
21:39:57:567,0.1024,-0.2023,-0.9742,0.973
21:39:57:569,0.1004,-0.1994,-0.9650,0.964
21:39:57:571,0.0992,-0.1964,-0.9581,0.956
21:39:57:573,0.0963,-0.1930,-0.9615,0.959
21:39:57:575,0.0894,-0.1893,-0.9716,0.968
21:39:57:577,0.0814,-0.1859,-0.9806,0.975
21:39:57:581,0.0826,-0.1857,-0.9784,0.973
21:39:57:583,0.0904,-0.1879,-0.9684,0.964
21:39:57:584,0.0963,-0.1898,-0.9581,0.955
21:39:57:585,0.0943,-0.1942,-0.9469,0.944
21:39:57:587,0.0877,-0.1984,-0.9425,0.940
21:39:57:589,0.0833,-0.1979,-0.9491,0.946
21:39:57:591,0.0779,-0.1969,-0.9610,0.957
21:39:57:594,0.0699,-0.1989,-0.9786,0.974
21:39:57:595,0.0481,-0.2047,-1.0080,1.003
21:39:57:601,0.0115,-0.2162,-1.0375,1.033
21:39:57:602,-0.0235,-0.2343,-1.0668,1.065
21:39:57:603,-0.0540,-0.2548,-1.1040,1.106
21:39:57:605,-0.0755,-0.2773,-1.1306,1.138
21:39:57:606,-0.0821,-0.3025,-1.1328,1.146
21:39:57:607,-0.0757,-0.3298,-1.1108,1.131
21:39:57:609,-0.0728,-0.3538,-1.0896,1.116
21:39:57:611,-0.0650,-0.3669,-1.0439,1.076
21:39:57:621,-0.0484,-0.3628,-0.9425,0.977
21:39:57:623,-0.0220,-0.3415,-0.8421,0.875
21:39:57:624,0.0220,-0.2878,-0.9281,0.941
21:39:57:625,0.0523,-0.2426,-1.0788,1.079
21:39:57:626,0.1107,-0.1940,-1.3497,1.344
21:39:57:626,0.1615,-0.2003,-1.4230,1.422
21:39:57:627,0.2253,-0.2064,-1.4577,1.465
21:39:57:628,0.2785,-0.2086,-1.5193,1.535
21:39:57:630,0.3174,-0.2233,-1.5102,1.535
21:39:57:633,0.3596,-0.2470,-1.4015,1.442
21:39:57:636,0.3919,-0.2670,-1.2444,1.305
21:39:57:637,0.3950,-0.2734,-1.0825,1.157
21:39:57:638,0.3635,-0.2609,-0.9474,1.019
21:39:57:639,0.3037,-0.2257,-0.8736,0.924
21:39:57:641,0.2411,-0.1776,-0.8584,0.883
21:39:57:642,0.2001,-0.1349,-0.8812,0.890
21:39:57:645,0.1671,-0.1058,-0.9508,0.949
21:39:57:647,0.1097,-0.0970,-1.0588,1.047
21:39:57:650,0.1019,-0.0933,-1.1587,1.146
21:39:57:652,0.1488,-0.0787,-1.2234,1.214
21:39:57:653,0.1954,-0.0537,-1.2554,1.252
21:39:57:655,0.2160,-0.0305,-1.2615,1.262
21:39:57:657,0.2179,-0.0137,-1.2581,1.259
21:39:57:659,0.2155,-0.0039,-1.2530,1.254
21:39:57:661,0.2001,-0.0046,-1.2479,1.246
21:39:57:663,0.1732,-0.0132,-1.2442,1.238
21:39:57:667,0.1524,-0.0237,-1.2435,1.235
21:39:57:669,0.1390,-0.0344,-1.2498,1.239
21:39:57:670,0.1246,-0.0467,-1.2628,1.251
21:39:57:670,0.1102,-0.0584,-1.2742,1.261
21:39:57:673,0.1043,-0.0684,-1.2767,1.263
21:39:57:674,0.1063,-0.0770,-1.2735,1.260
21:39:57:677,0.1058,-0.0821,-1.2742,1.261
21:39:57:679,0.0914,-0.0882,-1.2718,1.257
21:39:57:681,0.0728,-0.0999,-1.2410,1.226
21:39:57:683,0.0794,-0.1048,-1.2044,1.190
21:39:57:685,0.1182,-0.1041,-1.0891,1.079
21:39:57:686,0.1627,-0.0904,-0.9476,0.944
21:39:57:689,0.2030,-0.0699,-0.8132,0.820
21:39:57:690,0.2411,-0.0464,-0.7150,0.737
21:39:57:693,0.2746,-0.0230,-0.6715,0.708
21:39:57:694,0.3037,-0.0024,-0.6794,0.728
21:39:57:700,0.3274,0.0142,-0.7148,0.771
21:39:57:702,0.3428,0.0274,-0.7483,0.809
21:39:57:703,0.3533,0.0318,-0.7632,0.828
21:39:57:704,0.3567,0.0300,-0.7605,0.826
21:39:57:705,0.3542,0.0230,-0.7451,0.811
