time,gFx,gFy,gFz,TgF
22:06:02:698,0.8504,-0.0107,0.5243,1.008
22:06:02:700,0.8539,-0.0107,0.5256,1.012
22:06:02:702,0.8575,-0.0103,0.5256,1.015
22:06:02:705,0.8590,-0.0112,0.5234,1.015
22:06:02:706,0.8602,-0.0132,0.5214,1.015
22:06:02:708,0.8634,-0.0137,0.5216,1.017
22:06:02:710,0.8639,-0.0127,0.5224,1.018
22:06:02:715,0.8629,-0.0125,0.5221,1.017
22:06:02:717,0.8622,-0.0117,0.5216,1.016
22:06:02:718,0.8614,-0.0093,0.5209,1.016
22:06:02:720,0.8609,-0.0078,0.5199,1.015
22:06:02:721,0.8592,-0.0056,0.5168,1.012
22:06:02:722,0.8575,-0.0046,0.5143,1.009
22:06:02:724,0.8573,-0.0037,0.5136,1.008
22:06:02:729,0.8580,-0.0022,0.5141,1.009
22:06:02:731,0.8592,-0.0010,0.5163,1.012
22:06:02:732,0.8607,-0.0017,0.5182,1.014
22:06:02:733,0.8619,-0.0022,0.5194,1.016
22:06:02:734,0.8626,-0.0032,0.5197,1.016
22:06:02:738,0.8644,-0.0042,0.5182,1.017
22:06:02:739,0.8658,-0.0056,0.5155,1.017
22:06:02:740,0.8666,-0.0078,0.5126,1.016
22:06:02:742,0.8663,-0.0095,0.5102,1.014
22:06:02:745,0.8663,-0.0103,0.5094,1.014
22:06:02:747,0.8666,-0.0105,0.5102,1.014
22:06:02:757,0.8661,-0.0107,0.5114,1.014
22:06:02:757,0.8641,-0.0107,0.5121,1.013
22:06:02:758,0.8624,-0.0103,0.5133,1.012
22:06:02:758,0.8622,-0.0100,0.5148,1.013
22:06:02:759,0.8626,-0.0103,0.5165,1.014
22:06:02:759,0.8626,-0.0103,0.5175,1.015
22:06:02:760,0.8624,-0.0100,0.5168,1.014
22:06:02:764,0.8619,-0.0103,0.5143,1.012
22:06:02:764,0.8629,-0.0100,0.5129,1.013
22:06:02:766,0.8644,-0.0095,0.5136,1.014
22:06:02:768,0.8656,-0.0090,0.5158,1.016
22:06:02:770,0.8661,-0.0078,0.5165,1.017
22:06:02:772,0.8656,-0.0076,0.5160,1.017
22:06:02:774,0.8651,-0.0068,0.5155,1.016
22:06:02:776,0.8646,-0.0061,0.5138,1.015
22:06:02:778,0.8641,-0.0056,0.5119,1.013
22:06:02:781,0.8626,-0.0051,0.5097,1.011
22:06:02:783,0.8602,-0.0042,0.5080,1.008
22:06:02:784,0.8587,-0.0034,0.5080,1.007
22:06:02:787,0.8578,-0.0029,0.5089,1.006
22:06:02:788,0.8551,-0.0020,0.5126,1.006
22:06:02:790,0.8517,-0.0015,0.5165,1.005
22:06:02:792,0.8490,-0.0012,0.5202,1.005
22:06:02:794,0.8473,-0.0010,0.5243,1.006
22:06:02:796,0.8463,-0.0012,0.5278,1.007
22:06:02:800,0.8460,-0.0017,0.5280,1.007
22:06:02:801,0.8465,-0.0022,0.5260,1.006
22:06:02:802,0.8487,-0.0017,0.5234,1.006
22:06:02:804,0.8509,-0.0022,0.5209,1.007
22:06:02:806,0.8529,-0.0032,0.5197,1.008
22:06:02:808,0.8551,-0.0034,0.5192,1.010
22:06:02:810,0.8565,-0.0032,0.5192,1.011
22:06:02:813,0.8585,-0.0037,0.5187,1.012
22:06:02:814,0.8604,-0.0051,0.5182,1.013
22:06:02:816,0.8617,-0.0056,0.5173,1.014
22:06:02:818,0.8626,-0.0066,0.5168,1.015
22:06:02:820,0.8631,-0.0083,0.5148,1.014
22:06:02:822,0.8639,-0.0093,0.5129,1.013
22:06:02:824,0.8651,-0.0100,0.5109,1.013
22:06:02:826,0.8663,-0.0120,0.5094,1.014
22:06:02:828,0.8668,-0.0129,0.5092,1.014
22:06:02:830,0.8666,-0.0137,0.5097,1.014
22:06:02:832,0.8670,-0.0149,0.5089,1.014
22:06:02:834,0.8678,-0.0156,0.5092,1.015
22:06:02:836,0.8683,-0.0164,0.5082,1.014
22:06:02:838,0.8697,-0.0171,0.5075,1.015
22:06:02:841,0.8702,-0.0178,0.5077,1.016
22:06:02:842,0.8707,-0.0186,0.5080,1.016
22:06:02:844,0.8714,-0.0186,0.5092,1.018
22:06:02:860,0.8717,-0.0181,0.5111,1.019
22:06:02:861,0.8714,-0.0181,0.5136,1.020
22:06:02:863,0.8710,-0.0169,0.5158,1.021
22:06:02:864,0.8712,-0.0159,0.5180,1.022
22:06:02:864,0.8710,-0.0147,0.5199,1.023
22:06:02:865,0.8702,-0.0137,0.5224,1.024
22:06:02:866,0.8695,-0.0120,0.5248,1.024
22:06:02:866,0.8690,-0.0103,0.5265,1.025
22:06:02:867,0.8688,-0.0093,0.5270,1.025
22:06:02:867,0.8692,-0.0083,0.5270,1.025
22:06:02:869,0.8705,-0.0068,0.5273,1.027
22:06:02:870,0.8714,-0.0061,0.5280,1.028
22:06:02:871,0.8724,-0.0049,0.5280,1.029
22:06:02:886,0.8729,-0.0039,0.5270,1.029
22:06:02:888,0.8739,-0.0034,0.5268,1.029
22:06:02:889,0.8761,-0.0034,0.5278,1.032
22:06:02:890,0.8773,-0.0032,0.5287,1.033
22:06:02:891,0.8783,-0.0029,0.5290,1.034
22:06:02:892,0.8800,-0.0029,0.5287,1.036
22:06:02:893,0.8815,-0.0032,0.5282,1.037
22:06:02:893,0.8822,-0.0037,0.5280,1.037
22:06:02:894,0.8812,-0.0044,0.5278,1.036
22:06:02:895,0.8756,-0.0051,0.5290,1.032
22:06:02:895,0.8631,-0.0064,0.5309,1.022
22:06:02:896,0.8517,-0.0076,0.5314,1.013
22:06:02:897,0.8460,-0.0098,0.5304,1.008
22:06:02:899,0.8433,-0.0115,0.5265,1.003
22:06:02:901,0.8399,-0.0132,0.5216,0.998
22:06:02:902,0.8392,-0.0147,0.5207,0.996
22:06:02:904,0.8424,-0.0151,0.5258,1.002
22:06:02:907,0.8460,-0.0147,0.5341,1.010
22:06:02:908,0.8482,-0.0139,0.5431,1.016
22:06:02:910,0.8485,-0.0132,0.5512,1.021
22:06:02:912,0.8473,-0.0107,0.5588,1.024
22:06:02:915,0.8446,-0.0073,0.5642,1.025
22:06:02:918,0.8416,-0.0039,0.5666,1.024
22:06:02:919,0.8375,-0.0010,0.5664,1.021
22:06:02:920,0.8343,0.0000,0.5642,1.017
22:06:02:923,0.8336,0.0015,0.5620,1.015
22:06:02:925,0.8319,0.0029,0.5590,1.012
22:06:02:926,0.8289,0.0034,0.5544,1.007
22:06:02:928,0.8272,0.0039,0.5493,1.003
22:06:02:930,0.8272,0.0051,0.5434,1.000
22:06:02:932,0.8299,0.0066,0.5387,1.000
22:06:02:936,0.8333,0.0078,0.5366,1.001
22:06:02:937,0.8353,0.0105,0.5348,1.002
22:06:02:938,0.8336,0.0144,0.5324,1.000
22:06:02:940,0.8328,0.0164,0.5319,0.999
22:06:02:942,0.8321,0.0193,0.5336,0.999
22:06:02:944,0.8328,0.0220,0.5363,1.002
22:06:02:947,0.8353,0.0242,0.5405,1.006
22:06:02:948,0.8326,0.0257,0.5532,1.011
22:06:02:950,0.8177,0.0261,0.5739,1.011
22:06:02:952,0.8021,0.0225,0.5923,1.009
22:06:02:954,0.8091,0.0125,0.6003,1.019
22:06:02:956,0.8377,0.0000,0.5962,1.039
22:06:02:958,0.8700,-0.0090,0.5803,1.055
22:06:02:960,0.8956,-0.0120,0.5529,1.061
22:06:02:962,0.9152,-0.0088,0.5173,1.060
22:06:02:967,0.9340,-0.0020,0.4823,1.059
22:06:02:968,0.9530,0.0044,0.4562,1.064
22:06:02:969,0.9701,0.0073,0.4408,1.073
22:06:02:970,0.9816,0.0086,0.4357,1.081
22:06:02:972,0.9841,0.0064,0.4383,1.085
22:06:02:974,0.9762,0.0017,0.4466,1.081
22:06:02:975,0.9628,-0.0032,0.4581,1.074
22:06:02:978,0.9486,-0.0093,0.4706,1.066
22:06:02:987,0.9340,-0.0159,0.4821,1.059
22:06:02:989,0.9183,-0.0217,0.4918,1.049
22:06:02:990,0.9027,-0.0266,0.4977,1.039
22:06:02:991,0.8871,-0.0303,0.4977,1.025
22:06:02:991,0.8736,-0.0322,0.4933,1.011
22:06:02:992,0.8631,-0.0327,0.4872,0.999
22:06:02:993,0.8568,-0.0315,0.4823,0.991
22:06:02:993,0.8531,-0.0291,0.4787,0.986
22:06:02:997,0.8514,-0.0259,0.4772,0.984
22:06:02:998,0.8497,-0.0222,0.4760,0.982
22:06:03:000,0.8507,-0.0188,0.4735,0.982
22:06:03:002,0.8585,-0.0173,0.4694,0.986
22:06:03:004,0.8663,-0.0178,0.4664,0.992
22:06:03:006,0.8695,-0.0173,0.4662,0.994
22:06:03:007,0.8673,-0.0154,0.4667,0.993
22:06:03:009,0.8639,-0.0137,0.4674,0.990
22:06:03:011,0.8536,-0.0095,0.4696,0.982
22:06:03:014,0.8441,-0.0056,0.4743,0.977
22:06:03:015,0.8377,-0.0034,0.4806,0.975
22:06:03:017,0.8348,-0.0002,0.4896,0.977
22:06:03:019,0.8336,0.0039,0.5014,0.982
22:06:03:022,0.8319,0.0093,0.5138,0.988
22:06:03:024,0.8282,0.0149,0.5260,0.992
22:06:03:026,0.8243,0.0195,0.5373,0.995
22:06:03:027,0.8218,0.0235,0.5473,0.999
22:06:03:031,0.8189,0.0269,0.5554,1.001
22:06:03:032,0.8179,0.0303,0.5600,1.003
22:06:03:033,0.8194,0.0325,0.5627,1.006
22:06:03:035,0.8216,0.0340,0.5649,1.010
22:06:03:037,0.8243,0.0344,0.5666,1.013
22:06:03:039,0.8275,0.0352,0.5683,1.016
22:06:03:041,0.8311,0.0354,0.5690,1.020
22:06:03:043,0.8360,0.0354,0.5698,1.024
22:06:03:045,0.8411,0.0344,0.5698,1.028
22:06:03:048,0.8455,0.0332,0.5688,1.031
22:06:03:049,0.8499,0.0310,0.5659,1.033
22:06:03:052,0.8531,0.0291,0.5612,1.033
22:06:03:053,0.8558,0.0279,0.5566,1.032
22:06:03:055,0.8565,0.0276,0.5522,1.031
22:06:03:058,0.8568,0.0269,0.5458,1.027
22:06:03:059,0.8460,0.0259,0.5346,1.012
22:06:03:062,0.8353,0.0257,0.5285,1.000
22:06:03:067,0.8399,0.0266,0.5353,1.007
22:06:03:068,0.8509,0.0271,0.5475,1.023
22:06:03:069,0.8585,0.0274,0.5573,1.035
22:06:03:070,0.8631,0.0261,0.5610,1.041
22:06:03:072,0.8666,0.0242,0.5585,1.042
22:06:03:074,0.8707,0.0213,0.5544,1.043
22:06:03:075,0.8753,0.0173,0.5500,1.044
22:06:03:078,0.8783,0.0129,0.5463,1.044
22:06:03:080,0.8795,0.0105,0.5439,1.044
22:06:03:082,0.8824,0.0064,0.5392,1.044
22:06:03:083,0.8832,0.0034,0.5375,1.043
22:06:03:085,0.8810,-0.0005,0.5373,1.041
22:06:03:087,0.8766,-0.0034,0.5373,1.037
22:06:03:089,0.8724,-0.0059,0.5368,1.033
22:06:03:091,0.8705,-0.0090,0.5366,1.032
22:06:03:094,0.8705,-0.0115,0.5380,1.032
22:06:03:095,0.8710,-0.0134,0.5395,1.033
22:06:03:098,0.8722,-0.0147,0.5395,1.034
22:06:03:099,0.8736,-0.0173,0.5375,1.034
22:06:03:102,0.8751,-0.0210,0.5334,1.033
22:06:03:103,0.8771,-0.0237,0.5300,1.033
22:06:03:106,0.8797,-0.0259,0.5287,1.035
22:06:03:107,0.8832,-0.0276,0.5292,1.038
22:06:03:110,0.8881,-0.0286,0.5334,1.044
22:06:03:111,0.8944,-0.0266,0.5419,1.054
22:06:03:114,0.9022,-0.0217,0.5529,1.067
22:06:03:116,0.9110,-0.0176,0.5651,1.081
22:06:03:117,0.9196,-0.0142,0.5795,1.096
22:06:03:119,0.9284,-0.0112,0.5935,1.111
22:06:03:121,0.9357,-0.0110,0.6040,1.123
22:06:03:123,0.9403,-0.0144,0.6125,1.131
22:06:03:126,0.9435,-0.0188,0.6196,1.138
22:06:03:127,0.9460,-0.0247,0.6289,1.145
22:06:03:130,0.9504,-0.0308,0.6399,1.155
22:06:03:132,0.9635,-0.0384,0.6509,1.172
22:06:03:134,0.9877,-0.0474,0.6609,1.197
22:06:03:135,1.0434,-0.0679,0.6804,1.254
22:06:03:138,1.1414,-0.1119,0.7110,1.355
22:06:03:139,1.2086,-0.1561,0.7173,1.417
22:06:03:141,1.2560,-0.1862,0.7032,1.453
22:06:03:143,1.3056,-0.2062,0.6975,1.496
22:06:03:146,1.3498,-0.2167,0.7068,1.540
22:06:03:148,1.3676,-0.2191,0.7149,1.560
22:06:03:151,1.3850,-0.2191,0.7318,1.583
22:06:03:152,1.3737,-0.2135,0.7391,1.576
22:06:03:153,1.3305,-0.2052,0.7195,1.528
22:06:03:155,1.2174,-0.1801,0.6081,1.374
22:06:03:158,1.0613,-0.1407,0.4058,1.145
22:06:03:159,0.9271,-0.1004,0.1804,0.948
22:06:03:162,0.8587,-0.0728,-0.0058,0.857
22:06:03:167,0.8487,-0.0621,-0.0662,0.848
22:06:03:169,0.8526,-0.0557,0.0279,0.852
22:06:03:170,0.8482,-0.0479,0.2182,0.879
22:06:03:171,0.8265,-0.0432,0.4176,0.933
22:06:03:171,0.7911,-0.0445,0.5761,0.988
22:06:03:174,0.7576,-0.0486,0.6966,1.040
22:06:03:175,0.7373,-0.0518,0.7848,1.089
22:06:03:177,0.7295,-0.0594,0.8400,1.125
22:06:03:179,0.7356,-0.0755,0.8578,1.143
22:06:03:183,0.7532,-0.0987,0.8490,1.149
22:06:03:185,0.7774,-0.1224,0.8331,1.154
22:06:03:186,0.8025,-0.1415,0.8155,1.160
22:06:03:187,0.8319,-0.1556,0.7894,1.163
22:06:03:190,0.8644,-0.1681,0.7486,1.160
22:06:03:191,0.8942,-0.1820,0.7005,1.154
22:06:03:193,0.9208,-0.1962,0.6524,1.147
22:06:03:195,0.9442,-0.2081,0.6069,1.142
22:06:03:198,0.9657,-0.2177,0.5737,1.144
22:06:03:200,0.9828,-0.2240,0.5541,1.149
22:06:03:201,0.9970,-0.2260,0.5451,1.157
22:06:03:203,1.0080,-0.2228,0.5424,1.165
22:06:03:205,1.0131,-0.2150,0.5424,1.168
22:06:03:208,1.0090,-0.2035,0.5444,1.164
22:06:03:209,0.9912,-0.1881,0.5451,1.147
22:06:03:211,0.9098,-0.1551,0.5483,1.076
22:06:03:213,0.7889,-0.1124,0.5497,0.973
22:06:03:217,0.7432,-0.0943,0.5341,0.926
22:06:03:218,0.7393,-0.0914,0.5038,0.905
22:06:03:219,0.7315,-0.0826,0.4628,0.875
22:06:03:221,0.7302,-0.0762,0.4408,0.862
22:06:03:223,0.7478,-0.0662,0.4005,0.856
22:06:03:226,0.7854,-0.0603,0.3624,0.871
22:06:03:227,0.8182,-0.0518,0.3264,0.886
22:06:03:230,0.8321,-0.0344,0.2988,0.889
22:06:03:231,0.8387,-0.0186,0.2834,0.890
22:06:03:234,0.8421,-0.0095,0.2771,0.892
22:06:03:236,0.8333,-0.0022,0.2734,0.883
22:06:03:237,0.8167,0.0049,0.2671,0.865
22:06:03:239,0.8084,0.0076,0.2554,0.854
22:06:03:242,0.8047,0.0056,0.2365,0.844
22:06:03:243,0.7913,0.0046,0.2141,0.825
22:06:03:246,0.7742,0.0066,0.1950,0.803
22:06:03:252,0.7635,0.0110,0.1821,0.790
22:06:03:254,0.7495,0.0203,0.1760,0.776
22:06:03:255,0.7263,0.0352,0.1742,0.754
22:06:03:256,0.7068,0.0479,0.1762,0.738
22:06:03:257,0.6936,0.0572,0.1816,0.728
22:06:03:258,0.6855,0.0655,0.1879,0.723
22:06:03:259,0.6816,0.0713,0.1872,0.720
22:06:03:261,0.6806,0.0740,0.1782,0.717
22:06:03:263,0.6806,0.0733,0.1623,0.713
22:06:03:270,0.6801,0.0699,0.1422,0.707
22:06:03:272,0.6738,0.0660,0.1229,0.696
22:06:03:273,0.6645,0.0608,0.1100,0.684
22:06:03:274,0.6528,0.0540,0.1049,0.671
22:06:03:275,0.6457,0.0474,0.1071,0.663
22:06:03:276,0.6479,0.0423,0.1137,0.666
22:06:03:277,0.6560,0.0371,0.1198,0.674
22:06:03:279,0.6650,0.0318,0.1188,0.682
22:06:03:291,0.6696,0.0305,0.1117,0.685
22:06:03:293,0.6679,0.0342,0.1029,0.682
22:06:03:294,0.6672,0.0396,0.0958,0.681
22:06:03:295,0.6701,0.0447,0.0948,0.684
22:06:03:295,0.6748,0.0513,0.0973,0.690
22:06:03:296,0.6853,0.0635,0.0963,0.702
22:06:03:298,0.7021,0.0801,0.0839,0.719
22:06:03:299,0.7131,0.0894,0.0741,0.731
22:06:03:300,0.7368,0.1082,0.0538,0.755
22:06:03:301,0.7610,0.1285,0.0379,0.782
22:06:03:302,0.7859,0.1510,0.0230,0.810
22:06:03:303,0.8133,0.1747,-0.0019,0.842
22:06:03:306,0.8448,0.1969,-0.0354,0.878
22:06:03:307,0.8766,0.2179,-0.0735,0.916
22:06:03:310,0.8981,0.2392,-0.1116,0.946
22:06:03:311,0.9027,0.2592,-0.1568,0.962
22:06:03:314,0.9022,0.2807,-0.2125,0.978
22:06:03:315,0.9049,0.3046,-0.2704,1.002
22:06:03:318,0.9115,0.3332,-0.3146,1.030
22:06:03:320,0.9159,0.3696,-0.3361,1.054
22:06:03:321,0.9110,0.4102,-0.3415,1.069
22:06:03:323,0.8986,0.4481,-0.3400,1.075
22:06:03:325,0.8922,0.4852,-0.3405,1.087
22:06:03:327,0.9159,0.5204,-0.3420,1.125
22:06:03:329,0.9721,0.5453,-0.3437,1.183
22:06:03:332,0.9977,0.5621,-0.3618,1.218
22:06:03:334,0.9985,0.5736,-0.4084,1.238
22:06:03:335,0.9999,0.5890,-0.4741,1.269
22:06:03:337,1.0048,0.6157,-0.5272,1.306
22:06:03:339,1.0122,0.6494,-0.5582,1.342
22:06:03:341,1.0205,0.6838,-0.5833,1.376
22:06:03:343,1.0197,0.7173,-0.6088,1.404
22:06:03:347,1.0087,0.7442,-0.6300,1.420
22:06:03:348,1.0180,0.7495,-0.6483,1.438
22:06:03:349,1.0813,0.7329,-0.6574,1.478
22:06:03:353,1.1531,0.7170,-0.6503,1.520
22:06:03:355,1.1878,0.6985,-0.6322,1.530
22:06:03:356,1.1700,0.6674,-0.6161,1.495
22:06:03:357,1.1133,0.6237,-0.6044,1.425
22:06:03:359,1.0398,0.5714,-0.5887,1.337
22:06:03:362,0.9802,0.5128,-0.5631,1.253
22:06:03:363,0.9997,0.4288,-0.5601,1.232
22:06:03:370,1.0302,0.3814,-0.5611,1.240
22:06:03:372,1.0913,0.3012,-0.5340,1.255
22:06:03:373,1.1404,0.2424,-0.4719,1.260
22:06:03:374,1.1656,0.1972,-0.3911,1.247
22:06:03:378,1.1478,0.1566,-0.2963,1.197
22:06:03:380,1.1221,0.1217,-0.1925,1.147
22:06:03:381,1.1167,0.0901,-0.1006,1.127
22:06:03:382,1.1233,0.0606,-0.0234,1.127
22:06:03:383,1.1341,0.0337,0.0448,1.137
22:06:03:384,1.1458,0.0083,0.1029,1.152
22:06:03:392,1.1539,-0.0117,0.1552,1.166
22:06:03:394,1.1575,-0.0249,0.2106,1.179
22:06:03:395,1.1521,-0.0352,0.2754,1.187
22:06:03:396,1.1497,-0.0428,0.3421,1.203
22:06:03:397,1.1453,-0.0520,0.4000,1.218
22:06:03:398,1.1446,-0.0628,0.4471,1.234
22:06:03:399,1.1451,-0.0743,0.4804,1.248
22:06:03:403,1.1465,-0.0850,0.5033,1.259
22:06:03:405,1.1482,-0.0931,0.5165,1.266
22:06:03:406,1.1460,-0.0994,0.5165,1.264
22:06:03:407,1.1360,-0.1026,0.5048,1.250
22:06:03:408,1.1155,-0.1029,0.4845,1.223
22:06:03:409,1.0840,-0.0992,0.4547,1.182
22:06:03:411,1.0488,-0.0923,0.4176,1.135
22:06:03:414,1.0136,-0.0801,0.3785,1.087
22:06:03:415,0.9836,-0.0630,0.3396,1.045
22:06:03:418,0.9613,-0.0428,0.3010,1.011
22:06:03:420,0.9477,-0.0203,0.2624,0.987
22:06:03:421,0.9435,0.0017,0.2251,0.974
22:06:03:423,0.9455,0.0249,0.1916,0.970
22:06:03:426,0.9484,0.0489,0.1642,0.969
22:06:03:427,0.9508,0.0723,0.1435,0.970
22:06:03:429,0.9533,0.0936,0.1286,0.973
22:06:03:431,0.9555,0.1129,0.1190,0.977
22:06:03:434,0.9562,0.1309,0.1132,0.980
22:06:03:436,0.9555,0.1393,0.1105,0.981
22:06:03:437,0.9518,0.1524,0.1068,0.979
22:06:03:439,0.9477,0.1615,0.1080,0.977
22:06:03:442,0.9455,0.1676,0.1139,0.977
22:06:03:443,0.9445,0.1710,0.1244,0.979
22:06:03:446,0.9469,0.1722,0.1400,0.984
22:06:03:448,0.9521,0.1710,0.1579,0.991
22:06:03:449,0.9587,0.1671,0.1745,1.000
22:06:03:452,0.9672,0.1603,0.1862,1.009
22:06:03:455,0.9780,0.1522,0.1940,1.019
22:06:03:457,0.9892,0.1459,0.2006,1.030
22:06:03:458,0.9997,0.1405,0.2060,1.040
22:06:03:459,1.0092,0.1349,0.2077,1.049
22:06:03:462,1.0178,0.1292,0.2053,1.056
22:06:03:463,1.0258,0.1224,0.1984,1.061
22:06:03:470,1.0317,0.1131,0.1830,1.062
22:06:03:472,1.0381,0.1002,0.1593,1.062
22:06:03:473,1.0447,0.0836,0.1298,1.062
22:06:03:474,1.0512,0.0640,0.0961,1.062
22:06:03:475,1.0576,0.0418,0.0611,1.063
22:06:03:477,1.0740,0.0078,0.0536,1.076
22:06:03:478,1.1336,-0.0936,0.1542,1.146
22:06:03:480,1.1871,-0.3076,0.3426,1.266
22:06:03:481,1.1211,-0.5279,0.4080,1.290
22:06:03:495,1.0156,-0.6105,0.2620,1.192
22:06:03:497,1.0105,-0.5455,0.0245,1.125
22:06:03:498,1.1165,-0.4212,-0.1651,1.184
22:06:03:499,1.2323,-0.3156,-0.2504,1.280
22:06:03:499,1.2755,-0.2560,-0.2406,1.310
22:06:03:500,1.2511,-0.2328,-0.1705,1.272
22:06:03:501,1.2110,-0.2199,-0.0806,1.223
22:06:03:502,1.1915,-0.2003,-0.0058,1.199
22:06:03:503,1.1956,-0.1715,0.0369,1.201
22:06:03:504,1.2083,-0.1412,0.0496,1.212
22:06:03:505,1.2132,-0.1148,0.0431,1.215
22:06:03:505,1.2017,-0.0914,0.0286,1.202
22:06:03:506,1.1900,-0.0804,0.0211,1.189
22:06:03:509,1.1578,-0.0572,0.0057,1.156
22:06:03:510,1.1177,-0.0374,-0.0124,1.116
22:06:03:512,1.0710,-0.0286,-0.0363,1.070
22:06:03:516,1.0061,-0.0347,-0.0674,1.006
22:06:03:518,0.9406,-0.0413,-0.0869,0.941
22:06:03:519,0.8927,-0.0430,-0.0935,0.894
22:06:03:521,0.8389,-0.0520,-0.0996,0.841
22:06:03:523,0.7705,-0.0660,-0.1065,0.774
22:06:03:526,0.7622,-0.0594,-0.1062,0.766
22:06:03:527,0.8072,-0.0472,-0.1006,0.810
22:06:03:528,0.8646,-0.0435,-0.1023,0.867
22:06:03:530,0.9142,-0.0472,-0.1116,0.917
22:06:03:535,0.9555,-0.0520,-0.1231,0.960
22:06:03:537,0.9946,-0.0562,-0.1306,0.999
22:06:03:539,1.0315,-0.0616,-0.1319,1.036
22:06:03:540,1.0706,-0.0687,-0.1265,1.074
22:06:03:541,1.1070,-0.0755,-0.1192,1.110
22:06:03:543,1.1394,-0.0814,-0.1109,1.142
22:06:03:545,1.1697,-0.0855,-0.1043,1.172
22:06:03:547,1.1961,-0.0870,-0.1006,1.198
22:06:03:554,1.2169,-0.0862,-0.1006,1.219
22:06:03:556,1.2318,-0.0843,-0.1052,1.234
22:06:03:558,1.2435,-0.0809,-0.1135,1.246
22:06:03:559,1.2457,-0.0770,-0.1277,1.249
