time,gFx,gFy,gFz,TgF
22:01:52:411,0.8734,-0.0173,0.4933,1.011
22:01:52:411,0.8732,-0.0166,0.4936,1.011
22:01:52:412,0.8729,-0.0154,0.4918,1.010
22:01:52:413,0.8727,-0.0151,0.4896,1.009
22:01:52:417,0.8729,-0.0147,0.4877,1.008
22:01:52:419,0.8734,-0.0139,0.4857,1.008
22:01:52:419,0.8739,-0.0142,0.4850,1.008
22:01:52:421,0.8741,-0.0139,0.4852,1.008
22:01:52:424,0.8734,-0.0144,0.4852,1.007
22:01:52:425,0.8717,-0.0132,0.4855,1.006
22:01:52:427,0.8712,-0.0125,0.4850,1.005
22:01:52:429,0.8710,-0.0122,0.4857,1.005
22:01:52:431,0.8714,-0.0107,0.4882,1.007
22:01:52:433,0.8724,-0.0090,0.4911,1.010
22:01:52:435,0.8732,-0.0076,0.4931,1.011
22:01:52:437,0.8739,-0.0071,0.4950,1.013
22:01:52:441,0.8749,-0.0066,0.4962,1.014
22:01:52:442,0.8766,-0.0051,0.4975,1.016
22:01:52:443,0.8775,-0.0046,0.4980,1.018
22:01:52:446,0.8795,-0.0049,0.4982,1.019
22:01:52:447,0.8812,-0.0059,0.4972,1.020
22:01:52:449,0.8812,-0.0068,0.4965,1.020
22:01:52:451,0.8807,-0.0073,0.4958,1.019
22:01:52:454,0.8800,-0.0083,0.4950,1.018
22:01:52:458,0.8780,-0.0095,0.4948,1.016
22:01:52:459,0.8761,-0.0103,0.4955,1.015
22:01:52:460,0.8753,-0.0110,0.4965,1.015
22:01:52:461,0.8756,-0.0125,0.4972,1.015
22:01:52:463,0.8751,-0.0134,0.4987,1.016
22:01:52:465,0.8758,-0.0144,0.5014,1.018
22:01:52:467,0.8761,-0.0149,0.5036,1.019
22:01:52:470,0.8746,-0.0154,0.5050,1.018
22:01:52:472,0.8741,-0.0166,0.5041,1.017
22:01:52:473,0.8734,-0.0171,0.5031,1.016
22:01:52:487,0.8717,-0.0169,0.5031,1.015
22:01:52:489,0.8692,-0.0161,0.5021,1.012
22:01:52:490,0.8666,-0.0159,0.5014,1.009
22:01:52:491,0.8644,-0.0154,0.4997,1.007
22:01:52:492,0.8609,-0.0154,0.4970,1.002
22:01:52:493,0.8590,-0.0154,0.4953,1.000
22:01:52:494,0.8590,-0.0147,0.4945,1.000
22:01:52:495,0.8602,-0.0137,0.4928,1.000
22:01:52:495,0.8619,-0.0129,0.4914,1.000
22:01:52:496,0.8624,-0.0115,0.4906,1.001
22:01:52:497,0.8622,-0.0103,0.4901,1.000
22:01:52:498,0.8634,-0.0095,0.4909,1.002
22:01:52:499,0.8668,-0.0093,0.4943,1.006
22:01:52:506,0.8702,-0.0095,0.4999,1.012
22:01:52:508,0.8717,-0.0093,0.5050,1.016
22:01:52:509,0.8712,-0.0098,0.5099,1.018
22:01:52:510,0.8705,-0.0100,0.5126,1.019
22:01:52:512,0.8688,-0.0100,0.5136,1.018
22:01:52:513,0.8666,-0.0103,0.5133,1.016
22:01:52:514,0.8646,-0.0110,0.5124,1.014
22:01:52:515,0.8639,-0.0112,0.5114,1.013
22:01:52:523,0.8641,-0.0112,0.5109,1.013
22:01:52:525,0.8658,-0.0117,0.5104,1.014
22:01:52:526,0.8678,-0.0122,0.5114,1.016
22:01:52:527,0.8695,-0.0129,0.5116,1.017
22:01:52:528,0.8712,-0.0137,0.5114,1.019
22:01:52:529,0.8722,-0.0149,0.5102,1.019
22:01:52:529,0.8727,-0.0156,0.5087,1.019
22:01:52:535,0.8724,-0.0151,0.5077,1.018
22:01:52:536,0.8714,-0.0139,0.5075,1.017
22:01:52:537,0.8705,-0.0122,0.5067,1.016
22:01:52:538,0.8700,-0.0098,0.5063,1.015
22:01:52:556,0.8697,-0.0076,0.5055,1.015
22:01:52:558,0.8688,-0.0056,0.5036,1.013
22:01:52:559,0.8668,-0.0044,0.5019,1.010
22:01:52:559,0.8636,-0.0024,0.5004,1.007
22:01:52:560,0.8612,0.0000,0.4997,1.005
22:01:52:561,0.8585,0.0024,0.4994,1.002
22:01:52:562,0.8556,0.0039,0.5004,1.000
22:01:52:563,0.8541,0.0042,0.5041,1.001
22:01:52:564,0.8551,0.0046,0.5080,1.004
22:01:52:565,0.8582,0.0059,0.5109,1.008
22:01:52:566,0.8622,0.0066,0.5133,1.013
22:01:52:566,0.8656,0.0066,0.5168,1.018
22:01:52:567,0.8692,0.0051,0.5197,1.022
22:01:52:568,0.8722,0.0042,0.5209,1.025
22:01:52:569,0.8749,0.0037,0.5202,1.027
22:01:52:570,0.8773,0.0027,0.5168,1.027
22:01:52:571,0.8797,0.0017,0.5111,1.027
22:01:52:574,0.8822,-0.0002,0.5060,1.026
22:01:52:576,0.8844,-0.0029,0.5026,1.026
22:01:52:577,0.8851,-0.0066,0.5014,1.026
22:01:52:579,0.8856,-0.0086,0.5016,1.026
22:01:52:580,0.8866,-0.0098,0.5019,1.027
22:01:52:583,0.8871,-0.0112,0.4999,1.027
22:01:52:584,0.8890,-0.0139,0.4965,1.026
22:01:52:587,0.8907,-0.0149,0.4950,1.027
22:01:52:592,0.8939,-0.0149,0.4938,1.029
22:01:52:594,0.8949,-0.0132,0.4936,1.030
22:01:52:595,0.8934,-0.0110,0.4933,1.029
22:01:52:596,0.8905,-0.0081,0.4921,1.026
22:01:52:597,0.8881,-0.0059,0.4914,1.023
22:01:52:598,0.8861,-0.0042,0.4899,1.021
22:01:52:600,0.8846,-0.0015,0.4874,1.019
22:01:52:602,0.8846,0.0007,0.4852,1.018
22:01:52:605,0.8839,0.0012,0.4838,1.016
22:01:52:607,0.8824,0.0007,0.4833,1.015
22:01:52:610,0.8810,0.0005,0.4843,1.014
22:01:52:611,0.8788,0.0002,0.4857,1.013
22:01:52:613,0.8773,-0.0012,0.4879,1.013
22:01:52:615,0.8780,-0.0032,0.4901,1.014
22:01:52:617,0.8854,-0.0064,0.4931,1.022
22:01:52:618,0.8878,-0.0093,0.4938,1.024
22:01:52:620,0.8827,-0.0107,0.4914,1.018
22:01:52:624,0.8778,-0.0120,0.4870,1.012
22:01:52:626,0.8768,-0.0144,0.4828,1.009
22:01:52:627,0.8790,-0.0166,0.4806,1.010
22:01:52:628,0.8832,-0.0188,0.4813,1.014
22:01:52:630,0.8866,-0.0210,0.4838,1.018
22:01:52:633,0.8878,-0.0230,0.4852,1.019
22:01:52:635,0.8876,-0.0237,0.4848,1.019
22:01:52:637,0.8878,-0.0235,0.4833,1.019
22:01:52:640,0.8898,-0.0237,0.4838,1.020
22:01:52:641,0.8929,-0.0252,0.4865,1.025
22:01:52:642,0.8949,-0.0274,0.4894,1.028
22:01:52:645,0.8917,-0.0281,0.4914,1.026
22:01:52:647,0.8859,-0.0271,0.4914,1.021
22:01:52:650,0.8802,-0.0259,0.4914,1.016
22:01:52:651,0.8768,-0.0252,0.4921,1.013
22:01:52:652,0.8744,-0.0244,0.4936,1.012
22:01:52:655,0.8717,-0.0232,0.4955,1.011
22:01:52:656,0.8692,-0.0215,0.4970,1.009
22:01:52:659,0.8663,-0.0200,0.4972,1.007
22:01:52:662,0.8639,-0.0188,0.4958,1.004
22:01:52:663,0.8622,-0.0188,0.4931,1.001
22:01:52:665,0.8600,-0.0186,0.4904,0.998
22:01:52:667,0.8585,-0.0178,0.4889,0.996
22:01:52:668,0.8565,-0.0164,0.4865,0.993
22:01:52:670,0.8551,-0.0156,0.4838,0.991
22:01:52:674,0.8524,-0.0147,0.4826,0.988
22:01:52:676,0.8504,-0.0134,0.4826,0.986
22:01:52:677,0.8492,-0.0120,0.4830,0.985
22:01:52:678,0.8487,-0.0100,0.4845,0.986
22:01:52:680,0.8499,-0.0088,0.4872,0.988
22:01:52:682,0.8517,-0.0086,0.4896,0.991
22:01:52:684,0.8534,-0.0078,0.4906,0.993
22:01:52:686,0.8541,-0.0071,0.4901,0.993
22:01:52:688,0.8551,-0.0071,0.4901,0.994
22:01:52:694,0.8565,-0.0076,0.4926,0.997
22:01:52:695,0.8580,-0.0068,0.4970,1.000
22:01:52:697,0.8590,-0.0051,0.5019,1.004
22:01:52:698,0.8597,-0.0034,0.5058,1.006
22:01:52:699,0.8585,-0.0020,0.5085,1.007
22:01:52:701,0.8565,-0.0002,0.5089,1.006
22:01:52:703,0.8539,0.0015,0.5087,1.003
22:01:52:704,0.8517,0.0024,0.5097,1.002
22:01:52:708,0.8507,0.0037,0.5102,1.001
22:01:52:710,0.8543,0.0054,0.5148,1.007
22:01:52:711,0.8644,0.0068,0.5226,1.020
22:01:52:712,0.8705,0.0073,0.5236,1.025
22:01:52:714,0.8712,0.0083,0.5190,1.024
22:01:52:716,0.8714,0.0083,0.5143,1.021
22:01:52:718,0.8719,0.0083,0.5121,1.021
22:01:52:720,0.8724,0.0083,0.5107,1.020
22:01:52:724,0.8734,0.0088,0.5107,1.021
22:01:52:726,0.8741,0.0088,0.5124,1.023
22:01:52:728,0.8758,0.0071,0.5138,1.025
22:01:52:729,0.8766,0.0046,0.5148,1.026
22:01:52:731,0.8780,0.0015,0.5148,1.027
22:01:52:732,0.8790,-0.0029,0.5131,1.027
22:01:52:734,0.8800,-0.0078,0.5119,1.027
22:01:52:736,0.8805,-0.0098,0.5107,1.026
22:01:52:738,0.8807,-0.0127,0.5070,1.025
22:01:52:742,0.8800,-0.0166,0.5009,1.021
22:01:52:743,0.8775,-0.0193,0.4955,1.016
22:01:52:744,0.8751,-0.0203,0.4909,1.011
22:01:52:747,0.8736,-0.0208,0.4865,1.008
22:01:52:748,0.8724,-0.0200,0.4833,1.005
22:01:52:750,0.8712,-0.0191,0.4830,1.004
22:01:52:752,0.8702,-0.0181,0.4850,1.004
22:01:52:754,0.8700,-0.0176,0.4874,1.005
22:01:52:757,0.8717,-0.0169,0.4904,1.008
22:01:52:759,0.8744,-0.0156,0.4909,1.011
22:01:52:761,0.8771,-0.0154,0.4889,1.012
22:01:52:762,0.8775,-0.0156,0.4867,1.012
22:01:52:764,0.8768,-0.0149,0.4848,1.010
22:01:52:766,0.8766,-0.0127,0.4855,1.010
22:01:52:768,0.8761,-0.0107,0.4892,1.012
22:01:52:770,0.8736,-0.0090,0.4948,1.012
22:01:52:772,0.8727,-0.0083,0.5036,1.016
22:01:52:775,0.8761,-0.0081,0.5148,1.025
22:01:52:777,0.8822,-0.0081,0.5258,1.036
22:01:52:779,0.8895,-0.0088,0.5331,1.046
22:01:52:780,0.8949,-0.0103,0.5358,1.052
22:01:52:782,0.8968,-0.0107,0.5339,1.052
22:01:52:784,0.8966,-0.0112,0.5278,1.049
22:01:52:786,0.8966,-0.0115,0.5190,1.044
22:01:52:788,0.8961,-0.0103,0.5099,1.039
22:01:52:793,0.8929,-0.0081,0.5026,1.033
22:01:52:795,0.8883,-0.0054,0.4970,1.026
22:01:52:797,0.8846,-0.0032,0.4955,1.023
22:01:52:798,0.8815,-0.0017,0.4984,1.021
22:01:52:804,0.8797,-0.0010,0.5043,1.023
22:01:52:805,0.8793,-0.0017,0.5107,1.026
22:01:52:806,0.8795,-0.0029,0.5160,1.029
22:01:52:807,0.8812,-0.0034,0.5212,1.033
22:01:52:808,0.8837,-0.0054,0.5253,1.037
22:01:52:809,0.8883,-0.0076,0.5280,1.042
22:01:52:814,0.8937,-0.0090,0.5295,1.047
22:01:52:816,0.8983,-0.0105,0.5290,1.051
22:01:52:818,0.9008,-0.0120,0.5256,1.051
22:01:52:819,0.9020,-0.0122,0.5204,1.050
22:01:52:819,0.9034,-0.0115,0.5148,1.048
22:01:52:821,0.9034,-0.0110,0.5114,1.046
22:01:52:827,0.9020,-0.0100,0.5036,1.041
22:01:52:829,0.8983,-0.0086,0.4958,1.034
22:01:52:830,0.8912,-0.0054,0.4892,1.025
22:01:52:831,0.8824,0.0000,0.4843,1.015
22:01:52:832,0.8744,0.0064,0.4818,1.007
22:01:52:832,0.8670,0.0120,0.4821,1.001
22:01:52:835,0.8602,0.0178,0.4823,0.996
22:01:52:836,0.8539,0.0242,0.4843,0.992
22:01:52:838,0.8480,0.0291,0.4887,0.990
22:01:52:842,0.8431,0.0330,0.5001,0.992
22:01:52:843,0.8363,0.0374,0.5236,0.999
22:01:52:844,0.8260,0.0415,0.5576,1.010
22:01:52:846,0.8143,0.0450,0.5930,1.021
22:01:52:848,0.8018,0.0469,0.6199,1.028
22:01:52:850,0.7918,0.0479,0.6311,1.027
22:01:52:852,0.7857,0.0484,0.6267,1.020
22:01:52:854,0.7832,0.0467,0.6203,1.014
22:01:52:860,0.7828,0.0430,0.6138,1.009
22:01:52:861,0.7837,0.0386,0.6081,1.006
22:01:52:862,0.7862,0.0347,0.5959,1.000
22:01:52:863,0.7925,0.0305,0.5813,0.996
22:01:52:864,0.8001,0.0254,0.5717,0.996
22:01:52:866,0.8072,0.0210,0.5585,0.993
22:01:52:868,0.8138,0.0186,0.5580,0.998
22:01:52:870,0.8172,0.0186,0.5668,1.006
22:01:52:877,0.8196,0.0178,0.5673,1.008
22:01:52:879,0.8211,0.0151,0.5500,0.999
22:01:52:880,0.8223,0.0134,0.5207,0.984
22:01:52:881,0.8245,0.0122,0.5006,0.975
22:01:52:882,0.8265,0.0125,0.4840,0.968
22:01:52:882,0.8309,0.0125,0.4882,0.974
22:01:52:884,0.8387,0.0122,0.5212,0.998
22:01:52:887,0.8468,0.0117,0.5595,1.025
22:01:52:888,0.8521,0.0117,0.5820,1.043
22:01:52:891,0.8502,0.0147,0.5715,1.035
22:01:52:893,0.8470,0.0195,0.5356,1.013
22:01:52:895,0.8477,0.0220,0.4938,0.991
22:01:52:896,0.8536,0.0210,0.4523,0.976
22:01:52:899,0.8558,0.0198,0.4005,0.954
22:01:52:900,0.8560,0.0181,0.3714,0.941
22:01:52:903,0.8592,0.0129,0.3091,0.920
22:01:52:905,0.8622,0.0066,0.2405,0.900
22:01:52:909,0.8631,-0.0022,0.1742,0.884
22:01:52:910,0.8573,-0.0115,0.1102,0.866
22:01:52:912,0.8548,-0.0208,0.0609,0.857
22:01:52:913,0.8539,-0.0264,0.0389,0.854
22:01:52:914,0.8558,-0.0281,0.0496,0.857
22:01:52:916,0.8636,-0.0259,0.0978,0.870
22:01:52:922,0.8727,-0.0186,0.1628,0.890
22:01:52:924,0.8807,-0.0083,0.2221,0.912
22:01:52:925,0.8903,-0.0020,0.2808,0.939
22:01:52:926,0.8888,0.0051,0.2766,0.936
22:01:52:928,0.8854,0.0127,0.2385,0.922
22:01:52:929,0.9015,0.0161,0.2703,0.947
22:01:52:932,0.9227,0.0183,0.3580,0.997
22:01:52:934,0.9350,0.0198,0.4474,1.045
22:01:52:935,0.9384,0.0191,0.5170,1.081
22:01:52:936,0.9376,0.0154,0.5749,1.110
22:01:52:938,0.9357,0.0105,0.6221,1.134
22:01:52:941,0.9320,0.0054,0.6538,1.149
22:01:52:944,0.9267,-0.0017,0.6760,1.158
22:01:52:945,0.9210,-0.0103,0.6949,1.164
22:01:52:947,0.9161,-0.0195,0.7083,1.168
22:01:52:948,0.9135,-0.0293,0.7156,1.171
22:01:52:950,0.9130,-0.0391,0.7183,1.172
22:01:52:952,0.9115,-0.0479,0.7149,1.168
22:01:52:954,0.9096,-0.0550,0.7061,1.161
22:01:52:961,0.9081,-0.0611,0.6934,1.152
22:01:52:963,0.9081,-0.0674,0.6765,1.142
22:01:52:964,0.9093,-0.0728,0.6575,1.132
22:01:52:965,0.9118,-0.0752,0.6389,1.123
22:01:52:966,0.9157,-0.0748,0.6199,1.115
22:01:52:967,0.9188,-0.0728,0.6018,1.107
22:01:52:968,0.9205,-0.0699,0.5876,1.101
22:01:52:972,0.9225,-0.0665,0.5788,1.098
22:01:52:974,0.9235,-0.0645,0.5769,1.097
22:01:52:975,0.9249,-0.0599,0.5783,1.099
22:01:52:977,0.9237,-0.0545,0.5839,1.101
22:01:52:980,0.9191,-0.0469,0.5891,1.100
22:01:52:982,0.9164,-0.0403,0.5925,1.100
22:01:52:985,0.9152,-0.0342,0.5954,1.101
22:01:52:987,0.9115,-0.0279,0.5986,1.099
22:01:52:988,0.9037,-0.0208,0.5981,1.093
22:01:52:990,0.8949,-0.0122,0.5947,1.084
22:01:52:991,0.8871,-0.0034,0.5913,1.076
22:01:52:992,0.8785,0.0039,0.5883,1.068
22:01:52:997,0.8688,0.0105,0.5844,1.058
22:01:52:998,0.8595,0.0166,0.5810,1.048
22:01:52:998,0.8509,0.0213,0.5774,1.040
22:01:53:002,0.8431,0.0249,0.5747,1.032
22:01:53:003,0.8375,0.0276,0.5734,1.027
22:01:53:004,0.8336,0.0283,0.5727,1.023
22:01:53:006,0.8316,0.0276,0.5720,1.021
22:01:53:008,0.8314,0.0266,0.5700,1.020
22:01:53:011,0.8321,0.0247,0.5664,1.018
22:01:53:013,0.8328,0.0225,0.5605,1.015
22:01:53:014,0.8306,0.0215,0.5510,1.008
22:01:53:016,0.8253,0.0210,0.5341,0.994
22:01:53:018,0.8201,0.0203,0.5116,0.977
22:01:53:020,0.8165,0.0191,0.4879,0.962
22:01:53:023,0.8140,0.0171,0.4659,0.948
22:01:53:027,0.8143,0.0147,0.4474,0.939
22:01:53:028,0.8172,0.0100,0.4337,0.934
22:01:53:030,0.8223,0.0059,0.4244,0.934
22:01:53:031,0.8289,0.0017,0.4188,0.937
22:01:53:032,0.8367,-0.0029,0.4183,0.943
22:01:53:034,0.8463,-0.0073,0.4210,0.953
22:01:53:036,0.8551,-0.0117,0.4237,0.962
22:01:53:038,0.8609,-0.0151,0.4242,0.967
22:01:53:042,0.8634,-0.0159,0.4193,0.967
22:01:53:044,0.8624,-0.0169,0.4061,0.960
22:01:53:046,0.8592,-0.0193,0.3870,0.949
22:01:53:047,0.8570,-0.0210,0.3760,0.942
22:01:53:048,0.8531,-0.0244,0.3533,0.929
22:01:53:050,0.8487,-0.0271,0.3296,0.916
22:01:53:052,0.8426,-0.0279,0.3120,0.904
22:01:53:054,0.8367,-0.0249,0.3089,0.897
22:01:53:056,0.8346,-0.0178,0.3206,0.900
22:01:53:061,0.8365,-0.0068,0.3455,0.912
22:01:53:062,0.8426,0.0042,0.3846,0.934
22:01:53:066,0.8543,0.0127,0.4327,0.967
22:01:53:067,0.8732,0.0176,0.4830,1.008
22:01:53:068,0.8968,0.0181,0.5297,1.052
22:01:53:069,0.9213,0.0149,0.5695,1.093
22:01:53:070,0.9442,0.0086,0.5991,1.128
22:01:53:072,0.9633,-0.0015,0.6223,1.156
22:01:53:078,0.9770,-0.0166,0.6797,1.200
22:01:53:080,1.0053,-0.0386,0.7799,1.282
22:01:53:082,1.0512,-0.0711,0.8840,1.384
22:01:53:083,1.0813,-0.1036,0.9599,1.458
22:01:53:083,1.0735,-0.1212,0.9795,1.466
22:01:53:084,1.0415,-0.1178,0.9426,1.417
22:01:53:087,1.0126,-0.1004,0.8744,1.350
22:01:53:088,0.9963,-0.0816,0.7948,1.285
22:01:53:094,0.9872,-0.0699,0.7137,1.228
22:01:53:096,0.9765,-0.0684,0.6301,1.171
22:01:53:097,0.9628,-0.0757,0.5463,1.115
22:01:53:098,0.9521,-0.0909,0.4694,1.069
22:01:53:099,0.9621,-0.1136,0.4107,1.054
22:01:53:100,1.0126,-0.1493,0.3843,1.093
22:01:53:102,1.0857,-0.1920,0.3775,1.163
22:01:53:104,1.1602,-0.2328,0.3660,1.234
22:01:53:106,1.2093,-0.2577,0.3426,1.278
22:01:53:109,1.2169,-0.2568,0.3252,1.280
22:01:53:111,1.1986,-0.2362,0.3304,1.261
22:01:53:112,1.1824,-0.2125,0.3536,1.249
22:01:53:114,1.1832,-0.1952,0.3751,1.254
22:01:53:116,1.2022,-0.1935,0.3817,1.274
22:01:53:118,1.2335,-0.2086,0.3697,1.301
22:01:53:120,1.2645,-0.2360,0.3438,1.327
22:01:53:122,1.2870,-0.2668,0.3084,1.344
22:01:53:128,1.2953,-0.2814,0.2893,1.350
22:01:53:130,1.3017,-0.3073,0.2505,1.352
22:01:53:131,1.2926,-0.3242,0.2055,1.339
22:01:53:132,1.2701,-0.3330,0.1679,1.313
22:01:53:133,1.2469,-0.3364,0.1444,1.288
22:01:53:134,1.2228,-0.3352,0.1342,1.263
22:01:53:136,1.1927,-0.3271,0.1330,1.232
22:01:53:138,1.1658,-0.3154,0.1444,1.205
22:01:53:141,1.1448,-0.2990,0.1557,1.183
22:01:53:143,1.1216,-0.2790,0.1579,1.157
22:01:53:146,1.0945,-0.2604,0.1584,1.127
22:01:53:147,1.0681,-0.2428,0.1615,1.099
22:01:53:149,1.0444,-0.2248,0.1713,1.074
22:01:53:150,1.0173,-0.2067,0.1860,1.048
22:01:53:152,0.9868,-0.1859,0.2053,1.019
22:01:53:154,0.9562,-0.1617,0.2285,0.992
22:01:53:156,0.9252,-0.1334,0.2558,0.967
22:01:53:159,0.8922,-0.1026,0.2854,0.942
22:01:53:161,0.8624,-0.0713,0.3135,0.923
22:01:53:162,0.8424,-0.0413,0.3384,0.913
22:01:53:164,0.8414,-0.0127,0.3616,0.922
22:01:53:166,0.8607,0.0132,0.3841,0.951
22:01:53:167,0.8968,0.0322,0.4044,0.993
22:01:53:170,0.9479,0.0403,0.4171,1.045
22:01:53:172,1.0107,0.0388,0.4166,1.102
22:01:53:175,1.0815,0.0293,0.3997,1.161
22:01:53:177,1.1521,0.0117,0.3641,1.214
22:01:53:181,1.2113,-0.0149,0.3150,1.255
22:01:53:182,1.2550,-0.0489,0.2595,1.284
22:01:53:183,1.2904,-0.0897,0.2060,1.309
22:01:53:184,1.3241,-0.1346,0.1623,1.337
22:01:53:186,1.3542,-0.1793,0.1320,1.367
22:01:53:188,1.3789,-0.2235,0.1176,1.395
22:01:53:190,1.3987,-0.2653,0.1161,1.420
22:01:53:192,1.4101,-0.3039,0.1261,1.439
22:01:53:198,1.4128,-0.3220,0.1347,1.445
22:01:53:200,1.4089,-0.3557,0.1569,1.451
